,Unnamed: 0,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune
241219,259396,259481,21004A70-,BLAES (RUE)-SUD,259481,17,1,female,parent,141621,4,single_with_child,6,Worker,21004A70-,Bruxelles
241220,259397,259482,21004A70-,BLAES (RUE)-SUD,259482,17,1,female,parent,141622,4,single_with_child,6,Worker,21004A70-,Bruxelles
241221,259398,259483,21004A70-,BLAES (RUE)-SUD,259483,16,1,female,parent,141623,1,couple_with_child,6,Worker,21004A70-,Bruxelles
241223,259400,259485,21004A70-,BLAES (RUE)-SUD,259485,16,1,female,parent,141624,1,couple_with_child,6,Worker,21004A70-,Bruxelles
241225,259402,259487,21004A70-,BLAES (RUE)-SUD,259487,16,1,female,parent,141625,1,couple_with_child,6,Worker,21004A70-,Bruxelles
241227,259422,259507,21004A70-,BLAES (RUE)-SUD,259507,16,1,female,parent,141635,2,couple_no_child,6,Worker,21004A70-,Bruxelles
241228,259423,259508,21004A70-,BLAES (RUE)-SUD,259508,16,0,male,parent,141635,2,couple_no_child,6,Worker,21004A70-,Bruxelles
241229,259460,259545,21004A70-,BLAES (RUE)-SUD,259545,16,1,female,parent,141654,2,couple_no_child,6,Worker,21004A70-,Bruxelles
241231,259462,259547,21004A70-,BLAES (RUE)-SUD,259547,16,1,female,parent,141655,4,single_with_child,6,Worker,21004A70-,Bruxelles
241232,259463,259548,21004A70-,BLAES (RUE)-SUD,259548,16,1,female,parent,141656,4,single_with_child,6,Worker,21004A70-,Bruxelles
241233,259464,259549,21004A70-,BLAES (RUE)-SUD,259549,16,1,female,parent,141657,4,single_with_child,6,Worker,21004A70-,Bruxelles
242018,260249,260334,21004A70-,BLAES (RUE)-SUD,260334,17,0,male,parent,142400,4,single_with_child,6,Worker,21004A70-,Bruxelles
242064,260295,260380,21004A70-,BLAES (RUE)-SUD,260380,17,0,male,parent,142416,4,single_with_child,6,Worker,21004A70-,Bruxelles
244055,262317,262405,21004A03-,BON SECOURS - PALAIS DU MIDI,262405,17,1,female,parent,143668,1,couple_with_child,6,Worker,21004A03-,Bruxelles
244057,262323,262411,21004A03-,BON SECOURS - PALAIS DU MIDI,262411,17,1,female,parent,143671,2,couple_no_child,6,Worker,21004A03-,Bruxelles
244058,262324,262412,21004A03-,BON SECOURS - PALAIS DU MIDI,262412,17,0,male,parent,143671,2,couple_no_child,6,Worker,21004A03-,Bruxelles
244059,262339,262427,21004A03-,BON SECOURS - PALAIS DU MIDI,262427,17,1,female,parent,143679,4,single_with_child,6,Worker,21004A03-,Bruxelles
244060,262340,262428,21004A03-,BON SECOURS - PALAIS DU MIDI,262428,16,1,female,parent,143680,1,couple_with_child,6,Worker,21004A03-,Bruxelles
244062,262342,262430,21004A03-,BON SECOURS - PALAIS DU MIDI,262430,16,1,female,parent,143681,2,couple_no_child,6,Worker,21004A03-,Bruxelles
244064,262344,262432,21004A03-,BON SECOURS - PALAIS DU MIDI,262432,16,1,female,parent,143682,2,couple_no_child,6,Worker,21004A03-,Bruxelles
244066,262362,262450,21004A03-,BON SECOURS - PALAIS DU MIDI,262450,16,1,female,parent,143691,4,single_with_child,6,Worker,21004A03-,Bruxelles
247172,265533,265622,21004A23-,NOUVEAU MARCHE AU GRAIN,265622,17,1,female,parent,145590,1,couple_with_child,6,Worker,21004A23-,Bruxelles
247174,265535,265624,21004A23-,NOUVEAU MARCHE AU GRAIN,265624,17,1,female,parent,145591,1,couple_with_child,6,Worker,21004A23-,Bruxelles
247176,265553,265642,21004A23-,NOUVEAU MARCHE AU GRAIN,265642,17,1,female,parent,145600,2,couple_no_child,6,Worker,21004A23-,Bruxelles
247178,265559,265648,21004A23-,NOUVEAU MARCHE AU GRAIN,265648,17,1,female,parent,145603,2,couple_no_child,6,Worker,21004A23-,Bruxelles
247180,265575,265664,21004A23-,NOUVEAU MARCHE AU GRAIN,265664,17,1,female,parent,145611,4,single_with_child,6,Worker,21004A23-,Bruxelles
247181,265576,265665,21004A23-,NOUVEAU MARCHE AU GRAIN,265665,17,1,female,parent,145612,4,single_with_child,6,Worker,21004A23-,Bruxelles
247182,265577,265666,21004A23-,NOUVEAU MARCHE AU GRAIN,265666,16,1,female,parent,145613,1,couple_with_child,6,Worker,21004A23-,Bruxelles
247183,265578,265667,21004A23-,NOUVEAU MARCHE AU GRAIN,265667,16,0,male,parent,145613,1,couple_with_child,6,Worker,21004A23-,Bruxelles
247184,265579,265668,21004A23-,NOUVEAU MARCHE AU GRAIN,265668,16,1,female,parent,145614,1,couple_with_child,6,Worker,21004A23-,Bruxelles
247185,265580,265669,21004A23-,NOUVEAU MARCHE AU GRAIN,265669,16,0,male,parent,145614,1,couple_with_child,6,Worker,21004A23-,Bruxelles
247186,265585,265674,21004A23-,NOUVEAU MARCHE AU GRAIN,265674,16,1,female,parent,145617,2,couple_no_child,6,Worker,21004A23-,Bruxelles
247187,265586,265675,21004A23-,NOUVEAU MARCHE AU GRAIN,265675,16,0,male,parent,145617,2,couple_no_child,6,Worker,21004A23-,Bruxelles
247188,265593,265682,21004A23-,NOUVEAU MARCHE AU GRAIN,265682,16,1,female,parent,145621,2,couple_no_child,6,Worker,21004A23-,Bruxelles
247189,265594,265683,21004A23-,NOUVEAU MARCHE AU GRAIN,265683,16,0,male,parent,145621,2,couple_no_child,6,Worker,21004A23-,Bruxelles
247190,265613,265702,21004A23-,NOUVEAU MARCHE AU GRAIN,265702,16,1,female,parent,145631,2,couple_no_child,6,Worker,21004A23-,Bruxelles
247192,265619,265708,21004A23-,NOUVEAU MARCHE AU GRAIN,265708,16,1,female,parent,145634,4,single_with_child,6,Worker,21004A23-,Bruxelles
247193,265620,265709,21004A23-,NOUVEAU MARCHE AU GRAIN,265709,16,1,female,parent,145635,4,single_with_child,6,Worker,21004A23-,Bruxelles
248324,266751,266840,21004A23-,NOUVEAU MARCHE AU GRAIN,266840,17,0,male,parent,145186,4,single_with_child,6,Worker,21004A23-,Bruxelles
248814,267280,267370,21004A01-,VIEILLE HALLE AUX BLES,267370,17,1,female,parent,146917,1,couple_with_child,6,Worker,21004A01-,Bruxelles
248818,267292,267382,21004A01-,VIEILLE HALLE AUX BLES,267382,17,1,female,parent,146922,2,couple_no_child,6,Worker,21004A01-,Bruxelles
248820,267294,267384,21004A01-,VIEILLE HALLE AUX BLES,267384,17,1,female,parent,146923,2,couple_no_child,6,Worker,21004A01-,Bruxelles
248822,267306,267396,21004A01-,VIEILLE HALLE AUX BLES,267396,16,1,female,parent,146929,1,couple_with_child,6,Worker,21004A01-,Bruxelles
248825,267323,267413,21004A01-,VIEILLE HALLE AUX BLES,267413,16,1,female,parent,146937,2,couple_no_child,6,Worker,21004A01-,Bruxelles
251415,270003,270093,21004A22-,SENNE (RUE DE LA),270093,17,1,female,parent,148237,1,couple_with_child,6,Worker,21004A22-,Bruxelles
251417,270005,270095,21004A22-,SENNE (RUE DE LA),270095,17,1,female,parent,148238,1,couple_with_child,6,Worker,21004A22-,Bruxelles
251419,270007,270097,21004A22-,SENNE (RUE DE LA),270097,17,1,female,parent,148239,1,couple_with_child,6,Worker,21004A22-,Bruxelles
251421,270027,270117,21004A22-,SENNE (RUE DE LA),270117,17,1,female,parent,148249,2,couple_no_child,6,Worker,21004A22-,Bruxelles
251422,270028,270118,21004A22-,SENNE (RUE DE LA),270118,16,0,male,parent,148249,2,couple_no_child,6,Worker,21004A22-,Bruxelles
251423,270051,270141,21004A22-,SENNE (RUE DE LA),270141,17,1,female,parent,148261,4,single_with_child,6,Worker,21004A22-,Bruxelles
251424,270052,270142,21004A22-,SENNE (RUE DE LA),270142,17,1,female,parent,148262,4,single_with_child,6,Worker,21004A22-,Bruxelles
251425,270053,270143,21004A22-,SENNE (RUE DE LA),270143,16,1,female,parent,148263,1,couple_with_child,6,Worker,21004A22-,Bruxelles
251427,270055,270145,21004A22-,SENNE (RUE DE LA),270145,16,1,female,parent,148264,1,couple_with_child,6,Worker,21004A22-,Bruxelles
251429,270057,270147,21004A22-,SENNE (RUE DE LA),270147,16,1,female,parent,148265,1,couple_with_child,6,Worker,21004A22-,Bruxelles
251431,270061,270151,21004A22-,SENNE (RUE DE LA),270151,16,1,female,parent,148267,2,couple_no_child,6,Worker,21004A22-,Bruxelles
251433,270067,270157,21004A22-,SENNE (RUE DE LA),270157,16,1,female,parent,148270,2,couple_no_child,6,Worker,21004A22-,Bruxelles
251435,270089,270179,21004A22-,SENNE (RUE DE LA),270179,16,1,female,parent,148281,2,couple_no_child,6,Worker,21004A22-,Bruxelles
251437,270101,270191,21004A22-,SENNE (RUE DE LA),270191,16,1,female,parent,148287,4,single_with_child,6,Worker,21004A22-,Bruxelles
251438,270102,270192,21004A22-,SENNE (RUE DE LA),270192,16,1,female,parent,148288,4,single_with_child,6,Worker,21004A22-,Bruxelles
253177,271855,271947,21004B10-,ORBAN (SQUARE),271947,17,1,female,parent,149732,2,couple_no_child,6,Worker,21004B10-,Bruxelles
253179,271859,271951,21004B10-,ORBAN (SQUARE),271951,17,1,female,parent,149734,2,couple_no_child,6,Worker,21004B10-,Bruxelles
254336,273072,273164,21004A72-,SAINT-THOMAS (INSTITUT),273164,17,1,female,parent,150351,1,couple_with_child,6,Worker,21004A72-,Bruxelles
254338,273074,273166,21004A72-,SAINT-THOMAS (INSTITUT),273166,17,1,female,parent,150352,1,couple_with_child,6,Worker,21004A72-,Bruxelles
254340,273076,273168,21004A72-,SAINT-THOMAS (INSTITUT),273168,17,1,female,parent,150353,1,couple_with_child,6,Worker,21004A72-,Bruxelles
254342,273096,273188,21004A72-,SAINT-THOMAS (INSTITUT),273188,17,1,female,parent,150363,2,couple_no_child,6,Worker,21004A72-,Bruxelles
254343,273097,273189,21004A72-,SAINT-THOMAS (INSTITUT),273189,16,0,male,parent,150363,2,couple_no_child,6,Worker,21004A72-,Bruxelles
254344,273098,273190,21004A72-,SAINT-THOMAS (INSTITUT),273190,17,1,female,parent,150364,2,couple_no_child,6,Worker,21004A72-,Bruxelles
254345,273099,273191,21004A72-,SAINT-THOMAS (INSTITUT),273191,16,0,male,parent,150364,2,couple_no_child,6,Worker,21004A72-,Bruxelles
254346,273104,273196,21004A72-,SAINT-THOMAS (INSTITUT),273196,17,1,female,parent,150367,4,single_with_child,6,Worker,21004A72-,Bruxelles
254347,273105,273197,21004A72-,SAINT-THOMAS (INSTITUT),273197,16,1,female,parent,150368,1,couple_with_child,6,Worker,21004A72-,Bruxelles
254348,273106,273198,21004A72-,SAINT-THOMAS (INSTITUT),273198,16,0,male,parent,150368,1,couple_with_child,6,Worker,21004A72-,Bruxelles
254349,273107,273199,21004A72-,SAINT-THOMAS (INSTITUT),273199,16,1,female,parent,150369,1,couple_with_child,6,Worker,21004A72-,Bruxelles
254350,273108,273200,21004A72-,SAINT-THOMAS (INSTITUT),273200,16,0,male,parent,150369,1,couple_with_child,6,Worker,21004A72-,Bruxelles
254351,273109,273201,21004A72-,SAINT-THOMAS (INSTITUT),273201,16,1,female,parent,150370,1,couple_with_child,6,Worker,21004A72-,Bruxelles
254353,273137,273229,21004A72-,SAINT-THOMAS (INSTITUT),273229,16,1,female,parent,150384,4,single_with_child,6,Worker,21004A72-,Bruxelles
255903,274720,274813,21004A71-,BLAES (RUE)-CENTRE,274813,17,1,female,parent,151476,1,couple_with_child,6,Worker,21004A71-,Bruxelles
255905,274722,274815,21004A71-,BLAES (RUE)-CENTRE,274815,17,1,female,parent,151477,2,couple_no_child,6,Worker,21004A71-,Bruxelles
255907,274730,274823,21004A71-,BLAES (RUE)-CENTRE,274823,17,1,female,parent,151481,2,couple_no_child,6,Worker,21004A71-,Bruxelles
255909,274738,274831,21004A71-,BLAES (RUE)-CENTRE,274831,17,1,female,parent,151485,2,couple_no_child,6,Worker,21004A71-,Bruxelles
255910,274739,274832,21004A71-,BLAES (RUE)-CENTRE,274832,17,0,male,parent,151485,2,couple_no_child,6,Worker,21004A71-,Bruxelles
255911,274740,274833,21004A71-,BLAES (RUE)-CENTRE,274833,17,1,female,parent,151486,4,single_with_child,6,Worker,21004A71-,Bruxelles
255912,274741,274834,21004A71-,BLAES (RUE)-CENTRE,274834,16,1,female,parent,151487,1,couple_with_child,6,Worker,21004A71-,Bruxelles
255914,274761,274854,21004A71-,BLAES (RUE)-CENTRE,274854,16,1,female,parent,151497,4,single_with_child,6,Worker,21004A71-,Bruxelles
257041,275907,276001,21004A002,BOURSE,276001,17,1,female,parent,152429,2,couple_no_child,6,Worker,21004A002,Bruxelles
257692,276604,276698,21004A34-,MONNAIE,276698,17,1,female,parent,152915,2,couple_no_child,6,Worker,21004A34-,Bruxelles
258766,277728,277822,21004A15-,JACOBS (PLACE),277822,16,1,female,parent,153811,2,couple_no_child,6,Worker,21004A15-,Bruxelles
258767,277729,277823,21004A15-,JACOBS (PLACE),277823,16,0,male,parent,153811,2,couple_no_child,6,Worker,21004A15-,Bruxelles
258897,277861,277955,21004A15-,JACOBS (PLACE),277955,17,0,male,parent,153942,4,single_with_child,6,Worker,21004A15-,Bruxelles
259733,278731,278825,21004A04-,NOTRE-DAME DE LA CHAPELLE,278825,17,1,female,parent,154367,1,couple_with_child,6,Worker,21004A04-,Bruxelles
259735,278733,278827,21004A04-,NOTRE-DAME DE LA CHAPELLE,278827,17,1,female,parent,154368,2,couple_no_child,6,Worker,21004A04-,Bruxelles
259737,278741,278835,21004A04-,NOTRE-DAME DE LA CHAPELLE,278835,17,1,female,parent,154372,2,couple_no_child,6,Worker,21004A04-,Bruxelles
259739,278751,278845,21004A04-,NOTRE-DAME DE LA CHAPELLE,278845,17,1,female,parent,154377,4,single_with_child,6,Worker,21004A04-,Bruxelles
259740,278752,278846,21004A04-,NOTRE-DAME DE LA CHAPELLE,278846,16,1,female,parent,154378,1,couple_with_child,6,Worker,21004A04-,Bruxelles
259742,278772,278866,21004A04-,NOTRE-DAME DE LA CHAPELLE,278866,16,1,female,parent,154388,4,single_with_child,6,Worker,21004A04-,Bruxelles
259937,278967,279061,21004A04-,NOTRE-DAME DE LA CHAPELLE,279061,17,0,male,parent,154583,4,single_with_child,6,Worker,21004A04-,Bruxelles
260156,279186,279280,21004A04-,NOTRE-DAME DE LA CHAPELLE,279280,17,0,male,parent,154053,1,couple_with_child,6,Worker,21004A04-,Bruxelles
260157,279187,279281,21004A04-,NOTRE-DAME DE LA CHAPELLE,279281,17,0,male,parent,154083,1,couple_with_child,6,Worker,21004A04-,Bruxelles
260158,279188,279282,21004A04-,NOTRE-DAME DE LA CHAPELLE,279282,17,0,male,parent,154201,4,single_with_child,6,Worker,21004A04-,Bruxelles
260159,279189,279283,21004A04-,NOTRE-DAME DE LA CHAPELLE,279283,17,0,male,parent,154299,1,couple_with_child,6,Worker,21004A04-,Bruxelles
260160,279190,279284,21004A04-,NOTRE-DAME DE LA CHAPELLE,279284,16,0,male,parent,154194,4,single_with_child,6,Worker,21004A04-,Bruxelles
261548,280595,280690,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,280690,17,1,female,parent,155444,1,couple_with_child,6,Worker,21004A16-,Bruxelles
261550,280603,280698,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,280698,17,1,female,parent,155448,2,couple_no_child,6,Worker,21004A16-,Bruxelles
261552,280607,280702,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,280702,17,1,female,parent,155450,2,couple_no_child,6,Worker,21004A16-,Bruxelles
261554,280611,280706,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,280706,17,1,female,parent,155452,4,single_with_child,6,Worker,21004A16-,Bruxelles
261555,280612,280707,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,280707,17,1,female,parent,155453,4,single_with_child,6,Worker,21004A16-,Bruxelles
261556,280613,280708,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,280708,16,1,female,parent,155454,1,couple_with_child,6,Worker,21004A16-,Bruxelles
261558,280621,280716,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,280716,16,1,female,parent,155458,2,couple_no_child,6,Worker,21004A16-,Bruxelles
261560,280629,280724,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,280724,16,1,female,parent,155462,4,single_with_child,6,Worker,21004A16-,Bruxelles
261561,280630,280725,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,280725,16,1,female,parent,155463,4,single_with_child,6,Worker,21004A16-,Bruxelles
262946,282015,282110,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,282110,16,0,male,parent,155262,4,single_with_child,6,Worker,21004A16-,Bruxelles
262947,282016,282111,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,282111,16,0,male,parent,155238,1,couple_with_child,6,Worker,21004A16-,Bruxelles
262948,282017,282112,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,282112,16,0,male,parent,155234,4,single_with_child,6,Worker,21004A16-,Bruxelles
262949,282018,282113,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,282113,16,0,male,parent,154937,1,couple_with_child,6,Worker,21004A16-,Bruxelles
262950,282019,282114,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,282114,16,0,male,parent,154925,1,couple_with_child,6,Worker,21004A16-,Bruxelles
262951,282020,282115,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,282115,16,0,male,parent,155222,1,couple_with_child,6,Worker,21004A16-,Bruxelles
264621,283709,283805,21004A20-,BOURSE-NORD-OUEST,283805,17,0,male,parent,157666,2,couple_no_child,6,Worker,21004A20-,Bruxelles
264646,283790,283886,21004A20-,BOURSE-NORD-OUEST,283886,17,1,female,parent,157716,1,couple_with_child,6,Worker,21004A20-,Bruxelles
264648,283834,283930,21004A20-,BOURSE-NORD-OUEST,283930,17,1,female,parent,157738,4,single_with_child,6,Worker,21004A20-,Bruxelles
264649,283835,283931,21004A20-,BOURSE-NORD-OUEST,283931,16,1,female,parent,157739,1,couple_with_child,6,Worker,21004A20-,Bruxelles
264651,283879,283975,21004A20-,BOURSE-NORD-OUEST,283975,16,1,female,parent,157761,4,single_with_child,6,Worker,21004A20-,Bruxelles
266734,286016,286112,21004A14-,GRAND SABLON,286112,17,1,female,parent,159290,1,couple_with_child,6,Worker,21004A14-,Bruxelles
266736,286018,286114,21004A14-,GRAND SABLON,286114,17,1,female,parent,159291,1,couple_with_child,6,Worker,21004A14-,Bruxelles
266738,286030,286126,21004A14-,GRAND SABLON,286126,17,1,female,parent,159297,2,couple_no_child,6,Worker,21004A14-,Bruxelles
266739,286031,286127,21004A14-,GRAND SABLON,286127,16,0,male,parent,159297,2,couple_no_child,6,Worker,21004A14-,Bruxelles
266740,286038,286134,21004A14-,GRAND SABLON,286134,17,1,female,parent,159301,2,couple_no_child,6,Worker,21004A14-,Bruxelles
266741,286039,286135,21004A14-,GRAND SABLON,286135,16,0,male,parent,159301,2,couple_no_child,6,Worker,21004A14-,Bruxelles
266742,286044,286140,21004A14-,GRAND SABLON,286140,17,1,female,parent,159304,2,couple_no_child,6,Worker,21004A14-,Bruxelles
266744,286048,286144,21004A14-,GRAND SABLON,286144,17,1,female,parent,159306,2,couple_no_child,6,Worker,21004A14-,Bruxelles
266746,286050,286146,21004A14-,GRAND SABLON,286146,17,1,female,parent,159307,4,single_with_child,6,Worker,21004A14-,Bruxelles
266747,286051,286147,21004A14-,GRAND SABLON,286147,16,1,female,parent,159308,1,couple_with_child,6,Worker,21004A14-,Bruxelles
266749,286053,286149,21004A14-,GRAND SABLON,286149,16,1,female,parent,159309,1,couple_with_child,6,Worker,21004A14-,Bruxelles
266751,286085,286181,21004A14-,GRAND SABLON,286181,16,1,female,parent,159325,4,single_with_child,6,Worker,21004A14-,Bruxelles
267911,287301,287397,21004A001,GRAND-PLACE,287397,16,1,female,parent,160314,2,couple_no_child,6,Worker,21004A001,Bruxelles
267913,287303,287399,21004A001,GRAND-PLACE,287399,16,1,female,parent,160315,2,couple_no_child,6,Worker,21004A001,Bruxelles
267915,287307,287403,21004A001,GRAND-PLACE,287403,16,1,female,parent,160317,2,couple_no_child,6,Worker,21004A001,Bruxelles
269360,288796,288892,21004A32-,CONGRES - GARE,288892,16,0,male,parent,161332,2,couple_no_child,6,Worker,21004A32-,Bruxelles
269373,288811,288907,21004A32-,CONGRES - GARE,288907,17,1,female,parent,161344,1,couple_with_child,6,Worker,21004A32-,Bruxelles
269375,288829,288925,21004A32-,CONGRES - GARE,288925,17,1,female,parent,161353,2,couple_no_child,6,Worker,21004A32-,Bruxelles
269377,288837,288933,21004A32-,CONGRES - GARE,288933,17,1,female,parent,161357,4,single_with_child,6,Worker,21004A32-,Bruxelles
269378,288838,288934,21004A32-,CONGRES - GARE,288934,16,1,female,parent,161358,1,couple_with_child,6,Worker,21004A32-,Bruxelles
269380,288864,288960,21004A32-,CONGRES - GARE,288960,16,1,female,parent,161371,4,single_with_child,6,Worker,21004A32-,Bruxelles
270697,290181,290277,21004C52-,LOUISE (AVENUE)-NORD-OUEST,290277,17,0,male,parent,162223,2,couple_no_child,6,Worker,21004C52-,Bruxelles
270699,290183,290279,21004C52-,LOUISE (AVENUE)-NORD-OUEST,290279,17,0,male,parent,162224,2,couple_no_child,6,Worker,21004C52-,Bruxelles
270726,290246,290342,21004C52-,LOUISE (AVENUE)-NORD-OUEST,290342,17,1,female,parent,162265,1,couple_with_child,6,Worker,21004C52-,Bruxelles
270728,290252,290348,21004C52-,LOUISE (AVENUE)-NORD-OUEST,290348,17,1,female,parent,162268,2,couple_no_child,6,Worker,21004C52-,Bruxelles
270730,290258,290354,21004C52-,LOUISE (AVENUE)-NORD-OUEST,290354,17,1,female,parent,162271,2,couple_no_child,6,Worker,21004C52-,Bruxelles
270732,290266,290362,21004C52-,LOUISE (AVENUE)-NORD-OUEST,290362,17,1,female,parent,162275,2,couple_no_child,6,Worker,21004C52-,Bruxelles
270734,290268,290364,21004C52-,LOUISE (AVENUE)-NORD-OUEST,290364,17,1,female,parent,162276,4,single_with_child,6,Worker,21004C52-,Bruxelles
270735,290269,290365,21004C52-,LOUISE (AVENUE)-NORD-OUEST,290365,16,1,female,parent,162277,1,couple_with_child,6,Worker,21004C52-,Bruxelles
270737,290273,290369,21004C52-,LOUISE (AVENUE)-NORD-OUEST,290369,16,1,female,parent,162279,2,couple_no_child,6,Worker,21004C52-,Bruxelles
270739,290291,290387,21004C52-,LOUISE (AVENUE)-NORD-OUEST,290387,16,1,female,parent,162288,4,single_with_child,6,Worker,21004C52-,Bruxelles
272371,291941,292037,21004C552,LOUISE (AVENUE)-SUD,292037,17,0,male,parent,163317,2,couple_no_child,6,Worker,21004C552,Bruxelles
272394,292058,292154,21004C552,LOUISE (AVENUE)-SUD,292154,17,1,female,parent,163381,1,couple_with_child,6,Worker,21004C552,Bruxelles
272396,292060,292156,21004C552,LOUISE (AVENUE)-SUD,292156,17,1,female,parent,163382,1,couple_with_child,6,Worker,21004C552,Bruxelles
272398,292064,292160,21004C552,LOUISE (AVENUE)-SUD,292160,17,1,female,parent,163384,2,couple_no_child,6,Worker,21004C552,Bruxelles
272400,292068,292164,21004C552,LOUISE (AVENUE)-SUD,292164,17,1,female,parent,163386,2,couple_no_child,6,Worker,21004C552,Bruxelles
272402,292076,292172,21004C552,LOUISE (AVENUE)-SUD,292172,17,1,female,parent,163390,2,couple_no_child,6,Worker,21004C552,Bruxelles
272404,292078,292174,21004C552,LOUISE (AVENUE)-SUD,292174,17,1,female,parent,163391,2,couple_no_child,6,Worker,21004C552,Bruxelles
272406,292080,292176,21004C552,LOUISE (AVENUE)-SUD,292176,17,1,female,parent,163392,2,couple_no_child,6,Worker,21004C552,Bruxelles
272408,292100,292196,21004C552,LOUISE (AVENUE)-SUD,292196,17,1,female,parent,163402,2,couple_no_child,6,Worker,21004C552,Bruxelles
272410,292124,292220,21004C552,LOUISE (AVENUE)-SUD,292220,17,1,female,parent,163414,4,single_with_child,6,Worker,21004C552,Bruxelles
272411,292125,292221,21004C552,LOUISE (AVENUE)-SUD,292221,17,1,female,parent,163415,4,single_with_child,6,Worker,21004C552,Bruxelles
272412,292126,292222,21004C552,LOUISE (AVENUE)-SUD,292222,16,1,female,parent,163416,1,couple_with_child,6,Worker,21004C552,Bruxelles
272414,292128,292224,21004C552,LOUISE (AVENUE)-SUD,292224,16,1,female,parent,163417,1,couple_with_child,6,Worker,21004C552,Bruxelles
272416,292132,292228,21004C552,LOUISE (AVENUE)-SUD,292228,16,1,female,parent,163419,2,couple_no_child,6,Worker,21004C552,Bruxelles
272418,292134,292230,21004C552,LOUISE (AVENUE)-SUD,292230,16,1,female,parent,163420,2,couple_no_child,6,Worker,21004C552,Bruxelles
272420,292140,292236,21004C552,LOUISE (AVENUE)-SUD,292236,16,1,female,parent,163423,2,couple_no_child,6,Worker,21004C552,Bruxelles
272422,292144,292240,21004C552,LOUISE (AVENUE)-SUD,292240,16,1,female,parent,163425,2,couple_no_child,6,Worker,21004C552,Bruxelles
272424,292150,292246,21004C552,LOUISE (AVENUE)-SUD,292246,16,1,female,parent,163428,2,couple_no_child,6,Worker,21004C552,Bruxelles
272426,292164,292260,21004C552,LOUISE (AVENUE)-SUD,292260,16,1,female,parent,163435,2,couple_no_child,6,Worker,21004C552,Bruxelles
272428,292174,292270,21004C552,LOUISE (AVENUE)-SUD,292270,16,1,female,parent,163440,2,couple_no_child,6,Worker,21004C552,Bruxelles
272430,292186,292282,21004C552,LOUISE (AVENUE)-SUD,292282,16,1,female,parent,163446,2,couple_no_child,6,Worker,21004C552,Bruxelles
272432,292192,292288,21004C552,LOUISE (AVENUE)-SUD,292288,16,1,female,parent,163449,4,single_with_child,6,Worker,21004C552,Bruxelles
272433,292193,292289,21004C552,LOUISE (AVENUE)-SUD,292289,16,1,female,parent,163450,4,single_with_child,6,Worker,21004C552,Bruxelles
273755,293547,293643,21004C51-,LOUISE (AVENUE)-NORD-EST,293643,17,1,female,parent,164371,1,couple_with_child,6,Worker,21004C51-,Bruxelles
273757,293553,293649,21004C51-,LOUISE (AVENUE)-NORD-EST,293649,17,1,female,parent,164374,2,couple_no_child,6,Worker,21004C51-,Bruxelles
273759,293567,293663,21004C51-,LOUISE (AVENUE)-NORD-EST,293663,16,1,female,parent,164381,1,couple_with_child,6,Worker,21004C51-,Bruxelles
275758,295624,295720,21004A33-,LIBERTE (PLACE DE LA),295720,17,1,female,parent,165620,1,couple_with_child,6,Worker,21004A33-,Bruxelles
275760,295632,295728,21004A33-,LIBERTE (PLACE DE LA),295728,17,1,female,parent,165624,2,couple_no_child,6,Worker,21004A33-,Bruxelles
275762,295650,295746,21004A33-,LIBERTE (PLACE DE LA),295746,17,1,female,parent,165633,4,single_with_child,6,Worker,21004A33-,Bruxelles
275763,295651,295747,21004A33-,LIBERTE (PLACE DE LA),295747,16,1,female,parent,165634,1,couple_with_child,6,Worker,21004A33-,Bruxelles
275765,295661,295757,21004A33-,LIBERTE (PLACE DE LA),295757,16,1,female,parent,165639,2,couple_no_child,6,Worker,21004A33-,Bruxelles
275767,295677,295773,21004A33-,LIBERTE (PLACE DE LA),295773,16,1,female,parent,165647,4,single_with_child,6,Worker,21004A33-,Bruxelles
277194,297140,297236,21004C53-,LOUISE (AVENUE)-SUD-OUEST,297236,17,1,female,parent,166790,1,couple_with_child,6,Worker,21004C53-,Bruxelles
277196,297150,297246,21004C53-,LOUISE (AVENUE)-SUD-OUEST,297246,17,1,female,parent,166795,2,couple_no_child,6,Worker,21004C53-,Bruxelles
277198,297156,297252,21004C53-,LOUISE (AVENUE)-SUD-OUEST,297252,17,1,female,parent,166798,2,couple_no_child,6,Worker,21004C53-,Bruxelles
