,Unnamed: 0,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune,WorkerID,WorkerType
2632,177193,177260,21003A02-,LAURE - BASILIQUE,177260,79,0,male,parent,95664,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2633,168126,168192,21003A312,POTAARDE  VLAK,168192,82,1,female,parent,90637,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2634,193026,193097,21003A10-,HOPITAL FRANCAIS,193097,81,1,female,parent,103887,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2635,177066,177133,21003A02-,LAURE - BASILIQUE,177133,68,1,female,parent,95537,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2636,193002,193073,21003A10-,HOPITAL FRANCAIS,193073,84,1,female,parent,103863,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2637,185301,185372,21003A283,ZAVELENBERG,185372,65,1,female,parent,99886,6,collectif,,,21003A283,Berchem Sainte-Agathe,8,Nursing Home
2638,186065,186136,21003A11-,CITE MODERNE,186136,87,1,female,parent,100209,6,collectif,,,21003A11-,Berchem Sainte-Agathe,8,Nursing Home
2639,168224,168290,21003A312,POTAARDE  VLAK,168290,65,1,female,parent,90735,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2640,180931,181001,21003A011,MOLENBERG,181001,67,0,male,parent,97670,6,collectif,,,21003A011,Berchem Sainte-Agathe,8,Nursing Home
2641,193124,193195,21003A10-,HOPITAL FRANCAIS,193195,70,1,female,parent,103985,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2642,168225,168291,21003A312,POTAARDE  VLAK,168291,65,1,female,parent,90736,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2643,173723,173789,21003A0AJ,HUNDERENVELD,173789,78,0,male,parent,93833,6,collectif,,,21003A0AJ,Berchem Sainte-Agathe,8,Nursing Home
2644,178986,179053,21003A03-,HAUT-CHAMP,179053,74,1,female,parent,96522,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2645,171379,171445,21003A331,ALLEE VERTE,171445,83,0,male,parent,92560,6,collectif,,,21003A331,Berchem Sainte-Agathe,8,Nursing Home
2646,172523,172589,21003A04-,L. DE SMET,172589,76,1,female,parent,93104,6,collectif,,,21003A04-,Berchem Sainte-Agathe,8,Nursing Home
2647,173728,173794,21003A0AJ,HUNDERENVELD,173794,75,0,male,parent,93838,6,collectif,,,21003A0AJ,Berchem Sainte-Agathe,8,Nursing Home
2648,188075,188146,21003A05-,DE SELLIERS DE MORANVILLE,188146,87,1,female,parent,101268,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2649,176995,177062,21003A02-,LAURE - BASILIQUE,177062,81,1,female,parent,95466,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2650,193324,193395,21003A10-,HOPITAL FRANCAIS,193395,68,0,male,parent,104185,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2651,170547,170613,21003A342,HOGENBOS,170613,85,0,male,parent,92111,6,collectif,,,21003A342,Berchem Sainte-Agathe,8,Nursing Home
2652,168125,168191,21003A312,POTAARDE  VLAK,168191,83,1,female,parent,90636,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2653,168183,168249,21003A312,POTAARDE  VLAK,168249,74,1,female,parent,90694,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2654,173627,173693,21003A0AJ,HUNDERENVELD,173693,72,1,female,parent,93737,6,collectif,,,21003A0AJ,Berchem Sainte-Agathe,8,Nursing Home
2655,193245,193316,21003A10-,HOPITAL FRANCAIS,193316,78,0,male,parent,104106,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2656,179266,179333,21003A03-,HAUT-CHAMP,179333,65,0,male,parent,96802,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2657,193314,193385,21003A10-,HOPITAL FRANCAIS,193385,69,0,male,parent,104175,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2658,177081,177148,21003A02-,LAURE - BASILIQUE,177148,65,1,female,parent,95552,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2659,193029,193100,21003A10-,HOPITAL FRANCAIS,193100,80,1,female,parent,103890,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2660,188135,188206,21003A05-,DE SELLIERS DE MORANVILLE,188206,72,1,female,parent,101328,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2661,193359,193430,21003A10-,HOPITAL FRANCAIS,193430,65,0,male,parent,104220,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2662,177246,177313,21003A02-,LAURE - BASILIQUE,177313,69,0,male,parent,95717,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2663,172519,172585,21003A04-,L. DE SMET,172585,77,1,female,parent,93100,6,collectif,,,21003A04-,Berchem Sainte-Agathe,8,Nursing Home
2664,193211,193282,21003A10-,HOPITAL FRANCAIS,193282,87,0,male,parent,104072,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2665,168146,168212,21003A312,POTAARDE  VLAK,168212,80,1,female,parent,90657,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2666,184743,184814,21003A00-,CENTRE,184814,82,1,female,parent,99463,6,collectif,,,21003A00-,Berchem Sainte-Agathe,8,Nursing Home
2667,173632,173698,21003A0AJ,HUNDERENVELD,173698,69,1,female,parent,93742,6,collectif,,,21003A0AJ,Berchem Sainte-Agathe,8,Nursing Home
2668,193070,193141,21003A10-,HOPITAL FRANCAIS,193141,75,1,female,parent,103931,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2669,173619,173685,21003A0AJ,HUNDERENVELD,173685,75,1,female,parent,93729,6,collectif,,,21003A0AJ,Berchem Sainte-Agathe,8,Nursing Home
2670,177256,177323,21003A02-,LAURE - BASILIQUE,177323,66,0,male,parent,95727,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2671,172508,172574,21003A04-,L. DE SMET,172574,80,1,female,parent,93089,6,collectif,,,21003A04-,Berchem Sainte-Agathe,8,Nursing Home
2672,188090,188161,21003A05-,DE SELLIERS DE MORANVILLE,188161,85,1,female,parent,101283,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2673,188249,188320,21003A05-,DE SELLIERS DE MORANVILLE,188320,82,0,male,parent,101442,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2674,176967,177034,21003A02-,LAURE - BASILIQUE,177034,86,1,female,parent,95438,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2675,193294,193365,21003A10-,HOPITAL FRANCAIS,193365,72,0,male,parent,104155,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2676,179181,179248,21003A03-,HAUT-CHAMP,179248,79,0,male,parent,96717,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2677,189649,189720,21003A2MJ,GARE,189720,80,0,male,parent,102180,6,collectif,,,21003A2MJ,Berchem Sainte-Agathe,8,Nursing Home
2678,193274,193345,21003A10-,HOPITAL FRANCAIS,193345,74,0,male,parent,104135,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2679,181736,181807,21003A212,CLOS DU ZAVELENBERG,181807,76,0,male,parent,98094,6,collectif,,,21003A212,Berchem Sainte-Agathe,8,Nursing Home
2680,177208,177275,21003A02-,LAURE - BASILIQUE,177275,76,0,male,parent,95679,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2681,171395,171461,21003A331,ALLEE VERTE,171461,66,0,male,parent,92576,6,collectif,,,21003A331,Berchem Sainte-Agathe,8,Nursing Home
2682,189117,189188,21003A41-,MONNET,189188,89,1,female,parent,101894,6,collectif,,,21003A41-,Berchem Sainte-Agathe,8,Nursing Home
2683,176977,177044,21003A02-,LAURE - BASILIQUE,177044,84,1,female,parent,95448,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2684,170393,170459,21003A342,HOGENBOS,170459,74,1,female,parent,91957,6,collectif,,,21003A342,Berchem Sainte-Agathe,8,Nursing Home
2685,170570,170636,21003A342,HOGENBOS,170636,69,0,male,parent,92134,6,collectif,,,21003A342,Berchem Sainte-Agathe,8,Nursing Home
2686,170539,170605,21003A342,HOGENBOS,170605,89,0,male,parent,92103,6,collectif,,,21003A342,Berchem Sainte-Agathe,8,Nursing Home
2687,184918,184989,21003A00-,CENTRE,184989,82,0,male,parent,99638,6,collectif,,,21003A00-,Berchem Sainte-Agathe,8,Nursing Home
2688,172507,172573,21003A04-,L. DE SMET,172573,81,1,female,parent,93088,6,collectif,,,21003A04-,Berchem Sainte-Agathe,8,Nursing Home
2689,193039,193110,21003A10-,HOPITAL FRANCAIS,193110,79,1,female,parent,103900,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2690,189635,189706,21003A2MJ,GARE,189706,66,1,female,parent,102166,6,collectif,,,21003A2MJ,Berchem Sainte-Agathe,8,Nursing Home
2691,168108,168174,21003A312,POTAARDE  VLAK,168174,86,1,female,parent,90619,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2692,179192,179259,21003A03-,HAUT-CHAMP,179259,77,0,male,parent,96728,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2693,192984,193055,21003A10-,HOPITAL FRANCAIS,193055,88,1,female,parent,103845,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2694,178920,178987,21003A03-,HAUT-CHAMP,178987,89,1,female,parent,96456,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2695,170566,170632,21003A342,HOGENBOS,170632,72,0,male,parent,92130,6,collectif,,,21003A342,Berchem Sainte-Agathe,8,Nursing Home
2696,193018,193089,21003A10-,HOPITAL FRANCAIS,193089,82,1,female,parent,103879,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2697,168212,168278,21003A312,POTAARDE  VLAK,168278,68,1,female,parent,90723,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2698,193251,193322,21003A10-,HOPITAL FRANCAIS,193322,77,0,male,parent,104112,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2699,186074,186145,21003A11-,CITE MODERNE,186145,81,1,female,parent,100218,6,collectif,,,21003A11-,Berchem Sainte-Agathe,8,Nursing Home
2700,193134,193205,21003A10-,HOPITAL FRANCAIS,193205,68,1,female,parent,103995,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2701,169519,169585,21003A323,SEPT ETOILES,169585,75,1,female,parent,91525,6,collectif,,,21003A323,Berchem Sainte-Agathe,8,Nursing Home
2702,180808,180875,21003A011,MOLENBERG,180875,79,1,female,parent,97544,6,collectif,,,21003A011,Berchem Sainte-Agathe,8,Nursing Home
2703,189116,189187,21003A41-,MONNET,189187,89,1,female,parent,101893,6,collectif,,,21003A41-,Berchem Sainte-Agathe,8,Nursing Home
2704,179169,179236,21003A03-,HAUT-CHAMP,179236,82,0,male,parent,96705,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2705,188046,188117,21003A05-,DE SELLIERS DE MORANVILLE,188117,93,1,female,parent,101239,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2706,186173,186244,21003A11-,CITE MODERNE,186244,79,0,male,parent,100317,6,collectif,,,21003A11-,Berchem Sainte-Agathe,8,Nursing Home
2707,193322,193393,21003A10-,HOPITAL FRANCAIS,193393,69,0,male,parent,104183,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2708,188101,188172,21003A05-,DE SELLIERS DE MORANVILLE,188172,81,1,female,parent,101294,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2709,168480,168546,21003A312,POTAARDE  VLAK,168546,67,0,male,parent,90991,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2710,193046,193117,21003A10-,HOPITAL FRANCAIS,193117,78,1,female,parent,103907,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2711,189131,189202,21003A41-,MONNET,189202,82,1,female,parent,101908,6,collectif,,,21003A41-,Berchem Sainte-Agathe,8,Nursing Home
2712,170579,170645,21003A342,HOGENBOS,170645,66,0,male,parent,92143,6,collectif,,,21003A342,Berchem Sainte-Agathe,8,Nursing Home
2713,193299,193370,21003A10-,HOPITAL FRANCAIS,193370,71,0,male,parent,104160,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2714,172540,172606,21003A04-,L. DE SMET,172606,71,1,female,parent,93121,6,collectif,,,21003A04-,Berchem Sainte-Agathe,8,Nursing Home
2715,193058,193129,21003A10-,HOPITAL FRANCAIS,193129,77,1,female,parent,103919,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2716,173720,173786,21003A0AJ,HUNDERENVELD,173786,79,0,male,parent,93830,6,collectif,,,21003A0AJ,Berchem Sainte-Agathe,8,Nursing Home
2717,168129,168195,21003A312,POTAARDE  VLAK,168195,82,1,female,parent,90640,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2718,172607,172673,21003A04-,L. DE SMET,172673,86,0,male,parent,93188,6,collectif,,,21003A04-,Berchem Sainte-Agathe,8,Nursing Home
2719,179008,179075,21003A03-,HAUT-CHAMP,179075,71,1,female,parent,96544,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2720,177254,177321,21003A02-,LAURE - BASILIQUE,177321,66,0,male,parent,95725,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2721,176973,177040,21003A02-,LAURE - BASILIQUE,177040,85,1,female,parent,95444,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2722,179170,179237,21003A03-,HAUT-CHAMP,179237,82,0,male,parent,96706,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2723,168115,168181,21003A312,POTAARDE  VLAK,168181,84,1,female,parent,90626,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2724,180816,180883,21003A011,MOLENBERG,180883,77,1,female,parent,97552,6,collectif,,,21003A011,Berchem Sainte-Agathe,8,Nursing Home
2725,168155,168221,21003A312,POTAARDE  VLAK,168221,78,1,female,parent,90666,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2726,188253,188324,21003A05-,DE SELLIERS DE MORANVILLE,188324,80,0,male,parent,101446,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2727,169556,169622,21003A323,SEPT ETOILES,169622,65,1,female,parent,91562,6,collectif,,,21003A323,Berchem Sainte-Agathe,8,Nursing Home
2728,172606,172672,21003A04-,L. DE SMET,172672,87,0,male,parent,93187,6,collectif,,,21003A04-,Berchem Sainte-Agathe,8,Nursing Home
2729,189154,189225,21003A41-,MONNET,189225,72,1,female,parent,101931,6,collectif,,,21003A41-,Berchem Sainte-Agathe,8,Nursing Home
2730,180794,180861,21003A011,MOLENBERG,180861,87,1,female,parent,97530,6,collectif,,,21003A011,Berchem Sainte-Agathe,8,Nursing Home
2731,172637,172703,21003A04-,L. DE SMET,172703,68,0,male,parent,93218,6,collectif,,,21003A04-,Berchem Sainte-Agathe,8,Nursing Home
2732,168184,168250,21003A312,POTAARDE  VLAK,168250,74,1,female,parent,90695,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2733,193005,193076,21003A10-,HOPITAL FRANCAIS,193076,83,1,female,parent,103866,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2734,172633,172699,21003A04-,L. DE SMET,172699,72,0,male,parent,93214,6,collectif,,,21003A04-,Berchem Sainte-Agathe,8,Nursing Home
2735,192990,193061,21003A10-,HOPITAL FRANCAIS,193061,86,1,female,parent,103851,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2736,188057,188128,21003A05-,DE SELLIERS DE MORANVILLE,188128,90,1,female,parent,101250,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2737,173738,173804,21003A0AJ,HUNDERENVELD,173804,66,0,male,parent,93848,6,collectif,,,21003A0AJ,Berchem Sainte-Agathe,8,Nursing Home
2738,168423,168489,21003A312,POTAARDE  VLAK,168489,80,0,male,parent,90934,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2739,170564,170630,21003A342,HOGENBOS,170630,74,0,male,parent,92128,6,collectif,,,21003A342,Berchem Sainte-Agathe,8,Nursing Home
2740,168462,168528,21003A312,POTAARDE  VLAK,168528,72,0,male,parent,90973,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2741,188127,188198,21003A05-,DE SELLIERS DE MORANVILLE,188198,74,1,female,parent,101320,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2742,181737,181808,21003A212,CLOS DU ZAVELENBERG,181808,76,0,male,parent,98095,6,collectif,,,21003A212,Berchem Sainte-Agathe,8,Nursing Home
2743,189634,189705,21003A2MJ,GARE,189705,66,1,female,parent,102165,6,collectif,,,21003A2MJ,Berchem Sainte-Agathe,8,Nursing Home
2744,179230,179297,21003A03-,HAUT-CHAMP,179297,71,0,male,parent,96766,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2745,168438,168504,21003A312,POTAARDE  VLAK,168504,77,0,male,parent,90949,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2746,177218,177285,21003A02-,LAURE - BASILIQUE,177285,74,0,male,parent,95689,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2747,172621,172687,21003A04-,L. DE SMET,172687,77,0,male,parent,93202,6,collectif,,,21003A04-,Berchem Sainte-Agathe,8,Nursing Home
2748,184738,184809,21003A00-,CENTRE,184809,83,1,female,parent,99458,6,collectif,,,21003A00-,Berchem Sainte-Agathe,8,Nursing Home
2749,172628,172694,21003A04-,L. DE SMET,172694,75,0,male,parent,93209,6,collectif,,,21003A04-,Berchem Sainte-Agathe,8,Nursing Home
2750,177058,177125,21003A02-,LAURE - BASILIQUE,177125,71,1,female,parent,95529,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2751,193356,193427,21003A10-,HOPITAL FRANCAIS,193427,65,0,male,parent,104217,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2752,192977,193048,21003A10-,HOPITAL FRANCAIS,193048,89,1,female,parent,103838,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2753,179207,179274,21003A03-,HAUT-CHAMP,179274,74,0,male,parent,96743,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2754,186161,186232,21003A11-,CITE MODERNE,186232,86,0,male,parent,100305,6,collectif,,,21003A11-,Berchem Sainte-Agathe,8,Nursing Home
2755,170392,170458,21003A342,HOGENBOS,170458,80,1,female,parent,91956,6,collectif,,,21003A342,Berchem Sainte-Agathe,8,Nursing Home
2756,173630,173696,21003A0AJ,HUNDERENVELD,173696,71,1,female,parent,93740,6,collectif,,,21003A0AJ,Berchem Sainte-Agathe,8,Nursing Home
2757,177206,177273,21003A02-,LAURE - BASILIQUE,177273,77,0,male,parent,95677,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2758,184960,185031,21003A00-,CENTRE,185031,68,0,male,parent,99680,6,collectif,,,21003A00-,Berchem Sainte-Agathe,8,Nursing Home
2759,189616,189687,21003A2MJ,GARE,189687,82,1,female,parent,102147,6,collectif,,,21003A2MJ,Berchem Sainte-Agathe,8,Nursing Home
2760,170577,170643,21003A342,HOGENBOS,170643,67,0,male,parent,92141,6,collectif,,,21003A342,Berchem Sainte-Agathe,8,Nursing Home
2761,178950,179017,21003A03-,HAUT-CHAMP,179017,81,1,female,parent,96486,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2762,193288,193359,21003A10-,HOPITAL FRANCAIS,193359,72,0,male,parent,104149,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2763,193353,193424,21003A10-,HOPITAL FRANCAIS,193424,66,0,male,parent,104214,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2764,193360,193431,21003A10-,HOPITAL FRANCAIS,193431,65,0,male,parent,104221,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2765,188239,188310,21003A05-,DE SELLIERS DE MORANVILLE,188310,86,0,male,parent,101432,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2766,185285,185356,21003A283,ZAVELENBERG,185356,79,1,female,parent,99870,6,collectif,,,21003A283,Berchem Sainte-Agathe,8,Nursing Home
2767,193129,193200,21003A10-,HOPITAL FRANCAIS,193200,69,1,female,parent,103990,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2768,179024,179091,21003A03-,HAUT-CHAMP,179091,65,1,female,parent,96560,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2769,177021,177088,21003A02-,LAURE - BASILIQUE,177088,77,1,female,parent,95492,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2770,179214,179281,21003A03-,HAUT-CHAMP,179281,74,0,male,parent,96750,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2771,193032,193103,21003A10-,HOPITAL FRANCAIS,193103,80,1,female,parent,103893,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2772,178926,178993,21003A03-,HAUT-CHAMP,178993,87,1,female,parent,96462,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2773,179205,179272,21003A03-,HAUT-CHAMP,179272,75,0,male,parent,96741,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2774,189119,189190,21003A41-,MONNET,189190,88,1,female,parent,101896,6,collectif,,,21003A41-,Berchem Sainte-Agathe,8,Nursing Home
2775,188145,188216,21003A05-,DE SELLIERS DE MORANVILLE,188216,66,1,female,parent,101338,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2776,168410,168476,21003A312,POTAARDE  VLAK,168476,81,0,male,parent,90921,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2777,178913,178980,21003A03-,HAUT-CHAMP,178980,91,1,female,parent,96449,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2778,193218,193289,21003A10-,HOPITAL FRANCAIS,193289,84,0,male,parent,104079,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2779,177045,177112,21003A02-,LAURE - BASILIQUE,177112,73,1,female,parent,95516,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2780,177083,177150,21003A02-,LAURE - BASILIQUE,177150,65,1,female,parent,95554,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2781,180933,181003,21003A011,MOLENBERG,181003,66,0,male,parent,97672,6,collectif,,,21003A011,Berchem Sainte-Agathe,8,Nursing Home
2782,177181,177248,21003A02-,LAURE - BASILIQUE,177248,81,0,male,parent,95652,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2783,181732,181803,21003A212,CLOS DU ZAVELENBERG,181803,78,0,male,parent,98090,6,collectif,,,21003A212,Berchem Sainte-Agathe,8,Nursing Home
2784,169602,169668,21003A323,SEPT ETOILES,169668,80,0,male,parent,91608,6,collectif,,,21003A323,Berchem Sainte-Agathe,8,Nursing Home
2785,188051,188122,21003A05-,DE SELLIERS DE MORANVILLE,188122,92,1,female,parent,101244,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2786,189613,189684,21003A2MJ,GARE,189684,85,1,female,parent,102144,6,collectif,,,21003A2MJ,Berchem Sainte-Agathe,8,Nursing Home
2787,193331,193402,21003A10-,HOPITAL FRANCAIS,193402,67,0,male,parent,104192,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2788,184949,185020,21003A00-,CENTRE,185020,72,0,male,parent,99669,6,collectif,,,21003A00-,Berchem Sainte-Agathe,8,Nursing Home
2789,181730,181801,21003A212,CLOS DU ZAVELENBERG,181801,79,0,male,parent,98088,6,collectif,,,21003A212,Berchem Sainte-Agathe,8,Nursing Home
2790,193292,193363,21003A10-,HOPITAL FRANCAIS,193363,72,0,male,parent,104153,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2791,173622,173688,21003A0AJ,HUNDERENVELD,173688,74,1,female,parent,93732,6,collectif,,,21003A0AJ,Berchem Sainte-Agathe,8,Nursing Home
2792,177251,177318,21003A02-,LAURE - BASILIQUE,177318,66,0,male,parent,95722,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2793,188266,188337,21003A05-,DE SELLIERS DE MORANVILLE,188337,76,0,male,parent,101459,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2794,179174,179241,21003A03-,HAUT-CHAMP,179241,80,0,male,parent,96710,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2795,184901,184972,21003A00-,CENTRE,184972,89,0,male,parent,99621,6,collectif,,,21003A00-,Berchem Sainte-Agathe,8,Nursing Home
2796,188094,188165,21003A05-,DE SELLIERS DE MORANVILLE,188165,83,1,female,parent,101287,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2797,168110,168176,21003A312,POTAARDE  VLAK,168176,85,1,female,parent,90621,6,collectif,,,21003A312,Berchem Sainte-Agathe,8,Nursing Home
2798,172526,172592,21003A04-,L. DE SMET,172592,75,1,female,parent,93107,6,collectif,,,21003A04-,Berchem Sainte-Agathe,8,Nursing Home
2799,186067,186138,21003A11-,CITE MODERNE,186138,85,1,female,parent,100211,6,collectif,,,21003A11-,Berchem Sainte-Agathe,8,Nursing Home
2800,184932,185003,21003A00-,CENTRE,185003,77,0,male,parent,99652,6,collectif,,,21003A00-,Berchem Sainte-Agathe,8,Nursing Home
2801,193263,193334,21003A10-,HOPITAL FRANCAIS,193334,75,0,male,parent,104124,6,collectif,,,21003A10-,Berchem Sainte-Agathe,8,Nursing Home
2802,186085,186156,21003A11-,CITE MODERNE,186156,71,1,female,parent,100229,6,collectif,,,21003A11-,Berchem Sainte-Agathe,8,Nursing Home
2803,177230,177297,21003A02-,LAURE - BASILIQUE,177297,73,0,male,parent,95701,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
2804,179241,179308,21003A03-,HAUT-CHAMP,179308,69,0,male,parent,96777,6,collectif,,,21003A03-,Berchem Sainte-Agathe,8,Nursing Home
2805,189627,189698,21003A2MJ,GARE,189698,71,1,female,parent,102158,6,collectif,,,21003A2MJ,Berchem Sainte-Agathe,8,Nursing Home
2806,188063,188134,21003A05-,DE SELLIERS DE MORANVILLE,188134,89,1,female,parent,101256,6,collectif,,,21003A05-,Berchem Sainte-Agathe,8,Nursing Home
2807,170407,170473,21003A342,HOGENBOS,170473,67,1,female,parent,91971,6,collectif,,,21003A342,Berchem Sainte-Agathe,8,Nursing Home
2808,177034,177101,21003A02-,LAURE - BASILIQUE,177101,74,1,female,parent,95505,6,collectif,,,21003A02-,Berchem Sainte-Agathe,8,Nursing Home
