,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName
497,21001A041,VEEWEYDE-SUD,497,28,1,female
498,21001A041,VEEWEYDE-SUD,498,28,1,female
499,21001A041,VEEWEYDE-SUD,499,28,1,female
500,21001A041,VEEWEYDE-SUD,500,28,1,female
501,21001A041,VEEWEYDE-SUD,501,28,1,female
502,21001A041,VEEWEYDE-SUD,502,28,1,female
503,21001A041,VEEWEYDE-SUD,503,28,1,female
504,21001A041,VEEWEYDE-SUD,504,28,1,female
505,21001A041,VEEWEYDE-SUD,505,28,1,female
506,21001A041,VEEWEYDE-SUD,506,28,1,female
507,21001A041,VEEWEYDE-SUD,507,28,1,female
508,21001A041,VEEWEYDE-SUD,508,28,1,female
509,21001A041,VEEWEYDE-SUD,509,28,1,female
510,21001A041,VEEWEYDE-SUD,510,28,1,female
511,21001A041,VEEWEYDE-SUD,511,28,1,female
512,21001A041,VEEWEYDE-SUD,512,28,1,female
513,21001A041,VEEWEYDE-SUD,513,28,1,female
514,21001A041,VEEWEYDE-SUD,514,28,1,female
515,21001A041,VEEWEYDE-SUD,515,28,1,female
516,21001A041,VEEWEYDE-SUD,516,28,1,female
517,21001A041,VEEWEYDE-SUD,517,29,1,female
518,21001A041,VEEWEYDE-SUD,518,29,1,female
519,21001A041,VEEWEYDE-SUD,519,29,1,female
520,21001A041,VEEWEYDE-SUD,520,29,1,female
521,21001A041,VEEWEYDE-SUD,521,29,1,female
522,21001A041,VEEWEYDE-SUD,522,29,1,female
523,21001A041,VEEWEYDE-SUD,523,29,1,female
524,21001A041,VEEWEYDE-SUD,524,29,1,female
525,21001A041,VEEWEYDE-SUD,525,29,1,female
526,21001A041,VEEWEYDE-SUD,526,29,1,female
527,21001A041,VEEWEYDE-SUD,527,29,1,female
528,21001A041,VEEWEYDE-SUD,528,29,1,female
529,21001A041,VEEWEYDE-SUD,529,29,1,female
530,21001A041,VEEWEYDE-SUD,530,29,1,female
531,21001A041,VEEWEYDE-SUD,531,29,1,female
532,21001A041,VEEWEYDE-SUD,532,29,1,female
533,21001A041,VEEWEYDE-SUD,533,29,1,female
534,21001A041,VEEWEYDE-SUD,534,29,1,female
535,21001A041,VEEWEYDE-SUD,535,29,1,female
536,21001A041,VEEWEYDE-SUD,536,29,1,female
537,21001A041,VEEWEYDE-SUD,537,29,1,female
538,21001A041,VEEWEYDE-SUD,538,29,1,female
539,21001A041,VEEWEYDE-SUD,539,29,1,female
540,21001A041,VEEWEYDE-SUD,540,30,1,female
541,21001A041,VEEWEYDE-SUD,541,30,1,female
542,21001A041,VEEWEYDE-SUD,542,30,1,female
543,21001A041,VEEWEYDE-SUD,543,30,1,female
544,21001A041,VEEWEYDE-SUD,544,30,1,female
545,21001A041,VEEWEYDE-SUD,545,30,1,female
546,21001A041,VEEWEYDE-SUD,546,30,1,female
547,21001A041,VEEWEYDE-SUD,547,30,1,female
548,21001A041,VEEWEYDE-SUD,548,30,1,female
549,21001A041,VEEWEYDE-SUD,549,30,1,female
550,21001A041,VEEWEYDE-SUD,550,30,1,female
551,21001A041,VEEWEYDE-SUD,551,30,1,female
552,21001A041,VEEWEYDE-SUD,552,30,1,female
553,21001A041,VEEWEYDE-SUD,553,30,1,female
554,21001A041,VEEWEYDE-SUD,554,30,1,female
555,21001A041,VEEWEYDE-SUD,555,30,1,female
556,21001A041,VEEWEYDE-SUD,556,30,1,female
557,21001A041,VEEWEYDE-SUD,557,30,1,female
558,21001A041,VEEWEYDE-SUD,558,30,1,female
559,21001A041,VEEWEYDE-SUD,559,30,1,female
560,21001A041,VEEWEYDE-SUD,560,30,1,female
561,21001A041,VEEWEYDE-SUD,561,31,1,female
562,21001A041,VEEWEYDE-SUD,562,31,1,female
563,21001A041,VEEWEYDE-SUD,563,31,1,female
564,21001A041,VEEWEYDE-SUD,564,31,1,female
565,21001A041,VEEWEYDE-SUD,565,31,1,female
566,21001A041,VEEWEYDE-SUD,566,31,1,female
567,21001A041,VEEWEYDE-SUD,567,31,1,female
568,21001A041,VEEWEYDE-SUD,568,31,1,female
569,21001A041,VEEWEYDE-SUD,569,31,1,female
570,21001A041,VEEWEYDE-SUD,570,31,1,female
571,21001A041,VEEWEYDE-SUD,571,31,1,female
572,21001A041,VEEWEYDE-SUD,572,31,1,female
573,21001A041,VEEWEYDE-SUD,573,31,1,female
574,21001A041,VEEWEYDE-SUD,574,31,1,female
575,21001A041,VEEWEYDE-SUD,575,31,1,female
576,21001A041,VEEWEYDE-SUD,576,31,1,female
577,21001A041,VEEWEYDE-SUD,577,31,1,female
578,21001A041,VEEWEYDE-SUD,578,31,1,female
579,21001A041,VEEWEYDE-SUD,579,31,1,female
580,21001A041,VEEWEYDE-SUD,580,31,1,female
581,21001A041,VEEWEYDE-SUD,581,31,1,female
582,21001A041,VEEWEYDE-SUD,582,32,1,female
583,21001A041,VEEWEYDE-SUD,583,32,1,female
584,21001A041,VEEWEYDE-SUD,584,32,1,female
585,21001A041,VEEWEYDE-SUD,585,32,1,female
586,21001A041,VEEWEYDE-SUD,586,32,1,female
587,21001A041,VEEWEYDE-SUD,587,32,1,female
588,21001A041,VEEWEYDE-SUD,588,32,1,female
589,21001A041,VEEWEYDE-SUD,589,32,1,female
590,21001A041,VEEWEYDE-SUD,590,32,1,female
591,21001A041,VEEWEYDE-SUD,591,32,1,female
592,21001A041,VEEWEYDE-SUD,592,32,1,female
593,21001A041,VEEWEYDE-SUD,593,32,1,female
594,21001A041,VEEWEYDE-SUD,594,32,1,female
595,21001A041,VEEWEYDE-SUD,595,32,1,female
596,21001A041,VEEWEYDE-SUD,596,32,1,female
597,21001A041,VEEWEYDE-SUD,597,32,1,female
598,21001A041,VEEWEYDE-SUD,598,32,1,female
599,21001A041,VEEWEYDE-SUD,599,32,1,female
600,21001A041,VEEWEYDE-SUD,600,32,1,female
601,21001A041,VEEWEYDE-SUD,601,32,1,female
602,21001A041,VEEWEYDE-SUD,602,32,1,female
603,21001A041,VEEWEYDE-SUD,603,33,1,female
604,21001A041,VEEWEYDE-SUD,604,33,1,female
605,21001A041,VEEWEYDE-SUD,605,33,1,female
606,21001A041,VEEWEYDE-SUD,606,33,1,female
607,21001A041,VEEWEYDE-SUD,607,33,1,female
608,21001A041,VEEWEYDE-SUD,608,33,1,female
609,21001A041,VEEWEYDE-SUD,609,33,1,female
610,21001A041,VEEWEYDE-SUD,610,33,1,female
611,21001A041,VEEWEYDE-SUD,611,33,1,female
612,21001A041,VEEWEYDE-SUD,612,33,1,female
613,21001A041,VEEWEYDE-SUD,613,33,1,female
614,21001A041,VEEWEYDE-SUD,614,33,1,female
615,21001A041,VEEWEYDE-SUD,615,33,1,female
616,21001A041,VEEWEYDE-SUD,616,33,1,female
617,21001A041,VEEWEYDE-SUD,617,33,1,female
618,21001A041,VEEWEYDE-SUD,618,33,1,female
619,21001A041,VEEWEYDE-SUD,619,33,1,female
620,21001A041,VEEWEYDE-SUD,620,33,1,female
621,21001A041,VEEWEYDE-SUD,621,33,1,female
622,21001A041,VEEWEYDE-SUD,622,33,1,female
623,21001A041,VEEWEYDE-SUD,623,33,1,female
624,21001A041,VEEWEYDE-SUD,624,34,1,female
625,21001A041,VEEWEYDE-SUD,625,34,1,female
626,21001A041,VEEWEYDE-SUD,626,34,1,female
627,21001A041,VEEWEYDE-SUD,627,34,1,female
628,21001A041,VEEWEYDE-SUD,628,34,1,female
629,21001A041,VEEWEYDE-SUD,629,34,1,female
630,21001A041,VEEWEYDE-SUD,630,34,1,female
631,21001A041,VEEWEYDE-SUD,631,34,1,female
632,21001A041,VEEWEYDE-SUD,632,34,1,female
633,21001A041,VEEWEYDE-SUD,633,34,1,female
634,21001A041,VEEWEYDE-SUD,634,34,1,female
635,21001A041,VEEWEYDE-SUD,635,34,1,female
636,21001A041,VEEWEYDE-SUD,636,34,1,female
637,21001A041,VEEWEYDE-SUD,637,34,1,female
638,21001A041,VEEWEYDE-SUD,638,34,1,female
639,21001A041,VEEWEYDE-SUD,639,34,1,female
640,21001A041,VEEWEYDE-SUD,640,34,1,female
641,21001A041,VEEWEYDE-SUD,641,34,1,female
642,21001A041,VEEWEYDE-SUD,642,34,1,female
643,21001A041,VEEWEYDE-SUD,643,34,1,female
644,21001A041,VEEWEYDE-SUD,644,34,1,female
645,21001A041,VEEWEYDE-SUD,645,35,1,female
646,21001A041,VEEWEYDE-SUD,646,35,1,female
647,21001A041,VEEWEYDE-SUD,647,35,1,female
648,21001A041,VEEWEYDE-SUD,648,35,1,female
649,21001A041,VEEWEYDE-SUD,649,35,1,female
650,21001A041,VEEWEYDE-SUD,650,35,1,female
651,21001A041,VEEWEYDE-SUD,651,35,1,female
652,21001A041,VEEWEYDE-SUD,652,35,1,female
653,21001A041,VEEWEYDE-SUD,653,35,1,female
654,21001A041,VEEWEYDE-SUD,654,35,1,female
655,21001A041,VEEWEYDE-SUD,655,35,1,female
656,21001A041,VEEWEYDE-SUD,656,35,1,female
657,21001A041,VEEWEYDE-SUD,657,35,1,female
658,21001A041,VEEWEYDE-SUD,658,35,1,female
659,21001A041,VEEWEYDE-SUD,659,35,1,female
660,21001A041,VEEWEYDE-SUD,660,35,1,female
661,21001A041,VEEWEYDE-SUD,661,35,1,female
662,21001A041,VEEWEYDE-SUD,662,35,1,female
663,21001A041,VEEWEYDE-SUD,663,35,1,female
664,21001A041,VEEWEYDE-SUD,664,35,1,female
665,21001A041,VEEWEYDE-SUD,665,35,1,female
666,21001A041,VEEWEYDE-SUD,666,35,1,female
667,21001A041,VEEWEYDE-SUD,667,35,1,female
668,21001A041,VEEWEYDE-SUD,668,36,1,female
669,21001A041,VEEWEYDE-SUD,669,36,1,female
670,21001A041,VEEWEYDE-SUD,670,36,1,female
671,21001A041,VEEWEYDE-SUD,671,36,1,female
672,21001A041,VEEWEYDE-SUD,672,36,1,female
673,21001A041,VEEWEYDE-SUD,673,36,1,female
674,21001A041,VEEWEYDE-SUD,674,36,1,female
675,21001A041,VEEWEYDE-SUD,675,36,1,female
676,21001A041,VEEWEYDE-SUD,676,36,1,female
677,21001A041,VEEWEYDE-SUD,677,36,1,female
678,21001A041,VEEWEYDE-SUD,678,36,1,female
679,21001A041,VEEWEYDE-SUD,679,36,1,female
680,21001A041,VEEWEYDE-SUD,680,36,1,female
681,21001A041,VEEWEYDE-SUD,681,36,1,female
682,21001A041,VEEWEYDE-SUD,682,36,1,female
683,21001A041,VEEWEYDE-SUD,683,36,1,female
684,21001A041,VEEWEYDE-SUD,684,36,1,female
685,21001A041,VEEWEYDE-SUD,685,36,1,female
686,21001A041,VEEWEYDE-SUD,686,36,1,female
687,21001A041,VEEWEYDE-SUD,687,36,1,female
688,21001A041,VEEWEYDE-SUD,688,36,1,female
689,21001A041,VEEWEYDE-SUD,689,36,1,female
690,21001A041,VEEWEYDE-SUD,690,36,1,female
691,21001A041,VEEWEYDE-SUD,691,37,1,female
692,21001A041,VEEWEYDE-SUD,692,37,1,female
693,21001A041,VEEWEYDE-SUD,693,37,1,female
694,21001A041,VEEWEYDE-SUD,694,37,1,female
695,21001A041,VEEWEYDE-SUD,695,37,1,female
696,21001A041,VEEWEYDE-SUD,696,37,1,female
697,21001A041,VEEWEYDE-SUD,697,37,1,female
698,21001A041,VEEWEYDE-SUD,698,37,1,female
699,21001A041,VEEWEYDE-SUD,699,37,1,female
700,21001A041,VEEWEYDE-SUD,700,37,1,female
701,21001A041,VEEWEYDE-SUD,701,37,1,female
702,21001A041,VEEWEYDE-SUD,702,37,1,female
703,21001A041,VEEWEYDE-SUD,703,37,1,female
704,21001A041,VEEWEYDE-SUD,704,37,1,female
705,21001A041,VEEWEYDE-SUD,705,37,1,female
706,21001A041,VEEWEYDE-SUD,706,37,1,female
707,21001A041,VEEWEYDE-SUD,707,37,1,female
708,21001A041,VEEWEYDE-SUD,708,37,1,female
709,21001A041,VEEWEYDE-SUD,709,37,1,female
710,21001A041,VEEWEYDE-SUD,710,37,1,female
711,21001A041,VEEWEYDE-SUD,711,37,1,female
712,21001A041,VEEWEYDE-SUD,712,37,1,female
713,21001A041,VEEWEYDE-SUD,713,37,1,female
714,21001A041,VEEWEYDE-SUD,714,38,1,female
715,21001A041,VEEWEYDE-SUD,715,38,1,female
716,21001A041,VEEWEYDE-SUD,716,38,1,female
717,21001A041,VEEWEYDE-SUD,717,38,1,female
718,21001A041,VEEWEYDE-SUD,718,38,1,female
719,21001A041,VEEWEYDE-SUD,719,38,1,female
720,21001A041,VEEWEYDE-SUD,720,38,1,female
721,21001A041,VEEWEYDE-SUD,721,38,1,female
722,21001A041,VEEWEYDE-SUD,722,38,1,female
723,21001A041,VEEWEYDE-SUD,723,38,1,female
724,21001A041,VEEWEYDE-SUD,724,38,1,female
725,21001A041,VEEWEYDE-SUD,725,38,1,female
726,21001A041,VEEWEYDE-SUD,726,38,1,female
727,21001A041,VEEWEYDE-SUD,727,38,1,female
728,21001A041,VEEWEYDE-SUD,728,38,1,female
729,21001A041,VEEWEYDE-SUD,729,38,1,female
730,21001A041,VEEWEYDE-SUD,730,38,1,female
731,21001A041,VEEWEYDE-SUD,731,38,1,female
732,21001A041,VEEWEYDE-SUD,732,38,1,female
733,21001A041,VEEWEYDE-SUD,733,38,1,female
734,21001A041,VEEWEYDE-SUD,734,38,1,female
735,21001A041,VEEWEYDE-SUD,735,38,1,female
736,21001A041,VEEWEYDE-SUD,736,38,1,female
737,21001A041,VEEWEYDE-SUD,737,39,1,female
738,21001A041,VEEWEYDE-SUD,738,39,1,female
739,21001A041,VEEWEYDE-SUD,739,39,1,female
740,21001A041,VEEWEYDE-SUD,740,39,1,female
741,21001A041,VEEWEYDE-SUD,741,39,1,female
742,21001A041,VEEWEYDE-SUD,742,39,1,female
743,21001A041,VEEWEYDE-SUD,743,39,1,female
744,21001A041,VEEWEYDE-SUD,744,39,1,female
745,21001A041,VEEWEYDE-SUD,745,39,1,female
746,21001A041,VEEWEYDE-SUD,746,39,1,female
747,21001A041,VEEWEYDE-SUD,747,39,1,female
748,21001A041,VEEWEYDE-SUD,748,39,1,female
749,21001A041,VEEWEYDE-SUD,749,39,1,female
750,21001A041,VEEWEYDE-SUD,750,39,1,female
751,21001A041,VEEWEYDE-SUD,751,39,1,female
752,21001A041,VEEWEYDE-SUD,752,39,1,female
753,21001A041,VEEWEYDE-SUD,753,39,1,female
754,21001A041,VEEWEYDE-SUD,754,39,1,female
755,21001A041,VEEWEYDE-SUD,755,39,1,female
756,21001A041,VEEWEYDE-SUD,756,39,1,female
757,21001A041,VEEWEYDE-SUD,757,39,1,female
758,21001A041,VEEWEYDE-SUD,758,39,1,female
759,21001A041,VEEWEYDE-SUD,759,39,1,female
760,21001A041,VEEWEYDE-SUD,760,40,1,female
761,21001A041,VEEWEYDE-SUD,761,40,1,female
762,21001A041,VEEWEYDE-SUD,762,40,1,female
763,21001A041,VEEWEYDE-SUD,763,40,1,female
764,21001A041,VEEWEYDE-SUD,764,40,1,female
765,21001A041,VEEWEYDE-SUD,765,40,1,female
766,21001A041,VEEWEYDE-SUD,766,40,1,female
767,21001A041,VEEWEYDE-SUD,767,40,1,female
768,21001A041,VEEWEYDE-SUD,768,40,1,female
769,21001A041,VEEWEYDE-SUD,769,40,1,female
770,21001A041,VEEWEYDE-SUD,770,40,1,female
771,21001A041,VEEWEYDE-SUD,771,40,1,female
772,21001A041,VEEWEYDE-SUD,772,40,1,female
773,21001A041,VEEWEYDE-SUD,773,40,1,female
774,21001A041,VEEWEYDE-SUD,774,40,1,female
775,21001A041,VEEWEYDE-SUD,775,40,1,female
776,21001A041,VEEWEYDE-SUD,776,40,1,female
777,21001A041,VEEWEYDE-SUD,777,40,1,female
778,21001A041,VEEWEYDE-SUD,778,40,1,female
779,21001A041,VEEWEYDE-SUD,779,40,1,female
780,21001A041,VEEWEYDE-SUD,780,41,1,female
781,21001A041,VEEWEYDE-SUD,781,41,1,female
782,21001A041,VEEWEYDE-SUD,782,41,1,female
783,21001A041,VEEWEYDE-SUD,783,41,1,female
784,21001A041,VEEWEYDE-SUD,784,41,1,female
785,21001A041,VEEWEYDE-SUD,785,41,1,female
786,21001A041,VEEWEYDE-SUD,786,41,1,female
787,21001A041,VEEWEYDE-SUD,787,41,1,female
788,21001A041,VEEWEYDE-SUD,788,41,1,female
789,21001A041,VEEWEYDE-SUD,789,41,1,female
790,21001A041,VEEWEYDE-SUD,790,41,1,female
791,21001A041,VEEWEYDE-SUD,791,41,1,female
792,21001A041,VEEWEYDE-SUD,792,41,1,female
793,21001A041,VEEWEYDE-SUD,793,41,1,female
794,21001A041,VEEWEYDE-SUD,794,41,1,female
795,21001A041,VEEWEYDE-SUD,795,41,1,female
796,21001A041,VEEWEYDE-SUD,796,41,1,female
797,21001A041,VEEWEYDE-SUD,797,41,1,female
798,21001A041,VEEWEYDE-SUD,798,41,1,female
799,21001A041,VEEWEYDE-SUD,799,41,1,female
800,21001A041,VEEWEYDE-SUD,800,42,1,female
801,21001A041,VEEWEYDE-SUD,801,42,1,female
802,21001A041,VEEWEYDE-SUD,802,42,1,female
803,21001A041,VEEWEYDE-SUD,803,42,1,female
804,21001A041,VEEWEYDE-SUD,804,42,1,female
805,21001A041,VEEWEYDE-SUD,805,42,1,female
806,21001A041,VEEWEYDE-SUD,806,42,1,female
807,21001A041,VEEWEYDE-SUD,807,42,1,female
808,21001A041,VEEWEYDE-SUD,808,42,1,female
809,21001A041,VEEWEYDE-SUD,809,42,1,female
810,21001A041,VEEWEYDE-SUD,810,42,1,female
811,21001A041,VEEWEYDE-SUD,811,42,1,female
812,21001A041,VEEWEYDE-SUD,812,42,1,female
813,21001A041,VEEWEYDE-SUD,813,42,1,female
814,21001A041,VEEWEYDE-SUD,814,42,1,female
815,21001A041,VEEWEYDE-SUD,815,42,1,female
816,21001A041,VEEWEYDE-SUD,816,42,1,female
817,21001A041,VEEWEYDE-SUD,817,42,1,female
818,21001A041,VEEWEYDE-SUD,818,42,1,female
819,21001A041,VEEWEYDE-SUD,819,42,1,female
820,21001A041,VEEWEYDE-SUD,820,43,1,female
821,21001A041,VEEWEYDE-SUD,821,43,1,female
822,21001A041,VEEWEYDE-SUD,822,43,1,female
823,21001A041,VEEWEYDE-SUD,823,43,1,female
824,21001A041,VEEWEYDE-SUD,824,43,1,female
825,21001A041,VEEWEYDE-SUD,825,43,1,female
826,21001A041,VEEWEYDE-SUD,826,43,1,female
827,21001A041,VEEWEYDE-SUD,827,43,1,female
828,21001A041,VEEWEYDE-SUD,828,43,1,female
829,21001A041,VEEWEYDE-SUD,829,43,1,female
830,21001A041,VEEWEYDE-SUD,830,43,1,female
831,21001A041,VEEWEYDE-SUD,831,43,1,female
832,21001A041,VEEWEYDE-SUD,832,43,1,female
833,21001A041,VEEWEYDE-SUD,833,43,1,female
834,21001A041,VEEWEYDE-SUD,834,43,1,female
835,21001A041,VEEWEYDE-SUD,835,43,1,female
836,21001A041,VEEWEYDE-SUD,836,43,1,female
837,21001A041,VEEWEYDE-SUD,837,43,1,female
838,21001A041,VEEWEYDE-SUD,838,43,1,female
839,21001A041,VEEWEYDE-SUD,839,43,1,female
840,21001A041,VEEWEYDE-SUD,840,44,1,female
841,21001A041,VEEWEYDE-SUD,841,44,1,female
842,21001A041,VEEWEYDE-SUD,842,44,1,female
843,21001A041,VEEWEYDE-SUD,843,44,1,female
844,21001A041,VEEWEYDE-SUD,844,44,1,female
845,21001A041,VEEWEYDE-SUD,845,44,1,female
846,21001A041,VEEWEYDE-SUD,846,44,1,female
847,21001A041,VEEWEYDE-SUD,847,44,1,female
848,21001A041,VEEWEYDE-SUD,848,44,1,female
849,21001A041,VEEWEYDE-SUD,849,44,1,female
850,21001A041,VEEWEYDE-SUD,850,44,1,female
851,21001A041,VEEWEYDE-SUD,851,44,1,female
852,21001A041,VEEWEYDE-SUD,852,44,1,female
853,21001A041,VEEWEYDE-SUD,853,44,1,female
854,21001A041,VEEWEYDE-SUD,854,44,1,female
855,21001A041,VEEWEYDE-SUD,855,44,1,female
856,21001A041,VEEWEYDE-SUD,856,44,1,female
857,21001A041,VEEWEYDE-SUD,857,44,1,female
858,21001A041,VEEWEYDE-SUD,858,44,1,female
859,21001A041,VEEWEYDE-SUD,859,44,1,female
860,21001A041,VEEWEYDE-SUD,860,45,1,female
861,21001A041,VEEWEYDE-SUD,861,45,1,female
862,21001A041,VEEWEYDE-SUD,862,45,1,female
863,21001A041,VEEWEYDE-SUD,863,45,1,female
864,21001A041,VEEWEYDE-SUD,864,45,1,female
865,21001A041,VEEWEYDE-SUD,865,45,1,female
866,21001A041,VEEWEYDE-SUD,866,45,1,female
867,21001A041,VEEWEYDE-SUD,867,45,1,female
868,21001A041,VEEWEYDE-SUD,868,45,1,female
869,21001A041,VEEWEYDE-SUD,869,45,1,female
870,21001A041,VEEWEYDE-SUD,870,45,1,female
871,21001A041,VEEWEYDE-SUD,871,45,1,female
872,21001A041,VEEWEYDE-SUD,872,45,1,female
873,21001A041,VEEWEYDE-SUD,873,45,1,female
874,21001A041,VEEWEYDE-SUD,874,45,1,female
875,21001A041,VEEWEYDE-SUD,875,45,1,female
876,21001A041,VEEWEYDE-SUD,876,45,1,female
877,21001A041,VEEWEYDE-SUD,877,45,1,female
878,21001A041,VEEWEYDE-SUD,878,45,1,female
879,21001A041,VEEWEYDE-SUD,879,45,1,female
880,21001A041,VEEWEYDE-SUD,880,46,1,female
881,21001A041,VEEWEYDE-SUD,881,46,1,female
882,21001A041,VEEWEYDE-SUD,882,46,1,female
883,21001A041,VEEWEYDE-SUD,883,46,1,female
884,21001A041,VEEWEYDE-SUD,884,46,1,female
885,21001A041,VEEWEYDE-SUD,885,46,1,female
886,21001A041,VEEWEYDE-SUD,886,46,1,female
887,21001A041,VEEWEYDE-SUD,887,46,1,female
888,21001A041,VEEWEYDE-SUD,888,46,1,female
889,21001A041,VEEWEYDE-SUD,889,46,1,female
890,21001A041,VEEWEYDE-SUD,890,46,1,female
891,21001A041,VEEWEYDE-SUD,891,46,1,female
892,21001A041,VEEWEYDE-SUD,892,46,1,female
893,21001A041,VEEWEYDE-SUD,893,46,1,female
894,21001A041,VEEWEYDE-SUD,894,46,1,female
895,21001A041,VEEWEYDE-SUD,895,46,1,female
896,21001A041,VEEWEYDE-SUD,896,46,1,female
897,21001A041,VEEWEYDE-SUD,897,46,1,female
898,21001A041,VEEWEYDE-SUD,898,46,1,female
899,21001A041,VEEWEYDE-SUD,899,46,1,female
900,21001A041,VEEWEYDE-SUD,900,47,1,female
901,21001A041,VEEWEYDE-SUD,901,47,1,female
902,21001A041,VEEWEYDE-SUD,902,47,1,female
903,21001A041,VEEWEYDE-SUD,903,47,1,female
904,21001A041,VEEWEYDE-SUD,904,47,1,female
905,21001A041,VEEWEYDE-SUD,905,47,1,female
906,21001A041,VEEWEYDE-SUD,906,47,1,female
907,21001A041,VEEWEYDE-SUD,907,47,1,female
908,21001A041,VEEWEYDE-SUD,908,47,1,female
909,21001A041,VEEWEYDE-SUD,909,47,1,female
910,21001A041,VEEWEYDE-SUD,910,47,1,female
911,21001A041,VEEWEYDE-SUD,911,47,1,female
912,21001A041,VEEWEYDE-SUD,912,47,1,female
913,21001A041,VEEWEYDE-SUD,913,47,1,female
914,21001A041,VEEWEYDE-SUD,914,47,1,female
915,21001A041,VEEWEYDE-SUD,915,47,1,female
916,21001A041,VEEWEYDE-SUD,916,47,1,female
917,21001A041,VEEWEYDE-SUD,917,47,1,female
918,21001A041,VEEWEYDE-SUD,918,47,1,female
919,21001A041,VEEWEYDE-SUD,919,47,1,female
920,21001A041,VEEWEYDE-SUD,920,48,1,female
921,21001A041,VEEWEYDE-SUD,921,48,1,female
922,21001A041,VEEWEYDE-SUD,922,48,1,female
923,21001A041,VEEWEYDE-SUD,923,48,1,female
924,21001A041,VEEWEYDE-SUD,924,48,1,female
925,21001A041,VEEWEYDE-SUD,925,48,1,female
926,21001A041,VEEWEYDE-SUD,926,48,1,female
927,21001A041,VEEWEYDE-SUD,927,48,1,female
928,21001A041,VEEWEYDE-SUD,928,48,1,female
929,21001A041,VEEWEYDE-SUD,929,48,1,female
930,21001A041,VEEWEYDE-SUD,930,48,1,female
931,21001A041,VEEWEYDE-SUD,931,48,1,female
932,21001A041,VEEWEYDE-SUD,932,48,1,female
933,21001A041,VEEWEYDE-SUD,933,48,1,female
934,21001A041,VEEWEYDE-SUD,934,48,1,female
935,21001A041,VEEWEYDE-SUD,935,48,1,female
936,21001A041,VEEWEYDE-SUD,936,48,1,female
937,21001A041,VEEWEYDE-SUD,937,48,1,female
938,21001A041,VEEWEYDE-SUD,938,48,1,female
939,21001A041,VEEWEYDE-SUD,939,48,1,female
940,21001A041,VEEWEYDE-SUD,940,49,1,female
941,21001A041,VEEWEYDE-SUD,941,49,1,female
942,21001A041,VEEWEYDE-SUD,942,49,1,female
943,21001A041,VEEWEYDE-SUD,943,49,1,female
944,21001A041,VEEWEYDE-SUD,944,49,1,female
945,21001A041,VEEWEYDE-SUD,945,49,1,female
946,21001A041,VEEWEYDE-SUD,946,49,1,female
947,21001A041,VEEWEYDE-SUD,947,49,1,female
948,21001A041,VEEWEYDE-SUD,948,49,1,female
949,21001A041,VEEWEYDE-SUD,949,49,1,female
950,21001A041,VEEWEYDE-SUD,950,49,1,female
951,21001A041,VEEWEYDE-SUD,951,49,1,female
952,21001A041,VEEWEYDE-SUD,952,49,1,female
953,21001A041,VEEWEYDE-SUD,953,49,1,female
954,21001A041,VEEWEYDE-SUD,954,49,1,female
955,21001A041,VEEWEYDE-SUD,955,49,1,female
956,21001A041,VEEWEYDE-SUD,956,49,1,female
957,21001A041,VEEWEYDE-SUD,957,49,1,female
958,21001A041,VEEWEYDE-SUD,958,49,1,female
959,21001A041,VEEWEYDE-SUD,959,49,1,female
960,21001A041,VEEWEYDE-SUD,960,50,1,female
961,21001A041,VEEWEYDE-SUD,961,50,1,female
962,21001A041,VEEWEYDE-SUD,962,50,1,female
963,21001A041,VEEWEYDE-SUD,963,50,1,female
964,21001A041,VEEWEYDE-SUD,964,50,1,female
965,21001A041,VEEWEYDE-SUD,965,50,1,female
966,21001A041,VEEWEYDE-SUD,966,50,1,female
967,21001A041,VEEWEYDE-SUD,967,50,1,female
968,21001A041,VEEWEYDE-SUD,968,50,1,female
969,21001A041,VEEWEYDE-SUD,969,50,1,female
970,21001A041,VEEWEYDE-SUD,970,50,1,female
971,21001A041,VEEWEYDE-SUD,971,50,1,female
972,21001A041,VEEWEYDE-SUD,972,50,1,female
973,21001A041,VEEWEYDE-SUD,973,50,1,female
974,21001A041,VEEWEYDE-SUD,974,50,1,female
975,21001A041,VEEWEYDE-SUD,975,50,1,female
976,21001A041,VEEWEYDE-SUD,976,51,1,female
977,21001A041,VEEWEYDE-SUD,977,51,1,female
978,21001A041,VEEWEYDE-SUD,978,51,1,female
979,21001A041,VEEWEYDE-SUD,979,51,1,female
980,21001A041,VEEWEYDE-SUD,980,51,1,female
981,21001A041,VEEWEYDE-SUD,981,51,1,female
982,21001A041,VEEWEYDE-SUD,982,51,1,female
983,21001A041,VEEWEYDE-SUD,983,51,1,female
984,21001A041,VEEWEYDE-SUD,984,51,1,female
985,21001A041,VEEWEYDE-SUD,985,51,1,female
986,21001A041,VEEWEYDE-SUD,986,51,1,female
987,21001A041,VEEWEYDE-SUD,987,51,1,female
988,21001A041,VEEWEYDE-SUD,988,51,1,female
989,21001A041,VEEWEYDE-SUD,989,51,1,female
990,21001A041,VEEWEYDE-SUD,990,51,1,female
991,21001A041,VEEWEYDE-SUD,991,51,1,female
992,21001A041,VEEWEYDE-SUD,992,52,1,female
993,21001A041,VEEWEYDE-SUD,993,52,1,female
994,21001A041,VEEWEYDE-SUD,994,52,1,female
