,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseHorldTypeName
709,21001A041,VEEWEYDE-SUD,709,51,1,female,parent,346,3,single
710,21001A041,VEEWEYDE-SUD,710,51,1,female,parent,347,3,single
711,21001A041,VEEWEYDE-SUD,711,51,1,female,parent,348,4,single_with_child
712,21001A041,VEEWEYDE-SUD,712,10,0,male,child,348,4,single_with_child
713,21001A041,VEEWEYDE-SUD,713,4,0,male,child,348,4,single_with_child
714,21001A041,VEEWEYDE-SUD,714,10,1,female,child,348,4,single_with_child
715,21001A041,VEEWEYDE-SUD,715,51,1,female,parent,349,4,single_with_child
716,21001A041,VEEWEYDE-SUD,716,23,0,male,child,349,4,single_with_child
717,21001A041,VEEWEYDE-SUD,717,50,1,female,parent,350,1,couple_with_child
718,21001A041,VEEWEYDE-SUD,718,54,0,male,parent,350,1,couple_with_child
719,21001A041,VEEWEYDE-SUD,719,1,0,male,child,350,1,couple_with_child
720,21001A041,VEEWEYDE-SUD,720,14,0,male,child,350,1,couple_with_child
721,21001A041,VEEWEYDE-SUD,721,29,1,female,child,350,1,couple_with_child
722,21001A041,VEEWEYDE-SUD,722,50,1,female,parent,351,1,couple_with_child
723,21001A041,VEEWEYDE-SUD,723,45,0,male,parent,351,1,couple_with_child
724,21001A041,VEEWEYDE-SUD,724,7,1,female,child,351,1,couple_with_child
725,21001A041,VEEWEYDE-SUD,725,26,0,male,child,351,1,couple_with_child
726,21001A041,VEEWEYDE-SUD,726,8,0,male,child,351,1,couple_with_child
727,21001A041,VEEWEYDE-SUD,727,50,1,female,parent,352,1,couple_with_child
728,21001A041,VEEWEYDE-SUD,728,46,0,male,parent,352,1,couple_with_child
729,21001A041,VEEWEYDE-SUD,729,21,1,female,child,352,1,couple_with_child
730,21001A041,VEEWEYDE-SUD,730,15,1,female,child,352,1,couple_with_child
731,21001A041,VEEWEYDE-SUD,731,12,0,male,child,352,1,couple_with_child
732,21001A041,VEEWEYDE-SUD,732,50,1,female,parent,353,1,couple_with_child
733,21001A041,VEEWEYDE-SUD,733,47,0,male,parent,353,1,couple_with_child
734,21001A041,VEEWEYDE-SUD,734,22,0,male,child,353,1,couple_with_child
735,21001A041,VEEWEYDE-SUD,735,9,1,female,child,353,1,couple_with_child
736,21001A041,VEEWEYDE-SUD,736,17,0,male,child,353,1,couple_with_child
737,21001A041,VEEWEYDE-SUD,737,50,1,female,parent,354,1,couple_with_child
738,21001A041,VEEWEYDE-SUD,738,45,0,male,parent,354,1,couple_with_child
739,21001A041,VEEWEYDE-SUD,739,22,0,male,child,354,1,couple_with_child
740,21001A041,VEEWEYDE-SUD,740,31,0,male,child,354,1,couple_with_child
741,21001A041,VEEWEYDE-SUD,741,11,0,male,child,354,1,couple_with_child
742,21001A041,VEEWEYDE-SUD,742,50,1,female,parent,355,1,couple_with_child
743,21001A041,VEEWEYDE-SUD,743,45,0,male,parent,355,1,couple_with_child
744,21001A041,VEEWEYDE-SUD,744,2,1,female,child,355,1,couple_with_child
745,21001A041,VEEWEYDE-SUD,745,29,1,female,child,355,1,couple_with_child
746,21001A041,VEEWEYDE-SUD,746,0,1,female,child,355,1,couple_with_child
747,21001A041,VEEWEYDE-SUD,747,50,1,female,parent,356,1,couple_with_child
748,21001A041,VEEWEYDE-SUD,748,48,0,male,parent,356,1,couple_with_child
749,21001A041,VEEWEYDE-SUD,749,28,0,male,child,356,1,couple_with_child
750,21001A041,VEEWEYDE-SUD,750,50,1,female,parent,357,1,couple_with_child
751,21001A041,VEEWEYDE-SUD,751,54,0,male,parent,357,1,couple_with_child
752,21001A041,VEEWEYDE-SUD,752,6,0,male,child,357,1,couple_with_child
753,21001A041,VEEWEYDE-SUD,753,50,1,female,parent,358,2,couple_no_child
754,21001A041,VEEWEYDE-SUD,754,47,0,male,parent,358,2,couple_no_child
755,21001A041,VEEWEYDE-SUD,755,50,1,female,parent,359,2,couple_no_child
756,21001A041,VEEWEYDE-SUD,756,43,0,male,parent,359,2,couple_no_child
757,21001A041,VEEWEYDE-SUD,757,50,1,female,parent,360,3,single
758,21001A041,VEEWEYDE-SUD,758,50,1,female,parent,361,3,single
759,21001A041,VEEWEYDE-SUD,759,50,1,female,parent,362,3,single
760,21001A041,VEEWEYDE-SUD,760,50,1,female,parent,363,3,single
761,21001A041,VEEWEYDE-SUD,761,50,1,female,parent,364,3,single
762,21001A041,VEEWEYDE-SUD,762,50,1,female,parent,365,3,single
763,21001A041,VEEWEYDE-SUD,763,50,1,female,parent,366,4,single_with_child
764,21001A041,VEEWEYDE-SUD,764,10,1,female,child,366,4,single_with_child
765,21001A041,VEEWEYDE-SUD,765,30,1,female,child,366,4,single_with_child
766,21001A041,VEEWEYDE-SUD,766,16,1,female,child,366,4,single_with_child
767,21001A041,VEEWEYDE-SUD,767,50,1,female,parent,367,4,single_with_child
768,21001A041,VEEWEYDE-SUD,768,15,1,female,child,367,4,single_with_child
769,21001A041,VEEWEYDE-SUD,769,23,0,male,child,367,4,single_with_child
770,21001A041,VEEWEYDE-SUD,770,49,1,female,parent,368,1,couple_with_child
771,21001A041,VEEWEYDE-SUD,771,44,0,male,parent,368,1,couple_with_child
772,21001A041,VEEWEYDE-SUD,772,24,1,female,child,368,1,couple_with_child
773,21001A041,VEEWEYDE-SUD,773,49,1,female,parent,369,1,couple_with_child
774,21001A041,VEEWEYDE-SUD,774,48,0,male,parent,369,1,couple_with_child
775,21001A041,VEEWEYDE-SUD,775,16,1,female,child,369,1,couple_with_child
776,21001A041,VEEWEYDE-SUD,776,25,0,male,child,369,1,couple_with_child
777,21001A041,VEEWEYDE-SUD,777,49,1,female,parent,370,1,couple_with_child
778,21001A041,VEEWEYDE-SUD,778,51,0,male,parent,370,1,couple_with_child
779,21001A041,VEEWEYDE-SUD,779,24,0,male,child,370,1,couple_with_child
780,21001A041,VEEWEYDE-SUD,780,4,0,male,child,370,1,couple_with_child
781,21001A041,VEEWEYDE-SUD,781,19,1,female,child,370,1,couple_with_child
782,21001A041,VEEWEYDE-SUD,782,49,1,female,parent,371,1,couple_with_child
783,21001A041,VEEWEYDE-SUD,783,46,0,male,parent,371,1,couple_with_child
784,21001A041,VEEWEYDE-SUD,784,13,0,male,child,371,1,couple_with_child
785,21001A041,VEEWEYDE-SUD,785,29,1,female,child,371,1,couple_with_child
786,21001A041,VEEWEYDE-SUD,786,49,1,female,parent,372,1,couple_with_child
787,21001A041,VEEWEYDE-SUD,787,45,0,male,parent,372,1,couple_with_child
788,21001A041,VEEWEYDE-SUD,788,17,0,male,child,372,1,couple_with_child
789,21001A041,VEEWEYDE-SUD,789,32,1,female,child,372,1,couple_with_child
790,21001A041,VEEWEYDE-SUD,790,20,0,male,child,372,1,couple_with_child
791,21001A041,VEEWEYDE-SUD,791,49,1,female,parent,373,1,couple_with_child
792,21001A041,VEEWEYDE-SUD,792,42,0,male,parent,373,1,couple_with_child
793,21001A041,VEEWEYDE-SUD,793,9,0,male,child,373,1,couple_with_child
794,21001A041,VEEWEYDE-SUD,794,21,0,male,child,373,1,couple_with_child
795,21001A041,VEEWEYDE-SUD,795,49,1,female,parent,374,1,couple_with_child
796,21001A041,VEEWEYDE-SUD,796,44,0,male,parent,374,1,couple_with_child
797,21001A041,VEEWEYDE-SUD,797,1,1,female,child,374,1,couple_with_child
798,21001A041,VEEWEYDE-SUD,798,25,0,male,child,374,1,couple_with_child
799,21001A041,VEEWEYDE-SUD,799,27,1,female,child,374,1,couple_with_child
800,21001A041,VEEWEYDE-SUD,800,49,1,female,parent,375,1,couple_with_child
801,21001A041,VEEWEYDE-SUD,801,51,0,male,parent,375,1,couple_with_child
802,21001A041,VEEWEYDE-SUD,802,24,0,male,child,375,1,couple_with_child
803,21001A041,VEEWEYDE-SUD,803,1,1,female,child,375,1,couple_with_child
804,21001A041,VEEWEYDE-SUD,804,33,0,male,child,375,1,couple_with_child
805,21001A041,VEEWEYDE-SUD,805,49,1,female,parent,376,2,couple_no_child
806,21001A041,VEEWEYDE-SUD,806,51,0,male,parent,376,2,couple_no_child
807,21001A041,VEEWEYDE-SUD,807,49,1,female,parent,377,2,couple_no_child
808,21001A041,VEEWEYDE-SUD,808,52,0,male,parent,377,2,couple_no_child
809,21001A041,VEEWEYDE-SUD,809,49,1,female,parent,378,3,single
810,21001A041,VEEWEYDE-SUD,810,49,1,female,parent,379,3,single
811,21001A041,VEEWEYDE-SUD,811,49,1,female,parent,380,3,single
812,21001A041,VEEWEYDE-SUD,812,49,1,female,parent,381,3,single
813,21001A041,VEEWEYDE-SUD,813,49,1,female,parent,382,3,single
814,21001A041,VEEWEYDE-SUD,814,49,1,female,parent,383,3,single
815,21001A041,VEEWEYDE-SUD,815,49,1,female,parent,384,4,single_with_child
816,21001A041,VEEWEYDE-SUD,816,21,0,male,child,384,4,single_with_child
817,21001A041,VEEWEYDE-SUD,817,49,1,female,parent,385,4,single_with_child
818,21001A041,VEEWEYDE-SUD,818,18,0,male,child,385,4,single_with_child
819,21001A041,VEEWEYDE-SUD,819,8,1,female,child,385,4,single_with_child
820,21001A041,VEEWEYDE-SUD,820,2,0,male,child,385,4,single_with_child
821,21001A041,VEEWEYDE-SUD,821,48,1,female,parent,386,1,couple_with_child
822,21001A041,VEEWEYDE-SUD,822,51,0,male,parent,386,1,couple_with_child
823,21001A041,VEEWEYDE-SUD,823,16,0,male,child,386,1,couple_with_child
824,21001A041,VEEWEYDE-SUD,824,3,1,female,child,386,1,couple_with_child
825,21001A041,VEEWEYDE-SUD,825,15,1,female,child,386,1,couple_with_child
826,21001A041,VEEWEYDE-SUD,826,48,1,female,parent,387,1,couple_with_child
827,21001A041,VEEWEYDE-SUD,827,53,0,male,parent,387,1,couple_with_child
828,21001A041,VEEWEYDE-SUD,828,17,0,male,child,387,1,couple_with_child
829,21001A041,VEEWEYDE-SUD,829,48,1,female,parent,388,1,couple_with_child
830,21001A041,VEEWEYDE-SUD,830,48,0,male,parent,388,1,couple_with_child
831,21001A041,VEEWEYDE-SUD,831,32,1,female,child,388,1,couple_with_child
832,21001A041,VEEWEYDE-SUD,832,48,1,female,parent,389,1,couple_with_child
833,21001A041,VEEWEYDE-SUD,833,48,0,male,parent,389,1,couple_with_child
834,21001A041,VEEWEYDE-SUD,834,23,1,female,child,389,1,couple_with_child
835,21001A041,VEEWEYDE-SUD,835,12,1,female,child,389,1,couple_with_child
836,21001A041,VEEWEYDE-SUD,836,22,0,male,child,389,1,couple_with_child
837,21001A041,VEEWEYDE-SUD,837,48,1,female,parent,390,1,couple_with_child
838,21001A041,VEEWEYDE-SUD,838,49,0,male,parent,390,1,couple_with_child
839,21001A041,VEEWEYDE-SUD,839,5,1,female,child,390,1,couple_with_child
840,21001A041,VEEWEYDE-SUD,840,4,0,male,child,390,1,couple_with_child
841,21001A041,VEEWEYDE-SUD,841,48,1,female,parent,391,1,couple_with_child
842,21001A041,VEEWEYDE-SUD,842,54,0,male,parent,391,1,couple_with_child
843,21001A041,VEEWEYDE-SUD,843,21,1,female,child,391,1,couple_with_child
844,21001A041,VEEWEYDE-SUD,844,32,0,male,child,391,1,couple_with_child
845,21001A041,VEEWEYDE-SUD,845,48,1,female,parent,392,1,couple_with_child
846,21001A041,VEEWEYDE-SUD,846,49,0,male,parent,392,1,couple_with_child
847,21001A041,VEEWEYDE-SUD,847,24,1,female,child,392,1,couple_with_child
848,21001A041,VEEWEYDE-SUD,848,13,0,male,child,392,1,couple_with_child
849,21001A041,VEEWEYDE-SUD,849,48,1,female,parent,393,1,couple_with_child
850,21001A041,VEEWEYDE-SUD,850,54,0,male,parent,393,1,couple_with_child
851,21001A041,VEEWEYDE-SUD,851,3,1,female,child,393,1,couple_with_child
852,21001A041,VEEWEYDE-SUD,852,24,0,male,child,393,1,couple_with_child
853,21001A041,VEEWEYDE-SUD,853,48,1,female,parent,394,2,couple_no_child
854,21001A041,VEEWEYDE-SUD,854,42,0,male,parent,394,2,couple_no_child
855,21001A041,VEEWEYDE-SUD,855,48,1,female,parent,395,2,couple_no_child
856,21001A041,VEEWEYDE-SUD,856,44,0,male,parent,395,2,couple_no_child
857,21001A041,VEEWEYDE-SUD,857,48,1,female,parent,396,3,single
858,21001A041,VEEWEYDE-SUD,858,48,1,female,parent,397,3,single
859,21001A041,VEEWEYDE-SUD,859,48,1,female,parent,398,3,single
860,21001A041,VEEWEYDE-SUD,860,48,1,female,parent,399,3,single
861,21001A041,VEEWEYDE-SUD,861,48,1,female,parent,400,3,single
862,21001A041,VEEWEYDE-SUD,862,48,1,female,parent,401,3,single
863,21001A041,VEEWEYDE-SUD,863,48,1,female,parent,402,4,single_with_child
864,21001A041,VEEWEYDE-SUD,864,23,1,female,child,402,4,single_with_child
865,21001A041,VEEWEYDE-SUD,865,15,1,female,child,402,4,single_with_child
866,21001A041,VEEWEYDE-SUD,866,28,0,male,child,402,4,single_with_child
867,21001A041,VEEWEYDE-SUD,867,48,1,female,parent,403,4,single_with_child
868,21001A041,VEEWEYDE-SUD,868,8,1,female,child,403,4,single_with_child
869,21001A041,VEEWEYDE-SUD,869,47,1,female,parent,404,1,couple_with_child
870,21001A041,VEEWEYDE-SUD,870,53,0,male,parent,404,1,couple_with_child
871,21001A041,VEEWEYDE-SUD,871,20,1,female,child,404,1,couple_with_child
872,21001A041,VEEWEYDE-SUD,872,26,0,male,child,404,1,couple_with_child
873,21001A041,VEEWEYDE-SUD,873,47,1,female,parent,405,1,couple_with_child
874,21001A041,VEEWEYDE-SUD,874,44,0,male,parent,405,1,couple_with_child
875,21001A041,VEEWEYDE-SUD,875,5,1,female,child,405,1,couple_with_child
876,21001A041,VEEWEYDE-SUD,876,16,0,male,child,405,1,couple_with_child
877,21001A041,VEEWEYDE-SUD,877,20,0,male,child,405,1,couple_with_child
878,21001A041,VEEWEYDE-SUD,878,47,1,female,parent,406,1,couple_with_child
879,21001A041,VEEWEYDE-SUD,879,53,0,male,parent,406,1,couple_with_child
880,21001A041,VEEWEYDE-SUD,880,26,1,female,child,406,1,couple_with_child
881,21001A041,VEEWEYDE-SUD,881,47,1,female,parent,407,1,couple_with_child
882,21001A041,VEEWEYDE-SUD,882,52,0,male,parent,407,1,couple_with_child
883,21001A041,VEEWEYDE-SUD,883,29,0,male,child,407,1,couple_with_child
884,21001A041,VEEWEYDE-SUD,884,10,1,female,child,407,1,couple_with_child
885,21001A041,VEEWEYDE-SUD,885,9,0,male,child,407,1,couple_with_child
886,21001A041,VEEWEYDE-SUD,886,47,1,female,parent,408,1,couple_with_child
887,21001A041,VEEWEYDE-SUD,887,52,0,male,parent,408,1,couple_with_child
888,21001A041,VEEWEYDE-SUD,888,11,0,male,child,408,1,couple_with_child
889,21001A041,VEEWEYDE-SUD,889,2,0,male,child,408,1,couple_with_child
890,21001A041,VEEWEYDE-SUD,890,19,0,male,child,408,1,couple_with_child
891,21001A041,VEEWEYDE-SUD,891,47,1,female,parent,409,1,couple_with_child
892,21001A041,VEEWEYDE-SUD,892,41,0,male,parent,409,1,couple_with_child
893,21001A041,VEEWEYDE-SUD,893,29,1,female,child,409,1,couple_with_child
894,21001A041,VEEWEYDE-SUD,894,10,1,female,child,409,1,couple_with_child
895,21001A041,VEEWEYDE-SUD,895,21,1,female,child,409,1,couple_with_child
896,21001A041,VEEWEYDE-SUD,896,47,1,female,parent,410,1,couple_with_child
897,21001A041,VEEWEYDE-SUD,897,47,0,male,parent,410,1,couple_with_child
898,21001A041,VEEWEYDE-SUD,898,13,0,male,child,410,1,couple_with_child
899,21001A041,VEEWEYDE-SUD,899,4,1,female,child,410,1,couple_with_child
900,21001A041,VEEWEYDE-SUD,900,47,1,female,parent,411,1,couple_with_child
901,21001A041,VEEWEYDE-SUD,901,52,0,male,parent,411,1,couple_with_child
902,21001A041,VEEWEYDE-SUD,902,13,1,female,child,411,1,couple_with_child
903,21001A041,VEEWEYDE-SUD,903,26,1,female,child,411,1,couple_with_child
904,21001A041,VEEWEYDE-SUD,904,47,1,female,parent,412,2,couple_no_child
905,21001A041,VEEWEYDE-SUD,905,42,0,male,parent,412,2,couple_no_child
906,21001A041,VEEWEYDE-SUD,906,47,1,female,parent,413,2,couple_no_child
907,21001A041,VEEWEYDE-SUD,907,44,0,male,parent,413,2,couple_no_child
908,21001A041,VEEWEYDE-SUD,908,47,1,female,parent,414,3,single
909,21001A041,VEEWEYDE-SUD,909,47,1,female,parent,415,3,single
910,21001A041,VEEWEYDE-SUD,910,47,1,female,parent,416,3,single
911,21001A041,VEEWEYDE-SUD,911,47,1,female,parent,417,3,single
912,21001A041,VEEWEYDE-SUD,912,47,1,female,parent,418,3,single
913,21001A041,VEEWEYDE-SUD,913,47,1,female,parent,419,3,single
914,21001A041,VEEWEYDE-SUD,914,47,1,female,parent,420,4,single_with_child
915,21001A041,VEEWEYDE-SUD,915,3,1,female,child,420,4,single_with_child
916,21001A041,VEEWEYDE-SUD,916,29,0,male,child,420,4,single_with_child
917,21001A041,VEEWEYDE-SUD,917,47,1,female,parent,421,4,single_with_child
918,21001A041,VEEWEYDE-SUD,918,6,1,female,child,421,4,single_with_child
919,21001A041,VEEWEYDE-SUD,919,46,1,female,parent,422,1,couple_with_child
920,21001A041,VEEWEYDE-SUD,920,50,0,male,parent,422,1,couple_with_child
921,21001A041,VEEWEYDE-SUD,921,14,1,female,child,422,1,couple_with_child
922,21001A041,VEEWEYDE-SUD,922,46,1,female,parent,423,1,couple_with_child
923,21001A041,VEEWEYDE-SUD,923,45,0,male,parent,423,1,couple_with_child
924,21001A041,VEEWEYDE-SUD,924,8,0,male,child,423,1,couple_with_child
925,21001A041,VEEWEYDE-SUD,925,11,0,male,child,423,1,couple_with_child
926,21001A041,VEEWEYDE-SUD,926,46,1,female,parent,424,1,couple_with_child
927,21001A041,VEEWEYDE-SUD,927,50,0,male,parent,424,1,couple_with_child
928,21001A041,VEEWEYDE-SUD,928,20,0,male,child,424,1,couple_with_child
929,21001A041,VEEWEYDE-SUD,929,19,0,male,child,424,1,couple_with_child
930,21001A041,VEEWEYDE-SUD,930,46,1,female,parent,425,1,couple_with_child
931,21001A041,VEEWEYDE-SUD,931,42,0,male,parent,425,1,couple_with_child
932,21001A041,VEEWEYDE-SUD,932,0,1,female,child,425,1,couple_with_child
933,21001A041,VEEWEYDE-SUD,933,20,0,male,child,425,1,couple_with_child
934,21001A041,VEEWEYDE-SUD,934,46,1,female,parent,426,1,couple_with_child
935,21001A041,VEEWEYDE-SUD,935,48,0,male,parent,426,1,couple_with_child
936,21001A041,VEEWEYDE-SUD,936,25,1,female,child,426,1,couple_with_child
937,21001A041,VEEWEYDE-SUD,937,3,1,female,child,426,1,couple_with_child
938,21001A041,VEEWEYDE-SUD,938,5,1,female,child,426,1,couple_with_child
939,21001A041,VEEWEYDE-SUD,939,46,1,female,parent,427,1,couple_with_child
940,21001A041,VEEWEYDE-SUD,940,40,0,male,parent,427,1,couple_with_child
941,21001A041,VEEWEYDE-SUD,941,23,0,male,child,427,1,couple_with_child
942,21001A041,VEEWEYDE-SUD,942,27,1,female,child,427,1,couple_with_child
943,21001A041,VEEWEYDE-SUD,943,21,1,female,child,427,1,couple_with_child
944,21001A041,VEEWEYDE-SUD,944,46,1,female,parent,428,1,couple_with_child
945,21001A041,VEEWEYDE-SUD,945,39,0,male,parent,428,1,couple_with_child
946,21001A041,VEEWEYDE-SUD,946,29,1,female,child,428,1,couple_with_child
947,21001A041,VEEWEYDE-SUD,947,46,1,female,parent,429,1,couple_with_child
948,21001A041,VEEWEYDE-SUD,948,42,0,male,parent,429,1,couple_with_child
949,21001A041,VEEWEYDE-SUD,949,10,1,female,child,429,1,couple_with_child
950,21001A041,VEEWEYDE-SUD,950,2,1,female,child,429,1,couple_with_child
951,21001A041,VEEWEYDE-SUD,951,46,1,female,parent,430,2,couple_no_child
952,21001A041,VEEWEYDE-SUD,952,45,0,male,parent,430,2,couple_no_child
953,21001A041,VEEWEYDE-SUD,953,46,1,female,parent,431,2,couple_no_child
954,21001A041,VEEWEYDE-SUD,954,48,0,male,parent,431,2,couple_no_child
955,21001A041,VEEWEYDE-SUD,955,46,1,female,parent,432,3,single
956,21001A041,VEEWEYDE-SUD,956,46,1,female,parent,433,3,single
957,21001A041,VEEWEYDE-SUD,957,46,1,female,parent,434,3,single
958,21001A041,VEEWEYDE-SUD,958,46,1,female,parent,435,3,single
959,21001A041,VEEWEYDE-SUD,959,46,1,female,parent,436,3,single
960,21001A041,VEEWEYDE-SUD,960,46,1,female,parent,437,3,single
961,21001A041,VEEWEYDE-SUD,961,46,1,female,parent,438,4,single_with_child
962,21001A041,VEEWEYDE-SUD,962,8,1,female,child,438,4,single_with_child
963,21001A041,VEEWEYDE-SUD,963,18,1,female,child,438,4,single_with_child
964,21001A041,VEEWEYDE-SUD,964,46,1,female,parent,439,4,single_with_child
965,21001A041,VEEWEYDE-SUD,965,5,1,female,child,439,4,single_with_child
966,21001A041,VEEWEYDE-SUD,966,45,1,female,parent,440,1,couple_with_child
967,21001A041,VEEWEYDE-SUD,967,48,0,male,parent,440,1,couple_with_child
968,21001A041,VEEWEYDE-SUD,968,24,1,female,child,440,1,couple_with_child
969,21001A041,VEEWEYDE-SUD,969,45,1,female,parent,441,1,couple_with_child
970,21001A041,VEEWEYDE-SUD,970,49,0,male,parent,441,1,couple_with_child
971,21001A041,VEEWEYDE-SUD,971,27,1,female,child,441,1,couple_with_child
972,21001A041,VEEWEYDE-SUD,972,13,0,male,child,441,1,couple_with_child
973,21001A041,VEEWEYDE-SUD,973,25,1,female,child,441,1,couple_with_child
974,21001A041,VEEWEYDE-SUD,974,45,1,female,parent,442,1,couple_with_child
975,21001A041,VEEWEYDE-SUD,975,51,0,male,parent,442,1,couple_with_child
976,21001A041,VEEWEYDE-SUD,976,13,0,male,child,442,1,couple_with_child
977,21001A041,VEEWEYDE-SUD,977,9,0,male,child,442,1,couple_with_child
978,21001A041,VEEWEYDE-SUD,978,45,1,female,parent,443,1,couple_with_child
979,21001A041,VEEWEYDE-SUD,979,45,0,male,parent,443,1,couple_with_child
980,21001A041,VEEWEYDE-SUD,980,26,1,female,child,443,1,couple_with_child
981,21001A041,VEEWEYDE-SUD,981,20,1,female,child,443,1,couple_with_child
982,21001A041,VEEWEYDE-SUD,982,28,0,male,child,443,1,couple_with_child
983,21001A041,VEEWEYDE-SUD,983,45,1,female,parent,444,1,couple_with_child
984,21001A041,VEEWEYDE-SUD,984,41,0,male,parent,444,1,couple_with_child
985,21001A041,VEEWEYDE-SUD,985,15,0,male,child,444,1,couple_with_child
986,21001A041,VEEWEYDE-SUD,986,45,1,female,parent,445,1,couple_with_child
987,21001A041,VEEWEYDE-SUD,987,52,0,male,parent,445,1,couple_with_child
988,21001A041,VEEWEYDE-SUD,988,13,1,female,child,445,1,couple_with_child
989,21001A041,VEEWEYDE-SUD,989,27,1,female,child,445,1,couple_with_child
990,21001A041,VEEWEYDE-SUD,990,23,0,male,child,445,1,couple_with_child
991,21001A041,VEEWEYDE-SUD,991,45,1,female,parent,446,1,couple_with_child
992,21001A041,VEEWEYDE-SUD,992,47,0,male,parent,446,1,couple_with_child
993,21001A041,VEEWEYDE-SUD,993,24,0,male,child,446,1,couple_with_child
994,21001A041,VEEWEYDE-SUD,994,45,1,female,parent,447,1,couple_with_child
995,21001A041,VEEWEYDE-SUD,995,43,0,male,parent,447,1,couple_with_child
996,21001A041,VEEWEYDE-SUD,996,13,0,male,child,447,1,couple_with_child
997,21001A041,VEEWEYDE-SUD,997,26,1,female,child,447,1,couple_with_child
998,21001A041,VEEWEYDE-SUD,998,8,0,male,child,447,1,couple_with_child
999,21001A041,VEEWEYDE-SUD,999,45,1,female,parent,448,2,couple_no_child
1000,21001A041,VEEWEYDE-SUD,1000,46,0,male,parent,448,2,couple_no_child
1001,21001A041,VEEWEYDE-SUD,1001,45,1,female,parent,449,2,couple_no_child
1002,21001A041,VEEWEYDE-SUD,1002,50,0,male,parent,449,2,couple_no_child
1003,21001A041,VEEWEYDE-SUD,1003,45,1,female,parent,450,3,single
1004,21001A041,VEEWEYDE-SUD,1004,45,1,female,parent,451,3,single
1005,21001A041,VEEWEYDE-SUD,1005,45,1,female,parent,452,3,single
1006,21001A041,VEEWEYDE-SUD,1006,45,1,female,parent,453,3,single
1007,21001A041,VEEWEYDE-SUD,1007,45,1,female,parent,454,3,single
1008,21001A041,VEEWEYDE-SUD,1008,45,1,female,parent,455,3,single
1009,21001A041,VEEWEYDE-SUD,1009,45,1,female,parent,456,4,single_with_child
1010,21001A041,VEEWEYDE-SUD,1010,3,1,female,child,456,4,single_with_child
1011,21001A041,VEEWEYDE-SUD,1011,24,1,female,child,456,4,single_with_child
1012,21001A041,VEEWEYDE-SUD,1012,45,1,female,parent,457,4,single_with_child
1013,21001A041,VEEWEYDE-SUD,1013,29,0,male,child,457,4,single_with_child
1014,21001A041,VEEWEYDE-SUD,1014,19,0,male,child,457,4,single_with_child
1015,21001A041,VEEWEYDE-SUD,1015,11,1,female,child,457,4,single_with_child
1016,21001A041,VEEWEYDE-SUD,1016,44,1,female,parent,458,1,couple_with_child
1017,21001A041,VEEWEYDE-SUD,1017,39,0,male,parent,458,1,couple_with_child
1018,21001A041,VEEWEYDE-SUD,1018,8,0,male,child,458,1,couple_with_child
1019,21001A041,VEEWEYDE-SUD,1019,44,1,female,parent,459,1,couple_with_child
1020,21001A041,VEEWEYDE-SUD,1020,38,0,male,parent,459,1,couple_with_child
1021,21001A041,VEEWEYDE-SUD,1021,5,1,female,child,459,1,couple_with_child
1022,21001A041,VEEWEYDE-SUD,1022,25,1,female,child,459,1,couple_with_child
1023,21001A041,VEEWEYDE-SUD,1023,10,0,male,child,459,1,couple_with_child
1024,21001A041,VEEWEYDE-SUD,1024,44,1,female,parent,460,1,couple_with_child
1025,21001A041,VEEWEYDE-SUD,1025,40,0,male,parent,460,1,couple_with_child
1026,21001A041,VEEWEYDE-SUD,1026,7,0,male,child,460,1,couple_with_child
1027,21001A041,VEEWEYDE-SUD,1027,3,1,female,child,460,1,couple_with_child
1028,21001A041,VEEWEYDE-SUD,1028,44,1,female,parent,461,1,couple_with_child
1029,21001A041,VEEWEYDE-SUD,1029,46,0,male,parent,461,1,couple_with_child
1030,21001A041,VEEWEYDE-SUD,1030,20,0,male,child,461,1,couple_with_child
1031,21001A041,VEEWEYDE-SUD,1031,44,1,female,parent,462,1,couple_with_child
1032,21001A041,VEEWEYDE-SUD,1032,48,0,male,parent,462,1,couple_with_child
1033,21001A041,VEEWEYDE-SUD,1033,20,0,male,child,462,1,couple_with_child
1034,21001A041,VEEWEYDE-SUD,1034,44,1,female,parent,463,1,couple_with_child
1035,21001A041,VEEWEYDE-SUD,1035,38,0,male,parent,463,1,couple_with_child
1036,21001A041,VEEWEYDE-SUD,1036,17,1,female,child,463,1,couple_with_child
1037,21001A041,VEEWEYDE-SUD,1037,44,1,female,parent,464,1,couple_with_child
1038,21001A041,VEEWEYDE-SUD,1038,39,0,male,parent,464,1,couple_with_child
1039,21001A041,VEEWEYDE-SUD,1039,4,0,male,child,464,1,couple_with_child
1040,21001A041,VEEWEYDE-SUD,1040,3,1,female,child,464,1,couple_with_child
1041,21001A041,VEEWEYDE-SUD,1041,23,0,male,child,464,1,couple_with_child
1042,21001A041,VEEWEYDE-SUD,1042,44,1,female,parent,465,1,couple_with_child
1043,21001A041,VEEWEYDE-SUD,1043,48,0,male,parent,465,1,couple_with_child
1044,21001A041,VEEWEYDE-SUD,1044,14,0,male,child,465,1,couple_with_child
1045,21001A041,VEEWEYDE-SUD,1045,8,0,male,child,465,1,couple_with_child
1046,21001A041,VEEWEYDE-SUD,1046,44,1,female,parent,466,2,couple_no_child
