,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseHorldTypeName
3419,607,21001A041,VEEWEYDE-SUD,3419,21,1,female,child,1684,1,couple_with_child
3420,608,21001A041,VEEWEYDE-SUD,3420,8,0,male,child,1684,1,couple_with_child
3421,609,21001A041,VEEWEYDE-SUD,3421,53,1,female,parent,1685,2,couple_no_child
3422,610,21001A041,VEEWEYDE-SUD,3422,54,0,male,parent,1685,2,couple_no_child
3423,611,21001A041,VEEWEYDE-SUD,3423,53,1,female,parent,1686,2,couple_no_child
3424,612,21001A041,VEEWEYDE-SUD,3424,56,0,male,parent,1686,2,couple_no_child
3425,613,21001A041,VEEWEYDE-SUD,3425,53,1,female,parent,1687,3,single
3426,614,21001A041,VEEWEYDE-SUD,3426,53,1,female,parent,1688,3,single
3427,615,21001A041,VEEWEYDE-SUD,3427,53,1,female,parent,1689,3,single
3428,616,21001A041,VEEWEYDE-SUD,3428,53,1,female,parent,1690,3,single
3429,617,21001A041,VEEWEYDE-SUD,3429,53,1,female,parent,1691,3,single
3430,618,21001A041,VEEWEYDE-SUD,3430,53,1,female,parent,1692,3,single
3431,619,21001A041,VEEWEYDE-SUD,3431,53,1,female,parent,1693,4,single_with_child
3432,620,21001A041,VEEWEYDE-SUD,3432,32,0,male,child,1693,4,single_with_child
3433,621,21001A041,VEEWEYDE-SUD,3433,6,1,female,child,1693,4,single_with_child
3434,622,21001A041,VEEWEYDE-SUD,3434,9,0,male,child,1693,4,single_with_child
3435,623,21001A041,VEEWEYDE-SUD,3435,53,1,female,parent,1694,4,single_with_child
3436,624,21001A041,VEEWEYDE-SUD,3436,10,0,male,child,1694,4,single_with_child
3437,625,21001A041,VEEWEYDE-SUD,3437,34,0,male,child,1694,4,single_with_child
3438,626,21001A041,VEEWEYDE-SUD,3438,52,1,female,parent,1695,1,couple_with_child
3439,627,21001A041,VEEWEYDE-SUD,3439,55,0,male,parent,1695,1,couple_with_child
3440,628,21001A041,VEEWEYDE-SUD,3440,27,1,female,child,1695,1,couple_with_child
3441,629,21001A041,VEEWEYDE-SUD,3441,52,1,female,parent,1696,1,couple_with_child
3442,630,21001A041,VEEWEYDE-SUD,3442,53,0,male,parent,1696,1,couple_with_child
3443,631,21001A041,VEEWEYDE-SUD,3443,14,0,male,child,1696,1,couple_with_child
3444,632,21001A041,VEEWEYDE-SUD,3444,19,0,male,child,1696,1,couple_with_child
3445,633,21001A041,VEEWEYDE-SUD,3445,52,1,female,parent,1697,1,couple_with_child
3446,634,21001A041,VEEWEYDE-SUD,3446,56,0,male,parent,1697,1,couple_with_child
3447,635,21001A041,VEEWEYDE-SUD,3447,15,1,female,child,1697,1,couple_with_child
3448,636,21001A041,VEEWEYDE-SUD,3448,52,1,female,parent,1698,1,couple_with_child
3449,637,21001A041,VEEWEYDE-SUD,3449,47,0,male,parent,1698,1,couple_with_child
3450,638,21001A041,VEEWEYDE-SUD,3450,14,0,male,child,1698,1,couple_with_child
3451,639,21001A041,VEEWEYDE-SUD,3451,19,1,female,child,1698,1,couple_with_child
3452,640,21001A041,VEEWEYDE-SUD,3452,36,0,male,child,1698,1,couple_with_child
3453,641,21001A041,VEEWEYDE-SUD,3453,52,1,female,parent,1699,1,couple_with_child
3454,642,21001A041,VEEWEYDE-SUD,3454,59,0,male,parent,1699,1,couple_with_child
3455,643,21001A041,VEEWEYDE-SUD,3455,31,0,male,child,1699,1,couple_with_child
3456,644,21001A041,VEEWEYDE-SUD,3456,52,1,female,parent,1700,1,couple_with_child
3457,645,21001A041,VEEWEYDE-SUD,3457,48,0,male,parent,1700,1,couple_with_child
3458,646,21001A041,VEEWEYDE-SUD,3458,25,0,male,child,1700,1,couple_with_child
3459,647,21001A041,VEEWEYDE-SUD,3459,52,1,female,parent,1701,1,couple_with_child
3460,648,21001A041,VEEWEYDE-SUD,3460,48,0,male,parent,1701,1,couple_with_child
3461,649,21001A041,VEEWEYDE-SUD,3461,34,1,female,child,1701,1,couple_with_child
3462,650,21001A041,VEEWEYDE-SUD,3462,52,1,female,parent,1702,1,couple_with_child
3463,651,21001A041,VEEWEYDE-SUD,3463,57,0,male,parent,1702,1,couple_with_child
3464,652,21001A041,VEEWEYDE-SUD,3464,10,0,male,child,1702,1,couple_with_child
3465,653,21001A041,VEEWEYDE-SUD,3465,32,0,male,child,1702,1,couple_with_child
3466,654,21001A041,VEEWEYDE-SUD,3466,30,0,male,child,1702,1,couple_with_child
3467,655,21001A041,VEEWEYDE-SUD,3467,52,1,female,parent,1703,2,couple_no_child
3468,656,21001A041,VEEWEYDE-SUD,3468,55,0,male,parent,1703,2,couple_no_child
3469,657,21001A041,VEEWEYDE-SUD,3469,52,1,female,parent,1704,2,couple_no_child
3470,658,21001A041,VEEWEYDE-SUD,3470,49,0,male,parent,1704,2,couple_no_child
3471,659,21001A041,VEEWEYDE-SUD,3471,52,1,female,parent,1705,3,single
3472,660,21001A041,VEEWEYDE-SUD,3472,52,1,female,parent,1706,3,single
3473,661,21001A041,VEEWEYDE-SUD,3473,52,1,female,parent,1707,3,single
3474,662,21001A041,VEEWEYDE-SUD,3474,52,1,female,parent,1708,3,single
3475,663,21001A041,VEEWEYDE-SUD,3475,52,1,female,parent,1709,3,single
3476,664,21001A041,VEEWEYDE-SUD,3476,52,1,female,parent,1710,3,single
3477,665,21001A041,VEEWEYDE-SUD,3477,52,1,female,parent,1711,4,single_with_child
3478,666,21001A041,VEEWEYDE-SUD,3478,24,1,female,child,1711,4,single_with_child
3479,667,21001A041,VEEWEYDE-SUD,3479,52,1,female,parent,1712,4,single_with_child
3480,668,21001A041,VEEWEYDE-SUD,3480,9,0,male,child,1712,4,single_with_child
3481,669,21001A041,VEEWEYDE-SUD,3481,4,1,female,child,1712,4,single_with_child
3482,670,21001A041,VEEWEYDE-SUD,3482,26,0,male,child,1712,4,single_with_child
3483,671,21001A041,VEEWEYDE-SUD,3483,51,1,female,parent,1713,1,couple_with_child
3484,672,21001A041,VEEWEYDE-SUD,3484,46,0,male,parent,1713,1,couple_with_child
3485,673,21001A041,VEEWEYDE-SUD,3485,20,0,male,child,1713,1,couple_with_child
3486,674,21001A041,VEEWEYDE-SUD,3486,51,1,female,parent,1714,1,couple_with_child
3487,675,21001A041,VEEWEYDE-SUD,3487,58,0,male,parent,1714,1,couple_with_child
3488,676,21001A041,VEEWEYDE-SUD,3488,2,0,male,child,1714,1,couple_with_child
3489,677,21001A041,VEEWEYDE-SUD,3489,30,0,male,child,1714,1,couple_with_child
3490,678,21001A041,VEEWEYDE-SUD,3490,34,0,male,child,1714,1,couple_with_child
3491,679,21001A041,VEEWEYDE-SUD,3491,51,1,female,parent,1715,1,couple_with_child
3492,680,21001A041,VEEWEYDE-SUD,3492,53,0,male,parent,1715,1,couple_with_child
3493,681,21001A041,VEEWEYDE-SUD,3493,17,0,male,child,1715,1,couple_with_child
3494,682,21001A041,VEEWEYDE-SUD,3494,51,1,female,parent,1716,1,couple_with_child
3495,683,21001A041,VEEWEYDE-SUD,3495,53,0,male,parent,1716,1,couple_with_child
3496,684,21001A041,VEEWEYDE-SUD,3496,20,0,male,child,1716,1,couple_with_child
3497,685,21001A041,VEEWEYDE-SUD,3497,12,1,female,child,1716,1,couple_with_child
3498,686,21001A041,VEEWEYDE-SUD,3498,51,1,female,parent,1717,1,couple_with_child
3499,687,21001A041,VEEWEYDE-SUD,3499,47,0,male,parent,1717,1,couple_with_child
3500,688,21001A041,VEEWEYDE-SUD,3500,20,1,female,child,1717,1,couple_with_child
3501,689,21001A041,VEEWEYDE-SUD,3501,5,1,female,child,1717,1,couple_with_child
3502,690,21001A041,VEEWEYDE-SUD,3502,22,0,male,child,1717,1,couple_with_child
3503,691,21001A041,VEEWEYDE-SUD,3503,51,1,female,parent,1718,1,couple_with_child
3504,692,21001A041,VEEWEYDE-SUD,3504,47,0,male,parent,1718,1,couple_with_child
3505,693,21001A041,VEEWEYDE-SUD,3505,31,1,female,child,1718,1,couple_with_child
3506,694,21001A041,VEEWEYDE-SUD,3506,51,1,female,parent,1719,1,couple_with_child
3507,695,21001A041,VEEWEYDE-SUD,3507,52,0,male,parent,1719,1,couple_with_child
3508,696,21001A041,VEEWEYDE-SUD,3508,16,0,male,child,1719,1,couple_with_child
3509,697,21001A041,VEEWEYDE-SUD,3509,51,1,female,parent,1720,1,couple_with_child
3510,698,21001A041,VEEWEYDE-SUD,3510,46,0,male,parent,1720,1,couple_with_child
3511,699,21001A041,VEEWEYDE-SUD,3511,34,0,male,child,1720,1,couple_with_child
3512,700,21001A041,VEEWEYDE-SUD,3512,15,0,male,child,1720,1,couple_with_child
3513,701,21001A041,VEEWEYDE-SUD,3513,51,1,female,parent,1721,2,couple_no_child
3514,702,21001A041,VEEWEYDE-SUD,3514,54,0,male,parent,1721,2,couple_no_child
3515,703,21001A041,VEEWEYDE-SUD,3515,51,1,female,parent,1722,2,couple_no_child
3516,704,21001A041,VEEWEYDE-SUD,3516,47,0,male,parent,1722,2,couple_no_child
3517,705,21001A041,VEEWEYDE-SUD,3517,51,1,female,parent,1723,3,single
3518,706,21001A041,VEEWEYDE-SUD,3518,51,1,female,parent,1724,3,single
3519,707,21001A041,VEEWEYDE-SUD,3519,51,1,female,parent,1725,3,single
3520,708,21001A041,VEEWEYDE-SUD,3520,51,1,female,parent,1726,3,single
3521,709,21001A041,VEEWEYDE-SUD,3521,51,1,female,parent,1727,3,single
3522,710,21001A041,VEEWEYDE-SUD,3522,51,1,female,parent,1728,3,single
3523,711,21001A041,VEEWEYDE-SUD,3523,51,1,female,parent,1729,4,single_with_child
3524,712,21001A041,VEEWEYDE-SUD,3524,10,0,male,child,1729,4,single_with_child
3525,713,21001A041,VEEWEYDE-SUD,3525,4,0,male,child,1729,4,single_with_child
3526,714,21001A041,VEEWEYDE-SUD,3526,10,1,female,child,1729,4,single_with_child
3527,715,21001A041,VEEWEYDE-SUD,3527,51,1,female,parent,1730,4,single_with_child
3528,716,21001A041,VEEWEYDE-SUD,3528,23,0,male,child,1730,4,single_with_child
3529,717,21001A041,VEEWEYDE-SUD,3529,50,1,female,parent,1731,1,couple_with_child
3530,718,21001A041,VEEWEYDE-SUD,3530,54,0,male,parent,1731,1,couple_with_child
3531,719,21001A041,VEEWEYDE-SUD,3531,1,0,male,child,1731,1,couple_with_child
3532,720,21001A041,VEEWEYDE-SUD,3532,14,0,male,child,1731,1,couple_with_child
3533,721,21001A041,VEEWEYDE-SUD,3533,29,1,female,child,1731,1,couple_with_child
3534,722,21001A041,VEEWEYDE-SUD,3534,50,1,female,parent,1732,1,couple_with_child
3535,723,21001A041,VEEWEYDE-SUD,3535,45,0,male,parent,1732,1,couple_with_child
3536,724,21001A041,VEEWEYDE-SUD,3536,7,1,female,child,1732,1,couple_with_child
3537,725,21001A041,VEEWEYDE-SUD,3537,26,0,male,child,1732,1,couple_with_child
3538,726,21001A041,VEEWEYDE-SUD,3538,8,0,male,child,1732,1,couple_with_child
3539,727,21001A041,VEEWEYDE-SUD,3539,50,1,female,parent,1733,1,couple_with_child
3540,728,21001A041,VEEWEYDE-SUD,3540,46,0,male,parent,1733,1,couple_with_child
3541,729,21001A041,VEEWEYDE-SUD,3541,21,1,female,child,1733,1,couple_with_child
3542,730,21001A041,VEEWEYDE-SUD,3542,15,1,female,child,1733,1,couple_with_child
3543,731,21001A041,VEEWEYDE-SUD,3543,12,0,male,child,1733,1,couple_with_child
3544,732,21001A041,VEEWEYDE-SUD,3544,50,1,female,parent,1734,1,couple_with_child
3545,733,21001A041,VEEWEYDE-SUD,3545,47,0,male,parent,1734,1,couple_with_child
3546,734,21001A041,VEEWEYDE-SUD,3546,22,0,male,child,1734,1,couple_with_child
3547,735,21001A041,VEEWEYDE-SUD,3547,9,1,female,child,1734,1,couple_with_child
3548,736,21001A041,VEEWEYDE-SUD,3548,17,0,male,child,1734,1,couple_with_child
3549,737,21001A041,VEEWEYDE-SUD,3549,50,1,female,parent,1735,1,couple_with_child
3550,738,21001A041,VEEWEYDE-SUD,3550,45,0,male,parent,1735,1,couple_with_child
3551,739,21001A041,VEEWEYDE-SUD,3551,22,0,male,child,1735,1,couple_with_child
3552,740,21001A041,VEEWEYDE-SUD,3552,31,0,male,child,1735,1,couple_with_child
3553,741,21001A041,VEEWEYDE-SUD,3553,11,0,male,child,1735,1,couple_with_child
3554,742,21001A041,VEEWEYDE-SUD,3554,50,1,female,parent,1736,1,couple_with_child
3555,743,21001A041,VEEWEYDE-SUD,3555,45,0,male,parent,1736,1,couple_with_child
3556,744,21001A041,VEEWEYDE-SUD,3556,2,1,female,child,1736,1,couple_with_child
3557,745,21001A041,VEEWEYDE-SUD,3557,29,1,female,child,1736,1,couple_with_child
3558,746,21001A041,VEEWEYDE-SUD,3558,0,1,female,child,1736,1,couple_with_child
3559,747,21001A041,VEEWEYDE-SUD,3559,50,1,female,parent,1737,1,couple_with_child
3560,748,21001A041,VEEWEYDE-SUD,3560,48,0,male,parent,1737,1,couple_with_child
3561,749,21001A041,VEEWEYDE-SUD,3561,28,0,male,child,1737,1,couple_with_child
3562,750,21001A041,VEEWEYDE-SUD,3562,50,1,female,parent,1738,1,couple_with_child
3563,751,21001A041,VEEWEYDE-SUD,3563,54,0,male,parent,1738,1,couple_with_child
3564,752,21001A041,VEEWEYDE-SUD,3564,6,0,male,child,1738,1,couple_with_child
3565,753,21001A041,VEEWEYDE-SUD,3565,50,1,female,parent,1739,2,couple_no_child
3566,754,21001A041,VEEWEYDE-SUD,3566,47,0,male,parent,1739,2,couple_no_child
3567,755,21001A041,VEEWEYDE-SUD,3567,50,1,female,parent,1740,2,couple_no_child
3568,756,21001A041,VEEWEYDE-SUD,3568,43,0,male,parent,1740,2,couple_no_child
3569,757,21001A041,VEEWEYDE-SUD,3569,50,1,female,parent,1741,3,single
3570,758,21001A041,VEEWEYDE-SUD,3570,50,1,female,parent,1742,3,single
3571,759,21001A041,VEEWEYDE-SUD,3571,50,1,female,parent,1743,3,single
3572,760,21001A041,VEEWEYDE-SUD,3572,50,1,female,parent,1744,3,single
3573,761,21001A041,VEEWEYDE-SUD,3573,50,1,female,parent,1745,3,single
3574,762,21001A041,VEEWEYDE-SUD,3574,50,1,female,parent,1746,3,single
3575,763,21001A041,VEEWEYDE-SUD,3575,50,1,female,parent,1747,4,single_with_child
3576,764,21001A041,VEEWEYDE-SUD,3576,10,1,female,child,1747,4,single_with_child
3577,765,21001A041,VEEWEYDE-SUD,3577,30,1,female,child,1747,4,single_with_child
3578,766,21001A041,VEEWEYDE-SUD,3578,16,1,female,child,1747,4,single_with_child
3579,767,21001A041,VEEWEYDE-SUD,3579,50,1,female,parent,1748,4,single_with_child
3580,768,21001A041,VEEWEYDE-SUD,3580,15,1,female,child,1748,4,single_with_child
3581,769,21001A041,VEEWEYDE-SUD,3581,23,0,male,child,1748,4,single_with_child
3582,770,21001A041,VEEWEYDE-SUD,3582,49,1,female,parent,1749,1,couple_with_child
3583,771,21001A041,VEEWEYDE-SUD,3583,44,0,male,parent,1749,1,couple_with_child
3584,772,21001A041,VEEWEYDE-SUD,3584,24,1,female,child,1749,1,couple_with_child
3585,773,21001A041,VEEWEYDE-SUD,3585,49,1,female,parent,1750,1,couple_with_child
3586,774,21001A041,VEEWEYDE-SUD,3586,48,0,male,parent,1750,1,couple_with_child
3587,775,21001A041,VEEWEYDE-SUD,3587,16,1,female,child,1750,1,couple_with_child
3588,776,21001A041,VEEWEYDE-SUD,3588,25,0,male,child,1750,1,couple_with_child
3589,777,21001A041,VEEWEYDE-SUD,3589,49,1,female,parent,1751,1,couple_with_child
3590,778,21001A041,VEEWEYDE-SUD,3590,51,0,male,parent,1751,1,couple_with_child
3591,779,21001A041,VEEWEYDE-SUD,3591,24,0,male,child,1751,1,couple_with_child
3592,780,21001A041,VEEWEYDE-SUD,3592,4,0,male,child,1751,1,couple_with_child
3593,781,21001A041,VEEWEYDE-SUD,3593,19,1,female,child,1751,1,couple_with_child
3594,782,21001A041,VEEWEYDE-SUD,3594,49,1,female,parent,1752,1,couple_with_child
3595,783,21001A041,VEEWEYDE-SUD,3595,46,0,male,parent,1752,1,couple_with_child
3596,784,21001A041,VEEWEYDE-SUD,3596,13,0,male,child,1752,1,couple_with_child
3597,785,21001A041,VEEWEYDE-SUD,3597,29,1,female,child,1752,1,couple_with_child
3598,786,21001A041,VEEWEYDE-SUD,3598,49,1,female,parent,1753,1,couple_with_child
3599,787,21001A041,VEEWEYDE-SUD,3599,45,0,male,parent,1753,1,couple_with_child
3600,788,21001A041,VEEWEYDE-SUD,3600,17,0,male,child,1753,1,couple_with_child
3601,789,21001A041,VEEWEYDE-SUD,3601,32,1,female,child,1753,1,couple_with_child
3602,790,21001A041,VEEWEYDE-SUD,3602,20,0,male,child,1753,1,couple_with_child
3603,791,21001A041,VEEWEYDE-SUD,3603,49,1,female,parent,1754,1,couple_with_child
3604,792,21001A041,VEEWEYDE-SUD,3604,42,0,male,parent,1754,1,couple_with_child
3605,793,21001A041,VEEWEYDE-SUD,3605,9,0,male,child,1754,1,couple_with_child
3606,794,21001A041,VEEWEYDE-SUD,3606,21,0,male,child,1754,1,couple_with_child
3607,795,21001A041,VEEWEYDE-SUD,3607,49,1,female,parent,1755,1,couple_with_child
3608,796,21001A041,VEEWEYDE-SUD,3608,44,0,male,parent,1755,1,couple_with_child
3609,797,21001A041,VEEWEYDE-SUD,3609,1,1,female,child,1755,1,couple_with_child
3610,798,21001A041,VEEWEYDE-SUD,3610,25,0,male,child,1755,1,couple_with_child
3611,799,21001A041,VEEWEYDE-SUD,3611,27,1,female,child,1755,1,couple_with_child
3612,800,21001A041,VEEWEYDE-SUD,3612,49,1,female,parent,1756,1,couple_with_child
3613,801,21001A041,VEEWEYDE-SUD,3613,51,0,male,parent,1756,1,couple_with_child
3614,802,21001A041,VEEWEYDE-SUD,3614,24,0,male,child,1756,1,couple_with_child
3615,803,21001A041,VEEWEYDE-SUD,3615,1,1,female,child,1756,1,couple_with_child
3616,804,21001A041,VEEWEYDE-SUD,3616,33,0,male,child,1756,1,couple_with_child
3617,805,21001A041,VEEWEYDE-SUD,3617,49,1,female,parent,1757,2,couple_no_child
3618,806,21001A041,VEEWEYDE-SUD,3618,51,0,male,parent,1757,2,couple_no_child
3619,807,21001A041,VEEWEYDE-SUD,3619,49,1,female,parent,1758,2,couple_no_child
3620,808,21001A041,VEEWEYDE-SUD,3620,52,0,male,parent,1758,2,couple_no_child
3621,809,21001A041,VEEWEYDE-SUD,3621,49,1,female,parent,1759,3,single
3622,810,21001A041,VEEWEYDE-SUD,3622,49,1,female,parent,1760,3,single
3623,811,21001A041,VEEWEYDE-SUD,3623,49,1,female,parent,1761,3,single
3624,812,21001A041,VEEWEYDE-SUD,3624,49,1,female,parent,1762,3,single
3625,813,21001A041,VEEWEYDE-SUD,3625,49,1,female,parent,1763,3,single
3626,814,21001A041,VEEWEYDE-SUD,3626,49,1,female,parent,1764,3,single
3627,815,21001A041,VEEWEYDE-SUD,3627,49,1,female,parent,1765,4,single_with_child
3628,816,21001A041,VEEWEYDE-SUD,3628,21,0,male,child,1765,4,single_with_child
3629,817,21001A041,VEEWEYDE-SUD,3629,49,1,female,parent,1766,4,single_with_child
3630,818,21001A041,VEEWEYDE-SUD,3630,18,0,male,child,1766,4,single_with_child
3631,819,21001A041,VEEWEYDE-SUD,3631,8,1,female,child,1766,4,single_with_child
3632,820,21001A041,VEEWEYDE-SUD,3632,2,0,male,child,1766,4,single_with_child
3633,821,21001A041,VEEWEYDE-SUD,3633,48,1,female,parent,1767,1,couple_with_child
3634,822,21001A041,VEEWEYDE-SUD,3634,51,0,male,parent,1767,1,couple_with_child
3635,823,21001A041,VEEWEYDE-SUD,3635,16,0,male,child,1767,1,couple_with_child
3636,824,21001A041,VEEWEYDE-SUD,3636,3,1,female,child,1767,1,couple_with_child
3637,825,21001A041,VEEWEYDE-SUD,3637,15,1,female,child,1767,1,couple_with_child
3638,826,21001A041,VEEWEYDE-SUD,3638,48,1,female,parent,1768,1,couple_with_child
3639,827,21001A041,VEEWEYDE-SUD,3639,53,0,male,parent,1768,1,couple_with_child
3640,828,21001A041,VEEWEYDE-SUD,3640,17,0,male,child,1768,1,couple_with_child
3641,829,21001A041,VEEWEYDE-SUD,3641,48,1,female,parent,1769,1,couple_with_child
3642,830,21001A041,VEEWEYDE-SUD,3642,48,0,male,parent,1769,1,couple_with_child
3643,831,21001A041,VEEWEYDE-SUD,3643,32,1,female,child,1769,1,couple_with_child
3644,832,21001A041,VEEWEYDE-SUD,3644,48,1,female,parent,1770,1,couple_with_child
3645,833,21001A041,VEEWEYDE-SUD,3645,48,0,male,parent,1770,1,couple_with_child
3646,834,21001A041,VEEWEYDE-SUD,3646,23,1,female,child,1770,1,couple_with_child
3647,835,21001A041,VEEWEYDE-SUD,3647,12,1,female,child,1770,1,couple_with_child
3648,836,21001A041,VEEWEYDE-SUD,3648,22,0,male,child,1770,1,couple_with_child
3649,837,21001A041,VEEWEYDE-SUD,3649,48,1,female,parent,1771,1,couple_with_child
3650,838,21001A041,VEEWEYDE-SUD,3650,49,0,male,parent,1771,1,couple_with_child
3651,839,21001A041,VEEWEYDE-SUD,3651,5,1,female,child,1771,1,couple_with_child
3652,840,21001A041,VEEWEYDE-SUD,3652,4,0,male,child,1771,1,couple_with_child
3653,841,21001A041,VEEWEYDE-SUD,3653,48,1,female,parent,1772,1,couple_with_child
3654,842,21001A041,VEEWEYDE-SUD,3654,54,0,male,parent,1772,1,couple_with_child
3655,843,21001A041,VEEWEYDE-SUD,3655,21,1,female,child,1772,1,couple_with_child
3656,844,21001A041,VEEWEYDE-SUD,3656,32,0,male,child,1772,1,couple_with_child
3657,845,21001A041,VEEWEYDE-SUD,3657,48,1,female,parent,1773,1,couple_with_child
3658,846,21001A041,VEEWEYDE-SUD,3658,49,0,male,parent,1773,1,couple_with_child
3659,847,21001A041,VEEWEYDE-SUD,3659,24,1,female,child,1773,1,couple_with_child
3660,848,21001A041,VEEWEYDE-SUD,3660,13,0,male,child,1773,1,couple_with_child
3661,849,21001A041,VEEWEYDE-SUD,3661,48,1,female,parent,1774,1,couple_with_child
3662,850,21001A041,VEEWEYDE-SUD,3662,54,0,male,parent,1774,1,couple_with_child
3663,851,21001A041,VEEWEYDE-SUD,3663,3,1,female,child,1774,1,couple_with_child
3664,852,21001A041,VEEWEYDE-SUD,3664,24,0,male,child,1774,1,couple_with_child
3665,853,21001A041,VEEWEYDE-SUD,3665,48,1,female,parent,1775,2,couple_no_child
3666,854,21001A041,VEEWEYDE-SUD,3666,42,0,male,parent,1775,2,couple_no_child
3667,855,21001A041,VEEWEYDE-SUD,3667,48,1,female,parent,1776,2,couple_no_child
3668,856,21001A041,VEEWEYDE-SUD,3668,44,0,male,parent,1776,2,couple_no_child
3669,857,21001A041,VEEWEYDE-SUD,3669,48,1,female,parent,1777,3,single
3670,858,21001A041,VEEWEYDE-SUD,3670,48,1,female,parent,1778,3,single
3671,859,21001A041,VEEWEYDE-SUD,3671,48,1,female,parent,1779,3,single
3672,860,21001A041,VEEWEYDE-SUD,3672,48,1,female,parent,1780,3,single
3673,861,21001A041,VEEWEYDE-SUD,3673,48,1,female,parent,1781,3,single
3674,862,21001A041,VEEWEYDE-SUD,3674,48,1,female,parent,1782,3,single
3675,863,21001A041,VEEWEYDE-SUD,3675,48,1,female,parent,1783,4,single_with_child
3676,864,21001A041,VEEWEYDE-SUD,3676,23,1,female,child,1783,4,single_with_child
3677,865,21001A041,VEEWEYDE-SUD,3677,15,1,female,child,1783,4,single_with_child
3678,866,21001A041,VEEWEYDE-SUD,3678,28,0,male,child,1783,4,single_with_child
3679,867,21001A041,VEEWEYDE-SUD,3679,48,1,female,parent,1784,4,single_with_child
3680,868,21001A041,VEEWEYDE-SUD,3680,8,1,female,child,1784,4,single_with_child
3681,869,21001A041,VEEWEYDE-SUD,3681,47,1,female,parent,1785,1,couple_with_child
3682,870,21001A041,VEEWEYDE-SUD,3682,53,0,male,parent,1785,1,couple_with_child
3683,871,21001A041,VEEWEYDE-SUD,3683,20,1,female,child,1785,1,couple_with_child
3684,872,21001A041,VEEWEYDE-SUD,3684,26,0,male,child,1785,1,couple_with_child
3685,873,21001A041,VEEWEYDE-SUD,3685,47,1,female,parent,1786,1,couple_with_child
3686,874,21001A041,VEEWEYDE-SUD,3686,44,0,male,parent,1786,1,couple_with_child
3687,875,21001A041,VEEWEYDE-SUD,3687,5,1,female,child,1786,1,couple_with_child
3688,876,21001A041,VEEWEYDE-SUD,3688,16,0,male,child,1786,1,couple_with_child
3689,877,21001A041,VEEWEYDE-SUD,3689,20,0,male,child,1786,1,couple_with_child
3690,878,21001A041,VEEWEYDE-SUD,3690,47,1,female,parent,1787,1,couple_with_child
3691,879,21001A041,VEEWEYDE-SUD,3691,53,0,male,parent,1787,1,couple_with_child
3692,880,21001A041,VEEWEYDE-SUD,3692,26,1,female,child,1787,1,couple_with_child
3693,881,21001A041,VEEWEYDE-SUD,3693,47,1,female,parent,1788,1,couple_with_child
3694,882,21001A041,VEEWEYDE-SUD,3694,52,0,male,parent,1788,1,couple_with_child
3695,883,21001A041,VEEWEYDE-SUD,3695,29,0,male,child,1788,1,couple_with_child
3696,884,21001A041,VEEWEYDE-SUD,3696,10,1,female,child,1788,1,couple_with_child
3697,885,21001A041,VEEWEYDE-SUD,3697,9,0,male,child,1788,1,couple_with_child
3698,886,21001A041,VEEWEYDE-SUD,3698,47,1,female,parent,1789,1,couple_with_child
3699,887,21001A041,VEEWEYDE-SUD,3699,52,0,male,parent,1789,1,couple_with_child
3700,888,21001A041,VEEWEYDE-SUD,3700,11,0,male,child,1789,1,couple_with_child
3701,889,21001A041,VEEWEYDE-SUD,3701,2,0,male,child,1789,1,couple_with_child
3702,890,21001A041,VEEWEYDE-SUD,3702,19,0,male,child,1789,1,couple_with_child
3703,891,21001A041,VEEWEYDE-SUD,3703,47,1,female,parent,1790,1,couple_with_child
3704,892,21001A041,VEEWEYDE-SUD,3704,41,0,male,parent,1790,1,couple_with_child
3705,893,21001A041,VEEWEYDE-SUD,3705,29,1,female,child,1790,1,couple_with_child
3706,894,21001A041,VEEWEYDE-SUD,3706,10,1,female,child,1790,1,couple_with_child
3707,895,21001A041,VEEWEYDE-SUD,3707,21,1,female,child,1790,1,couple_with_child
3708,896,21001A041,VEEWEYDE-SUD,3708,47,1,female,parent,1791,1,couple_with_child
3709,897,21001A041,VEEWEYDE-SUD,3709,47,0,male,parent,1791,1,couple_with_child
3710,898,21001A041,VEEWEYDE-SUD,3710,13,0,male,child,1791,1,couple_with_child
3711,899,21001A041,VEEWEYDE-SUD,3711,4,1,female,child,1791,1,couple_with_child
3712,900,21001A041,VEEWEYDE-SUD,3712,47,1,female,parent,1792,1,couple_with_child
3713,901,21001A041,VEEWEYDE-SUD,3713,52,0,male,parent,1792,1,couple_with_child
3714,902,21001A041,VEEWEYDE-SUD,3714,13,1,female,child,1792,1,couple_with_child
3715,903,21001A041,VEEWEYDE-SUD,3715,26,1,female,child,1792,1,couple_with_child
3716,904,21001A041,VEEWEYDE-SUD,3716,47,1,female,parent,1793,2,couple_no_child
3717,905,21001A041,VEEWEYDE-SUD,3717,42,0,male,parent,1793,2,couple_no_child
3718,906,21001A041,VEEWEYDE-SUD,3718,47,1,female,parent,1794,2,couple_no_child
3719,907,21001A041,VEEWEYDE-SUD,3719,44,0,male,parent,1794,2,couple_no_child
3720,908,21001A041,VEEWEYDE-SUD,3720,47,1,female,parent,1795,3,single
3721,909,21001A041,VEEWEYDE-SUD,3721,47,1,female,parent,1796,3,single
