,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
4863,21010A13-,CITE-JARDIN,622492,19,0,male,parent,344893,1,couple_with_child,21010A13-,Jette,21010A13-,CITE-JARDIN,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
4864,21004E130,SACRE-COEUR,328707,19,0,male,parent,179591,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
4865,21019A131,KONKEL,1182855,19,0,male,parent,643591,1,couple_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
4866,21003A312,POTAARDE  VLAK,162888,19,0,male,child,86383,4,single_with_child,21003A312,Berchem Sainte-Agathe,21003A312,POTAARDE  VLAK,Berchem Sainte-Agathe,5,Unif off campus,21019A43-,CORNICHE VERTE
4867,21004A20-,BOURSE-NORD-OUEST,277135,19,0,male,child,151776,1,couple_with_child,21004A20-,Bruxelles,21004A20-,BOURSE-NORD-OUEST,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
4868,21018A02-,SLEGERS (AVENUE),1140723,19,0,male,child,619606,1,couple_with_child,21018A02-,Woluwe Saint-Lambert,21018A02-,SLEGERS (AVENUE),Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
4869,21007A70-,ALTITUDE  CENT,516925,19,0,male,parent,282296,1,couple_with_child,21007A70-,Forest,21007A70-,ALTITUDE  CENT,Forest,5,Unif off campus,21004F970,MARLY-NORD
4870,21015A50-,OPALE,862354,19,0,male,parent,471566,3,single,21015A50-,Schaerbeek,21015A50-,OPALE,Schaerbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
4871,21019A41-,CITE JOLI-BOIS,1222668,19,0,male,parent,665343,2,couple_no_child,21019A41-,Woluwe Saint-Pierre,21019A41-,CITE JOLI-BOIS,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
4872,21006A13-,MAISON COMMUNALE,440366,19,0,male,parent,241720,1,couple_with_child,21006A13-,Evere,21006A13-,MAISON COMMUNALE,Evere,5,Unif off campus,21016A533,MOENSBERG
4873,21001A10-,PORSELEIN,116077,19,0,male,child,61393,1,couple_with_child,21001A10-,Anderlecht,21001A10-,PORSELEIN,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
4874,21014A41-,BOSSUET,839198,19,0,male,parent,459372,3,single,21014A41-,Saint-Josse-ten-Noode,21014A41-,BOSSUET,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
4875,21017A443,VILLE-ET-FORET - ELAN,1095967,19,0,male,child,593993,4,single_with_child,21017A443,Watermael-Boitsfort,21017A443,VILLE-ET-FORET - ELAN,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
4876,21012A732,CANAL-NORD,774537,19,0,male,parent,422424,3,single,21012A732,Molenbeek Saint-Jean,21012A732,CANAL-NORD,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
4877,21009A52-,GRAY (RUE),554754,19,0,male,child,305426,4,single_with_child,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
4878,21001A83-,PETERBOS,6058,19,0,male,parent,3068,1,couple_with_child,21001A83-,Anderlecht,21001A83-,PETERBOS,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
4879,21004C552,LOUISE (AVENUE)-SUD,286556,19,0,male,parent,158162,3,single,21004C552,Bruxelles,21004C552,LOUISE (AVENUE)-SUD,Bruxelles,5,Unif off campus,21004F970,MARLY-NORD
4880,21016A12-,HAMOIR,1066833,19,0,male,child,577911,1,couple_with_child,21016A12-,Uccle,21016A12-,HAMOIR,Uccle,5,Unif off campus,21004F970,MARLY-NORD
4881,21015A52-,LINTHOUT (RUE),920990,19,0,male,parent,502188,1,couple_with_child,21015A52-,Schaerbeek,21015A52-,LINTHOUT (RUE),Schaerbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
4882,21007A50-,BERANGER,494078,19,0,male,child,270546,4,single_with_child,21007A50-,Forest,21007A50-,BERANGER,Forest,5,Unif off campus,21004F970,MARLY-NORD
4883,21001A931,AGRAFE-NORBERT GILLE,95865,19,0,male,parent,51116,2,couple_no_child,21001A931,Anderlecht,21001A931,AGRAFE-NORBERT GILLE,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
4884,21009A21-,ETE,547266,19,0,male,parent,301123,3,single,21009A21-,Ixelles,21009A21-,ETE,Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
4885,21016A02-,ALSEMBERG-NORD,1021499,19,0,male,child,553346,1,couple_with_child,21016A02-,Uccle,21016A02-,ALSEMBERG-NORD,Uccle,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
4886,21004F531,RUE DES FAINES,232664,19,0,male,parent,124857,3,single,21004F531,Bruxelles,21004F531,RUE DES FAINES,Bruxelles,5,Unif off campus,21016A521,VERREWINKEL
4887,21016A410,ALPHONSE XIII,1077892,19,0,male,child,584066,1,couple_with_child,21016A410,Uccle,21016A410,ALPHONSE XIII,Uccle,5,Unif off campus,21004F970,MARLY-NORD
4888,21010A02-,LEOPOLD I,648371,19,0,male,parent,358019,3,single,21010A02-,Jette,21010A02-,LEOPOLD I,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
4889,21017A11-,FLOREAL,1091695,19,0,male,child,591571,1,couple_with_child,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
4890,21005A21-,PORTE DE TERVUEREN - BRAFFORT,435733,19,0,male,parent,239152,1,couple_with_child,21005A21-,Etterbeek,21005A21-,PORTE DE TERVUEREN - BRAFFORT,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
4891,21010A03-,MIROIR,598882,19,0,male,child,333044,1,couple_with_child,21010A03-,Jette,21010A03-,MIROIR,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
4892,21016A102,GROESELENBERG,1064542,19,0,male,child,576639,1,couple_with_child,21016A102,Uccle,21016A102,GROESELENBERG,Uccle,5,Unif off campus,21004F970,MARLY-NORD
4893,21016A400,SAINT-JOB,1074903,19,0,male,parent,582315,2,couple_no_child,21016A400,Uccle,21016A400,SAINT-JOB,Uccle,5,Unif off campus,21004F970,MARLY-NORD
4894,21004F922,RUE CHATEAU BEYAERD,238059,19,0,male,child,127515,1,couple_with_child,21004F922,Bruxelles,21004F922,RUE CHATEAU BEYAERD,Bruxelles,5,Unif off campus,21016A521,VERREWINKEL
4895,21005A15-,SAINT-MICHEL COLLEGE,411728,19,0,male,parent,225025,3,single,21005A15-,Etterbeek,21005A15-,SAINT-MICHEL COLLEGE,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
4896,21015A63-,DESCHANEL P. (AVENUE),878973,19,0,male,parent,480797,3,single,21015A63-,Schaerbeek,21015A63-,DESCHANEL P. (AVENUE),Schaerbeek,5,Unif off campus,21016A533,MOENSBERG
4897,21019A51-,COLLEGE SAINT-MICHEL,1187292,19,0,male,child,646094,1,couple_with_child,21019A51-,Woluwe Saint-Pierre,21019A51-,COLLEGE SAINT-MICHEL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
4898,21015A44-,REINE (AVENUE),956075,19,0,male,child,519881,1,couple_with_child,21015A44-,Schaerbeek,21015A44-,REINE (AVENUE),Schaerbeek,5,Unif off campus,21016A521,VERREWINKEL
4899,21012A10-,DUCHESSE DE BRABANT,689727,19,0,male,child,379391,4,single_with_child,21012A10-,Molenbeek Saint-Jean,21012A10-,DUCHESSE DE BRABANT,Molenbeek Saint-Jean,5,Unif off campus,21019A43-,CORNICHE VERTE
4900,21002A511,INVALIDES (BOULEVARD DES),131231,19,0,male,parent,69283,3,single,21002A511,Auderghem,21002A511,INVALIDES (BOULEVARD DES),Auderghem,5,Unif off campus,21004E800,DIVIN JESUS
4901,21012A03-,RANSFORT,768869,19,0,male,parent,419276,1,couple_with_child,21012A03-,Molenbeek Saint-Jean,21012A03-,RANSFORT,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
4902,21001A911,SCHEUT-EST,94230,19,0,male,parent,50446,5,colloc,21001A911,Anderlecht,21001A911,SCHEUT-EST,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
4903,21001A81-,BROECK,50224,19,0,male,parent,27620,3,single,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
4904,21013A031,AMAZONE (RUE DE),822914,19,0,male,parent,450172,3,single,21013A031,Saint-Gilles,21013A031,AMAZONE (RUE DE),Saint-Gilles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
4905,21018A3MJ,GULLEDELLE,1176538,19,0,male,parent,640019,2,couple_no_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
4906,21012A552,PFEIFFER,672952,19,0,male,child,370447,1,couple_with_child,21012A552,Molenbeek Saint-Jean,21012A552,PFEIFFER,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
4907,21018A643,DEUX MAISONS,1155823,19,0,male,child,627893,1,couple_with_child,21018A643,Woluwe Saint-Lambert,21018A643,DEUX MAISONS,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
4908,21004E82-,CITE MODELE,371300,19,0,male,child,201904,1,couple_with_child,21004E82-,Bruxelles,21004E82-,CITE MODELE,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
4909,21018A42-,VERVLOESEM,1165497,19,0,male,parent,633673,1,couple_with_child,21018A42-,Woluwe Saint-Lambert,21018A42-,VERVLOESEM,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
4910,21001B20-,CONSEIL-NORD,61612,19,0,male,parent,33258,3,single,21001B20-,Anderlecht,21001B20-,CONSEIL-NORD,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
4911,21016A943,SEPT-BONNIERS,1050496,19,0,male,parent,569386,1,couple_with_child,21016A943,Uccle,21016A943,SEPT-BONNIERS,Uccle,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
4912,21004A23-,NOUVEAU MARCHE AU GRAIN,259927,19,0,male,parent,140233,1,couple_with_child,21004A23-,Bruxelles,21004A23-,NOUVEAU MARCHE AU GRAIN,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
4913,21018A04-,BEETEPUT,1138669,19,0,male,child,618517,1,couple_with_child,21018A04-,Woluwe Saint-Lambert,21018A04-,BEETEPUT,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
4914,21004D600,PARVIS SAINT-ROCH,379301,19,0,male,parent,206529,3,single,21004D600,Bruxelles,21004D600,PARVIS SAINT-ROCH,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
4915,21010A01-,ESSEGHEM,639119,19,0,male,parent,353273,2,couple_no_child,21010A01-,Jette,21010A01-,ESSEGHEM,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
4916,21016A111,VERT CHASSEUR,1014364,19,0,male,parent,548996,5,colloc,21016A111,Uccle,21016A111,VERT CHASSEUR,Uccle,5,Unif off campus,21004F970,MARLY-NORD
4917,21016A05-,LE CHAT,1047896,19,0,male,parent,567671,1,couple_with_child,21016A05-,Uccle,21016A05-,LE CHAT,Uccle,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
4918,21012A811,MYRTES-NORD,764561,19,0,male,parent,417165,1,couple_with_child,21012A811,Molenbeek Saint-Jean,21012A811,MYRTES-NORD,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
4919,21012A71-,PIERS,737176,19,0,male,parent,402558,1,couple_with_child,21012A71-,Molenbeek Saint-Jean,21012A71-,PIERS,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
4920,21001B321,ALBERT I- QUARTIER,56525,19,0,male,parent,30898,3,single,21001B321,Anderlecht,21001B321,ALBERT I- QUARTIER,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
4921,21015A30-,GRANDE RUE AU BOIS,897535,19,0,male,parent,489818,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,5,Unif off campus,21016A533,MOENSBERG
4922,21009A22-,UNIVERSITE,576902,19,0,male,parent,319482,1,couple_with_child,21009A22-,Ixelles,21009A22-,UNIVERSITE,Ixelles,5,Unif off campus,21004E800,DIVIN JESUS
4923,21004A25-,BEGUINAGE (PLACE DU),212769,19,0,male,parent,113016,3,single,21004A25-,Bruxelles,21004A25-,BEGUINAGE (PLACE DU),Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
4924,21005A042,PH. BAUCQ (RUE),390595,19,0,male,parent,212701,3,single,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
4925,21009A22-,UNIVERSITE,575011,19,0,male,child,318559,1,couple_with_child,21009A22-,Ixelles,21009A22-,UNIVERSITE,Ixelles,5,Unif off campus,21004E800,DIVIN JESUS
4926,21013A13-,DETHY (RUE),781690,19,0,male,parent,426183,2,couple_no_child,21013A13-,Saint-Gilles,21013A13-,DETHY (RUE),Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
4927,21012A72-,LAVALLEE,723248,19,0,male,child,395918,4,single_with_child,21012A72-,Molenbeek Saint-Jean,21012A72-,LAVALLEE,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
4928,21018A3MJ,GULLEDELLE,1176536,19,0,male,parent,640018,2,couple_no_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
4929,21004C61-,U.L.B.,241508,19,0,male,parent,129426,3,single,21004C61-,Bruxelles,21004C61-,U.L.B.,Bruxelles,5,Unif off campus,21004F970,MARLY-NORD
4930,21004B43-,AMBIORIX-NORD (SQUARE),222165,19,0,male,parent,118580,3,single,21004B43-,Bruxelles,21004B43-,AMBIORIX-NORD (SQUARE),Bruxelles,5,Unif off campus,21001C522,HOPITAL U.L.B.
4931,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,276053,19,0,male,parent,151079,3,single,21004A16-,Bruxelles,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,Bruxelles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
4932,21015A21-,GUIDO GEZELLE (RUE),996298,19,0,male,child,538729,1,couple_with_child,21015A21-,Schaerbeek,21015A21-,GUIDO GEZELLE (RUE),Schaerbeek,5,Unif off campus,21001C5PA,MEERVELD
4933,21005A01-,SAINTE-GERTRUDE,403965,19,0,male,parent,220364,1,couple_with_child,21005A01-,Etterbeek,21005A01-,SAINTE-GERTRUDE,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
4934,21010A21-,MADELEINE,643089,19,0,male,parent,355365,1,couple_with_child,21010A21-,Jette,21010A21-,MADELEINE,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
4935,21019A21-,MANOIR,1213792,19,0,male,parent,660439,1,couple_with_child,21019A21-,Woluwe Saint-Pierre,21019A21-,MANOIR,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
4936,21018A35-,HOF TEN BERG-NORD,1124896,19,0,male,child,610810,1,couple_with_child,21018A35-,Woluwe Saint-Lambert,21018A35-,HOF TEN BERG-NORD,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
4937,21005A15-,SAINT-MICHEL COLLEGE,411283,19,0,male,parent,224710,1,couple_with_child,21005A15-,Etterbeek,21005A15-,SAINT-MICHEL COLLEGE,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
4938,21012A02-,BRUNFAUT (QUARTIER),771907,19,0,male,parent,421054,3,single,21012A02-,Molenbeek Saint-Jean,21012A02-,BRUNFAUT (QUARTIER),Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
4939,21012A60-,LAEKENVELD,704213,19,0,male,child,386691,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
4940,21009A111,WERY (RUE),570751,19,0,male,parent,315800,3,single,21009A111,Ixelles,21009A111,WERY (RUE),Ixelles,5,Unif off campus,21001C5PA,MEERVELD
4941,21015A22-,MARBOTIN A. (RUE),986159,19,0,male,parent,533791,1,couple_with_child,21015A22-,Schaerbeek,21015A22-,MARBOTIN A. (RUE),Schaerbeek,5,Unif off campus,21001C5PA,MEERVELD
4942,21006A22-,SAINT-EXUPERY,470845,19,0,male,child,258217,1,couple_with_child,21006A22-,Evere,21006A22-,SAINT-EXUPERY,Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
4943,21007A04-,FOYER FORESTOIS - MADELON,505630,19,0,male,parent,276528,5,colloc,21007A04-,Forest,21007A04-,FOYER FORESTOIS - MADELON,Forest,5,Unif off campus,21004F970,MARLY-NORD
4944,21009A63-,MACAU,531097,19,0,male,parent,291077,3,single,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,5,Unif off campus,21004F970,MARLY-NORD
4945,21001A43-,VAN BEETHOVEN,10930,19,0,male,child,5979,4,single_with_child,21001A43-,Anderlecht,21001A43-,VAN BEETHOVEN,Anderlecht,5,Unif off campus,21002A190,FORET DE SOIGNES
4946,21001B31-,ALBERT I- IMMEUBLES,73532,19,0,male,child,39858,1,couple_with_child,21001B31-,Anderlecht,21001B31-,ALBERT I- IMMEUBLES,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
4947,21016A410,ALPHONSE XIII,1077965,19,0,male,child,584100,1,couple_with_child,21016A410,Uccle,21016A410,ALPHONSE XIII,Uccle,5,Unif off campus,21004F970,MARLY-NORD
4948,21004F922,RUE CHATEAU BEYAERD,238292,19,0,male,child,127595,1,couple_with_child,21004F922,Bruxelles,21004F922,RUE CHATEAU BEYAERD,Bruxelles,5,Unif off campus,21016A521,VERREWINKEL
4949,21012A041,QUATRE VENTS,688500,19,0,male,parent,378544,2,couple_no_child,21012A041,Molenbeek Saint-Jean,21012A041,QUATRE VENTS,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
4950,21016A82-,CHURCHILL,1007257,19,0,male,parent,544811,1,couple_with_child,21016A82-,Uccle,21016A82-,CHURCHILL,Uccle,5,Unif off campus,21004F970,MARLY-NORD
4951,21019A45-,HELICE (AVENUE DE L'),1184250,19,0,male,child,644420,1,couple_with_child,21019A45-,Woluwe Saint-Pierre,21019A45-,HELICE (AVENUE DE L'),Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
4952,21007A201,ROOSENDAEL (RUE),483811,19,0,male,child,264835,1,couple_with_child,21007A201,Forest,21007A201,ROOSENDAEL (RUE),Forest,5,Unif off campus,21004F970,MARLY-NORD
4953,21014A00-,PLACE SAINT-JOSSE,830276,19,0,male,child,454557,1,couple_with_child,21014A00-,Saint-Josse-ten-Noode,21014A00-,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
4954,21015A31-,PATRIE,869829,19,0,male,parent,475953,3,single,21015A31-,Schaerbeek,21015A31-,PATRIE,Schaerbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
4955,21018A33-,NEERVELD,1131174,19,0,male,child,614308,1,couple_with_child,21018A33-,Woluwe Saint-Lambert,21018A33-,NEERVELD,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
4956,21005A22-,PORTE DE TERVUEREN - L. DE LAN,435159,19,0,male,parent,238793,3,single,21005A22-,Etterbeek,21005A22-,PORTE DE TERVUEREN - L. DE LAN,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
4957,21004A35-,AD. MAX (BOULEVARD),228024,19,0,male,parent,122334,3,single,21004A35-,Bruxelles,21004A35-,AD. MAX (BOULEVARD),Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
4958,21001A041,VEEWEYDE-SUD,2202,19,0,male,parent,880,1,couple_with_child,21001A041,Anderlecht,21001A041,VEEWEYDE-SUD,Anderlecht,5,Unif off campus,21002A190,FORET DE SOIGNES
4959,21010A00-,CENTRE,626089,19,0,male,child,346978,1,couple_with_child,21010A00-,Jette,21010A00-,CENTRE,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
4960,21012A03-,RANSFORT,769308,19,0,male,parent,419493,5,colloc,21012A03-,Molenbeek Saint-Jean,21012A03-,RANSFORT,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
4961,21013A252,DANEMARK (RUE DE),797360,19,0,male,child,434950,1,couple_with_child,21013A252,Saint-Gilles,21013A252,DANEMARK (RUE DE),Saint-Gilles,5,Unif off campus,21002A190,FORET DE SOIGNES
4962,21007A53-,WIELEMANS CEUPPENS,491420,19,0,male,child,269124,1,couple_with_child,21007A53-,Forest,21007A53-,WIELEMANS CEUPPENS,Forest,5,Unif off campus,21004F970,MARLY-NORD
4963,21004E201,AVENUE JEAN DE BOLOGNE,316960,19,0,male,child,174349,1,couple_with_child,21004E201,Bruxelles,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles,5,Unif off campus,21016A533,MOENSBERG
4964,21009A2MJ,CAMPUS UNIVERSITAIRE,558371,19,0,male,parent,307918,3,single,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,5,Unif off campus,21001C5PA,MEERVELD
4965,21002A30-,TRIOMPHE (BOULEVARD DU),143442,19,0,male,parent,75726,3,single,21002A30-,Auderghem,21002A30-,TRIOMPHE (BOULEVARD DU),Auderghem,5,Unif off campus,21004E800,DIVIN JESUS
4966,21015A50-,OPALE,861417,19,0,male,parent,470778,2,couple_no_child,21015A50-,Schaerbeek,21015A50-,OPALE,Schaerbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
4967,21012A152,ETANGS NOIRS,745527,19,0,male,parent,407131,3,single,21012A152,Molenbeek Saint-Jean,21012A152,ETANGS NOIRS,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
4968,21004E201,AVENUE JEAN DE BOLOGNE,317010,19,0,male,child,174362,1,couple_with_child,21004E201,Bruxelles,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles,5,Unif off campus,21016A533,MOENSBERG
4969,21009A451,CHATELAIN (PLACE DU)-EST,591344,19,0,male,child,328902,1,couple_with_child,21009A451,Ixelles,21009A451,CHATELAIN (PLACE DU)-EST,Ixelles,5,Unif off campus,21004F970,MARLY-NORD
4970,21015A101,GARE,936362,19,0,male,parent,509983,3,single,21015A101,Schaerbeek,21015A101,GARE,Schaerbeek,5,Unif off campus,21016A521,VERREWINKEL
4971,21014A05-,HOUWAERT,854507,19,0,male,parent,466831,1,couple_with_child,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
4972,21013A151,METAL (RUE DU),813940,19,0,male,parent,444754,3,single,21013A151,Saint-Gilles,21013A151,METAL (RUE DU),Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
4973,21004F91-,CROIX DE GUERRE (AVENUE DES),235902,19,0,male,parent,126379,1,couple_with_child,21004F91-,Bruxelles,21004F91-,CROIX DE GUERRE (AVENUE DES),Bruxelles,5,Unif off campus,21016A521,VERREWINKEL
4974,21016A342,FOND,1085291,19,0,male,parent,587722,1,couple_with_child,21016A342,Uccle,21016A342,FOND,Uccle,5,Unif off campus,21004F970,MARLY-NORD
4975,21019A03-,CAPITAINE PIRET (AVENUE),1190546,19,0,male,parent,647886,2,couple_no_child,21019A03-,Woluwe Saint-Pierre,21019A03-,CAPITAINE PIRET (AVENUE),Woluwe Saint-Pierre,5,Unif off campus,21001C522,HOPITAL U.L.B.
4976,21012A13-,BIRMINGHAM-NORD,699557,19,0,male,parent,384306,3,single,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,5,Unif off campus,21019A43-,CORNICHE VERTE
4977,21018A63-,CONSTELLATIONS,1142783,19,0,male,child,620778,1,couple_with_child,21018A63-,Woluwe Saint-Lambert,21018A63-,CONSTELLATIONS,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
4978,21004D610,ANVERS (CHAUSSEE D')-SUD,381652,19,0,male,parent,207554,1,couple_with_child,21004D610,Bruxelles,21004D610,ANVERS (CHAUSSEE D')-SUD,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
4979,21017A41-,AVENUE DE VISE,1097739,19,0,male,parent,594956,1,couple_with_child,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
4980,21018A20-,GEORGES HENRI (AVENUE),1117215,19,0,male,parent,606142,1,couple_with_child,21018A20-,Woluwe Saint-Lambert,21018A20-,GEORGES HENRI (AVENUE),Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
4981,21001A84-,POESIE,28064,19,0,male,parent,15302,1,couple_with_child,21001A84-,Anderlecht,21001A84-,POESIE,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
4982,21002A511,INVALIDES (BOULEVARD DES),130938,19,0,male,parent,68998,1,couple_with_child,21002A511,Auderghem,21002A511,INVALIDES (BOULEVARD DES),Auderghem,5,Unif off campus,21004E800,DIVIN JESUS
4983,21004B43-,AMBIORIX-NORD (SQUARE),222170,19,0,male,parent,118585,3,single,21004B43-,Bruxelles,21004B43-,AMBIORIX-NORD (SQUARE),Bruxelles,5,Unif off campus,21001C522,HOPITAL U.L.B.
4984,21019A21-,MANOIR,1213644,19,0,male,parent,660376,1,couple_with_child,21019A21-,Woluwe Saint-Pierre,21019A21-,MANOIR,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
4985,21009A03-,ERMITAGE,525170,19,0,male,parent,287257,3,single,21009A03-,Ixelles,21009A03-,ERMITAGE,Ixelles,5,Unif off campus,21004F970,MARLY-NORD
4986,21015A152,PR. ELISABETH-NORD,932290,19,0,male,child,508022,1,couple_with_child,21015A152,Schaerbeek,21015A152,PR. ELISABETH-NORD,Schaerbeek,5,Unif off campus,21016A521,VERREWINKEL
4987,21001A451,VENIZELOS,42073,19,0,male,parent,23144,3,single,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
4988,21016A943,SEPT-BONNIERS,1050691,19,0,male,parent,569563,3,single,21016A943,Uccle,21016A943,SEPT-BONNIERS,Uccle,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
4989,21004B43-,AMBIORIX-NORD (SQUARE),220621,19,0,male,parent,117379,2,couple_no_child,21004B43-,Bruxelles,21004B43-,AMBIORIX-NORD (SQUARE),Bruxelles,5,Unif off campus,21001C522,HOPITAL U.L.B.
