,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType
290,21004A72-,SAINT-THOMAS (INSTITUT),268249,9,1,female,parent,145630,6,collectif,10,Hospital
291,21010A01-,ESSEGHEM,640219,5,1,female,parent,354048,6,collectif,10,Hospital
292,21012A02-,BRUNFAUT (QUARTIER),772018,13,1,female,parent,421140,6,collectif,10,Hospital
293,21004B43-,AMBIORIX-NORD (SQUARE),222809,14,1,female,parent,118957,6,collectif,10,Hospital
294,21012A52-,NEEP (QUARTIER DU),750764,11,0,male,parent,410222,6,collectif,10,Hospital
295,21001A72-,OSSEGEM,82532,10,1,female,parent,44401,6,collectif,10,Hospital
296,21012A12-,BIRMINGHAM-SUD,701281,3,0,male,parent,385267,6,collectif,10,Hospital
297,21012A672,ULENS,703963,7,0,male,parent,386522,6,collectif,10,Hospital
298,21001A95-,BUFFON,109394,9,0,male,parent,57894,6,collectif,10,Hospital
299,21012A00-,CENTRE,694431,8,1,female,parent,381650,6,collectif,10,Hospital
300,21003A02-,LAURE - BASILIQUE,173225,14,1,female,parent,91751,6,collectif,10,Hospital
301,21001A34-,ROUE - CITE JARDIN,30748,13,0,male,parent,16758,6,collectif,10,Hospital
302,21009A52-,GRAY (RUE),557538,12,0,male,parent,307085,6,collectif,10,Hospital
303,21007A071,BOLLINCKX,514153,5,0,male,parent,280962,6,collectif,10,Hospital
304,21013A242,BETHLEEM (PLACE DE),776737,6,1,female,parent,423610,6,collectif,10,Hospital
305,21004E82-,CITE MODELE,373242,14,1,female,parent,202870,6,collectif,10,Hospital
306,21019A22-,PUTDAAL,1221178,9,1,female,parent,664559,6,collectif,10,Hospital
307,21001A503,VIVES,9061,7,0,male,parent,5037,6,collectif,10,Hospital
308,21018A13-,GROOTVELD,1169117,12,0,male,parent,635853,6,collectif,10,Hospital
309,21010A01-,ESSEGHEM,640096,14,1,female,parent,353925,6,collectif,10,Hospital
310,21012A03-,RANSFORT,769710,12,0,male,parent,419885,6,collectif,10,Hospital
311,21012A60-,LAEKENVELD,708673,11,1,female,parent,388577,6,collectif,10,Hospital
312,21012A03-,RANSFORT,769755,7,0,male,parent,419930,6,collectif,10,Hospital
313,21012A63-,DUBRUCQ-NORD,711595,10,0,male,parent,390082,6,collectif,10,Hospital
314,21016A922,WOLVENBERG,1026399,12,0,male,parent,556080,6,collectif,10,Hospital
315,21010A05-,ALBERT (QUARTIER),618666,13,1,female,parent,342896,6,collectif,10,Hospital
316,21001A00-,RESISTANCE,105775,5,1,female,parent,56142,6,collectif,10,Hospital
317,21013A211,FONTAINAS,810771,10,0,male,parent,442743,6,collectif,10,Hospital
318,21001B23-,CONSEIL-SUD,64086,7,1,female,parent,34803,6,collectif,10,Hospital
319,21004E101,PARVIS NOTRE DAME,359625,9,0,male,parent,195700,6,collectif,10,Hospital
320,21001A34-,ROUE - CITE JARDIN,30574,12,1,female,parent,16584,6,collectif,10,Hospital
321,21004E12-,PRINCE LEOPOLD (SQUARE),353711,10,1,female,parent,192241,6,collectif,10,Hospital
322,21007A541,LYCEE,498850,5,1,female,parent,273001,6,collectif,10,Hospital
323,21012A141,INDEPENDANCE,767715,14,0,male,parent,418830,6,collectif,10,Hospital
324,21001A83-,PETERBOS,7147,9,0,male,parent,3851,6,collectif,10,Hospital
325,21004A22-,SENNE (RUE DE LA),266125,4,0,male,parent,144362,6,collectif,10,Hospital
326,21004F9MJ,NEDER-HEEMBEEK-NORD,248860,15,1,female,parent,133571,6,collectif,10,Hospital
327,21004A04-,NOTRE-DAME DE LA CHAPELLE,273533,13,1,female,parent,149335,6,collectif,10,Hospital
328,21004A72-,SAINT-THOMAS (INSTITUT),268205,13,1,female,parent,145586,6,collectif,10,Hospital
329,21015A13-,PORTAELS (RUE),983199,7,1,female,parent,532547,6,collectif,10,Hospital
330,21005A00-,HOTEL COMMUNAL,426580,8,0,male,parent,233698,6,collectif,10,Hospital
331,21015A64-,DUPLOYE SQUARE,904606,11,1,female,parent,493569,6,collectif,10,Hospital
332,21001A350,CERIA - ZONE D'HABITAT,32041,15,1,female,parent,17387,6,collectif,10,Hospital
333,21015A43-,GARE DU NORD,955639,13,1,female,parent,519574,6,collectif,10,Hospital
334,21012A03-,RANSFORT,769707,13,0,male,parent,419882,6,collectif,10,Hospital
335,21015A00-,COLIGNON (PLACE),976867,10,0,male,parent,529516,6,collectif,10,Hospital
336,21001A011,KLEINMOLEN,86028,15,0,male,parent,46338,6,collectif,10,Hospital
337,21010A312,BAECK DUPRE,609791,16,0,male,parent,338778,6,collectif,10,Hospital
338,21004A02-,SAINT-FRANCOIS XAVIER,250543,15,1,female,parent,134757,6,collectif,10,Hospital
339,21012A141,INDEPENDANCE,767725,14,0,male,parent,418840,6,collectif,10,Hospital
340,21001B21-,BROGNIEZ-NORD,92173,2,0,male,parent,49573,6,collectif,10,Hospital
341,21004A21-,ANNEESSENS (PLACE),298374,10,1,female,parent,165097,6,collectif,10,Hospital
342,21012A71-,PIERS,738570,8,0,male,parent,403722,6,collectif,10,Hospital
343,21004A23-,NOUVEAU MARCHE AU GRAIN,261457,13,0,male,parent,141464,6,collectif,10,Hospital
344,21002A441,CHANT D'OISEAUX,139227,7,0,male,parent,73503,6,collectif,10,Hospital
345,21014A04-,HAECHT (CHAUSSEE DE),848781,13,1,female,parent,464380,6,collectif,10,Hospital
346,21014A14-,PRAIRIE,835841,9,0,male,parent,457885,6,collectif,10,Hospital
347,21018A12-,STOCKEL (CHAUSSEE DE),1170470,11,1,female,parent,636582,6,collectif,10,Hospital
348,21002A11-,SACRE-COEUR,153700,12,0,male,parent,81521,6,collectif,10,Hospital
349,21014A14-,PRAIRIE,835690,10,1,female,parent,457734,6,collectif,10,Hospital
350,21006A13-,MAISON COMMUNALE,440733,9,1,female,parent,242000,6,collectif,10,Hospital
351,21012A71-,PIERS,738532,12,0,male,parent,403684,6,collectif,10,Hospital
352,21004A21-,ANNEESSENS (PLACE),298818,12,0,male,parent,165541,6,collectif,10,Hospital
353,21014A02-,CHARITE,834359,2,1,female,parent,456958,6,collectif,10,Hospital
354,21017A041,DREVE DU DUC,1114843,6,1,female,parent,604998,6,collectif,10,Hospital
355,21003A11-,CITE MODERNE,182251,10,0,male,parent,96269,6,collectif,10,Hospital
356,21001B21-,BROGNIEZ-NORD,92071,17,0,male,parent,49471,6,collectif,10,Hospital
357,21001A83-,PETERBOS,6951,8,1,female,parent,3655,6,collectif,10,Hospital
358,21001B23-,CONSEIL-SUD,64198,4,0,male,parent,34915,6,collectif,10,Hospital
359,21001B321,ALBERT I- QUARTIER,56846,7,0,male,parent,31141,6,collectif,10,Hospital
360,21006A13-,MAISON COMMUNALE,440721,14,1,female,parent,241988,6,collectif,10,Hospital
361,21003A05-,DE SELLIERS DE MORANVILLE,184322,6,0,male,parent,97365,6,collectif,10,Hospital
362,21012A72-,LAVALLEE,725186,11,1,female,parent,396778,6,collectif,10,Hospital
363,21012A12-,BIRMINGHAM-SUD,701084,9,1,female,parent,385070,6,collectif,10,Hospital
364,21001A84-,POESIE,28315,14,1,female,parent,15480,6,collectif,10,Hospital
365,21007A541,LYCEE,498945,11,0,male,parent,273096,6,collectif,10,Hospital
366,21001C71-,BON AIR - CITE JARDIN,37569,15,1,female,parent,20519,6,collectif,10,Hospital
367,21005A322,NOUVELLE AVENUE-SUD,406031,5,0,male,parent,221884,6,collectif,10,Hospital
368,21012A152,ETANGS NOIRS,746586,10,0,male,parent,407983,6,collectif,10,Hospital
369,21001A441,DOCTEUR ROUX,34538,11,0,male,parent,18825,6,collectif,10,Hospital
370,21018A14-,CHANCELLERIE,1168498,10,1,female,parent,635424,6,collectif,10,Hospital
371,21001A503,VIVES,8989,14,1,female,parent,4965,6,collectif,10,Hospital
372,21004E74-,EM. DELVA (RUE),314021,14,1,female,parent,172664,6,collectif,10,Hospital
373,21004G3MJ,DOBBELENBERG (RUE DE),233414,13,1,female,parent,125278,6,collectif,10,Hospital
374,21015A24-,WAELHEM (RUE),980998,4,0,male,parent,531620,6,collectif,10,Hospital
375,21015A53-,DAILLY (PLACE),913286,14,1,female,parent,498117,6,collectif,10,Hospital
376,21013A422,CRICKX (RUE),786484,11,1,female,parent,428924,6,collectif,10,Hospital
377,21005A02-,CHAMP DU ROI (RUE),394577,14,0,male,parent,215145,6,collectif,10,Hospital
378,21001A83-,PETERBOS,6936,10,1,female,parent,3640,6,collectif,10,Hospital
379,21012A152,ETANGS NOIRS,746508,15,0,male,parent,407905,6,collectif,10,Hospital
380,21015A77-,R.T.B.,865615,14,0,male,parent,473713,6,collectif,10,Hospital
381,21004E72-,MAISON ROUGE (PLACE)-SUD,340854,14,1,female,parent,185710,6,collectif,10,Hospital
382,21001A82-,MOORTEBEEK,39637,5,1,female,parent,21712,6,collectif,10,Hospital
383,21017A13-,BOULEAUX,1109080,7,1,female,parent,601624,6,collectif,10,Hospital
384,21012A23-,MACHTENS-SUD,756950,12,1,female,parent,413336,6,collectif,10,Hospital
385,21015A00-,COLIGNON (PLACE),976339,14,1,female,parent,528988,6,collectif,10,Hospital
386,21015A03-,JOSAPHAT (RUE),890706,9,1,female,parent,486595,6,collectif,10,Hospital
387,21004E101,PARVIS NOTRE DAME,359506,11,1,female,parent,195581,6,collectif,10,Hospital
388,21016A701,MERLO,1034413,14,0,male,parent,560411,6,collectif,10,Hospital
389,21004D610,ANVERS (CHAUSSEE D')-SUD,382622,3,0,male,parent,208335,6,collectif,10,Hospital
390,21015A21-,GUIDO GEZELLE (RUE),997439,9,0,male,parent,539375,6,collectif,10,Hospital
391,21001A441,DOCTEUR ROUX,34369,10,1,female,parent,18656,6,collectif,10,Hospital
392,21004E72-,MAISON ROUGE (PLACE)-SUD,341184,12,0,male,parent,186040,6,collectif,10,Hospital
393,21016A912,GLOBE-OUEST,1027679,9,0,male,parent,556688,6,collectif,10,Hospital
394,21012A62-,LIBERATEURS,716706,13,1,female,parent,392584,6,collectif,10,Hospital
395,21012A71-,PIERS,738555,10,0,male,parent,403707,6,collectif,10,Hospital
396,21016A701,MERLO,1034332,10,1,female,parent,560330,6,collectif,10,Hospital
397,21001A85-,AUBADE,21029,6,0,male,parent,11517,6,collectif,10,Hospital
398,21016A639,HOMBORCH,1081799,14,0,male,parent,586238,6,collectif,10,Hospital
399,21016A933,VOSSEGAT-OUEST,1030998,13,0,male,parent,558561,6,collectif,10,Hospital
400,21015A36-,CAMBIER (AVENUE E.),872212,13,0,male,parent,477346,6,collectif,10,Hospital
