,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType
273,21004D64-,MASUI (PLACE)-NORD,341877,12,0,male,child,186342,4,single_with_child,2,Primaires
274,21004D62-,ANVERS (CHAUSSEE D')-NORD,343520,12,0,male,child,187227,1,couple_with_child,2,Primaires
275,21004D62-,ANVERS (CHAUSSEE D')-NORD,344935,12,0,male,child,187724,1,couple_with_child,2,Primaires
276,21004D62-,ANVERS (CHAUSSEE D')-NORD,344229,12,0,male,child,187479,4,single_with_child,2,Primaires
277,21004E211,RUE DE WAND,347094,12,0,male,child,188982,4,single_with_child,2,Primaires
278,21004D631,ALLEE VERTE - BASSIN VERGOTE,347620,12,0,male,child,189343,1,couple_with_child,2,Primaires
279,21004E12-,PRINCE LEOPOLD (SQUARE),350191,12,0,male,child,190600,1,couple_with_child,2,Primaires
280,21004E12-,PRINCE LEOPOLD (SQUARE),353925,12,0,male,parent,191144,1,couple_with_child,2,Primaires
281,21004E12-,PRINCE LEOPOLD (SQUARE),353918,12,0,male,parent,190991,1,couple_with_child,2,Primaires
282,21004E12-,PRINCE LEOPOLD (SQUARE),353907,12,0,male,parent,190918,1,couple_with_child,2,Primaires
283,21004E12-,PRINCE LEOPOLD (SQUARE),353243,12,0,male,child,191972,4,single_with_child,2,Primaires
284,21004A822,RUE DES COMMERCANTS,355131,12,0,male,parent,192739,1,couple_with_child,2,Primaires
285,21004E800,DIVIN JESUS,356478,12,0,male,parent,193712,4,single_with_child,2,Primaires
286,21004E233,DE MEYSSE (AVENUE),357232,12,0,male,parent,194101,1,couple_with_child,2,Primaires
287,21004E101,PARVIS NOTRE DAME,357863,12,0,male,child,194711,1,couple_with_child,2,Primaires
288,21004E101,PARVIS NOTRE DAME,358500,12,0,male,child,194957,1,couple_with_child,2,Primaires
289,21004A811,QUAI DU COMMERCE,362511,12,0,male,parent,196284,1,couple_with_child,2,Primaires
290,21004A811,QUAI DU COMMERCE,360934,12,0,male,child,196302,1,couple_with_child,2,Primaires
291,21004D672,QUAI DE WILLEBROECK,362971,12,0,male,child,197621,1,couple_with_child,2,Primaires
292,21004E14-,ECOLE DES CADETS,365441,12,0,male,child,198710,1,couple_with_child,2,Primaires
293,21004E14-,ECOLE DES CADETS,364481,12,0,male,child,198438,1,couple_with_child,2,Primaires
294,21004E14-,ECOLE DES CADETS,364893,12,0,male,child,198552,1,couple_with_child,2,Primaires
295,21004F522,AVENUE DE VERSAILLES,369513,12,0,male,parent,200386,1,couple_with_child,2,Primaires
296,21004F522,AVENUE DE VERSAILLES,368409,12,0,male,child,200391,1,couple_with_child,2,Primaires
297,21004E82-,CITE MODELE,370945,12,0,male,child,201762,1,couple_with_child,2,Primaires
298,21004E82-,CITE MODELE,371144,12,0,male,child,201847,4,single_with_child,2,Primaires
299,21004E82-,CITE MODELE,371092,12,0,male,child,201824,4,single_with_child,2,Primaires
300,21004E222,MUTSAARD (AVENUE),374779,12,0,male,child,203926,1,couple_with_child,2,Primaires
301,21004E222,MUTSAARD (AVENUE),375069,12,0,male,child,204071,4,single_with_child,2,Primaires
302,21004E81-,DISQUE (RUE DU),378174,12,0,male,parent,205292,1,couple_with_child,2,Primaires
303,21004D600,PARVIS SAINT-ROCH,378860,12,0,male,child,206227,1,couple_with_child,2,Primaires
304,21004D610,ANVERS (CHAUSSEE D')-SUD,381308,12,0,male,child,207447,4,single_with_child,2,Primaires
305,21004D610,ANVERS (CHAUSSEE D')-SUD,382519,12,0,male,parent,206953,4,single_with_child,2,Primaires
306,21004D610,ANVERS (CHAUSSEE D')-SUD,382520,12,0,male,parent,207201,1,couple_with_child,2,Primaires
307,21005A10-,GENERAL HENRI (RUE),386027,12,0,male,child,210185,4,single_with_child,2,Primaires
308,21005A10-,GENERAL HENRI (RUE),386021,12,0,male,child,210182,4,single_with_child,2,Primaires
309,21005A042,PH. BAUCQ (RUE),388882,12,0,male,child,211541,1,couple_with_child,2,Primaires
310,21005A042,PH. BAUCQ (RUE),390680,12,0,male,child,212743,4,single_with_child,2,Primaires
311,21005A02-,CHAMP DU ROI (RUE),394025,12,0,male,child,214737,4,single_with_child,2,Primaires
312,21005A33-,CARDINAL LAVIGERIE (RUE),395128,12,0,male,child,215440,1,couple_with_child,2,Primaires
313,21005A14-,ARMEE (AVENUE DE L'),398245,12,0,male,child,217135,1,couple_with_child,2,Primaires
314,21005A14-,ARMEE (AVENUE DE L'),398395,12,0,male,child,217203,1,couple_with_child,2,Primaires
315,21005A13-,LA CHASSE,401035,12,0,male,child,218841,4,single_with_child,2,Primaires
316,21005A01-,SAINTE-GERTRUDE,403009,12,0,male,child,219906,1,couple_with_child,2,Primaires
317,21005A01-,SAINTE-GERTRUDE,403409,12,0,male,child,220097,1,couple_with_child,2,Primaires
318,21005A311,CASERNE (Etterbeek),406361,12,0,male,child,222058,1,couple_with_child,2,Primaires
319,21005A20-,PORTE DE TERVUEREN - TONGRES,408666,12,0,male,child,223228,4,single_with_child,2,Primaires
320,21005A15-,SAINT-MICHEL COLLEGE,411185,12,0,male,child,224670,4,single_with_child,2,Primaires
321,21005A031,MAELBEEK,413858,12,0,male,parent,225512,1,couple_with_child,2,Primaires
322,21005A051,RINSDELLE,415592,12,0,male,child,227253,1,couple_with_child,2,Primaires
323,21005A051,RINSDELLE,416671,12,0,male,child,227761,1,couple_with_child,2,Primaires
324,21005A11-,NOTRE-DAME DU SACRE-COEUR,420475,12,0,male,child,230038,1,couple_with_child,2,Primaires
325,21005A00-,HOTEL COMMUNAL,423789,12,0,male,child,231941,1,couple_with_child,2,Primaires
326,21005A00-,HOTEL COMMUNAL,424504,12,0,male,child,232259,1,couple_with_child,2,Primaires
327,21005A12-,SAINT-ANTOINE,430511,12,0,male,child,235632,1,couple_with_child,2,Primaires
328,21005A12-,SAINT-ANTOINE,430466,12,0,male,child,235620,4,single_with_child,2,Primaires
329,21005A12-,SAINT-ANTOINE,430803,12,0,male,child,235777,4,single_with_child,2,Primaires
330,21005A22-,PORTE DE TERVUEREN - L. DE LAN,434449,12,0,male,child,238363,1,couple_with_child,2,Primaires
331,21006A12-,GERMINAL I,436958,12,0,male,parent,239734,1,couple_with_child,2,Primaires
332,21006A11-,OASIS - PROVENCE - LANGUEDOC,437898,12,0,male,parent,240150,1,couple_with_child,2,Primaires
333,21006A153,KEET,438780,12,0,male,child,240890,4,single_with_child,2,Primaires
334,21006A13-,MAISON COMMUNALE,440828,12,0,male,parent,241679,1,couple_with_child,2,Primaires
335,21006A02-,IEDER ZIJN HUIS - STROOBANTS,441648,12,0,male,parent,242389,4,single_with_child,2,Primaires
336,21006A03-,BLOCS SAINT-VINCENT,442031,12,0,male,child,242817,4,single_with_child,2,Primaires
337,21006A515,CARLI,444165,12,0,male,parent,243610,1,couple_with_child,2,Primaires
338,21006A403,QUARTIER CICERO,445272,12,0,male,child,244578,1,couple_with_child,2,Primaires
339,21006A403,QUARTIER CICERO,446067,12,0,male,child,244901,1,couple_with_child,2,Primaires
340,21006A474,COMMUNAUTES,447318,12,0,male,child,245594,1,couple_with_child,2,Primaires
341,21006A201,HAUT-EVERE,449155,12,0,male,child,246576,4,single_with_child,2,Primaires
342,21006A201,HAUT-EVERE,449875,12,0,male,child,246828,4,single_with_child,2,Primaires
343,21006A21-,HOME FAMILIAL BRABANT,452061,12,0,male,parent,247757,1,couple_with_child,2,Primaires
344,21006A23-,DU BONHEUR,453062,12,0,male,child,248698,1,couple_with_child,2,Primaires
345,21006A23-,DU BONHEUR,452633,12,0,male,child,248520,1,couple_with_child,2,Primaires
346,21006A23-,DU BONHEUR,453557,12,0,male,child,248897,1,couple_with_child,2,Primaires
347,21006A312,J. BORDET (AVENUE DE),455856,12,0,male,parent,250080,1,couple_with_child,2,Primaires
348,21006A101,CONSCIENCE,460688,12,0,male,parent,250781,4,single_with_child,2,Primaires
349,21006A101,CONSCIENCE,458596,12,0,male,child,251517,1,couple_with_child,2,Primaires
350,21006A101,CONSCIENCE,458879,12,0,male,child,251631,1,couple_with_child,2,Primaires
351,21006A101,CONSCIENCE,460687,12,0,male,parent,251794,1,couple_with_child,2,Primaires
352,21006A001,VIEIL EVERE,462552,12,0,male,child,253546,1,couple_with_child,2,Primaires
353,21006A001,VIEIL EVERE,463980,12,0,male,parent,253733,1,couple_with_child,2,Primaires
354,21006A001,VIEIL EVERE,462240,12,0,male,child,253428,1,couple_with_child,2,Primaires
355,21006A414,P. DUPONT (RUE),465710,12,0,male,child,255228,1,couple_with_child,2,Primaires
356,21006A414,P. DUPONT (RUE),464625,12,0,male,child,254806,1,couple_with_child,2,Primaires
357,21006A414,P. DUPONT (RUE),465713,12,0,male,child,255229,1,couple_with_child,2,Primaires
358,21006A171,ANCIEN COMBATTANTS (AVENUE),468176,12,0,male,parent,256400,1,couple_with_child,2,Primaires
359,21006A25-,GIBET,469405,12,0,male,parent,257090,1,couple_with_child,2,Primaires
360,21006A22-,SAINT-EXUPERY,470595,12,0,male,child,258111,1,couple_with_child,2,Primaires
361,21006A22-,SAINT-EXUPERY,470204,12,0,male,child,257940,1,couple_with_child,2,Primaires
362,21006A011,CENTRE,473538,12,0,male,child,259524,1,couple_with_child,2,Primaires
363,21006A011,CENTRE,472933,12,0,male,child,259311,1,couple_with_child,2,Primaires
364,21006A011,CENTRE,474660,12,0,male,child,260069,4,single_with_child,2,Primaires
365,21006A142,ED. DEKNOOP (RUE),476146,12,0,male,child,260811,4,single_with_child,2,Primaires
366,21006A042,KERKHOEK,477014,12,0,male,child,261220,1,couple_with_child,2,Primaires
367,21006A052,CHAMP DE REPOS,478969,12,0,male,child,262121,1,couple_with_child,2,Primaires
368,21006A052,CHAMP DE REPOS,478662,12,0,male,child,262005,1,couple_with_child,2,Primaires
369,21006A323,GERMINAL II,480728,12,0,male,child,263101,1,couple_with_child,2,Primaires
370,21007A03-,FOYER FORESTOIS - FAMILLE,482125,12,0,male,child,263824,1,couple_with_child,2,Primaires
371,21007A201,ROOSENDAEL (RUE),483460,12,0,male,child,264679,4,single_with_child,2,Primaires
372,21007A75-,TOURNOI (RUE DU),488092,12,0,male,parent,267027,1,couple_with_child,2,Primaires
373,21007A142,MONTE CARLO,490636,12,0,male,child,268708,4,single_with_child,2,Primaires
374,21007A53-,WIELEMANS CEUPPENS,492440,12,0,male,child,269517,1,couple_with_child,2,Primaires
375,21007A53-,WIELEMANS CEUPPENS,492515,12,0,male,child,269544,1,couple_with_child,2,Primaires
376,21007A50-,BERANGER,496978,12,0,male,parent,271023,1,couple_with_child,2,Primaires
377,21007A50-,BERANGER,496977,12,0,male,parent,270929,1,couple_with_child,2,Primaires
378,21007A51-,CHATAIGNE,497600,12,0,male,child,272204,1,couple_with_child,2,Primaires
379,21007A61-,MONTENEGRO (RUE),499517,12,0,male,child,273406,4,single_with_child,2,Primaires
380,21007A61-,MONTENEGRO (RUE),504455,12,0,male,parent,274450,4,single_with_child,2,Primaires
381,21007A61-,MONTENEGRO (RUE),501874,12,0,male,child,274298,1,couple_with_child,2,Primaires
382,21007A00-,CENTRE SAINT-DENIS,509256,12,0,male,parent,277034,4,single_with_child,2,Primaires
383,21007A00-,CENTRE SAINT-DENIS,508903,12,0,male,child,278216,4,single_with_child,2,Primaires
384,21007A101,BOURGOGNE,510223,12,0,male,child,278927,1,couple_with_child,2,Primaires
385,21007A101,BOURGOGNE,511151,12,0,male,child,279300,1,couple_with_child,2,Primaires
386,21007A071,BOLLINCKX,513228,12,0,male,child,280510,1,couple_with_child,2,Primaires
387,21007A70-,ALTITUDE  CENT,514889,12,0,male,child,281409,1,couple_with_child,2,Primaires
388,21007A70-,ALTITUDE  CENT,515798,12,0,male,child,281820,1,couple_with_child,2,Primaires
389,21007A239,NEPTUNE (AVENUE) I,519795,12,0,male,child,284013,1,couple_with_child,2,Primaires
390,21007A239,NEPTUNE (AVENUE) I,520145,12,0,male,child,284180,1,couple_with_child,2,Primaires
391,21009A101,FLAGEY (PLACE),522292,12,0,male,child,285365,1,couple_with_child,2,Primaires
392,21009A03-,ERMITAGE,523658,12,0,male,child,286297,1,couple_with_child,2,Primaires
393,21009A13-,GACHARD,526113,12,0,male,child,287866,1,couple_with_child,2,Primaires
394,21009A63-,MACAU,529758,12,0,male,child,290141,1,couple_with_child,2,Primaires
395,21009A42-,RENIER CHALON,533911,12,0,male,child,292754,4,single_with_child,2,Primaires
396,21009A40-,MELEZES,535597,12,0,male,child,293802,4,single_with_child,2,Primaires
397,21009A33-,SAINT-ADRIEN,539721,12,0,male,child,296388,1,couple_with_child,2,Primaires
398,21009A21-,ETE,545390,12,0,male,child,299506,1,couple_with_child,2,Primaires
399,21009A43-,FERNAND NEURAY,548963,12,0,male,child,302090,1,couple_with_child,2,Primaires
400,21009A41-,SAINT-GEORGES,550838,12,0,male,child,303195,1,couple_with_child,2,Primaires
401,21009A52-,GRAY (RUE),554698,12,0,male,child,305403,4,single_with_child,2,Primaires
402,21009A44-,PREVOT,559646,12,0,male,child,308655,1,couple_with_child,2,Primaires
403,21009A72-,DEFACQZ,562902,12,0,male,child,310839,4,single_with_child,2,Primaires
404,21009A911,A. DELPORTE-SUD,564440,12,0,male,child,311918,1,couple_with_child,2,Primaires
405,21009A111,WERY (RUE),569122,12,0,male,child,314715,1,couple_with_child,2,Primaires
406,21009A01-,BLYCKAERTS,571636,12,0,male,child,316399,1,couple_with_child,2,Primaires
407,21009A22-,UNIVERSITE,576091,12,0,male,child,319088,1,couple_with_child,2,Primaires
408,21009A53-,LONDRES (PLACE DE),580174,12,0,male,child,321638,1,couple_with_child,2,Primaires
409,21009A612,LIEGEOIS (RUE),583110,12,0,male,child,323900,1,couple_with_child,2,Primaires
410,21009A73-,BERCKENDAEL,589202,12,0,male,child,327613,1,couple_with_child,2,Primaires
411,21009A451,CHATELAIN (PLACE DU)-EST,590828,12,0,male,child,328650,1,couple_with_child,2,Primaires
412,21010A04-,NOTRE-DAME DE LOURDES,595832,12,0,male,child,331351,1,couple_with_child,2,Primaires
413,21010A04-,NOTRE-DAME DE LOURDES,595401,12,0,male,child,331181,1,couple_with_child,2,Primaires
414,21010A04-,NOTRE-DAME DE LOURDES,598087,12,0,male,parent,330676,4,single_with_child,2,Primaires
415,21010A04-,NOTRE-DAME DE LOURDES,596255,12,0,male,child,331512,1,couple_with_child,2,Primaires
416,21010A03-,MIROIR,599716,12,0,male,child,333277,1,couple_with_child,2,Primaires
417,21010A03-,MIROIR,598498,12,0,male,child,332937,1,couple_with_child,2,Primaires
418,21010A03-,MIROIR,598781,12,0,male,child,333016,1,couple_with_child,2,Primaires
419,21010A10-,ANCIENNE BARRIERE,602969,12,0,male,child,335072,1,couple_with_child,2,Primaires
420,21010A10-,ANCIENNE BARRIERE,603255,12,0,male,child,335189,1,couple_with_child,2,Primaires
421,21010A121,F. MOHRFELD (RUE DE),604956,12,0,male,child,336047,1,couple_with_child,2,Primaires
422,21010A111,HEYMBOSCH,608524,12,0,male,child,338042,4,single_with_child,2,Primaires
423,21010A111,HEYMBOSCH,608532,12,0,male,child,338045,4,single_with_child,2,Primaires
424,21010A312,BAECK DUPRE,609189,12,0,male,child,338393,1,couple_with_child,2,Primaires
425,21010A1AJ,ARBRE BALLON,611924,12,0,male,child,339657,1,couple_with_child,2,Primaires
426,21010A1AJ,ARBRE BALLON,611923,12,0,male,child,339657,1,couple_with_child,2,Primaires
427,21010A05-,ALBERT (QUARTIER),616222,12,0,male,child,341623,1,couple_with_child,2,Primaires
428,21010A05-,ALBERT (QUARTIER),615851,12,0,male,child,341487,1,couple_with_child,2,Primaires
429,21010A05-,ALBERT (QUARTIER),616638,12,0,male,child,341770,1,couple_with_child,2,Primaires
430,21010A05-,ALBERT (QUARTIER),619077,12,0,male,parent,341358,1,couple_with_child,2,Primaires
431,21010A05-,ALBERT (QUARTIER),619082,12,0,male,parent,341629,1,couple_with_child,2,Primaires
432,21010A13-,CITE-JARDIN,622222,12,0,male,child,344813,4,single_with_child,2,Primaires
433,21010A13-,CITE-JARDIN,621373,12,0,male,child,344463,1,couple_with_child,2,Primaires
434,21010A13-,CITE-JARDIN,623901,12,0,male,parent,344096,1,couple_with_child,2,Primaires
435,21010A13-,CITE-JARDIN,623904,12,0,male,parent,344193,1,couple_with_child,2,Primaires
436,21010A00-,CENTRE,626888,12,0,male,child,347288,1,couple_with_child,2,Primaires
437,21010A00-,CENTRE,626556,12,0,male,child,347162,1,couple_with_child,2,Primaires
438,21010A00-,CENTRE,629678,12,0,male,child,348709,4,single_with_child,2,Primaires
439,21010A00-,CENTRE,625370,12,0,male,child,346702,1,couple_with_child,2,Primaires
440,21010A00-,CENTRE,626254,12,0,male,child,347046,1,couple_with_child,2,Primaires
441,21010A141,BRUGMANN,631672,12,0,male,child,349976,1,couple_with_child,2,Primaires
442,21010A141,BRUGMANN,632983,12,0,male,child,350489,4,single_with_child,2,Primaires
443,21010A141,BRUGMANN,632557,12,0,male,child,350323,1,couple_with_child,2,Primaires
444,21010A01-,ESSEGHEM,638291,12,0,male,child,353010,1,couple_with_child,2,Primaires
445,21010A01-,ESSEGHEM,637949,12,0,male,child,352889,1,couple_with_child,2,Primaires
446,21010A01-,ESSEGHEM,637752,12,0,male,child,352820,1,couple_with_child,2,Primaires
447,21010A01-,ESSEGHEM,637311,12,0,male,child,352663,1,couple_with_child,2,Primaires
448,21010A21-,MADELEINE,641993,12,0,male,child,354963,1,couple_with_child,2,Primaires
449,21010A21-,MADELEINE,642612,12,0,male,child,355194,1,couple_with_child,2,Primaires
450,21010A21-,MADELEINE,641896,12,0,male,child,354924,1,couple_with_child,2,Primaires
451,21010A02-,LEOPOLD I,649102,12,0,male,parent,357134,1,couple_with_child,2,Primaires
452,21010A02-,LEOPOLD I,646970,12,0,male,child,357332,1,couple_with_child,2,Primaires
453,21010A02-,LEOPOLD I,649096,12,0,male,parent,356912,1,couple_with_child,2,Primaires
454,21010A02-,LEOPOLD I,646050,12,0,male,child,356993,1,couple_with_child,2,Primaires
455,21011A11-,LEPREUX,651054,12,0,male,child,359510,4,single_with_child,2,Primaires
456,21011A11-,LEPREUX,649774,12,0,male,child,358922,1,couple_with_child,2,Primaires
457,21011A30-,ARCHERS - FOUREZ,652722,12,0,male,child,360271,1,couple_with_child,2,Primaires
458,21011A30-,ARCHERS - FOUREZ,654146,12,0,male,parent,359986,1,couple_with_child,2,Primaires
459,21011A30-,ARCHERS - FOUREZ,654145,12,0,male,parent,359929,1,couple_with_child,2,Primaires
460,21011A20-,PLATEAU,655448,12,0,male,child,361580,4,single_with_child,2,Primaires
461,21011A20-,PLATEAU,656020,12,0,male,child,361743,1,couple_with_child,2,Primaires
462,21011A20-,PLATEAU,655032,12,0,male,child,361462,1,couple_with_child,2,Primaires
463,21011A20-,PLATEAU,655983,12,0,male,child,361732,1,couple_with_child,2,Primaires
464,21011A10-,PAIX (AVENUE DE LA),659229,12,0,male,child,363619,1,couple_with_child,2,Primaires
465,21011A10-,PAIX (AVENUE DE LA),659046,12,0,male,child,363548,1,couple_with_child,2,Primaires
466,21011A10-,PAIX (AVENUE DE LA),659508,12,0,male,child,363727,1,couple_with_child,2,Primaires
467,21011A01-,SAINTE-ANNE,661380,12,0,male,child,364742,1,couple_with_child,2,Primaires
468,21011A01-,SAINTE-ANNE,665491,12,0,male,parent,365286,1,couple_with_child,2,Primaires
469,21011A01-,SAINTE-ANNE,663193,12,0,male,child,365383,4,single_with_child,2,Primaires
470,21011A01-,SAINTE-ANNE,661934,12,0,male,child,364933,1,couple_with_child,2,Primaires
471,21011A02-,JACQUET (RUE DE),666526,12,0,male,child,367074,1,couple_with_child,2,Primaires
472,21011A02-,JACQUET (RUE DE),667782,12,0,male,parent,366805,1,couple_with_child,2,Primaires
473,21011A00-,VANHUFFEL,670188,12,0,male,parent,368060,1,couple_with_child,2,Primaires
474,21011A00-,VANHUFFEL,669188,12,0,male,child,368224,1,couple_with_child,2,Primaires
475,21011A12-,BASILIQUE,671536,12,0,male,child,369601,1,couple_with_child,2,Primaires
476,21011A12-,BASILIQUE,671182,12,0,male,child,369445,1,couple_with_child,2,Primaires
477,21012A552,PFEIFFER,673399,12,0,male,child,370614,4,single_with_child,2,Primaires
478,21012A552,PFEIFFER,674020,12,0,male,parent,370498,1,couple_with_child,2,Primaires
479,21012A84-,METTEWIE-BUILDINGS,675317,12,0,male,child,371735,1,couple_with_child,2,Primaires
480,21012A84-,METTEWIE-BUILDINGS,675632,12,0,male,child,371861,1,couple_with_child,2,Primaires
481,21012A84-,METTEWIE-BUILDINGS,676031,12,0,male,child,372025,1,couple_with_child,2,Primaires
482,21012A24-,OSSEGHEM,678058,12,0,male,child,373153,1,couple_with_child,2,Primaires
483,21012A24-,OSSEGHEM,680722,12,0,male,parent,373171,1,couple_with_child,2,Primaires
484,21012A24-,OSSEGHEM,678745,12,0,male,child,373418,1,couple_with_child,2,Primaires
485,21012A24-,OSSEGHEM,677538,12,0,male,child,372959,1,couple_with_child,2,Primaires
486,21012A26-,MACHTENS-NORD,682428,12,0,male,child,375514,1,couple_with_child,2,Primaires
487,21012A26-,MACHTENS-NORD,683393,12,0,male,child,375928,1,couple_with_child,2,Primaires
488,21012A26-,MACHTENS-NORD,683404,12,0,male,child,375931,1,couple_with_child,2,Primaires
489,21012A26-,MACHTENS-NORD,681748,12,0,male,child,375224,4,single_with_child,2,Primaires
490,21012A26-,MACHTENS-NORD,683655,12,0,male,child,376035,1,couple_with_child,2,Primaires
491,21012A25-,BEEKKANT,685307,12,0,male,child,377109,1,couple_with_child,2,Primaires
492,21012A172,GARE OUEST,687154,12,0,male,parent,377733,1,couple_with_child,2,Primaires
493,21012A041,QUATRE VENTS,687577,12,0,male,child,378284,1,couple_with_child,2,Primaires
494,21012A041,QUATRE VENTS,689336,12,0,male,parent,378382,1,couple_with_child,2,Primaires
495,21012A041,QUATRE VENTS,687773,12,0,male,child,378340,1,couple_with_child,2,Primaires
496,21012A10-,DUCHESSE DE BRABANT,690295,12,0,male,child,379564,1,couple_with_child,2,Primaires
497,21012A10-,DUCHESSE DE BRABANT,691928,12,0,male,parent,379660,1,couple_with_child,2,Primaires
498,21012A10-,DUCHESSE DE BRABANT,690267,12,0,male,child,379555,1,couple_with_child,2,Primaires
499,21012A00-,CENTRE,693046,12,0,male,child,380867,1,couple_with_child,2,Primaires
500,21012A00-,CENTRE,693378,12,0,male,child,380959,1,couple_with_child,2,Primaires
501,21012A00-,CENTRE,693022,12,0,male,child,380860,1,couple_with_child,2,Primaires
502,21012A05-,SAINT-JOSEPH,694813,12,0,male,child,381916,1,couple_with_child,2,Primaires
503,21012A851,CONDOR,696174,12,0,male,child,382625,1,couple_with_child,2,Primaires
504,21012A851,CONDOR,696175,12,0,male,child,382625,1,couple_with_child,2,Primaires
505,21012A882,DARING,697425,12,0,male,child,383293,1,couple_with_child,2,Primaires
506,21012A13-,BIRMINGHAM-NORD,699783,12,0,male,parent,384035,1,couple_with_child,2,Primaires
507,21012A13-,BIRMINGHAM-NORD,699790,12,0,male,parent,383820,1,couple_with_child,2,Primaires
508,21012A12-,BIRMINGHAM-SUD,701229,12,0,male,parent,384735,1,couple_with_child,2,Primaires
509,21012A12-,BIRMINGHAM-SUD,701224,12,0,male,parent,384746,1,couple_with_child,2,Primaires
510,21012A672,ULENS,703921,12,0,male,parent,385608,1,couple_with_child,2,Primaires
511,21012A672,ULENS,702170,12,0,male,child,385564,1,couple_with_child,2,Primaires
512,21012A672,ULENS,703917,12,0,male,parent,385765,1,couple_with_child,2,Primaires
513,21012A672,ULENS,703915,12,0,male,parent,385671,1,couple_with_child,2,Primaires
514,21012A60-,LAEKENVELD,706469,12,0,male,child,387439,4,single_with_child,2,Primaires
515,21012A60-,LAEKENVELD,708994,12,0,male,parent,387399,1,couple_with_child,2,Primaires
516,21012A60-,LAEKENVELD,705133,12,0,male,child,387007,1,couple_with_child,2,Primaires
517,21012A60-,LAEKENVELD,704388,12,0,male,child,386755,1,couple_with_child,2,Primaires
518,21012A60-,LAEKENVELD,704459,12,0,male,child,386783,1,couple_with_child,2,Primaires
519,21012A60-,LAEKENVELD,706637,12,0,male,child,387495,1,couple_with_child,2,Primaires
520,21012A63-,DUBRUCQ-NORD,709531,12,0,male,child,389218,1,couple_with_child,2,Primaires
521,21012A63-,DUBRUCQ-NORD,710553,12,0,male,child,389551,1,couple_with_child,2,Primaires
522,21012A63-,DUBRUCQ-NORD,711579,12,0,male,parent,389524,1,couple_with_child,2,Primaires
523,21012A62-,LIBERATEURS,717113,12,0,male,parent,391246,1,couple_with_child,2,Primaires
524,21012A62-,LIBERATEURS,717116,12,0,male,parent,390766,1,couple_with_child,2,Primaires
525,21012A62-,LIBERATEURS,717121,12,0,male,parent,391027,1,couple_with_child,2,Primaires
526,21012A62-,LIBERATEURS,717119,12,0,male,parent,390330,4,single_with_child,2,Primaires
527,21012A62-,LIBERATEURS,717111,12,0,male,parent,390734,1,couple_with_child,2,Primaires
528,21012A62-,LIBERATEURS,717110,12,0,male,parent,390556,1,couple_with_child,2,Primaires
529,21012A62-,LIBERATEURS,714380,12,0,male,child,391159,1,couple_with_child,2,Primaires
530,21012A511,STEYNS,720326,12,0,male,parent,394145,4,single_with_child,2,Primaires
531,21012A511,STEYNS,720328,12,0,male,parent,393233,4,single_with_child,2,Primaires
532,21012A511,STEYNS,720331,12,0,male,parent,394136,4,single_with_child,2,Primaires
533,21012A511,STEYNS,717520,12,0,male,child,393273,4,single_with_child,2,Primaires
534,21012A20-,BAECK,722507,12,0,male,parent,395090,1,couple_with_child,2,Primaires
535,21012A20-,BAECK,722503,12,0,male,parent,394886,1,couple_with_child,2,Primaires
536,21012A72-,LAVALLEE,723372,12,0,male,child,395955,1,couple_with_child,2,Primaires
537,21012A72-,LAVALLEE,722944,12,0,male,child,395814,1,couple_with_child,2,Primaires
538,21012A72-,LAVALLEE,723970,12,0,male,child,396151,1,couple_with_child,2,Primaires
539,21012A72-,LAVALLEE,725375,12,0,male,parent,396226,4,single_with_child,2,Primaires
540,21012A611,MEXICO,727135,12,0,male,parent,397196,1,couple_with_child,2,Primaires
541,21012A611,MEXICO,727137,12,0,male,parent,397084,1,couple_with_child,2,Primaires
542,21012A54-,DELHAIZE,728735,12,0,male,child,398624,1,couple_with_child,2,Primaires
543,21012A54-,DELHAIZE,730955,12,0,male,parent,398626,1,couple_with_child,2,Primaires
544,21012A54-,DELHAIZE,730953,12,0,male,parent,398906,1,couple_with_child,2,Primaires
545,21012A54-,DELHAIZE,728690,12,0,male,child,398607,1,couple_with_child,2,Primaires
546,21012A50-,BENES,734567,12,0,male,parent,400136,1,couple_with_child,2,Primaires
547,21012A50-,BENES,733127,12,0,male,child,400724,1,couple_with_child,2,Primaires
548,21012A50-,BENES,732038,12,0,male,child,400301,1,couple_with_child,2,Primaires
549,21012A50-,BENES,734048,12,0,male,child,401253,4,single_with_child,2,Primaires
550,21012A71-,PIERS,735633,12,0,male,child,402064,4,single_with_child,2,Primaires
551,21012A71-,PIERS,738541,12,0,male,parent,402014,1,couple_with_child,2,Primaires
552,21012A71-,PIERS,738533,12,0,male,parent,401903,1,couple_with_child,2,Primaires
553,21012A71-,PIERS,738526,12,0,male,parent,401807,1,couple_with_child,2,Primaires
554,21012A71-,PIERS,738529,12,0,male,parent,401746,1,couple_with_child,2,Primaires
555,21012A21-,MARIE-JOSE BLOCS,739631,12,0,male,child,404266,4,single_with_child,2,Primaires
556,21012A21-,MARIE-JOSE BLOCS,739041,12,0,male,child,404001,1,couple_with_child,2,Primaires
557,21012A152,ETANGS NOIRS,746560,12,0,male,parent,405111,1,couple_with_child,2,Primaires
