,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseHorldTypeName,WorkerID,WorkerType
90659,21001A931,AGRAFE-NORBERT GILLE,96287,3,1,female,parent,51459,6,collectif,10,Hospital
90660,21001A931,AGRAFE-NORBERT GILLE,96288,3,1,female,parent,51460,6,collectif,10,Hospital
90661,21001A931,AGRAFE-NORBERT GILLE,96289,3,1,female,parent,51461,6,collectif,10,Hospital
90662,21001A931,AGRAFE-NORBERT GILLE,96290,3,1,female,parent,51462,6,collectif,10,Hospital
90663,21001A931,AGRAFE-NORBERT GILLE,96291,3,1,female,parent,51463,6,collectif,10,Hospital
90664,21001A931,AGRAFE-NORBERT GILLE,96292,3,1,female,parent,51464,6,collectif,10,Hospital
90665,21001A931,AGRAFE-NORBERT GILLE,96293,3,1,female,parent,51465,6,collectif,10,Hospital
90666,21001A931,AGRAFE-NORBERT GILLE,96294,3,1,female,parent,51466,6,collectif,10,Hospital
90667,21001A931,AGRAFE-NORBERT GILLE,96296,3,1,female,parent,51468,6,collectif,10,Hospital
90668,21001A931,AGRAFE-NORBERT GILLE,96297,3,1,female,parent,51469,6,collectif,10,Hospital
90669,21001A931,AGRAFE-NORBERT GILLE,96298,3,1,female,parent,51470,6,collectif,10,Hospital
90670,21001A931,AGRAFE-NORBERT GILLE,96299,3,1,female,parent,51471,6,collectif,10,Hospital
90799,21001A931,AGRAFE-NORBERT GILLE,96460,5,0,male,parent,51632,6,collectif,10,Hospital
90800,21001A931,AGRAFE-NORBERT GILLE,96462,5,0,male,parent,51634,6,collectif,10,Hospital
90801,21001A931,AGRAFE-NORBERT GILLE,96463,5,0,male,parent,51635,6,collectif,10,Hospital
90802,21001A931,AGRAFE-NORBERT GILLE,96464,5,0,male,parent,51636,6,collectif,10,Hospital
90803,21001A931,AGRAFE-NORBERT GILLE,96465,4,0,male,parent,51637,6,collectif,10,Hospital
90804,21001A931,AGRAFE-NORBERT GILLE,96466,4,0,male,parent,51638,6,collectif,10,Hospital
90805,21001A931,AGRAFE-NORBERT GILLE,96468,4,0,male,parent,51640,6,collectif,10,Hospital
90806,21001A931,AGRAFE-NORBERT GILLE,96469,4,0,male,parent,51641,6,collectif,10,Hospital
90807,21001A931,AGRAFE-NORBERT GILLE,96470,4,0,male,parent,51642,6,collectif,10,Hospital
90808,21001A931,AGRAFE-NORBERT GILLE,96471,4,0,male,parent,51643,6,collectif,10,Hospital
90809,21001A931,AGRAFE-NORBERT GILLE,96473,4,0,male,parent,51645,6,collectif,10,Hospital
90810,21001A931,AGRAFE-NORBERT GILLE,96474,3,0,male,parent,51646,6,collectif,10,Hospital
99766,21001A00-,RESISTANCE,105776,5,1,female,parent,56143,6,collectif,10,Hospital
105640,21001B10-,ROSEE-EST,111942,5,1,female,parent,59107,6,collectif,10,Hospital
105641,21001B10-,ROSEE-EST,111943,5,1,female,parent,59108,6,collectif,10,Hospital
105642,21001B10-,ROSEE-EST,111946,5,1,female,parent,59111,6,collectif,10,Hospital
105643,21001B10-,ROSEE-EST,111947,5,1,female,parent,59112,6,collectif,10,Hospital
105644,21001B10-,ROSEE-EST,111949,4,1,female,parent,59114,6,collectif,10,Hospital
105645,21001B10-,ROSEE-EST,111950,4,1,female,parent,59115,6,collectif,10,Hospital
105646,21001B10-,ROSEE-EST,111952,4,1,female,parent,59117,6,collectif,10,Hospital
105647,21001B10-,ROSEE-EST,111954,4,1,female,parent,59119,6,collectif,10,Hospital
105775,21001B10-,ROSEE-EST,112150,5,0,male,parent,59315,6,collectif,10,Hospital
105776,21001B10-,ROSEE-EST,112151,5,0,male,parent,59316,6,collectif,10,Hospital
105777,21001B10-,ROSEE-EST,112152,4,0,male,parent,59317,6,collectif,10,Hospital
105778,21001B10-,ROSEE-EST,112154,3,0,male,parent,59319,6,collectif,10,Hospital
105779,21001B10-,ROSEE-EST,112155,3,0,male,parent,59320,6,collectif,10,Hospital
105780,21001B10-,ROSEE-EST,112157,3,0,male,parent,59322,6,collectif,10,Hospital
105781,21001B10-,ROSEE-EST,112158,3,0,male,parent,59323,6,collectif,10,Hospital
108739,21001B241,REVISION-SUD,115295,5,1,female,parent,60956,6,collectif,10,Hospital
108740,21001B241,REVISION-SUD,115299,5,1,female,parent,60960,6,collectif,10,Hospital
108844,21001B241,REVISION-SUD,115457,5,0,male,parent,61118,6,collectif,10,Hospital
108845,21001B241,REVISION-SUD,115461,4,0,male,parent,61122,6,collectif,10,Hospital
108846,21001B241,REVISION-SUD,115462,4,0,male,parent,61123,6,collectif,10,Hospital
108847,21001B241,REVISION-SUD,115464,4,0,male,parent,61125,6,collectif,10,Hospital
108848,21001B241,REVISION-SUD,115465,4,0,male,parent,61126,6,collectif,10,Hospital
108849,21001B241,REVISION-SUD,115466,4,0,male,parent,61127,6,collectif,10,Hospital
108850,21001B241,REVISION-SUD,115467,4,0,male,parent,61128,6,collectif,10,Hospital
108851,21001B241,REVISION-SUD,115468,4,0,male,parent,61129,6,collectif,10,Hospital
108852,21001B241,REVISION-SUD,115469,4,0,male,parent,61130,6,collectif,10,Hospital
108853,21001B241,REVISION-SUD,115471,3,0,male,parent,61132,6,collectif,10,Hospital
108854,21001B241,REVISION-SUD,115475,3,0,male,parent,61136,6,collectif,10,Hospital
108855,21001B241,REVISION-SUD,115476,3,0,male,parent,61137,6,collectif,10,Hospital
113405,21001A120,MINIMES,120298,4,0,male,parent,63544,6,collectif,10,Hospital
113406,21001A120,MINIMES,120299,4,0,male,parent,63545,6,collectif,10,Hospital
113407,21001A120,MINIMES,120300,4,0,male,parent,63546,6,collectif,10,Hospital
113408,21001A120,MINIMES,120301,4,0,male,parent,63547,6,collectif,10,Hospital
113409,21001A120,MINIMES,120302,4,0,male,parent,63548,6,collectif,10,Hospital
113410,21001A120,MINIMES,120305,4,0,male,parent,63551,6,collectif,10,Hospital
114782,21001A152,LINDE-OUEST,121787,5,0,male,parent,64332,6,collectif,10,Hospital
114783,21001A152,LINDE-OUEST,121788,5,0,male,parent,64333,6,collectif,10,Hospital
114784,21001A152,LINDE-OUEST,121789,5,0,male,parent,64334,6,collectif,10,Hospital
114785,21001A152,LINDE-OUEST,121793,4,0,male,parent,64338,6,collectif,10,Hospital
114786,21001A152,LINDE-OUEST,121794,4,0,male,parent,64339,6,collectif,10,Hospital
114787,21001A152,LINDE-OUEST,121795,4,0,male,parent,64340,6,collectif,10,Hospital
115753,21001A02-,WAYEZ,122797,3,1,female,parent,64788,6,collectif,10,Hospital
115754,21001A02-,WAYEZ,122800,3,1,female,parent,64791,6,collectif,10,Hospital
115755,21001A02-,WAYEZ,122801,3,1,female,parent,64792,6,collectif,10,Hospital
115797,21001A02-,WAYEZ,122879,5,0,male,parent,64870,6,collectif,10,Hospital
115798,21001A02-,WAYEZ,122880,5,0,male,parent,64871,6,collectif,10,Hospital
115799,21001A02-,WAYEZ,122881,5,0,male,parent,64872,6,collectif,10,Hospital
115800,21001A02-,WAYEZ,122882,5,0,male,parent,64873,6,collectif,10,Hospital
118632,21001A112,BIESTEBROEK,125911,5,0,male,parent,66445,6,collectif,10,Hospital
126300,21002A22-,CANARIS (AVENUE DES),134026,4,1,female,parent,70747,6,collectif,10,Hospital
126301,21002A22-,CANARIS (AVENUE DES),134027,4,1,female,parent,70748,6,collectif,10,Hospital
126302,21002A22-,CANARIS (AVENUE DES),134028,4,1,female,parent,70749,6,collectif,10,Hospital
126303,21002A22-,CANARIS (AVENUE DES),134030,3,1,female,parent,70751,6,collectif,10,Hospital
126345,21002A22-,CANARIS (AVENUE DES),134099,3,0,male,parent,70820,6,collectif,10,Hospital
126346,21002A22-,CANARIS (AVENUE DES),134100,3,0,male,parent,70821,6,collectif,10,Hospital
131089,21002A441,CHANT D'OISEAUX,139090,4,1,female,parent,73366,6,collectif,10,Hospital
131090,21002A441,CHANT D'OISEAUX,139092,4,1,female,parent,73368,6,collectif,10,Hospital
131091,21002A441,CHANT D'OISEAUX,139093,4,1,female,parent,73369,6,collectif,10,Hospital
131198,21002A441,CHANT D'OISEAUX,139235,5,0,male,parent,73511,6,collectif,10,Hospital
134113,21002A372,QUARTIER INDUSTRIE,142361,5,1,female,parent,75154,6,collectif,10,Hospital
134114,21002A372,QUARTIER INDUSTRIE,142362,5,1,female,parent,75155,6,collectif,10,Hospital
134115,21002A372,QUARTIER INDUSTRIE,142363,5,1,female,parent,75156,6,collectif,10,Hospital
134116,21002A372,QUARTIER INDUSTRIE,142364,5,1,female,parent,75157,6,collectif,10,Hospital
134117,21002A372,QUARTIER INDUSTRIE,142365,5,1,female,parent,75158,6,collectif,10,Hospital
134118,21002A372,QUARTIER INDUSTRIE,142366,4,1,female,parent,75159,6,collectif,10,Hospital
134119,21002A372,QUARTIER INDUSTRIE,142367,4,1,female,parent,75160,6,collectif,10,Hospital
134168,21002A372,QUARTIER INDUSTRIE,142435,5,0,male,parent,75228,6,collectif,10,Hospital
134169,21002A372,QUARTIER INDUSTRIE,142437,3,0,male,parent,75230,6,collectif,10,Hospital
134170,21002A372,QUARTIER INDUSTRIE,142438,3,0,male,parent,75231,6,collectif,10,Hospital
134171,21002A372,QUARTIER INDUSTRIE,142439,3,0,male,parent,75232,6,collectif,10,Hospital
141788,21002A02-,CENTRE-SUD,150490,4,1,female,parent,79783,6,collectif,10,Hospital
141789,21002A02-,CENTRE-SUD,150491,4,1,female,parent,79784,6,collectif,10,Hospital
144785,21002A11-,SACRE-COEUR,153663,3,1,female,parent,81484,6,collectif,10,Hospital
144786,21002A11-,SACRE-COEUR,153664,3,1,female,parent,81485,6,collectif,10,Hospital
144787,21002A11-,SACRE-COEUR,153665,3,1,female,parent,81486,6,collectif,10,Hospital
144795,21002A11-,SACRE-COEUR,153718,4,0,male,parent,81539,6,collectif,10,Hospital
152434,21002A01-,SAINTE-ANNE,161882,4,0,male,parent,85841,6,collectif,10,Hospital
152435,21002A01-,SAINTE-ANNE,161883,4,0,male,parent,85842,6,collectif,10,Hospital
156182,21003A323,SEPT ETOILES,165868,5,1,female,parent,87883,6,collectif,10,Hospital
156183,21003A323,SEPT ETOILES,165869,5,1,female,parent,87884,6,collectif,10,Hospital
156184,21003A323,SEPT ETOILES,165870,4,1,female,parent,87885,6,collectif,10,Hospital
156185,21003A323,SEPT ETOILES,165872,3,1,female,parent,87887,6,collectif,10,Hospital
156244,21003A323,SEPT ETOILES,165963,4,0,male,parent,87978,6,collectif,10,Hospital
156245,21003A323,SEPT ETOILES,165965,3,0,male,parent,87980,6,collectif,10,Hospital
157020,21003A342,HOGENBOS,166753,4,1,female,parent,88359,6,collectif,10,Hospital
157021,21003A342,HOGENBOS,166754,4,1,female,parent,88360,6,collectif,10,Hospital
157022,21003A342,HOGENBOS,166755,4,1,female,parent,88361,6,collectif,10,Hospital
157163,21003A342,HOGENBOS,166915,5,0,male,parent,88521,6,collectif,10,Hospital
157164,21003A342,HOGENBOS,166916,5,0,male,parent,88522,6,collectif,10,Hospital
157165,21003A342,HOGENBOS,166917,4,0,male,parent,88523,6,collectif,10,Hospital
157166,21003A342,HOGENBOS,166918,4,0,male,parent,88524,6,collectif,10,Hospital
157167,21003A342,HOGENBOS,166920,4,0,male,parent,88526,6,collectif,10,Hospital
157168,21003A342,HOGENBOS,166921,4,0,male,parent,88527,6,collectif,10,Hospital
157169,21003A342,HOGENBOS,166922,3,0,male,parent,88528,6,collectif,10,Hospital
157170,21003A342,HOGENBOS,166923,3,0,male,parent,88529,6,collectif,10,Hospital
157171,21003A342,HOGENBOS,166924,3,0,male,parent,88530,6,collectif,10,Hospital
157920,21003A331,ALLEE VERTE,167680,4,0,male,parent,88911,6,collectif,10,Hospital
157921,21003A331,ALLEE VERTE,167681,4,0,male,parent,88912,6,collectif,10,Hospital
157922,21003A331,ALLEE VERTE,167682,3,0,male,parent,88913,6,collectif,10,Hospital
157923,21003A331,ALLEE VERTE,167683,3,0,male,parent,88914,6,collectif,10,Hospital
158971,21003A04-,L. DE SMET,168783,5,1,female,parent,89459,6,collectif,10,Hospital
158972,21003A04-,L. DE SMET,168787,3,1,female,parent,89463,6,collectif,10,Hospital
158973,21003A04-,L. DE SMET,168789,3,1,female,parent,89465,6,collectif,10,Hospital
159051,21003A04-,L. DE SMET,168881,4,0,male,parent,89557,6,collectif,10,Hospital
159052,21003A04-,L. DE SMET,168882,4,0,male,parent,89558,6,collectif,10,Hospital
159053,21003A04-,L. DE SMET,168883,4,0,male,parent,89559,6,collectif,10,Hospital
159054,21003A04-,L. DE SMET,168884,4,0,male,parent,89560,6,collectif,10,Hospital
159055,21003A04-,L. DE SMET,168885,4,0,male,parent,89561,6,collectif,10,Hospital
159056,21003A04-,L. DE SMET,168886,4,0,male,parent,89562,6,collectif,10,Hospital
163272,21003A02-,LAURE - BASILIQUE,173428,5,0,male,parent,91954,6,collectif,10,Hospital
163273,21003A02-,LAURE - BASILIQUE,173429,5,0,male,parent,91955,6,collectif,10,Hospital
163274,21003A02-,LAURE - BASILIQUE,173430,5,0,male,parent,91956,6,collectif,10,Hospital
166823,21003A011,MOLENBERG,177111,4,0,male,parent,93812,6,collectif,10,Hospital
171579,21003A11-,CITE MODERNE,182167,5,1,female,parent,96185,6,collectif,10,Hospital
173582,21003A05-,DE SELLIERS DE MORANVILLE,184220,4,1,female,parent,97263,6,collectif,10,Hospital
173583,21003A05-,DE SELLIERS DE MORANVILLE,184221,4,1,female,parent,97264,6,collectif,10,Hospital
174768,21003A2MJ,GARE,185547,5,1,female,parent,97994,6,collectif,10,Hospital
174769,21003A2MJ,GARE,185548,5,1,female,parent,97995,6,collectif,10,Hospital
174770,21003A2MJ,GARE,185549,4,1,female,parent,97996,6,collectif,10,Hospital
174771,21003A2MJ,GARE,185550,3,1,female,parent,97997,6,collectif,10,Hospital
174845,21003A2MJ,GARE,185629,5,0,male,parent,98076,6,collectif,10,Hospital
174846,21003A2MJ,GARE,185630,5,0,male,parent,98077,6,collectif,10,Hospital
174847,21003A2MJ,GARE,185632,4,0,male,parent,98079,6,collectif,10,Hospital
174848,21003A2MJ,GARE,185633,4,0,male,parent,98080,6,collectif,10,Hospital
185284,21004F511,AVENUE DES PAGODES,196952,5,1,female,parent,104418,6,collectif,10,Hospital
185302,21004F511,AVENUE DES PAGODES,197026,5,0,male,parent,104492,6,collectif,10,Hospital
185303,21004F511,AVENUE DES PAGODES,197028,5,0,male,parent,104494,6,collectif,10,Hospital
185304,21004F511,AVENUE DES PAGODES,197032,5,0,male,parent,104498,6,collectif,10,Hospital
185947,21004C62-,BOENDAAL-OUEST,197698,5,1,female,parent,104923,6,collectif,10,Hospital
185948,21004C62-,BOENDAAL-OUEST,197700,4,1,female,parent,104925,6,collectif,10,Hospital
185949,21004C62-,BOENDAAL-OUEST,197701,3,1,female,parent,104926,6,collectif,10,Hospital
187406,21004G310,HAREN-SUD-OUEST,199238,5,0,male,parent,105693,6,collectif,10,Hospital
187407,21004G310,HAREN-SUD-OUEST,199239,5,0,male,parent,105694,6,collectif,10,Hospital
187408,21004G310,HAREN-SUD-OUEST,199240,5,0,male,parent,105695,6,collectif,10,Hospital
187409,21004G310,HAREN-SUD-OUEST,199241,5,0,male,parent,105696,6,collectif,10,Hospital
187410,21004G310,HAREN-SUD-OUEST,199242,3,0,male,parent,105697,6,collectif,10,Hospital
188117,21004F94-,VAL MARIA,199958,5,1,female,parent,106065,6,collectif,10,Hospital
190210,21004F901,PLACE PETER BENOIT,202145,5,1,female,parent,107195,6,collectif,10,Hospital
190211,21004F901,PLACE PETER BENOIT,202149,3,1,female,parent,107199,6,collectif,10,Hospital
190258,21004F901,PLACE PETER BENOIT,202253,5,0,male,parent,107303,6,collectif,10,Hospital
190259,21004F901,PLACE PETER BENOIT,202255,5,0,male,parent,107305,6,collectif,10,Hospital
190260,21004F901,PLACE PETER BENOIT,202256,5,0,male,parent,107306,6,collectif,10,Hospital
190261,21004F901,PLACE PETER BENOIT,202257,5,0,male,parent,107307,6,collectif,10,Hospital
190262,21004F901,PLACE PETER BENOIT,202260,5,0,male,parent,107310,6,collectif,10,Hospital
190263,21004F901,PLACE PETER BENOIT,202264,4,0,male,parent,107314,6,collectif,10,Hospital
190264,21004F901,PLACE PETER BENOIT,202266,3,0,male,parent,107316,6,collectif,10,Hospital
190265,21004F901,PLACE PETER BENOIT,202267,3,0,male,parent,107317,6,collectif,10,Hospital
195493,21004F930,COIN DES CERISES,207713,5,1,female,parent,109901,6,collectif,10,Hospital
195623,21004F930,COIN DES CERISES,207915,5,0,male,parent,110103,6,collectif,10,Hospital
195624,21004F930,COIN DES CERISES,207916,5,0,male,parent,110104,6,collectif,10,Hospital
196709,21004G321,HAREN-EST,209080,5,0,male,parent,110638,6,collectif,10,Hospital
196710,21004G321,HAREN-EST,209081,5,0,male,parent,110639,6,collectif,10,Hospital
198583,21004B45-,ECOLE MILITAIRE,211027,5,1,female,parent,111885,6,collectif,10,Hospital
198584,21004B45-,ECOLE MILITAIRE,211028,5,1,female,parent,111886,6,collectif,10,Hospital
198585,21004B45-,ECOLE MILITAIRE,211030,5,1,female,parent,111888,6,collectif,10,Hospital
198586,21004B45-,ECOLE MILITAIRE,211032,5,1,female,parent,111890,6,collectif,10,Hospital
198587,21004B45-,ECOLE MILITAIRE,211034,4,1,female,parent,111892,6,collectif,10,Hospital
198588,21004B45-,ECOLE MILITAIRE,211035,4,1,female,parent,111893,6,collectif,10,Hospital
198589,21004B45-,ECOLE MILITAIRE,211036,4,1,female,parent,111894,6,collectif,10,Hospital
198622,21004B45-,ECOLE MILITAIRE,211132,5,0,male,parent,111990,6,collectif,10,Hospital
198623,21004B45-,ECOLE MILITAIRE,211133,5,0,male,parent,111991,6,collectif,10,Hospital
198624,21004B45-,ECOLE MILITAIRE,211139,4,0,male,parent,111997,6,collectif,10,Hospital
201003,21004B2MJ,SCHUMAN (ROND-POINT),213728,4,1,female,parent,113658,6,collectif,10,Hospital
201004,21004B2MJ,SCHUMAN (ROND-POINT),213729,4,1,female,parent,113659,6,collectif,10,Hospital
201019,21004B2MJ,SCHUMAN (ROND-POINT),213771,3,0,male,parent,113701,6,collectif,10,Hospital
209567,21004B43-,AMBIORIX-NORD (SQUARE),222827,3,1,female,parent,118975,6,collectif,10,Hospital
209579,21004B43-,AMBIORIX-NORD (SQUARE),223057,5,0,male,parent,119205,6,collectif,10,Hospital
212883,21004A24-,MARCHE AU PORCS,226537,4,1,female,parent,121301,6,collectif,10,Hospital
212884,21004A24-,MARCHE AU PORCS,226539,4,1,female,parent,121303,6,collectif,10,Hospital
212885,21004A24-,MARCHE AU PORCS,226540,4,1,female,parent,121304,6,collectif,10,Hospital
213041,21004A24-,MARCHE AU PORCS,226790,5,0,male,parent,121554,6,collectif,10,Hospital
213042,21004A24-,MARCHE AU PORCS,226791,5,0,male,parent,121555,6,collectif,10,Hospital
213043,21004A24-,MARCHE AU PORCS,226795,4,0,male,parent,121559,6,collectif,10,Hospital
215762,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229737,5,1,female,parent,123448,6,collectif,10,Hospital
215763,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229739,5,1,female,parent,123450,6,collectif,10,Hospital
215764,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229741,4,1,female,parent,123452,6,collectif,10,Hospital
215765,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229742,4,1,female,parent,123453,6,collectif,10,Hospital
215766,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229744,4,1,female,parent,123455,6,collectif,10,Hospital
215767,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229746,4,1,female,parent,123457,6,collectif,10,Hospital
215768,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229747,4,1,female,parent,123458,6,collectif,10,Hospital
215769,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229748,3,1,female,parent,123459,6,collectif,10,Hospital
215862,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229884,5,0,male,parent,123595,6,collectif,10,Hospital
215863,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229885,5,0,male,parent,123596,6,collectif,10,Hospital
215864,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229886,5,0,male,parent,123597,6,collectif,10,Hospital
215865,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229887,4,0,male,parent,123598,6,collectif,10,Hospital
215866,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229888,4,0,male,parent,123599,6,collectif,10,Hospital
215867,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229889,4,0,male,parent,123600,6,collectif,10,Hospital
215868,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229890,4,0,male,parent,123601,6,collectif,10,Hospital
215869,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229891,3,0,male,parent,123602,6,collectif,10,Hospital
219264,21004G3MJ,DOBBELENBERG (RUE DE),233444,5,1,female,parent,125308,6,collectif,10,Hospital
219265,21004G3MJ,DOBBELENBERG (RUE DE),233445,5,1,female,parent,125309,6,collectif,10,Hospital
219266,21004G3MJ,DOBBELENBERG (RUE DE),233446,5,1,female,parent,125310,6,collectif,10,Hospital
219267,21004G3MJ,DOBBELENBERG (RUE DE),233447,5,1,female,parent,125311,6,collectif,10,Hospital
219268,21004G3MJ,DOBBELENBERG (RUE DE),233448,5,1,female,parent,125312,6,collectif,10,Hospital
219269,21004G3MJ,DOBBELENBERG (RUE DE),233449,5,1,female,parent,125313,6,collectif,10,Hospital
219270,21004G3MJ,DOBBELENBERG (RUE DE),233450,4,1,female,parent,125314,6,collectif,10,Hospital
219330,21004G3MJ,DOBBELENBERG (RUE DE),233524,5,0,male,parent,125388,6,collectif,10,Hospital
219331,21004G3MJ,DOBBELENBERG (RUE DE),233525,5,0,male,parent,125389,6,collectif,10,Hospital
219332,21004G3MJ,DOBBELENBERG (RUE DE),233526,5,0,male,parent,125390,6,collectif,10,Hospital
219333,21004G3MJ,DOBBELENBERG (RUE DE),233527,5,0,male,parent,125391,6,collectif,10,Hospital
219334,21004G3MJ,DOBBELENBERG (RUE DE),233528,4,0,male,parent,125392,6,collectif,10,Hospital
219335,21004G3MJ,DOBBELENBERG (RUE DE),233529,4,0,male,parent,125393,6,collectif,10,Hospital
219336,21004G3MJ,DOBBELENBERG (RUE DE),233530,4,0,male,parent,125394,6,collectif,10,Hospital
219337,21004G3MJ,DOBBELENBERG (RUE DE),233531,3,0,male,parent,125395,6,collectif,10,Hospital
219338,21004G3MJ,DOBBELENBERG (RUE DE),233532,3,0,male,parent,125396,6,collectif,10,Hospital
219339,21004G3MJ,DOBBELENBERG (RUE DE),233534,3,0,male,parent,125398,6,collectif,10,Hospital
230463,21004B2NJ,CITE DE LA CHAUSSEE,245498,5,1,female,parent,131906,6,collectif,10,Hospital
230464,21004B2NJ,CITE DE LA CHAUSSEE,245499,4,1,female,parent,131907,6,collectif,10,Hospital
230465,21004B2NJ,CITE DE LA CHAUSSEE,245500,4,1,female,parent,131908,6,collectif,10,Hospital
230466,21004B2NJ,CITE DE LA CHAUSSEE,245501,3,1,female,parent,131909,6,collectif,10,Hospital
230523,21004B2NJ,CITE DE LA CHAUSSEE,245580,5,0,male,parent,131988,6,collectif,10,Hospital
230524,21004B2NJ,CITE DE LA CHAUSSEE,245583,4,0,male,parent,131991,6,collectif,10,Hospital
230525,21004B2NJ,CITE DE LA CHAUSSEE,245584,3,0,male,parent,131992,6,collectif,10,Hospital
230526,21004B2NJ,CITE DE LA CHAUSSEE,245586,3,0,male,parent,131994,6,collectif,10,Hospital
232286,21004F953,RUE DU WIMPELBERG,247401,5,1,female,parent,133004,6,collectif,10,Hospital
232287,21004F953,RUE DU WIMPELBERG,247402,4,1,female,parent,133005,6,collectif,10,Hospital
232288,21004F953,RUE DU WIMPELBERG,247403,4,1,female,parent,133006,6,collectif,10,Hospital
232289,21004F953,RUE DU WIMPELBERG,247404,4,1,female,parent,133007,6,collectif,10,Hospital
232290,21004F953,RUE DU WIMPELBERG,247406,4,1,female,parent,133009,6,collectif,10,Hospital
232291,21004F953,RUE DU WIMPELBERG,247407,3,1,female,parent,133010,6,collectif,10,Hospital
232292,21004F953,RUE DU WIMPELBERG,247408,3,1,female,parent,133011,6,collectif,10,Hospital
232371,21004F953,RUE DU WIMPELBERG,247499,5,0,male,parent,133102,6,collectif,10,Hospital
232372,21004F953,RUE DU WIMPELBERG,247500,5,0,male,parent,133103,6,collectif,10,Hospital
232373,21004F953,RUE DU WIMPELBERG,247501,5,0,male,parent,133104,6,collectif,10,Hospital
232374,21004F953,RUE DU WIMPELBERG,247502,4,0,male,parent,133105,6,collectif,10,Hospital
232375,21004F953,RUE DU WIMPELBERG,247503,4,0,male,parent,133106,6,collectif,10,Hospital
232376,21004F953,RUE DU WIMPELBERG,247504,4,0,male,parent,133107,6,collectif,10,Hospital
232377,21004F953,RUE DU WIMPELBERG,247505,4,0,male,parent,133108,6,collectif,10,Hospital
233751,21004F9MJ,NEDER-HEEMBEEK-NORD,248921,5,1,female,parent,133632,6,collectif,10,Hospital
233752,21004F9MJ,NEDER-HEEMBEEK-NORD,248922,5,1,female,parent,133633,6,collectif,10,Hospital
233753,21004F9MJ,NEDER-HEEMBEEK-NORD,248924,5,1,female,parent,133635,6,collectif,10,Hospital
233754,21004F9MJ,NEDER-HEEMBEEK-NORD,248925,5,1,female,parent,133636,6,collectif,10,Hospital
233755,21004F9MJ,NEDER-HEEMBEEK-NORD,248926,5,1,female,parent,133637,6,collectif,10,Hospital
233756,21004F9MJ,NEDER-HEEMBEEK-NORD,248928,4,1,female,parent,133639,6,collectif,10,Hospital
233757,21004F9MJ,NEDER-HEEMBEEK-NORD,248929,4,1,female,parent,133640,6,collectif,10,Hospital
233758,21004F9MJ,NEDER-HEEMBEEK-NORD,248930,4,1,female,parent,133641,6,collectif,10,Hospital
233759,21004F9MJ,NEDER-HEEMBEEK-NORD,248931,4,1,female,parent,133642,6,collectif,10,Hospital
233760,21004F9MJ,NEDER-HEEMBEEK-NORD,248932,4,1,female,parent,133643,6,collectif,10,Hospital
233761,21004F9MJ,NEDER-HEEMBEEK-NORD,248935,4,1,female,parent,133646,6,collectif,10,Hospital
233762,21004F9MJ,NEDER-HEEMBEEK-NORD,248936,4,1,female,parent,133647,6,collectif,10,Hospital
233763,21004F9MJ,NEDER-HEEMBEEK-NORD,248937,3,1,female,parent,133648,6,collectif,10,Hospital
233764,21004F9MJ,NEDER-HEEMBEEK-NORD,248938,3,1,female,parent,133649,6,collectif,10,Hospital
233765,21004F9MJ,NEDER-HEEMBEEK-NORD,248939,3,1,female,parent,133650,6,collectif,10,Hospital
233811,21004F9MJ,NEDER-HEEMBEEK-NORD,249028,5,0,male,parent,133739,6,collectif,10,Hospital
233812,21004F9MJ,NEDER-HEEMBEEK-NORD,249030,5,0,male,parent,133741,6,collectif,10,Hospital
233813,21004F9MJ,NEDER-HEEMBEEK-NORD,249033,4,0,male,parent,133744,6,collectif,10,Hospital
233814,21004F9MJ,NEDER-HEEMBEEK-NORD,249037,4,0,male,parent,133748,6,collectif,10,Hospital
233815,21004F9MJ,NEDER-HEEMBEEK-NORD,249041,3,0,male,parent,133752,6,collectif,10,Hospital
233816,21004F9MJ,NEDER-HEEMBEEK-NORD,249042,3,0,male,parent,133753,6,collectif,10,Hospital
233817,21004F9MJ,NEDER-HEEMBEEK-NORD,249043,3,0,male,parent,133754,6,collectif,10,Hospital
233818,21004F9MJ,NEDER-HEEMBEEK-NORD,249045,3,0,male,parent,133756,6,collectif,10,Hospital
233819,21004F9MJ,NEDER-HEEMBEEK-NORD,249046,3,0,male,parent,133757,6,collectif,10,Hospital
