,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseHorldTypeName,WorkerID,WorkerType
178144,21003A10-,HOPITAL FRANCAIS,189208,7,0,male,parent,99982,6,collectif,10,Hospital
178145,21003A10-,HOPITAL FRANCAIS,189209,7,0,male,parent,99983,6,collectif,10,Hospital
185281,21004F511,AVENUE DES PAGODES,196935,11,1,female,parent,104401,6,collectif,10,Hospital
185282,21004F511,AVENUE DES PAGODES,196941,10,1,female,parent,104407,6,collectif,10,Hospital
185283,21004F511,AVENUE DES PAGODES,196949,7,1,female,parent,104415,6,collectif,10,Hospital
185297,21004F511,AVENUE DES PAGODES,197008,9,0,male,parent,104474,6,collectif,10,Hospital
185298,21004F511,AVENUE DES PAGODES,197012,8,0,male,parent,104478,6,collectif,10,Hospital
185299,21004F511,AVENUE DES PAGODES,197014,8,0,male,parent,104480,6,collectif,10,Hospital
185300,21004F511,AVENUE DES PAGODES,197016,8,0,male,parent,104482,6,collectif,10,Hospital
185301,21004F511,AVENUE DES PAGODES,197023,7,0,male,parent,104489,6,collectif,10,Hospital
185941,21004C62-,BOENDAAL-OUEST,197692,9,1,female,parent,104917,6,collectif,10,Hospital
185942,21004C62-,BOENDAAL-OUEST,197693,9,1,female,parent,104918,6,collectif,10,Hospital
185943,21004C62-,BOENDAAL-OUEST,197694,7,1,female,parent,104919,6,collectif,10,Hospital
185944,21004C62-,BOENDAAL-OUEST,197695,7,1,female,parent,104920,6,collectif,10,Hospital
185945,21004C62-,BOENDAAL-OUEST,197696,7,1,female,parent,104921,6,collectif,10,Hospital
185946,21004C62-,BOENDAAL-OUEST,197697,7,1,female,parent,104922,6,collectif,10,Hospital
186294,21004C65-,VIVIER D'OIE,198090,11,1,female,parent,105135,6,collectif,10,Hospital
186295,21004C65-,VIVIER D'OIE,198091,11,1,female,parent,105136,6,collectif,10,Hospital
186296,21004C65-,VIVIER D'OIE,198092,11,1,female,parent,105137,6,collectif,10,Hospital
186297,21004C65-,VIVIER D'OIE,198093,8,1,female,parent,105138,6,collectif,10,Hospital
186317,21004C65-,VIVIER D'OIE,198125,10,0,male,parent,105170,6,collectif,10,Hospital
186318,21004C65-,VIVIER D'OIE,198128,6,0,male,parent,105173,6,collectif,10,Hospital
187300,21004G310,HAREN-SUD-OUEST,199110,11,1,female,parent,105565,6,collectif,10,Hospital
187301,21004G310,HAREN-SUD-OUEST,199111,10,1,female,parent,105566,6,collectif,10,Hospital
187302,21004G310,HAREN-SUD-OUEST,199112,10,1,female,parent,105567,6,collectif,10,Hospital
187303,21004G310,HAREN-SUD-OUEST,199113,10,1,female,parent,105568,6,collectif,10,Hospital
187304,21004G310,HAREN-SUD-OUEST,199114,9,1,female,parent,105569,6,collectif,10,Hospital
187305,21004G310,HAREN-SUD-OUEST,199115,9,1,female,parent,105570,6,collectif,10,Hospital
187306,21004G310,HAREN-SUD-OUEST,199116,9,1,female,parent,105571,6,collectif,10,Hospital
187307,21004G310,HAREN-SUD-OUEST,199117,9,1,female,parent,105572,6,collectif,10,Hospital
187308,21004G310,HAREN-SUD-OUEST,199118,8,1,female,parent,105573,6,collectif,10,Hospital
187309,21004G310,HAREN-SUD-OUEST,199119,7,1,female,parent,105574,6,collectif,10,Hospital
187310,21004G310,HAREN-SUD-OUEST,199120,7,1,female,parent,105575,6,collectif,10,Hospital
187395,21004G310,HAREN-SUD-OUEST,199225,11,0,male,parent,105680,6,collectif,10,Hospital
187396,21004G310,HAREN-SUD-OUEST,199227,9,0,male,parent,105682,6,collectif,10,Hospital
187397,21004G310,HAREN-SUD-OUEST,199228,9,0,male,parent,105683,6,collectif,10,Hospital
187398,21004G310,HAREN-SUD-OUEST,199229,8,0,male,parent,105684,6,collectif,10,Hospital
187399,21004G310,HAREN-SUD-OUEST,199230,8,0,male,parent,105685,6,collectif,10,Hospital
187400,21004G310,HAREN-SUD-OUEST,199231,8,0,male,parent,105686,6,collectif,10,Hospital
187401,21004G310,HAREN-SUD-OUEST,199232,8,0,male,parent,105687,6,collectif,10,Hospital
187402,21004G310,HAREN-SUD-OUEST,199234,8,0,male,parent,105689,6,collectif,10,Hospital
187403,21004G310,HAREN-SUD-OUEST,199235,7,0,male,parent,105690,6,collectif,10,Hospital
187404,21004G310,HAREN-SUD-OUEST,199236,7,0,male,parent,105691,6,collectif,10,Hospital
187405,21004G310,HAREN-SUD-OUEST,199237,7,0,male,parent,105692,6,collectif,10,Hospital
188094,21004F94-,VAL MARIA,199934,11,1,female,parent,106041,6,collectif,10,Hospital
188095,21004F94-,VAL MARIA,199935,11,1,female,parent,106042,6,collectif,10,Hospital
188096,21004F94-,VAL MARIA,199936,11,1,female,parent,106043,6,collectif,10,Hospital
188097,21004F94-,VAL MARIA,199937,11,1,female,parent,106044,6,collectif,10,Hospital
188098,21004F94-,VAL MARIA,199938,11,1,female,parent,106045,6,collectif,10,Hospital
188099,21004F94-,VAL MARIA,199939,11,1,female,parent,106046,6,collectif,10,Hospital
188100,21004F94-,VAL MARIA,199940,11,1,female,parent,106047,6,collectif,10,Hospital
188101,21004F94-,VAL MARIA,199941,10,1,female,parent,106048,6,collectif,10,Hospital
188102,21004F94-,VAL MARIA,199942,10,1,female,parent,106049,6,collectif,10,Hospital
188103,21004F94-,VAL MARIA,199943,10,1,female,parent,106050,6,collectif,10,Hospital
188104,21004F94-,VAL MARIA,199944,10,1,female,parent,106051,6,collectif,10,Hospital
188105,21004F94-,VAL MARIA,199945,10,1,female,parent,106052,6,collectif,10,Hospital
188106,21004F94-,VAL MARIA,199946,10,1,female,parent,106053,6,collectif,10,Hospital
188107,21004F94-,VAL MARIA,199947,9,1,female,parent,106054,6,collectif,10,Hospital
188108,21004F94-,VAL MARIA,199948,9,1,female,parent,106055,6,collectif,10,Hospital
188109,21004F94-,VAL MARIA,199949,9,1,female,parent,106056,6,collectif,10,Hospital
188110,21004F94-,VAL MARIA,199950,9,1,female,parent,106057,6,collectif,10,Hospital
188111,21004F94-,VAL MARIA,199951,8,1,female,parent,106058,6,collectif,10,Hospital
188112,21004F94-,VAL MARIA,199952,8,1,female,parent,106059,6,collectif,10,Hospital
188113,21004F94-,VAL MARIA,199953,8,1,female,parent,106060,6,collectif,10,Hospital
188114,21004F94-,VAL MARIA,199954,8,1,female,parent,106061,6,collectif,10,Hospital
188115,21004F94-,VAL MARIA,199955,8,1,female,parent,106062,6,collectif,10,Hospital
188116,21004F94-,VAL MARIA,199956,6,1,female,parent,106063,6,collectif,10,Hospital
188260,21004F94-,VAL MARIA,200101,11,0,male,parent,106208,6,collectif,10,Hospital
188261,21004F94-,VAL MARIA,200102,11,0,male,parent,106209,6,collectif,10,Hospital
188262,21004F94-,VAL MARIA,200103,11,0,male,parent,106210,6,collectif,10,Hospital
188263,21004F94-,VAL MARIA,200104,11,0,male,parent,106211,6,collectif,10,Hospital
188264,21004F94-,VAL MARIA,200105,11,0,male,parent,106212,6,collectif,10,Hospital
188265,21004F94-,VAL MARIA,200106,11,0,male,parent,106213,6,collectif,10,Hospital
188266,21004F94-,VAL MARIA,200107,11,0,male,parent,106214,6,collectif,10,Hospital
188267,21004F94-,VAL MARIA,200108,11,0,male,parent,106215,6,collectif,10,Hospital
188268,21004F94-,VAL MARIA,200109,10,0,male,parent,106216,6,collectif,10,Hospital
188269,21004F94-,VAL MARIA,200110,10,0,male,parent,106217,6,collectif,10,Hospital
188270,21004F94-,VAL MARIA,200111,10,0,male,parent,106218,6,collectif,10,Hospital
188271,21004F94-,VAL MARIA,200112,10,0,male,parent,106219,6,collectif,10,Hospital
188272,21004F94-,VAL MARIA,200113,10,0,male,parent,106220,6,collectif,10,Hospital
188273,21004F94-,VAL MARIA,200114,10,0,male,parent,106221,6,collectif,10,Hospital
188274,21004F94-,VAL MARIA,200115,9,0,male,parent,106222,6,collectif,10,Hospital
188275,21004F94-,VAL MARIA,200116,9,0,male,parent,106223,6,collectif,10,Hospital
188276,21004F94-,VAL MARIA,200117,9,0,male,parent,106224,6,collectif,10,Hospital
190204,21004F901,PLACE PETER BENOIT,202119,10,1,female,parent,107169,6,collectif,10,Hospital
190205,21004F901,PLACE PETER BENOIT,202120,10,1,female,parent,107170,6,collectif,10,Hospital
190206,21004F901,PLACE PETER BENOIT,202122,10,1,female,parent,107172,6,collectif,10,Hospital
190207,21004F901,PLACE PETER BENOIT,202124,9,1,female,parent,107174,6,collectif,10,Hospital
190208,21004F901,PLACE PETER BENOIT,202125,9,1,female,parent,107175,6,collectif,10,Hospital
190209,21004F901,PLACE PETER BENOIT,202140,6,1,female,parent,107190,6,collectif,10,Hospital
190251,21004F901,PLACE PETER BENOIT,202232,11,0,male,parent,107282,6,collectif,10,Hospital
190252,21004F901,PLACE PETER BENOIT,202244,10,0,male,parent,107294,6,collectif,10,Hospital
190253,21004F901,PLACE PETER BENOIT,202246,8,0,male,parent,107296,6,collectif,10,Hospital
190254,21004F901,PLACE PETER BENOIT,202247,8,0,male,parent,107297,6,collectif,10,Hospital
190255,21004F901,PLACE PETER BENOIT,202248,8,0,male,parent,107298,6,collectif,10,Hospital
190256,21004F901,PLACE PETER BENOIT,202249,8,0,male,parent,107299,6,collectif,10,Hospital
190257,21004F901,PLACE PETER BENOIT,202250,7,0,male,parent,107300,6,collectif,10,Hospital
193451,21004G30-,SAINTE-ELISABETH,205494,11,1,female,parent,108620,6,collectif,10,Hospital
193452,21004G30-,SAINTE-ELISABETH,205496,11,1,female,parent,108622,6,collectif,10,Hospital
193453,21004G30-,SAINTE-ELISABETH,205497,11,1,female,parent,108623,6,collectif,10,Hospital
193454,21004G30-,SAINTE-ELISABETH,205498,11,1,female,parent,108624,6,collectif,10,Hospital
193455,21004G30-,SAINTE-ELISABETH,205499,11,1,female,parent,108625,6,collectif,10,Hospital
193456,21004G30-,SAINTE-ELISABETH,205500,11,1,female,parent,108626,6,collectif,10,Hospital
193457,21004G30-,SAINTE-ELISABETH,205501,11,1,female,parent,108627,6,collectif,10,Hospital
193458,21004G30-,SAINTE-ELISABETH,205503,11,1,female,parent,108629,6,collectif,10,Hospital
193459,21004G30-,SAINTE-ELISABETH,205504,11,1,female,parent,108630,6,collectif,10,Hospital
193460,21004G30-,SAINTE-ELISABETH,205505,10,1,female,parent,108631,6,collectif,10,Hospital
193461,21004G30-,SAINTE-ELISABETH,205506,10,1,female,parent,108632,6,collectif,10,Hospital
193462,21004G30-,SAINTE-ELISABETH,205511,9,1,female,parent,108637,6,collectif,10,Hospital
193463,21004G30-,SAINTE-ELISABETH,205513,8,1,female,parent,108639,6,collectif,10,Hospital
193464,21004G30-,SAINTE-ELISABETH,205515,8,1,female,parent,108641,6,collectif,10,Hospital
193465,21004G30-,SAINTE-ELISABETH,205516,8,1,female,parent,108642,6,collectif,10,Hospital
193466,21004G30-,SAINTE-ELISABETH,205517,8,1,female,parent,108643,6,collectif,10,Hospital
193467,21004G30-,SAINTE-ELISABETH,205518,8,1,female,parent,108644,6,collectif,10,Hospital
193468,21004G30-,SAINTE-ELISABETH,205520,6,1,female,parent,108646,6,collectif,10,Hospital
193469,21004G30-,SAINTE-ELISABETH,205521,6,1,female,parent,108647,6,collectif,10,Hospital
193599,21004G30-,SAINTE-ELISABETH,205697,11,0,male,parent,108823,6,collectif,10,Hospital
193600,21004G30-,SAINTE-ELISABETH,205698,11,0,male,parent,108824,6,collectif,10,Hospital
193601,21004G30-,SAINTE-ELISABETH,205699,11,0,male,parent,108825,6,collectif,10,Hospital
193602,21004G30-,SAINTE-ELISABETH,205700,11,0,male,parent,108826,6,collectif,10,Hospital
193603,21004G30-,SAINTE-ELISABETH,205702,11,0,male,parent,108828,6,collectif,10,Hospital
193604,21004G30-,SAINTE-ELISABETH,205703,11,0,male,parent,108829,6,collectif,10,Hospital
193605,21004G30-,SAINTE-ELISABETH,205704,10,0,male,parent,108830,6,collectif,10,Hospital
193606,21004G30-,SAINTE-ELISABETH,205707,10,0,male,parent,108833,6,collectif,10,Hospital
193607,21004G30-,SAINTE-ELISABETH,205708,10,0,male,parent,108834,6,collectif,10,Hospital
193608,21004G30-,SAINTE-ELISABETH,205709,10,0,male,parent,108835,6,collectif,10,Hospital
193609,21004G30-,SAINTE-ELISABETH,205710,10,0,male,parent,108836,6,collectif,10,Hospital
193610,21004G30-,SAINTE-ELISABETH,205712,10,0,male,parent,108838,6,collectif,10,Hospital
193611,21004G30-,SAINTE-ELISABETH,205713,10,0,male,parent,108839,6,collectif,10,Hospital
193612,21004G30-,SAINTE-ELISABETH,205714,9,0,male,parent,108840,6,collectif,10,Hospital
193613,21004G30-,SAINTE-ELISABETH,205716,9,0,male,parent,108842,6,collectif,10,Hospital
193614,21004G30-,SAINTE-ELISABETH,205718,9,0,male,parent,108844,6,collectif,10,Hospital
193615,21004G30-,SAINTE-ELISABETH,205719,9,0,male,parent,108845,6,collectif,10,Hospital
193616,21004G30-,SAINTE-ELISABETH,205720,9,0,male,parent,108846,6,collectif,10,Hospital
193617,21004G30-,SAINTE-ELISABETH,205722,9,0,male,parent,108848,6,collectif,10,Hospital
193618,21004G30-,SAINTE-ELISABETH,205723,9,0,male,parent,108849,6,collectif,10,Hospital
193619,21004G30-,SAINTE-ELISABETH,205724,9,0,male,parent,108850,6,collectif,10,Hospital
193620,21004G30-,SAINTE-ELISABETH,205725,9,0,male,parent,108851,6,collectif,10,Hospital
193621,21004G30-,SAINTE-ELISABETH,205726,8,0,male,parent,108852,6,collectif,10,Hospital
193622,21004G30-,SAINTE-ELISABETH,205727,8,0,male,parent,108853,6,collectif,10,Hospital
193623,21004G30-,SAINTE-ELISABETH,205728,8,0,male,parent,108854,6,collectif,10,Hospital
193624,21004G30-,SAINTE-ELISABETH,205729,8,0,male,parent,108855,6,collectif,10,Hospital
193625,21004G30-,SAINTE-ELISABETH,205730,8,0,male,parent,108856,6,collectif,10,Hospital
193626,21004G30-,SAINTE-ELISABETH,205731,8,0,male,parent,108857,6,collectif,10,Hospital
193627,21004G30-,SAINTE-ELISABETH,205732,7,0,male,parent,108858,6,collectif,10,Hospital
193628,21004G30-,SAINTE-ELISABETH,205733,7,0,male,parent,108859,6,collectif,10,Hospital
193629,21004G30-,SAINTE-ELISABETH,205734,7,0,male,parent,108860,6,collectif,10,Hospital
193630,21004G30-,SAINTE-ELISABETH,205737,7,0,male,parent,108863,6,collectif,10,Hospital
193631,21004G30-,SAINTE-ELISABETH,205738,7,0,male,parent,108864,6,collectif,10,Hospital
193632,21004G30-,SAINTE-ELISABETH,205739,7,0,male,parent,108865,6,collectif,10,Hospital
193633,21004G30-,SAINTE-ELISABETH,205740,7,0,male,parent,108866,6,collectif,10,Hospital
193634,21004G30-,SAINTE-ELISABETH,205741,6,0,male,parent,108867,6,collectif,10,Hospital
193635,21004G30-,SAINTE-ELISABETH,205743,6,0,male,parent,108869,6,collectif,10,Hospital
195480,21004F930,COIN DES CERISES,207660,11,1,female,parent,109848,6,collectif,10,Hospital
195481,21004F930,COIN DES CERISES,207666,11,1,female,parent,109854,6,collectif,10,Hospital
195482,21004F930,COIN DES CERISES,207672,11,1,female,parent,109860,6,collectif,10,Hospital
195483,21004F930,COIN DES CERISES,207675,10,1,female,parent,109863,6,collectif,10,Hospital
195484,21004F930,COIN DES CERISES,207681,10,1,female,parent,109869,6,collectif,10,Hospital
195485,21004F930,COIN DES CERISES,207688,9,1,female,parent,109876,6,collectif,10,Hospital
195486,21004F930,COIN DES CERISES,207689,9,1,female,parent,109877,6,collectif,10,Hospital
195487,21004F930,COIN DES CERISES,207693,8,1,female,parent,109881,6,collectif,10,Hospital
195488,21004F930,COIN DES CERISES,207695,8,1,female,parent,109883,6,collectif,10,Hospital
195489,21004F930,COIN DES CERISES,207698,8,1,female,parent,109886,6,collectif,10,Hospital
195490,21004F930,COIN DES CERISES,207699,8,1,female,parent,109887,6,collectif,10,Hospital
195491,21004F930,COIN DES CERISES,207703,7,1,female,parent,109891,6,collectif,10,Hospital
195492,21004F930,COIN DES CERISES,207708,6,1,female,parent,109896,6,collectif,10,Hospital
195589,21004F930,COIN DES CERISES,207862,11,0,male,parent,110050,6,collectif,10,Hospital
195590,21004F930,COIN DES CERISES,207863,11,0,male,parent,110051,6,collectif,10,Hospital
195591,21004F930,COIN DES CERISES,207864,11,0,male,parent,110052,6,collectif,10,Hospital
195592,21004F930,COIN DES CERISES,207868,11,0,male,parent,110056,6,collectif,10,Hospital
195593,21004F930,COIN DES CERISES,207870,11,0,male,parent,110058,6,collectif,10,Hospital
195594,21004F930,COIN DES CERISES,207871,11,0,male,parent,110059,6,collectif,10,Hospital
195595,21004F930,COIN DES CERISES,207874,11,0,male,parent,110062,6,collectif,10,Hospital
195596,21004F930,COIN DES CERISES,207876,10,0,male,parent,110064,6,collectif,10,Hospital
195597,21004F930,COIN DES CERISES,207877,10,0,male,parent,110065,6,collectif,10,Hospital
195598,21004F930,COIN DES CERISES,207880,10,0,male,parent,110068,6,collectif,10,Hospital
195599,21004F930,COIN DES CERISES,207881,10,0,male,parent,110069,6,collectif,10,Hospital
195600,21004F930,COIN DES CERISES,207882,10,0,male,parent,110070,6,collectif,10,Hospital
195601,21004F930,COIN DES CERISES,207883,10,0,male,parent,110071,6,collectif,10,Hospital
195602,21004F930,COIN DES CERISES,207884,10,0,male,parent,110072,6,collectif,10,Hospital
195603,21004F930,COIN DES CERISES,207885,10,0,male,parent,110073,6,collectif,10,Hospital
195604,21004F930,COIN DES CERISES,207886,10,0,male,parent,110074,6,collectif,10,Hospital
195605,21004F930,COIN DES CERISES,207889,10,0,male,parent,110077,6,collectif,10,Hospital
195606,21004F930,COIN DES CERISES,207891,10,0,male,parent,110079,6,collectif,10,Hospital
195607,21004F930,COIN DES CERISES,207892,9,0,male,parent,110080,6,collectif,10,Hospital
195608,21004F930,COIN DES CERISES,207893,9,0,male,parent,110081,6,collectif,10,Hospital
195609,21004F930,COIN DES CERISES,207894,9,0,male,parent,110082,6,collectif,10,Hospital
195610,21004F930,COIN DES CERISES,207895,9,0,male,parent,110083,6,collectif,10,Hospital
195611,21004F930,COIN DES CERISES,207896,9,0,male,parent,110084,6,collectif,10,Hospital
195612,21004F930,COIN DES CERISES,207897,9,0,male,parent,110085,6,collectif,10,Hospital
195613,21004F930,COIN DES CERISES,207901,9,0,male,parent,110089,6,collectif,10,Hospital
195614,21004F930,COIN DES CERISES,207902,9,0,male,parent,110090,6,collectif,10,Hospital
195615,21004F930,COIN DES CERISES,207903,9,0,male,parent,110091,6,collectif,10,Hospital
195616,21004F930,COIN DES CERISES,207904,8,0,male,parent,110092,6,collectif,10,Hospital
195617,21004F930,COIN DES CERISES,207906,8,0,male,parent,110094,6,collectif,10,Hospital
195618,21004F930,COIN DES CERISES,207907,8,0,male,parent,110095,6,collectif,10,Hospital
195619,21004F930,COIN DES CERISES,207908,7,0,male,parent,110096,6,collectif,10,Hospital
195620,21004F930,COIN DES CERISES,207909,7,0,male,parent,110097,6,collectif,10,Hospital
195621,21004F930,COIN DES CERISES,207910,7,0,male,parent,110098,6,collectif,10,Hospital
195622,21004F930,COIN DES CERISES,207911,7,0,male,parent,110099,6,collectif,10,Hospital
196704,21004G321,HAREN-EST,209069,11,0,male,parent,110627,6,collectif,10,Hospital
196705,21004G321,HAREN-EST,209070,11,0,male,parent,110628,6,collectif,10,Hospital
196706,21004G321,HAREN-EST,209071,11,0,male,parent,110629,6,collectif,10,Hospital
196707,21004G321,HAREN-EST,209075,8,0,male,parent,110633,6,collectif,10,Hospital
196708,21004G321,HAREN-EST,209077,8,0,male,parent,110635,6,collectif,10,Hospital
198567,21004B45-,ECOLE MILITAIRE,211010,10,1,female,parent,111868,6,collectif,10,Hospital
198568,21004B45-,ECOLE MILITAIRE,211011,10,1,female,parent,111869,6,collectif,10,Hospital
198569,21004B45-,ECOLE MILITAIRE,211012,10,1,female,parent,111870,6,collectif,10,Hospital
198570,21004B45-,ECOLE MILITAIRE,211013,8,1,female,parent,111871,6,collectif,10,Hospital
198571,21004B45-,ECOLE MILITAIRE,211014,8,1,female,parent,111872,6,collectif,10,Hospital
198572,21004B45-,ECOLE MILITAIRE,211015,8,1,female,parent,111873,6,collectif,10,Hospital
198573,21004B45-,ECOLE MILITAIRE,211016,7,1,female,parent,111874,6,collectif,10,Hospital
198574,21004B45-,ECOLE MILITAIRE,211017,7,1,female,parent,111875,6,collectif,10,Hospital
198575,21004B45-,ECOLE MILITAIRE,211018,7,1,female,parent,111876,6,collectif,10,Hospital
198576,21004B45-,ECOLE MILITAIRE,211019,7,1,female,parent,111877,6,collectif,10,Hospital
198577,21004B45-,ECOLE MILITAIRE,211020,7,1,female,parent,111878,6,collectif,10,Hospital
198578,21004B45-,ECOLE MILITAIRE,211021,7,1,female,parent,111879,6,collectif,10,Hospital
198579,21004B45-,ECOLE MILITAIRE,211023,6,1,female,parent,111881,6,collectif,10,Hospital
198580,21004B45-,ECOLE MILITAIRE,211024,6,1,female,parent,111882,6,collectif,10,Hospital
198581,21004B45-,ECOLE MILITAIRE,211025,6,1,female,parent,111883,6,collectif,10,Hospital
198582,21004B45-,ECOLE MILITAIRE,211026,6,1,female,parent,111884,6,collectif,10,Hospital
198615,21004B45-,ECOLE MILITAIRE,211116,11,0,male,parent,111974,6,collectif,10,Hospital
198616,21004B45-,ECOLE MILITAIRE,211118,9,0,male,parent,111976,6,collectif,10,Hospital
198617,21004B45-,ECOLE MILITAIRE,211125,8,0,male,parent,111983,6,collectif,10,Hospital
198618,21004B45-,ECOLE MILITAIRE,211126,8,0,male,parent,111984,6,collectif,10,Hospital
198619,21004B45-,ECOLE MILITAIRE,211127,7,0,male,parent,111985,6,collectif,10,Hospital
198620,21004B45-,ECOLE MILITAIRE,211130,7,0,male,parent,111988,6,collectif,10,Hospital
198621,21004B45-,ECOLE MILITAIRE,211131,7,0,male,parent,111989,6,collectif,10,Hospital
200414,21004A25-,BEGUINAGE (PLACE DU),213123,10,0,male,parent,113280,6,collectif,10,Hospital
201001,21004B2MJ,SCHUMAN (ROND-POINT),213726,8,1,female,parent,113656,6,collectif,10,Hospital
201002,21004B2MJ,SCHUMAN (ROND-POINT),213727,7,1,female,parent,113657,6,collectif,10,Hospital
201018,21004B2MJ,SCHUMAN (ROND-POINT),213766,8,0,male,parent,113696,6,collectif,10,Hospital
209578,21004B43-,AMBIORIX-NORD (SQUARE),223050,6,0,male,parent,119198,6,collectif,10,Hospital
212881,21004A24-,MARCHE AU PORCS,226525,9,1,female,parent,121289,6,collectif,10,Hospital
212882,21004A24-,MARCHE AU PORCS,226534,6,1,female,parent,121298,6,collectif,10,Hospital
213018,21004A24-,MARCHE AU PORCS,226755,11,0,male,parent,121519,6,collectif,10,Hospital
213019,21004A24-,MARCHE AU PORCS,226756,11,0,male,parent,121520,6,collectif,10,Hospital
213020,21004A24-,MARCHE AU PORCS,226758,9,0,male,parent,121522,6,collectif,10,Hospital
213021,21004A24-,MARCHE AU PORCS,226759,9,0,male,parent,121523,6,collectif,10,Hospital
213022,21004A24-,MARCHE AU PORCS,226761,9,0,male,parent,121525,6,collectif,10,Hospital
213023,21004A24-,MARCHE AU PORCS,226763,8,0,male,parent,121527,6,collectif,10,Hospital
213024,21004A24-,MARCHE AU PORCS,226765,8,0,male,parent,121529,6,collectif,10,Hospital
213025,21004A24-,MARCHE AU PORCS,226766,8,0,male,parent,121530,6,collectif,10,Hospital
213026,21004A24-,MARCHE AU PORCS,226767,8,0,male,parent,121531,6,collectif,10,Hospital
213027,21004A24-,MARCHE AU PORCS,226768,8,0,male,parent,121532,6,collectif,10,Hospital
213028,21004A24-,MARCHE AU PORCS,226770,8,0,male,parent,121534,6,collectif,10,Hospital
213029,21004A24-,MARCHE AU PORCS,226774,7,0,male,parent,121538,6,collectif,10,Hospital
213030,21004A24-,MARCHE AU PORCS,226775,7,0,male,parent,121539,6,collectif,10,Hospital
213031,21004A24-,MARCHE AU PORCS,226776,7,0,male,parent,121540,6,collectif,10,Hospital
213032,21004A24-,MARCHE AU PORCS,226777,7,0,male,parent,121541,6,collectif,10,Hospital
213033,21004A24-,MARCHE AU PORCS,226778,7,0,male,parent,121542,6,collectif,10,Hospital
213034,21004A24-,MARCHE AU PORCS,226779,7,0,male,parent,121543,6,collectif,10,Hospital
213035,21004A24-,MARCHE AU PORCS,226780,7,0,male,parent,121544,6,collectif,10,Hospital
213036,21004A24-,MARCHE AU PORCS,226781,7,0,male,parent,121545,6,collectif,10,Hospital
213037,21004A24-,MARCHE AU PORCS,226783,6,0,male,parent,121547,6,collectif,10,Hospital
213038,21004A24-,MARCHE AU PORCS,226784,6,0,male,parent,121548,6,collectif,10,Hospital
213039,21004A24-,MARCHE AU PORCS,226787,6,0,male,parent,121551,6,collectif,10,Hospital
213040,21004A24-,MARCHE AU PORCS,226789,6,0,male,parent,121553,6,collectif,10,Hospital
215741,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229712,11,1,female,parent,123423,6,collectif,10,Hospital
215742,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229713,11,1,female,parent,123424,6,collectif,10,Hospital
215743,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229714,11,1,female,parent,123425,6,collectif,10,Hospital
215744,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229715,11,1,female,parent,123426,6,collectif,10,Hospital
215745,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229716,11,1,female,parent,123427,6,collectif,10,Hospital
215746,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229717,11,1,female,parent,123428,6,collectif,10,Hospital
215747,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229718,11,1,female,parent,123429,6,collectif,10,Hospital
215748,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229719,10,1,female,parent,123430,6,collectif,10,Hospital
215749,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229721,10,1,female,parent,123432,6,collectif,10,Hospital
215750,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229722,10,1,female,parent,123433,6,collectif,10,Hospital
215751,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229723,10,1,female,parent,123434,6,collectif,10,Hospital
215752,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229724,10,1,female,parent,123435,6,collectif,10,Hospital
215753,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229725,10,1,female,parent,123436,6,collectif,10,Hospital
215754,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229728,8,1,female,parent,123439,6,collectif,10,Hospital
215755,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229729,8,1,female,parent,123440,6,collectif,10,Hospital
215756,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229730,8,1,female,parent,123441,6,collectif,10,Hospital
215757,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229731,7,1,female,parent,123442,6,collectif,10,Hospital
215758,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229732,7,1,female,parent,123443,6,collectif,10,Hospital
215759,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229733,7,1,female,parent,123444,6,collectif,10,Hospital
215760,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229734,7,1,female,parent,123445,6,collectif,10,Hospital
215761,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229735,7,1,female,parent,123446,6,collectif,10,Hospital
215846,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229865,11,0,male,parent,123576,6,collectif,10,Hospital
215847,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229866,11,0,male,parent,123577,6,collectif,10,Hospital
215848,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229867,11,0,male,parent,123578,6,collectif,10,Hospital
