,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
2865,21001A41-,ROMAIN ROLLAND,19657,19,1,female,parent,10580,3,single,21001A41-,Anderlecht,21001A41-,ROMAIN ROLLAND,Anderlecht,5,Unif off campus,21002A190,FORET DE SOIGNES
2866,21001B23-,CONSEIL-SUD,63267,19,1,female,child,34262,1,couple_with_child,21001B23-,Anderlecht,21001B23-,CONSEIL-SUD,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
2867,21018A00-,TOMBERG,1160337,19,1,female,child,630723,1,couple_with_child,21018A00-,Woluwe Saint-Lambert,21018A00-,TOMBERG,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
2868,21005A12-,SAINT-ANTOINE,428088,19,1,female,child,234548,1,couple_with_child,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
2869,21004B2WJ,RUE DE PASCAL - ST.-SACREMENT,209374,19,1,female,parent,110776,3,single,21004B2WJ,Bruxelles,21004B2WJ,RUE DE PASCAL - ST.-SACREMENT,Bruxelles,5,Unif off campus,21001C522,HOPITAL U.L.B.
2870,21010A13-,CITE-JARDIN,620572,19,1,female,child,344136,1,couple_with_child,21010A13-,Jette,21010A13-,CITE-JARDIN,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
2871,21014A04-,HAECHT (CHAUSSEE DE),847902,19,1,female,parent,463737,3,single,21014A04-,Saint-Josse-ten-Noode,21014A04-,HAECHT (CHAUSSEE DE),Saint-Josse-ten-Noode,5,Unif off campus,21002A190,FORET DE SOIGNES
2872,21016A12-,HAMOIR,1066560,19,1,female,child,577780,1,couple_with_child,21016A12-,Uccle,21016A12-,HAMOIR,Uccle,5,Unif off campus,21004F970,MARLY-NORD
2873,21018A3MJ,GULLEDELLE,1174200,19,1,female,child,639055,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
2874,21010A13-,CITE-JARDIN,622816,19,1,female,parent,345006,1,couple_with_child,21010A13-,Jette,21010A13-,CITE-JARDIN,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
2875,21018A72-,ROGATIONS,1120243,19,1,female,parent,607891,2,couple_no_child,21018A72-,Woluwe Saint-Lambert,21018A72-,ROGATIONS,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
2876,21017A11-,FLOREAL,1091454,19,1,female,child,591471,1,couple_with_child,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
2877,21012A851,CONDOR,696903,19,1,female,parent,382920,2,couple_no_child,21012A851,Molenbeek Saint-Jean,21012A851,CONDOR,Molenbeek Saint-Jean,5,Unif off campus,21019A43-,CORNICHE VERTE
2878,21019A33-,MIMOSAS (AVENUE),1197683,19,1,female,parent,651689,1,couple_with_child,21019A33-,Woluwe Saint-Pierre,21019A33-,MIMOSAS (AVENUE),Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
2879,21009A13-,GACHARD,526586,19,1,female,parent,288112,3,single,21009A13-,Ixelles,21009A13-,GACHARD,Ixelles,5,Unif off campus,21004F970,MARLY-NORD
2880,21002A511,INVALIDES (BOULEVARD DES),129562,19,1,female,child,68470,4,single_with_child,21002A511,Auderghem,21002A511,INVALIDES (BOULEVARD DES),Auderghem,5,Unif off campus,21004E800,DIVIN JESUS
2881,21015A00-,COLIGNON (PLACE),974766,19,1,female,parent,527906,1,couple_with_child,21015A00-,Schaerbeek,21015A00-,COLIGNON (PLACE),Schaerbeek,5,Unif off campus,21016A521,VERREWINKEL
2882,21003A10-,HOPITAL FRANCAIS,188359,19,1,female,parent,99275,1,couple_with_child,21003A10-,Berchem Sainte-Agathe,21003A10-,HOPITAL FRANCAIS,Berchem Sainte-Agathe,5,Unif off campus,21017A09-,FORET DE SOIGNES
2883,21001B332,GOUJONS,112379,19,1,female,child,59460,1,couple_with_child,21001B332,Anderlecht,21001B332,GOUJONS,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
2884,21001A941,CROCUS,69122,19,1,female,parent,37244,2,couple_no_child,21001A941,Anderlecht,21001A941,CROCUS,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
2885,21001B23-,CONSEIL-SUD,63557,19,1,female,parent,34372,1,couple_with_child,21001B23-,Anderlecht,21001B23-,CONSEIL-SUD,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
2886,21018A62-,HEYDENBERG-OUEST,1150156,19,1,female,parent,624497,3,single,21018A62-,Woluwe Saint-Lambert,21018A62-,HEYDENBERG-OUEST,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
2887,21017A240,SOUVERAIN-OUEST,1092893,19,1,female,child,592214,4,single_with_child,21017A240,Watermael-Boitsfort,21017A240,SOUVERAIN-OUEST,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
2888,21005A12-,SAINT-ANTOINE,431740,19,1,female,parent,236229,3,single,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
2889,21012A60-,LAEKENVELD,707688,19,1,female,parent,387828,3,single,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
2890,21010A121,F. MOHRFELD (RUE DE),605124,19,1,female,parent,336102,2,couple_no_child,21010A121,Jette,21010A121,F. MOHRFELD (RUE DE),Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
2891,21018A512,QUARTIER DES PEINTRES,1135862,19,1,female,parent,616871,3,single,21018A512,Woluwe Saint-Lambert,21018A512,QUARTIER DES PEINTRES,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
2892,21004A34-,MONNAIE,271092,19,1,female,parent,147618,3,single,21004A34-,Bruxelles,21004A34-,MONNAIE,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
2893,21010A141,BRUGMANN,632560,19,1,female,child,350324,1,couple_with_child,21010A141,Jette,21010A141,BRUGMANN,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
2894,21002A25-,WATERMAEL (CHAUSSEE DE),136014,19,1,female,child,71793,1,couple_with_child,21002A25-,Auderghem,21002A25-,WATERMAEL (CHAUSSEE DE),Auderghem,5,Unif off campus,21010A4MJ,VUB
2895,21012A52-,NEEP (QUARTIER DU),748450,19,1,female,child,408899,1,couple_with_child,21012A52-,Molenbeek Saint-Jean,21012A52-,NEEP (QUARTIER DU),Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
2896,21018A3MJ,GULLEDELLE,1174154,19,1,female,child,639031,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
2897,21015A04-,L'OLIVIER (RUE),947050,19,1,female,child,514959,4,single_with_child,21015A04-,Schaerbeek,21015A04-,L'OLIVIER (RUE),Schaerbeek,5,Unif off campus,21001C5PA,MEERVELD
2898,21001A30-,BIZET,44695,19,1,female,parent,24345,5,colloc,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
2899,21006A474,COMMUNAUTES,447683,19,1,female,parent,245736,1,couple_with_child,21006A474,Evere,21006A474,COMMUNAUTES,Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
2900,21019A02-,CLOS DU SOLEIL,1190852,19,1,female,child,648115,1,couple_with_child,21019A02-,Woluwe Saint-Pierre,21019A02-,CLOS DU SOLEIL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
2901,21009A911,A. DELPORTE-SUD,565196,19,1,female,parent,312282,3,single,21009A911,Ixelles,21009A911,A. DELPORTE-SUD,Ixelles,5,Unif off campus,21004E800,DIVIN JESUS
2902,21001B21-,BROGNIEZ-NORD,90926,19,1,female,parent,48532,3,single,21001B21-,Anderlecht,21001B21-,BROGNIEZ-NORD,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
2903,21012A62-,LIBERATEURS,715343,19,1,female,parent,391492,3,single,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
2904,21013A41-,VILLAS (AVENUE DES),819678,19,1,female,child,448258,1,couple_with_child,21013A41-,Saint-Gilles,21013A41-,VILLAS (AVENUE DES),Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
2905,21005A042,PH. BAUCQ (RUE),389863,19,1,female,parent,211978,3,single,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
2906,21015A152,PR. ELISABETH-NORD,932549,19,1,female,child,508104,1,couple_with_child,21015A152,Schaerbeek,21015A152,PR. ELISABETH-NORD,Schaerbeek,5,Unif off campus,21016A521,VERREWINKEL
2907,21015A20-,HELMET,990662,19,1,female,child,536209,1,couple_with_child,21015A20-,Schaerbeek,21015A20-,HELMET,Schaerbeek,5,Unif off campus,21001C5PA,MEERVELD
2908,21012A13-,BIRMINGHAM-NORD,698980,19,1,female,child,384003,1,couple_with_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,5,Unif off campus,21019A43-,CORNICHE VERTE
2909,21003A011,MOLENBERG,175876,19,1,female,child,93171,1,couple_with_child,21003A011,Berchem Sainte-Agathe,21003A011,MOLENBERG,Berchem Sainte-Agathe,5,Unif off campus,21017A09-,FORET DE SOIGNES
2910,21009A43-,FERNAND NEURAY,549428,19,1,female,parent,302313,3,single,21009A43-,Ixelles,21009A43-,FERNAND NEURAY,Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
2911,21018A62-,HEYDENBERG-OUEST,1150158,19,1,female,parent,624499,3,single,21018A62-,Woluwe Saint-Lambert,21018A62-,HEYDENBERG-OUEST,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
2912,21004E12-,PRINCE LEOPOLD (SQUARE),350086,19,1,female,child,190566,1,couple_with_child,21004E12-,Bruxelles,21004E12-,PRINCE LEOPOLD (SQUARE),Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
2913,21018A60-,ROODEBEEK PARC,1157720,19,1,female,parent,628993,3,single,21018A60-,Woluwe Saint-Lambert,21018A60-,ROODEBEEK PARC,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
2914,21009A03-,ERMITAGE,524800,19,1,female,parent,286899,3,single,21009A03-,Ixelles,21009A03-,ERMITAGE,Ixelles,5,Unif off campus,21004F970,MARLY-NORD
2915,21011A00-,VANHUFFEL,669473,19,1,female,parent,368315,3,single,21011A00-,Koekelberg,21011A00-,VANHUFFEL,Koekelberg,5,Unif off campus,21017A09-,FORET DE SOIGNES
2916,21009A151,A. DELPORTE-NORD,586901,19,1,female,parent,326174,1,couple_with_child,21009A151,Ixelles,21009A151,A. DELPORTE-NORD,Ixelles,5,Unif off campus,21004E800,DIVIN JESUS
2917,21010A13-,CITE-JARDIN,622826,19,1,female,parent,345011,3,single,21010A13-,Jette,21010A13-,CITE-JARDIN,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
2918,21001C522,HOPITAL U.L.B.,40444,19,1,female,parent,22285,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
2919,21004A13-,PETIT SABLON,299568,19,1,female,parent,166050,3,single,21004A13-,Bruxelles,21004A13-,PETIT SABLON,Bruxelles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
2920,21015A152,PR. ELISABETH-NORD,933799,19,1,female,parent,508515,3,single,21015A152,Schaerbeek,21015A152,PR. ELISABETH-NORD,Schaerbeek,5,Unif off campus,21016A521,VERREWINKEL
2921,21005A11-,NOTRE-DAME DU SACRE-COEUR,421437,19,1,female,parent,230483,3,single,21005A11-,Etterbeek,21005A11-,NOTRE-DAME DU SACRE-COEUR,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
2922,21010A05-,ALBERT (QUARTIER),617493,19,1,female,parent,342039,3,single,21010A05-,Jette,21010A05-,ALBERT (QUARTIER),Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
2923,21010A05-,ALBERT (QUARTIER),617478,19,1,female,parent,342033,1,couple_with_child,21010A05-,Jette,21010A05-,ALBERT (QUARTIER),Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
2924,21007A61-,MONTENEGRO (RUE),499775,19,1,female,child,273505,4,single_with_child,21007A61-,Forest,21007A61-,MONTENEGRO (RUE),Forest,5,Unif off campus,21004F970,MARLY-NORD
2925,21002A130,PARC DES PRINCES,139992,19,1,female,child,73827,1,couple_with_child,21002A130,Auderghem,21002A130,PARC DES PRINCES,Auderghem,5,Unif off campus,21004E800,DIVIN JESUS
2926,21004B411,DEUX EGLISES (RUE DES),194473,19,1,female,parent,103027,1,couple_with_child,21004B411,Bruxelles,21004B411,DEUX EGLISES (RUE DES),Bruxelles,5,Unif off campus,21016A533,MOENSBERG
2927,21018A32-,CLOS DES PEUPLIERS,1127035,19,1,female,child,611901,1,couple_with_child,21018A32-,Woluwe Saint-Lambert,21018A32-,CLOS DES PEUPLIERS,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
2928,21016A639,HOMBORCH,1079563,19,1,female,child,585075,4,single_with_child,21016A639,Uccle,21016A639,HOMBORCH,Uccle,5,Unif off campus,21004F970,MARLY-NORD
2929,21019A51-,COLLEGE SAINT-MICHEL,1187798,19,1,female,parent,646299,3,single,21019A51-,Woluwe Saint-Pierre,21019A51-,COLLEGE SAINT-MICHEL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
2930,21004F531,RUE DES FAINES,231634,19,1,female,child,124354,1,couple_with_child,21004F531,Bruxelles,21004F531,RUE DES FAINES,Bruxelles,5,Unif off campus,21016A521,VERREWINKEL
2931,21015A50-,OPALE,860121,19,1,female,child,470240,1,couple_with_child,21015A50-,Schaerbeek,21015A50-,OPALE,Schaerbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
2932,21010A03-,MIROIR,600602,19,1,female,parent,333560,3,single,21010A03-,Jette,21010A03-,MIROIR,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
2933,21004G30-,SAINTE-ELISABETH,205123,19,1,female,child,108387,4,single_with_child,21004G30-,Bruxelles,21004G30-,SAINTE-ELISABETH,Bruxelles,5,Unif off campus,21001C5PA,MEERVELD
2934,21015A53-,DAILLY (PLACE),911665,19,1,female,child,497199,1,couple_with_child,21015A53-,Schaerbeek,21015A53-,DAILLY (PLACE),Schaerbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
2935,21004F9MJ,NEDER-HEEMBEEK-NORD,248668,19,1,female,parent,133463,1,couple_with_child,21004F9MJ,Bruxelles,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles,5,Unif off campus,21016A521,VERREWINKEL
2936,21016A342,FOND,1084522,19,1,female,child,587503,1,couple_with_child,21016A342,Uccle,21016A342,FOND,Uccle,5,Unif off campus,21004F970,MARLY-NORD
2937,21019A45-,HELICE (AVENUE DE L'),1184657,19,1,female,parent,644565,1,couple_with_child,21019A45-,Woluwe Saint-Pierre,21019A45-,HELICE (AVENUE DE L'),Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
2938,21002A372,QUARTIER INDUSTRIE,142172,19,1,female,parent,74994,3,single,21002A372,Auderghem,21002A372,QUARTIER INDUSTRIE,Auderghem,5,Unif off campus,21004E800,DIVIN JESUS
2939,21013A23-,ROI (AVENUE DU),799229,19,1,female,child,435915,1,couple_with_child,21013A23-,Saint-Gilles,21013A23-,ROI (AVENUE DU),Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
2940,21017A041,DREVE DU DUC,1114644,19,1,female,parent,604835,2,couple_no_child,21017A041,Watermael-Boitsfort,21017A041,DREVE DU DUC,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
2941,21007A201,ROOSENDAEL (RUE),483814,19,1,female,child,264836,1,couple_with_child,21007A201,Forest,21007A201,ROOSENDAEL (RUE),Forest,5,Unif off campus,21004F970,MARLY-NORD
2942,21010A02-,LEOPOLD I,645076,19,1,female,child,356630,1,couple_with_child,21010A02-,Jette,21010A02-,LEOPOLD I,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
2943,21004B10-,ORBAN (SQUARE),266328,19,1,female,parent,144459,3,single,21004B10-,Bruxelles,21004B10-,ORBAN (SQUARE),Bruxelles,5,Unif off campus,21002A190,FORET DE SOIGNES
2944,21005A15-,SAINT-MICHEL COLLEGE,411485,19,1,female,parent,224798,3,single,21005A15-,Etterbeek,21005A15-,SAINT-MICHEL COLLEGE,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
2945,21015A36-,CAMBIER (AVENUE E.),871581,19,1,female,parent,476834,1,couple_with_child,21015A36-,Schaerbeek,21015A36-,CAMBIER (AVENUE E.),Schaerbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
2946,21001B21-,BROGNIEZ-NORD,89432,19,1,female,child,48025,1,couple_with_child,21001B21-,Anderlecht,21001B21-,BROGNIEZ-NORD,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
2947,21009A33-,SAINT-ADRIEN,542256,19,1,female,parent,297578,3,single,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
2948,21017A451,FUTAIE,1113153,19,1,female,child,603927,1,couple_with_child,21017A451,Watermael-Boitsfort,21017A451,FUTAIE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
2949,21019A34-,EUROPE (QUARTIER DE L'),1194275,19,1,female,child,650026,1,couple_with_child,21019A34-,Woluwe Saint-Pierre,21019A34-,EUROPE (QUARTIER DE L'),Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
2950,21014A10-,SAINT-FRANCOIS,840805,19,1,female,child,460182,4,single_with_child,21014A10-,Saint-Josse-ten-Noode,21014A10-,SAINT-FRANCOIS,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
2951,21001A42-,KAT,23261,19,1,female,parent,12811,2,couple_no_child,21001A42-,Anderlecht,21001A42-,KAT,Anderlecht,5,Unif off campus,21002A190,FORET DE SOIGNES
2952,21004F953,RUE DU WIMPELBERG,246304,19,1,female,child,132432,1,couple_with_child,21004F953,Bruxelles,21004F953,RUE DU WIMPELBERG,Bruxelles,5,Unif off campus,21016A521,VERREWINKEL
2953,21015A03-,JOSAPHAT (RUE),887889,19,1,female,child,485282,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,5,Unif off campus,21016A521,VERREWINKEL
2954,21009A53-,LONDRES (PLACE DE),579958,19,1,female,child,321534,1,couple_with_child,21009A53-,Ixelles,21009A53-,LONDRES (PLACE DE),Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
2955,21004F522,AVENUE DE VERSAILLES,368917,19,1,female,parent,200585,2,couple_no_child,21004F522,Bruxelles,21004F522,AVENUE DE VERSAILLES,Bruxelles,5,Unif off campus,21016A533,MOENSBERG
2956,21009A612,LIEGEOIS (RUE),584985,19,1,female,parent,324799,3,single,21009A612,Ixelles,21009A612,LIEGEOIS (RUE),Ixelles,5,Unif off campus,21004F970,MARLY-NORD
2957,21004F953,RUE DU WIMPELBERG,246982,19,1,female,parent,132679,1,couple_with_child,21004F953,Bruxelles,21004F953,RUE DU WIMPELBERG,Bruxelles,5,Unif off campus,21016A521,VERREWINKEL
2958,21007A239,NEPTUNE (AVENUE) I,520545,19,1,female,parent,284311,3,single,21007A239,Forest,21007A239,NEPTUNE (AVENUE) I,Forest,5,Unif off campus,21004F970,MARLY-NORD
2959,21007A61-,MONTENEGRO (RUE),502998,19,1,female,parent,274687,3,single,21007A61-,Forest,21007A61-,MONTENEGRO (RUE),Forest,5,Unif off campus,21004F970,MARLY-NORD
2960,21013A02-,CAPOUILLET (RUE),802590,19,1,female,parent,437785,3,single,21013A02-,Saint-Gilles,21013A02-,CAPOUILLET (RUE),Saint-Gilles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
2961,21010A141,BRUGMANN,631902,19,1,female,child,350066,1,couple_with_child,21010A141,Jette,21010A141,BRUGMANN,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
2962,21002A23-,TH. BALIS (PLACE),132381,19,1,female,child,69863,1,couple_with_child,21002A23-,Auderghem,21002A23-,TH. BALIS (PLACE),Auderghem,5,Unif off campus,21010A4MJ,VUB
2963,21007A541,LYCEE,498479,19,1,female,child,272759,1,couple_with_child,21007A541,Forest,21007A541,LYCEE,Forest,5,Unif off campus,21004F970,MARLY-NORD
2964,21005A031,MAELBEEK,413371,19,1,female,parent,225919,3,single,21005A031,Etterbeek,21005A031,MAELBEEK,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
2965,21013A23-,ROI (AVENUE DU),799315,19,1,female,child,435940,1,couple_with_child,21013A23-,Saint-Gilles,21013A23-,ROI (AVENUE DU),Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
2966,21004C52-,LOUISE (AVENUE)-NORD-OUEST,284398,19,1,female,parent,156725,3,single,21004C52-,Bruxelles,21004C52-,LOUISE (AVENUE)-NORD-OUEST,Bruxelles,5,Unif off campus,21004F970,MARLY-NORD
2967,21009A53-,LONDRES (PLACE DE),578879,19,1,female,child,321010,1,couple_with_child,21009A53-,Ixelles,21009A53-,LONDRES (PLACE DE),Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
2968,21003A02-,LAURE - BASILIQUE,171425,19,1,female,child,90880,1,couple_with_child,21003A02-,Berchem Sainte-Agathe,21003A02-,LAURE - BASILIQUE,Berchem Sainte-Agathe,5,Unif off campus,21017A09-,FORET DE SOIGNES
2969,21013A00-,HOTEL DE VILLE,825764,19,1,female,parent,451672,3,single,21013A00-,Saint-Gilles,21013A00-,HOTEL DE VILLE,Saint-Gilles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
2970,21001A32-,AURORE,16350,19,1,female,parent,8679,2,couple_no_child,21001A32-,Anderlecht,21001A32-,AURORE,Anderlecht,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
2971,21012A611,MEXICO,726528,19,1,female,parent,397396,1,couple_with_child,21012A611,Molenbeek Saint-Jean,21012A611,MEXICO,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
2972,21010A21-,MADELEINE,643442,19,1,female,parent,355488,3,single,21010A21-,Jette,21010A21-,MADELEINE,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
2973,21004A811,QUAI DU COMMERCE,361511,19,1,female,parent,196535,2,couple_no_child,21004A811,Bruxelles,21004A811,QUAI DU COMMERCE,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
2974,21005A15-,SAINT-MICHEL COLLEGE,410236,19,1,female,child,224232,4,single_with_child,21005A15-,Etterbeek,21005A15-,SAINT-MICHEL COLLEGE,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
2975,21017A512,VANDER ELST - BIEN FAIRE,1089060,19,1,female,parent,589977,2,couple_no_child,21017A512,Watermael-Boitsfort,21017A512,VANDER ELST - BIEN FAIRE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
2976,21004E72-,MAISON ROUGE (PLACE)-SUD,340386,19,1,female,parent,185417,5,colloc,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
2977,21002A00-,CENTRE - NORD,149043,19,1,female,parent,78909,1,couple_with_child,21002A00-,Auderghem,21002A00-,CENTRE - NORD,Auderghem,5,Unif off campus,21010A4MJ,VUB
2978,21013A13-,DETHY (RUE),781719,19,1,female,parent,426203,1,couple_with_child,21013A13-,Saint-Gilles,21013A13-,DETHY (RUE),Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
2979,21016A02-,ALSEMBERG-NORD,1023905,19,1,female,parent,554346,3,single,21016A02-,Uccle,21016A02-,ALSEMBERG-NORD,Uccle,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
2980,21018A311,PARC SCHUMAN,1129341,19,1,female,parent,613185,3,single,21018A311,Woluwe Saint-Lambert,21018A311,PARC SCHUMAN,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
2981,21010A00-,CENTRE,628962,19,1,female,parent,348056,2,couple_no_child,21010A00-,Jette,21010A00-,CENTRE,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
2982,21009A01-,BLYCKAERTS,572945,19,1,female,parent,317043,3,single,21009A01-,Ixelles,21009A01-,BLYCKAERTS,Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
2983,21016A342,FOND,1085336,19,1,female,parent,587746,2,couple_no_child,21016A342,Uccle,21016A342,FOND,Uccle,5,Unif off campus,21004F970,MARLY-NORD
2984,21001A30-,BIZET,42644,19,1,female,child,23526,4,single_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
2985,21012A52-,NEEP (QUARTIER DU),749727,19,1,female,parent,409352,1,couple_with_child,21012A52-,Molenbeek Saint-Jean,21012A52-,NEEP (QUARTIER DU),Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
2986,21014A05-,HOUWAERT,854746,19,1,female,parent,466916,3,single,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
2987,21001A332,ROUE,9985,19,1,female,parent,5397,1,couple_with_child,21001A332,Anderlecht,21001A332,ROUE,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
2988,21009A52-,GRAY (RUE),556325,19,1,female,parent,306094,3,single,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
2989,21017A240,SOUVERAIN-OUEST,1093153,19,1,female,parent,592325,1,couple_with_child,21017A240,Watermael-Boitsfort,21017A240,SOUVERAIN-OUEST,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
2990,21004A71-,BLAES (RUE)-CENTRE,268731,19,1,female,child,145946,1,couple_with_child,21004A71-,Bruxelles,21004A71-,BLAES (RUE)-CENTRE,Bruxelles,5,Unif off campus,21019A43-,CORNICHE VERTE
2991,21013A101,PARVIS,779150,19,1,female,parent,424810,2,couple_no_child,21013A101,Saint-Gilles,21013A101,PARVIS,Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
2992,21006A22-,SAINT-EXUPERY,471409,19,1,female,parent,258443,2,couple_no_child,21006A22-,Evere,21006A22-,SAINT-EXUPERY,Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
