,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Commune,WorkerID,WorkerType,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
3704,21004B44-,AMBIORIX-SUD (SQUARE),215685,5,0,male,child,114707,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21004A32-,CONGRES - GARE,Bruxelles
3705,21004E74-,EM. DELVA (RUE),311479,3,0,male,child,171232,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Ouest,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles
3706,21004F511,AVENUE DES PAGODES,196955,5,1,female,parent,104086,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21004F953,RUE DU WIMPELBERG,Bruxelles
3707,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333493,5,0,male,child,182115,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004A21-,ANNEESSENS (PLACE),Bruxelles
3708,21004C51-,LOUISE (AVENUE)-NORD-EST,287507,3,0,male,child,158726,1,couple_with_child,Bruxelles,1,Maternelles,Louise - Longue Haie,21004A35-,AD. MAX (BOULEVARD),Bruxelles
3709,21004C51-,LOUISE (AVENUE)-NORD-EST,287429,5,1,female,child,158685,1,couple_with_child,Bruxelles,1,Maternelles,Louise - Longue Haie,21004A32-,CONGRES - GARE,Bruxelles
3710,21004C552,LOUISE (AVENUE)-SUD,286192,3,0,male,child,157827,4,single_with_child,Bruxelles,1,Maternelles,Etangs d'Ixelles,21004B45-,ECOLE MILITAIRE,Bruxelles
3711,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274068,5,0,male,child,149667,1,couple_with_child,Bruxelles,1,Maternelles,Marolles,21004F953,RUE DU WIMPELBERG,Bruxelles
3712,21004G30-,SAINTE-ELISABETH,204210,3,0,male,child,107958,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,Bruxelles
3713,21004A34-,MONNAIE,271799,5,0,male,parent,147490,1,couple_with_child,Bruxelles,1,Maternelles,Grand Place,21004F91-,CROIX DE GUERRE (AVENUE DES),Bruxelles
3714,21004F511,AVENUE DES PAGODES,197030,5,0,male,parent,103894,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21004A71-,BLAES (RUE)-CENTRE,Bruxelles
3715,21004A32-,CONGRES - GARE,283529,3,1,female,parent,155515,1,couple_with_child,Bruxelles,1,Maternelles,Martyrs,21004B45-,ECOLE MILITAIRE,Bruxelles
3716,21004G321,HAREN-EST,209023,5,1,female,parent,110391,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles
3717,21004A811,QUAI DU COMMERCE,361303,4,1,female,child,196453,4,single_with_child,Bruxelles,1,Maternelles,Béguinage - Dixmude,21004E83-,STIENON (AVENUE),Bruxelles
3718,21004F522,AVENUE DE VERSAILLES,368859,5,0,male,child,200555,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21004F91-,CROIX DE GUERRE (AVENUE DES),Bruxelles
3719,21004F9MJ,NEDER-HEEMBEEK-NORD,249041,3,0,male,parent,133235,1,couple_with_child,Bruxelles,1,Maternelles,Industrie Nord,21004A32-,CONGRES - GARE,Bruxelles
3720,21004D610,ANVERS (CHAUSSEE D')-SUD,381492,4,0,male,child,207504,1,couple_with_child,Bruxelles,1,Maternelles,Quartier Nord,21004B421,MARIE-LOUISE (SQUARE),Bruxelles
3721,21004B43-,AMBIORIX-NORD (SQUARE),222824,4,1,female,parent,116553,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21004A71-,BLAES (RUE)-CENTRE,Bruxelles
3722,21004E201,AVENUE JEAN DE BOLOGNE,318613,4,1,female,child,174966,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21004A72-,SAINT-THOMAS (INSTITUT),Bruxelles
3723,21004F901,PLACE PETER BENOIT,201455,5,1,female,child,106806,4,single_with_child,Bruxelles,1,Maternelles,Heembeek,21004A70-,BLAES (RUE)-SUD,Bruxelles
3724,21004A23-,NOUVEAU MARCHE AU GRAIN,259294,4,0,male,child,139955,1,couple_with_child,Bruxelles,1,Maternelles,Dansaert,21004B44-,AMBIORIX-SUD (SQUARE),Bruxelles
3725,21004A33-,LIBERTE (PLACE DE LA),289326,3,0,male,child,159845,1,couple_with_child,Bruxelles,1,Maternelles,Notre-Dame-aux-Neiges,21004F901,PLACE PETER BENOIT,Bruxelles
3726,21004F522,AVENUE DE VERSAILLES,368734,4,1,female,child,200517,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21004G30-,SAINTE-ELISABETH,Bruxelles
3727,21004E74-,EM. DELVA (RUE),311882,5,0,male,child,171360,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Ouest,21004A71-,BLAES (RUE)-CENTRE,Bruxelles
3728,21004D672,QUAI DE WILLEBROECK,363310,5,0,male,child,197770,4,single_with_child,Bruxelles,1,Maternelles,Quartier Nord,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles
3729,21004G3NJ,HAREN-SUD,240039,5,1,female,child,128505,1,couple_with_child,Bruxelles,1,Maternelles,Industrie OTAN,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles
3730,21004A13-,PETIT SABLON,299988,3,0,male,parent,165936,1,couple_with_child,Bruxelles,1,Maternelles,Sablon,21004E70-,MARIE-CHRISTINE (RUE),Bruxelles
3731,21004A21-,ANNEESSENS (PLACE),294346,5,0,male,child,162875,1,couple_with_child,Bruxelles,1,Maternelles,Anneessens,21004E74-,EM. DELVA (RUE),Bruxelles
3732,21004C52-,LOUISE (AVENUE)-NORD-OUEST,283977,3,0,male,child,156505,1,couple_with_child,Bruxelles,1,Maternelles,Châtelain,21004B43-,AMBIORIX-NORD (SQUARE),Bruxelles
3733,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334893,3,0,male,parent,181972,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004F930,COIN DES CERISES,Bruxelles
3734,21004E83-,STIENON (AVENUE),322580,3,1,female,child,177043,1,couple_with_child,Bruxelles,1,Maternelles,Heysel,21004A22-,SENNE (RUE DE LA),Bruxelles
3735,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332794,3,0,male,child,181887,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004E74-,EM. DELVA (RUE),Bruxelles
3736,21004B44-,AMBIORIX-SUD (SQUARE),216640,4,0,male,child,115473,4,single_with_child,Bruxelles,1,Maternelles,Squares,21004A70-,BLAES (RUE)-SUD,Bruxelles
3737,21004A14-,GRAND SABLON,280941,3,0,male,child,154325,4,single_with_child,Bruxelles,1,Maternelles,Sablon,21004F922,RUE CHATEAU BEYAERD,Bruxelles
3738,21004F522,AVENUE DE VERSAILLES,368479,3,1,female,child,200420,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21004E83-,STIENON (AVENUE),Bruxelles
3739,21004E130,SACRE-COEUR,328617,4,0,male,child,179560,1,couple_with_child,Bruxelles,1,Maternelles,Houba,21004G30-,SAINTE-ELISABETH,Bruxelles
3740,21004A21-,ANNEESSENS (PLACE),298434,4,1,female,parent,163496,1,couple_with_child,Bruxelles,1,Maternelles,Anneessens,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles
3741,21004E72-,MAISON ROUGE (PLACE)-SUD,337856,4,0,male,child,184197,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004F930,COIN DES CERISES,Bruxelles
3742,21004A33-,LIBERTE (PLACE DE LA),288931,3,1,female,child,159642,1,couple_with_child,Bruxelles,1,Maternelles,Notre-Dame-aux-Neiges,21004B421,MARIE-LOUISE (SQUARE),Bruxelles
3743,21004D610,ANVERS (CHAUSSEE D')-SUD,382619,4,0,male,parent,207572,4,single_with_child,Bruxelles,1,Maternelles,Quartier Nord,21004E74-,EM. DELVA (RUE),Bruxelles
3744,21004E70-,MARIE-CHRISTINE (RUE),301702,5,0,male,child,167058,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004E83-,STIENON (AVENUE),Bruxelles
3745,21004F922,RUE CHATEAU BEYAERD,237509,4,1,female,child,127322,4,single_with_child,Bruxelles,1,Maternelles,Heembeek,21004B421,MARIE-LOUISE (SQUARE),Bruxelles
3746,21004E130,SACRE-COEUR,330775,4,0,male,parent,178959,4,single_with_child,Bruxelles,1,Maternelles,Houba,21004A35-,AD. MAX (BOULEVARD),Bruxelles
3747,21004A21-,ANNEESSENS (PLACE),296553,3,0,male,child,163689,4,single_with_child,Bruxelles,1,Maternelles,Anneessens,21004A71-,BLAES (RUE)-CENTRE,Bruxelles
3748,21004G321,HAREN-EST,208774,4,1,female,child,110410,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21004E74-,EM. DELVA (RUE),Bruxelles
3749,21004E12-,PRINCE LEOPOLD (SQUARE),351995,5,1,female,child,191208,4,single_with_child,Bruxelles,1,Maternelles,Houba,21004A32-,CONGRES - GARE,Bruxelles
3750,21004A23-,NOUVEAU MARCHE AU GRAIN,259770,3,0,male,child,140163,1,couple_with_child,Bruxelles,1,Maternelles,Dansaert,21004B44-,AMBIORIX-SUD (SQUARE),Bruxelles
3751,21004A03-,BON SECOURS - PALAIS DU MIDI,256318,3,1,female,child,138084,1,couple_with_child,Bruxelles,1,Maternelles,Stalingrad,21004A22-,SENNE (RUE DE LA),Bruxelles
3752,21004E74-,EM. DELVA (RUE),311786,4,0,male,child,171327,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Ouest,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles
3753,21004E83-,STIENON (AVENUE),324014,3,1,female,child,177575,1,couple_with_child,Bruxelles,1,Maternelles,Heysel,21004E74-,EM. DELVA (RUE),Bruxelles
3754,21004A35-,AD. MAX (BOULEVARD),227270,4,0,male,child,121773,4,single_with_child,Bruxelles,1,Maternelles,Martyrs,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles
3755,21004A22-,SENNE (RUE DE LA),265237,4,1,female,child,143608,4,single_with_child,Bruxelles,1,Maternelles,Anneessens,21004F901,PLACE PETER BENOIT,Bruxelles
3756,21004F9MJ,NEDER-HEEMBEEK-NORD,248193,5,0,male,child,133323,1,couple_with_child,Bruxelles,1,Maternelles,Industrie Nord,21004B44-,AMBIORIX-SUD (SQUARE),Bruxelles
3757,21004E130,SACRE-COEUR,328210,5,0,male,child,179429,1,couple_with_child,Bruxelles,1,Maternelles,Houba,21004F901,PLACE PETER BENOIT,Bruxelles
3758,21004D610,ANVERS (CHAUSSEE D')-SUD,381645,3,1,female,child,207552,4,single_with_child,Bruxelles,1,Maternelles,Quartier Nord,21004E74-,EM. DELVA (RUE),Bruxelles
3759,21004E130,SACRE-COEUR,327675,3,1,female,child,179280,4,single_with_child,Bruxelles,1,Maternelles,Houba,21004E82-,CITE MODELE,Bruxelles
3760,21004B411,DEUX EGLISES (RUE DES),193720,4,1,female,child,102665,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21004A21-,ANNEESSENS (PLACE),Bruxelles
3761,21004A21-,ANNEESSENS (PLACE),298967,3,0,male,parent,163142,1,couple_with_child,Bruxelles,1,Maternelles,Anneessens,21004B45-,ECOLE MILITAIRE,Bruxelles
3762,21004A22-,SENNE (RUE DE LA),264255,4,1,female,child,142882,4,single_with_child,Bruxelles,1,Maternelles,Anneessens,21004F91-,CROIX DE GUERRE (AVENUE DES),Bruxelles
3763,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332220,4,0,male,child,181691,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004E82-,CITE MODELE,Bruxelles
3764,21004F9MJ,NEDER-HEEMBEEK-NORD,248929,4,1,female,parent,133452,1,couple_with_child,Bruxelles,1,Maternelles,Industrie Nord,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles
3765,21004D62-,ANVERS (CHAUSSEE D')-NORD,345222,5,1,female,child,187816,1,couple_with_child,Bruxelles,1,Maternelles,Quartier Nord,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles
3766,21004F930,COIN DES CERISES,207196,5,0,male,child,109531,4,single_with_child,Bruxelles,1,Maternelles,Heembeek,21004B45-,ECOLE MILITAIRE,Bruxelles
3767,21004F531,RUE DES FAINES,232067,5,1,female,child,124499,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21004A32-,CONGRES - GARE,Bruxelles
3768,21004E101,PARVIS NOTRE DAME,358715,4,1,female,child,195031,4,single_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004E83-,STIENON (AVENUE),Bruxelles
3769,21004G30-,SAINTE-ELISABETH,204656,4,1,female,child,108088,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21004B45-,ECOLE MILITAIRE,Bruxelles
3770,21004G30-,SAINTE-ELISABETH,204411,5,0,male,child,108020,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21004F901,PLACE PETER BENOIT,Bruxelles
3771,21004E70-,MARIE-CHRISTINE (RUE),301350,3,1,female,child,166942,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004E74-,EM. DELVA (RUE),Bruxelles
3772,21004A811,QUAI DU COMMERCE,361395,5,1,female,child,196487,1,couple_with_child,Bruxelles,1,Maternelles,Béguinage - Dixmude,21004F901,PLACE PETER BENOIT,Bruxelles
3773,21004G30-,SAINTE-ELISABETH,203449,4,1,female,child,107733,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21004F901,PLACE PETER BENOIT,Bruxelles
3774,21004F9MJ,NEDER-HEEMBEEK-NORD,248135,5,1,female,child,133305,1,couple_with_child,Bruxelles,1,Maternelles,Industrie Nord,21004B43-,AMBIORIX-NORD (SQUARE),Bruxelles
3775,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333476,3,0,male,child,182111,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004E12-,PRINCE LEOPOLD (SQUARE),Bruxelles
3776,21004A24-,MARCHE AU PORCS,223824,5,0,male,child,119603,1,couple_with_child,Bruxelles,1,Maternelles,Dansaert,21004F922,RUE CHATEAU BEYAERD,Bruxelles
3777,21004F9MJ,NEDER-HEEMBEEK-NORD,248667,3,0,male,child,133462,1,couple_with_child,Bruxelles,1,Maternelles,Industrie Nord,21004E12-,PRINCE LEOPOLD (SQUARE),Bruxelles
3778,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,228920,5,1,female,child,122834,1,couple_with_child,Bruxelles,1,Maternelles,Béguinage - Dixmude,21004A22-,SENNE (RUE DE LA),Bruxelles
3779,21004G30-,SAINTE-ELISABETH,204449,5,0,male,child,108029,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles
3780,21004F91-,CROIX DE GUERRE (AVENUE DES),235508,3,0,male,child,126254,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21004A70-,BLAES (RUE)-SUD,Bruxelles
3781,21004D600,PARVIS SAINT-ROCH,379496,4,1,female,parent,206199,1,couple_with_child,Bruxelles,1,Maternelles,Quartier Nord,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles
3782,21004D6NJ,TOUR ET TAXIS,354384,4,0,male,parent,192560,1,couple_with_child,Bruxelles,1,Maternelles,Quartier Maritime,21004E82-,CITE MODELE,Bruxelles
3783,21004A822,RUE DES COMMERCANTS,355142,3,0,male,parent,192874,1,couple_with_child,Bruxelles,1,Maternelles,Béguinage - Dixmude,21004B45-,ECOLE MILITAIRE,Bruxelles
3784,21004E12-,PRINCE LEOPOLD (SQUARE),351826,3,1,female,child,191156,4,single_with_child,Bruxelles,1,Maternelles,Houba,21004A72-,SAINT-THOMAS (INSTITUT),Bruxelles
3785,21004A03-,BON SECOURS - PALAIS DU MIDI,256827,4,0,male,child,138329,1,couple_with_child,Bruxelles,1,Maternelles,Stalingrad,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,Bruxelles
3786,21004E70-,MARIE-CHRISTINE (RUE),302037,3,1,female,child,167161,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004B44-,AMBIORIX-SUD (SQUARE),Bruxelles
3787,21004A33-,LIBERTE (PLACE DE LA),289472,3,1,female,child,159931,1,couple_with_child,Bruxelles,1,Maternelles,Notre-Dame-aux-Neiges,21004F922,RUE CHATEAU BEYAERD,Bruxelles
3788,21004E14-,ECOLE DES CADETS,365600,5,0,male,child,198759,1,couple_with_child,Bruxelles,1,Maternelles,Houba,21004F922,RUE CHATEAU BEYAERD,Bruxelles
3789,21004E72-,MAISON ROUGE (PLACE)-SUD,337794,4,0,male,child,184175,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004F930,COIN DES CERISES,Bruxelles
3790,21004E12-,PRINCE LEOPOLD (SQUARE),352258,4,1,female,child,191288,4,single_with_child,Bruxelles,1,Maternelles,Houba,21004A21-,ANNEESSENS (PLACE),Bruxelles
3791,21004F922,RUE CHATEAU BEYAERD,238665,5,1,female,child,127725,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21004E74-,EM. DELVA (RUE),Bruxelles
3792,21004F953,RUE DU WIMPELBERG,246526,5,1,female,child,132516,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21004E12-,PRINCE LEOPOLD (SQUARE),Bruxelles
3793,21004F531,RUE DES FAINES,232096,3,1,female,child,124508,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21004G30-,SAINTE-ELISABETH,Bruxelles
3794,21004G321,HAREN-EST,208576,5,1,female,child,110354,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21004B43-,AMBIORIX-NORD (SQUARE),Bruxelles
3795,21004A34-,MONNAIE,271802,4,0,male,parent,147558,1,couple_with_child,Bruxelles,1,Maternelles,Grand Place,21004F930,COIN DES CERISES,Bruxelles
3796,21004E74-,EM. DELVA (RUE),311983,5,0,male,child,171395,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Ouest,21004A21-,ANNEESSENS (PLACE),Bruxelles
3797,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332281,3,1,female,child,181711,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles
3798,21004G30-,SAINTE-ELISABETH,203087,4,1,female,child,107623,4,single_with_child,Bruxelles,1,Maternelles,Haren,21004E70-,MARIE-CHRISTINE (RUE),Bruxelles
3799,21004A02-,SAINT-FRANCOIS XAVIER,249846,3,0,male,child,134179,1,couple_with_child,Bruxelles,1,Maternelles,Stalingrad,21004F922,RUE CHATEAU BEYAERD,Bruxelles
3800,21004E70-,MARIE-CHRISTINE (RUE),303615,5,1,female,child,167675,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004F901,PLACE PETER BENOIT,Bruxelles
3801,21004G30-,SAINTE-ELISABETH,204460,3,0,male,child,108033,4,single_with_child,Bruxelles,1,Maternelles,Haren,21004A70-,BLAES (RUE)-SUD,Bruxelles
3802,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274397,5,0,male,child,149816,4,single_with_child,Bruxelles,1,Maternelles,Marolles,21004B45-,ECOLE MILITAIRE,Bruxelles
3803,21004A811,QUAI DU COMMERCE,361316,3,0,male,child,196456,1,couple_with_child,Bruxelles,1,Maternelles,Béguinage - Dixmude,21004G30-,SAINTE-ELISABETH,Bruxelles
3804,21004E74-,EM. DELVA (RUE),309718,3,1,female,child,170641,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Ouest,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles
3805,21004F9MJ,NEDER-HEEMBEEK-NORD,249042,3,0,male,parent,133433,4,single_with_child,Bruxelles,1,Maternelles,Industrie Nord,21004A32-,CONGRES - GARE,Bruxelles
3806,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333438,3,1,female,child,182097,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004B44-,AMBIORIX-SUD (SQUARE),Bruxelles
3807,21004G30-,SAINTE-ELISABETH,202835,5,0,male,child,107545,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21004E74-,EM. DELVA (RUE),Bruxelles
3808,21004F531,RUE DES FAINES,232020,5,1,female,child,124486,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21004B44-,AMBIORIX-SUD (SQUARE),Bruxelles
3809,21004E70-,MARIE-CHRISTINE (RUE),303193,5,0,male,child,167547,4,single_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004F922,RUE CHATEAU BEYAERD,Bruxelles
3810,21004F9MJ,NEDER-HEEMBEEK-NORD,248516,4,0,male,child,133420,1,couple_with_child,Bruxelles,1,Maternelles,Industrie Nord,21004A70-,BLAES (RUE)-SUD,Bruxelles
3811,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334903,3,0,male,parent,181418,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004F531,RUE DES FAINES,Bruxelles
3812,21004C552,LOUISE (AVENUE)-SUD,285876,3,0,male,child,157676,1,couple_with_child,Bruxelles,1,Maternelles,Etangs d'Ixelles,21004F930,COIN DES CERISES,Bruxelles
3813,21004A811,QUAI DU COMMERCE,360641,3,0,male,child,196184,1,couple_with_child,Bruxelles,1,Maternelles,Béguinage - Dixmude,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,Bruxelles
3814,21004F9MJ,NEDER-HEEMBEEK-NORD,248933,4,1,female,parent,133388,1,couple_with_child,Bruxelles,1,Maternelles,Industrie Nord,21004E12-,PRINCE LEOPOLD (SQUARE),Bruxelles
3815,21004E70-,MARIE-CHRISTINE (RUE),304213,3,0,male,child,167853,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles
3816,21004A21-,ANNEESSENS (PLACE),294464,3,0,male,child,162913,1,couple_with_child,Bruxelles,1,Maternelles,Anneessens,21004F91-,CROIX DE GUERRE (AVENUE DES),Bruxelles
3817,21004F511,AVENUE DES PAGODES,196546,4,0,male,child,104146,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21004E74-,EM. DELVA (RUE),Bruxelles
3818,21004E130,SACRE-COEUR,328573,5,0,male,child,179543,1,couple_with_child,Bruxelles,1,Maternelles,Houba,21004A70-,BLAES (RUE)-SUD,Bruxelles
3819,21004E800,DIVIN JESUS,356085,3,0,male,child,193695,1,couple_with_child,Bruxelles,1,Maternelles,Heysel,21004F922,RUE CHATEAU BEYAERD,Bruxelles
3820,21004A71-,BLAES (RUE)-CENTRE,268780,3,0,male,child,145970,1,couple_with_child,Bruxelles,1,Maternelles,Marolles,21004A22-,SENNE (RUE DE LA),Bruxelles
3821,21004E233,DE MEYSSE (AVENUE),357060,3,0,male,child,194241,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles
3822,21004E101,PARVIS NOTRE DAME,358578,4,1,female,child,194987,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004E70-,MARIE-CHRISTINE (RUE),Bruxelles
3823,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,331798,5,0,male,child,181552,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles
3824,21004E12-,PRINCE LEOPOLD (SQUARE),351939,6,0,male,child,191190,1,couple_with_child,Bruxelles,1,Maternelles,Houba,21004F930,COIN DES CERISES,Bruxelles
3825,21004A72-,SAINT-THOMAS (INSTITUT),267435,3,0,male,child,145073,1,couple_with_child,Bruxelles,1,Maternelles,Marolles,21004A72-,SAINT-THOMAS (INSTITUT),Bruxelles
3826,21004E83-,STIENON (AVENUE),322590,4,0,male,child,177046,1,couple_with_child,Bruxelles,1,Maternelles,Heysel,21004E70-,MARIE-CHRISTINE (RUE),Bruxelles
3827,21004A20-,BOURSE-NORD-OUEST,278051,5,0,male,child,152204,1,couple_with_child,Bruxelles,1,Maternelles,Dansaert,21004F930,COIN DES CERISES,Bruxelles
3828,21004F522,AVENUE DE VERSAILLES,368568,4,1,female,child,200455,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21004B45-,ECOLE MILITAIRE,Bruxelles
3829,21004A21-,ANNEESSENS (PLACE),294645,3,1,female,child,162977,1,couple_with_child,Bruxelles,1,Maternelles,Anneessens,21004B421,MARIE-LOUISE (SQUARE),Bruxelles
3830,21004C63-,NATIONS (SQUARE DES),244142,3,1,female,child,131017,4,single_with_child,Bruxelles,1,Maternelles,Dries,21004B43-,AMBIORIX-NORD (SQUARE),Bruxelles
3831,21004E101,PARVIS NOTRE DAME,359641,6,0,male,parent,194607,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004B45-,ECOLE MILITAIRE,Bruxelles
3832,21004B43-,AMBIORIX-NORD (SQUARE),218658,5,1,female,child,116546,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21004A32-,CONGRES - GARE,Bruxelles
3833,21004E83-,STIENON (AVENUE),324040,4,0,male,child,177581,1,couple_with_child,Bruxelles,1,Maternelles,Heysel,21004A21-,ANNEESSENS (PLACE),Bruxelles
3834,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332215,3,0,male,child,181690,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles
3835,21004G310,HAREN-SUD-OUEST,198678,5,0,male,child,105344,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21004A32-,CONGRES - GARE,Bruxelles
3836,21004E201,AVENUE JEAN DE BOLOGNE,318018,4,1,female,child,174757,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21004E70-,MARIE-CHRISTINE (RUE),Bruxelles
3837,21004A25-,BEGUINAGE (PLACE DU),211922,4,1,female,child,112388,1,couple_with_child,Bruxelles,1,Maternelles,Béguinage - Dixmude,21004F91-,CROIX DE GUERRE (AVENUE DES),Bruxelles
3838,21004E201,AVENUE JEAN DE BOLOGNE,316209,3,0,male,child,174060,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,Bruxelles
3839,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332988,4,0,male,child,181953,1,couple_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004A32-,CONGRES - GARE,Bruxelles
3840,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229119,3,0,male,child,122928,1,couple_with_child,Bruxelles,1,Maternelles,Béguinage - Dixmude,21004E12-,PRINCE LEOPOLD (SQUARE),Bruxelles
3841,21004E82-,CITE MODELE,372408,5,0,male,child,202313,4,single_with_child,Bruxelles,1,Maternelles,Heysel,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles
3842,21004F930,COIN DES CERISES,207204,5,0,male,child,109533,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21004G30-,SAINTE-ELISABETH,Bruxelles
3843,21004B44-,AMBIORIX-SUD (SQUARE),215545,4,1,female,child,114642,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles
3844,21004E70-,MARIE-CHRISTINE (RUE),301011,4,1,female,child,166836,4,single_with_child,Bruxelles,1,Maternelles,Vieux Laeken Est,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles
