,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Commune,WorkerID,WorkerType,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
145,21001A152,LINDE-OUEST,121247,3,1,female,child,63952,4,single_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
146,21001A011,KLEINMOLEN,83937,4,0,male,child,45086,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
147,21001A120,MINIMES,118792,4,1,female,child,62593,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
148,21001A051,LINDE-EST,67016,4,1,female,parent,35959,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
149,21001A10-,PORSELEIN,116406,4,0,male,child,61503,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
150,21001A02-,WAYEZ,122103,5,0,male,child,64438,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
151,21001A011,KLEINMOLEN,84342,5,1,female,child,45225,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
152,21001A00-,RESISTANCE,104620,5,0,male,child,55427,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
153,21001A051,LINDE-EST,66167,4,0,male,child,35867,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
154,21001A120,MINIMES,119050,4,1,female,child,62676,4,single_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
155,21001A120,MINIMES,118830,5,0,male,child,62607,4,single_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
156,21001A011,KLEINMOLEN,83777,5,0,male,child,45032,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
157,21001A120,MINIMES,118455,4,0,male,child,62464,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
158,21001A011,KLEINMOLEN,84815,3,0,male,child,45390,4,single_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
159,21001A120,MINIMES,119263,5,1,female,child,62744,4,single_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
160,21001A051,LINDE-EST,66113,4,0,male,child,35847,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
161,21001A00-,RESISTANCE,104313,4,0,male,child,55319,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
162,21001A00-,RESISTANCE,104851,5,0,male,child,55508,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
163,21001A02-,WAYEZ,122174,3,1,female,child,64459,1,couple_with_child,Anderlecht,1,Maternelles,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
164,21001A95-,BUFFON,107028,4,0,male,child,56800,1,couple_with_child,Anderlecht,1,Maternelles,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
165,21001A95-,BUFFON,107290,4,0,male,child,56892,1,couple_with_child,Anderlecht,1,Maternelles,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
166,21001A95-,BUFFON,108346,5,0,male,child,57241,1,couple_with_child,Anderlecht,1,Maternelles,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
167,21001A95-,BUFFON,107567,3,0,male,child,56985,1,couple_with_child,Anderlecht,1,Maternelles,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
168,21001A941,CROCUS,69068,3,1,female,child,37224,1,couple_with_child,Anderlecht,1,Maternelles,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
169,21001A95-,BUFFON,107233,3,0,male,child,56872,1,couple_with_child,Anderlecht,1,Maternelles,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
170,21001A95-,BUFFON,108541,4,1,female,child,57299,1,couple_with_child,Anderlecht,1,Maternelles,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
171,21001A941,CROCUS,68679,4,1,female,child,37097,1,couple_with_child,Anderlecht,1,Maternelles,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
172,21001A95-,BUFFON,107357,6,0,male,child,56913,1,couple_with_child,Anderlecht,1,Maternelles,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
173,21001A941,CROCUS,68519,3,1,female,child,37043,1,couple_with_child,Anderlecht,1,Maternelles,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
174,21001B10-,ROSEE-EST,110761,5,0,male,child,58393,4,single_with_child,Anderlecht,1,Maternelles,Cureghem Rosée,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
175,21001B17-,ABATTOIR,87063,5,1,female,parent,46585,1,couple_with_child,Anderlecht,1,Maternelles,Cureghem Rosée,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
176,21001B10-,ROSEE-EST,111056,3,0,male,child,58492,4,single_with_child,Anderlecht,1,Maternelles,Cureghem Rosée,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
177,21012A84-,METTEWIE-BUILDINGS,676238,3,0,male,child,372088,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
178,21012A24-,OSSEGHEM,679661,5,1,female,child,373747,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
179,21012A24-,OSSEGHEM,679788,3,1,female,child,373787,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
180,21012A24-,OSSEGHEM,680240,5,0,male,child,374164,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
181,21012A26-,MACHTENS-NORD,685025,5,1,female,parent,375790,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
182,21012A20-,BAECK,721899,3,0,male,child,395178,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
183,21012A84-,METTEWIE-BUILDINGS,676132,5,0,male,child,372058,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
184,21001A72-,OSSEGEM,81617,3,0,male,child,43787,1,couple_with_child,Anderlecht,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
185,21012A26-,MACHTENS-NORD,683878,4,1,female,child,376115,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
186,21012A851,CONDOR,697178,3,1,female,parent,382881,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
187,21012A24-,OSSEGHEM,678376,4,0,male,child,373274,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
188,21012A20-,BAECK,722570,5,0,male,parent,395064,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
189,21012A24-,OSSEGHEM,678738,5,1,female,child,373417,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
190,21012A26-,MACHTENS-NORD,684020,4,0,male,child,376157,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
191,21012A20-,BAECK,721770,4,1,female,child,395141,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
192,21012A20-,BAECK,721974,3,1,female,child,395199,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
193,21012A23-,MACHTENS-SUD,756099,5,1,female,child,412771,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
194,21012A84-,METTEWIE-BUILDINGS,676185,4,0,male,child,372072,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
195,21012A24-,OSSEGHEM,679174,5,1,female,child,373586,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
196,21001A72-,OSSEGEM,81809,3,0,male,child,43847,4,single_with_child,Anderlecht,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
197,21012A20-,BAECK,722565,5,0,male,parent,395133,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
198,21001A72-,OSSEGEM,80198,3,0,male,child,43281,1,couple_with_child,Anderlecht,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
199,21012A23-,MACHTENS-SUD,756979,6,1,female,parent,412195,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
200,21012A23-,MACHTENS-SUD,754861,5,1,female,child,412316,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
201,21012A22-,BRASILIA,698004,5,1,female,child,383570,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
202,21001A72-,OSSEGEM,82755,5,0,male,parent,43769,4,single_with_child,Anderlecht,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
203,21012A23-,MACHTENS-SUD,755174,5,0,male,child,412440,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
204,21001A72-,OSSEGEM,81327,3,0,male,child,43703,1,couple_with_child,Anderlecht,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
205,21001A72-,OSSEGEM,80411,5,1,female,child,43360,4,single_with_child,Anderlecht,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
206,21012A882,DARING,697490,4,0,male,child,383314,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
207,21012A23-,MACHTENS-SUD,755586,3,0,male,child,412602,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
208,21001A72-,OSSEGEM,81768,4,1,female,child,43832,1,couple_with_child,Anderlecht,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
209,21012A851,CONDOR,696869,5,0,male,child,382908,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
210,21012A30-,METTEWIE - IDYLLE,752091,3,0,male,child,410896,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
211,21012A23-,MACHTENS-SUD,754427,3,1,female,child,412147,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
212,21012A30-,METTEWIE - IDYLLE,752392,4,1,female,child,411016,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
213,21012A84-,METTEWIE-BUILDINGS,676047,3,1,female,child,372032,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
214,21012A20-,BAECK,721986,4,1,female,child,395203,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
215,21012A24-,OSSEGHEM,680247,5,0,male,child,374166,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
216,21012A24-,OSSEGHEM,678641,4,1,female,child,373383,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
217,21012A882,DARING,697862,4,0,male,parent,383265,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
218,21012A851,CONDOR,696790,4,1,female,child,382881,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
219,21002A20-,SAINT-JULIEN,126746,3,0,male,child,66803,1,couple_with_child,Auderghem,1,Maternelles,Chaussée de Wavre - Saint-Julien,21004E800,DIVIN JESUS,Bruxelles
220,21002A53-,PECHERIES,128264,4,1,female,child,67699,1,couple_with_child,Auderghem,1,Maternelles,Watermael Centre,21010A4MJ,VUB,Jette
221,21017A13-,BOULEAUX,1108688,5,0,male,child,601377,1,couple_with_child,Watermael-Boitsfort,1,Maternelles,Watermael Centre,21004E82-,CITE MODELE,Bruxelles
222,21017A13-,BOULEAUX,1108632,3,1,female,child,601357,1,couple_with_child,Watermael-Boitsfort,1,Maternelles,Watermael Centre,21004E82-,CITE MODELE,Bruxelles
223,21017A212,AVENUE DE LA TENDERIE,1110287,3,1,female,child,602305,1,couple_with_child,Watermael-Boitsfort,1,Maternelles,Watermael Centre,21004E82-,CITE MODELE,Bruxelles
224,21017A212,AVENUE DE LA TENDERIE,1110542,4,0,male,child,602414,1,couple_with_child,Watermael-Boitsfort,1,Maternelles,Watermael Centre,21004E82-,CITE MODELE,Bruxelles
225,21017A13-,BOULEAUX,1108575,3,0,male,child,601334,1,couple_with_child,Watermael-Boitsfort,1,Maternelles,Watermael Centre,21004E82-,CITE MODELE,Bruxelles
226,21019A32-,CHANT D'OISEAU,1202536,5,1,female,child,654503,1,couple_with_child,Woluwe Saint-Pierre,1,Maternelles,Chant d'Oiseau,21001C6PB,ZONE RURALE,Anderlecht
227,21019A33-,MIMOSAS (AVENUE),1198228,5,0,male,parent,651583,1,couple_with_child,Woluwe Saint-Pierre,1,Maternelles,Chant d'Oiseau,21001C6PB,ZONE RURALE,Anderlecht
228,21002A130,PARC DES PRINCES,139728,5,0,male,child,73741,1,couple_with_child,Auderghem,1,Maternelles,Transvaal,21004E800,DIVIN JESUS,Bruxelles
229,21002A11-,SACRE-COEUR,153371,3,0,male,child,81265,4,single_with_child,Auderghem,1,Maternelles,Transvaal,21010A4MJ,VUB,Jette
230,21002A12-,AVENUE SCHALLER,158144,5,0,male,child,83747,1,couple_with_child,Auderghem,1,Maternelles,Transvaal,21010A4MJ,VUB,Jette
231,21002A130,PARC DES PRINCES,140064,5,1,female,child,73851,1,couple_with_child,Auderghem,1,Maternelles,Transvaal,21004E800,DIVIN JESUS,Bruxelles
232,21002A11-,SACRE-COEUR,153723,3,0,male,parent,81112,1,couple_with_child,Auderghem,1,Maternelles,Transvaal,21010A4MJ,VUB,Jette
233,21002A411,PUTDAAL,147774,3,1,female,child,78256,1,couple_with_child,Auderghem,1,Maternelles,Putdael,21001C6PB,ZONE RURALE,Anderlecht
234,21019A22-,PUTDAAL,1220984,5,1,female,child,664396,1,couple_with_child,Woluwe Saint-Pierre,1,Maternelles,Putdael,21001C6PB,ZONE RURALE,Anderlecht
235,21002A041,VIGNETTE,160795,4,0,male,child,85240,1,couple_with_child,Auderghem,1,Maternelles,Auderghem centre,21010A4MJ,VUB,Jette
236,21002A00-,CENTRE - NORD,148590,3,1,female,child,78720,1,couple_with_child,Auderghem,1,Maternelles,Auderghem centre,21010A4MJ,VUB,Jette
237,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,159953,5,0,male,child,84687,1,couple_with_child,Auderghem,1,Maternelles,Auderghem centre,21001C6PB,ZONE RURALE,Anderlecht
238,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,159918,5,0,male,child,84676,1,couple_with_child,Auderghem,1,Maternelles,Auderghem centre,21001C6PB,ZONE RURALE,Anderlecht
239,21002A030,LAMMERENDRIES,152109,3,0,male,child,80500,1,couple_with_child,Auderghem,1,Maternelles,Trois Tilleuls,21010A4MJ,VUB,Jette
240,21002A030,LAMMERENDRIES,151736,5,1,female,child,80368,4,single_with_child,Auderghem,1,Maternelles,Trois Tilleuls,21010A4MJ,VUB,Jette
241,21003A312,POTAARDE  VLAK,163998,3,0,male,child,86697,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Potaarde,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
242,21003A04-,L. DE SMET,168786,4,1,female,parent,89223,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Potaarde,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
243,21003A312,POTAARDE  VLAK,163259,4,1,female,child,86492,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Potaarde,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
244,21003A312,POTAARDE  VLAK,164017,3,0,male,child,86703,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Potaarde,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
245,21003A312,POTAARDE  VLAK,164028,4,0,male,child,86706,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Potaarde,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
246,21003A312,POTAARDE  VLAK,163483,4,0,male,child,86554,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Potaarde,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
247,21003A331,ALLEE VERTE,167273,5,1,female,child,88649,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
248,21003A02-,LAURE - BASILIQUE,172051,3,0,male,child,91118,4,single_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
249,21003A00-,CENTRE,179904,3,0,male,child,94968,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
250,21003A02-,LAURE - BASILIQUE,172392,4,1,female,child,91229,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
251,21003A00-,CENTRE,180217,5,0,male,child,95065,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
252,21003A00-,CENTRE,180264,3,1,female,child,95080,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
253,21003A00-,CENTRE,179366,4,0,male,child,94781,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
254,21003A00-,CENTRE,178984,4,0,male,child,94643,4,single_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
255,21003A0AJ,HUNDERENVELD,169402,4,1,female,child,89809,4,single_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
256,21003A00-,CENTRE,179740,5,1,female,child,94912,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
257,21003A2MJ,GARE,185285,5,1,female,child,97828,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
258,21003A05-,DE SELLIERS DE MORANVILLE,183421,5,0,male,child,96725,4,single_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
259,21003A41-,MONNET,184855,4,0,male,child,97611,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
260,21003A323,SEPT ETOILES,165384,5,0,male,child,87565,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
261,21003A212,CLOS DU ZAVELENBERG,177515,3,1,female,child,93949,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
262,21003A0AJ,HUNDERENVELD,169621,3,1,female,child,89893,4,single_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
263,21003A02-,LAURE - BASILIQUE,172962,5,1,female,child,91593,4,single_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
264,21003A02-,LAURE - BASILIQUE,172624,3,0,male,child,91298,4,single_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
265,21003A02-,LAURE - BASILIQUE,171755,3,1,female,child,91004,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
266,21003A11-,CITE MODERNE,181961,5,1,female,child,96036,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
267,21003A283,ZAVELENBERG,181209,5,1,female,child,95718,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
268,21003A41-,MONNET,184939,4,0,male,child,97639,4,single_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
269,21003A212,CLOS DU ZAVELENBERG,177583,3,0,male,child,93969,4,single_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
270,21003A00-,CENTRE,179433,3,0,male,child,94803,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
271,21003A342,HOGENBOS,166352,6,1,female,child,88119,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
272,21012A822,KORENBEEK,760442,3,0,male,child,415150,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
273,21012A822,KORENBEEK,759985,5,0,male,child,414976,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
274,21003A03-,HAUT-CHAMP,173964,4,0,male,child,92150,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
275,21003A03-,HAUT-CHAMP,174660,3,0,male,child,92348,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
276,21012A822,KORENBEEK,760181,4,1,female,child,415055,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
277,21003A342,HOGENBOS,166313,5,1,female,child,88107,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
278,21012A822,KORENBEEK,761463,3,0,male,child,415522,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
279,21012A822,KORENBEEK,762100,3,1,female,child,415750,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
280,21003A03-,HAUT-CHAMP,174655,6,0,male,child,92347,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
281,21012A822,KORENBEEK,764009,4,0,male,parent,415239,4,single_with_child,Molenbeek Saint-Jean,1,Maternelles,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
282,21003A10-,HOPITAL FRANCAIS,186602,5,0,male,child,98604,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
283,21011A10-,PAIX (AVENUE DE LA),659392,3,1,female,child,363678,1,couple_with_child,Koekelberg,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
284,21012A50-,BENES,733230,3,0,male,child,400761,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
285,21012A50-,BENES,734428,3,1,female,parent,400302,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
286,21011A11-,LEPREUX,650286,5,1,female,child,359116,4,single_with_child,Koekelberg,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
