,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType
140240,140302,21002A130,PARC DES PRINCES,140302,16,0,male,parent,73931,2,couple_no_child,21002A130,Auderghem,6,Worker
140241,140303,21002A130,PARC DES PRINCES,140303,16,1,female,parent,73932,4,single_with_child,21002A130,Auderghem,6,Worker
141407,141469,21002A311,AMITIE (PLACE DE L'),141469,17,0,male,parent,74577,2,couple_no_child,21002A311,Auderghem,6,Worker
141415,141477,21002A311,AMITIE (PLACE DE L'),141477,16,0,male,parent,74581,1,couple_with_child,21002A311,Auderghem,6,Worker
141441,141503,21002A311,AMITIE (PLACE DE L'),141503,17,0,male,parent,74593,1,couple_with_child,21002A311,Auderghem,6,Worker
141445,141507,21002A311,AMITIE (PLACE DE L'),141507,16,0,male,parent,74594,1,couple_with_child,21002A311,Auderghem,6,Worker
141449,141511,21002A311,AMITIE (PLACE DE L'),141511,16,0,male,parent,74595,2,couple_no_child,21002A311,Auderghem,6,Worker
141457,141519,21002A311,AMITIE (PLACE DE L'),141519,17,0,male,parent,74600,1,couple_with_child,21002A311,Auderghem,6,Worker
141472,141534,21002A311,AMITIE (PLACE DE L'),141534,17,1,female,parent,74611,1,couple_with_child,21002A311,Auderghem,6,Worker
141474,141536,21002A311,AMITIE (PLACE DE L'),141536,17,1,female,parent,74612,1,couple_with_child,21002A311,Auderghem,6,Worker
141476,141538,21002A311,AMITIE (PLACE DE L'),141538,17,1,female,parent,74613,2,couple_no_child,21002A311,Auderghem,6,Worker
141478,141540,21002A311,AMITIE (PLACE DE L'),141540,17,1,female,parent,74614,4,single_with_child,21002A311,Auderghem,6,Worker
141479,141541,21002A311,AMITIE (PLACE DE L'),141541,16,1,female,parent,74615,1,couple_with_child,21002A311,Auderghem,6,Worker
141481,141543,21002A311,AMITIE (PLACE DE L'),141543,16,1,female,parent,74616,1,couple_with_child,21002A311,Auderghem,6,Worker
141483,141545,21002A311,AMITIE (PLACE DE L'),141545,16,1,female,parent,74617,2,couple_no_child,21002A311,Auderghem,6,Worker
141485,141547,21002A311,AMITIE (PLACE DE L'),141547,16,1,female,parent,74618,4,single_with_child,21002A311,Auderghem,6,Worker
142081,142143,21002A372,QUARTIER INDUSTRIE,142143,17,0,male,parent,74982,2,couple_no_child,21002A372,Auderghem,6,Worker
142092,142154,21002A372,QUARTIER INDUSTRIE,142154,16,0,male,parent,74987,1,couple_with_child,21002A372,Auderghem,6,Worker
142107,142169,21002A372,QUARTIER INDUSTRIE,142169,16,0,male,parent,74993,1,couple_with_child,21002A372,Auderghem,6,Worker
142116,142178,21002A372,QUARTIER INDUSTRIE,142178,17,1,female,parent,74997,1,couple_with_child,21002A372,Auderghem,6,Worker
142119,142181,21002A372,QUARTIER INDUSTRIE,142181,16,1,female,parent,74998,1,couple_with_child,21002A372,Auderghem,6,Worker
142280,142342,21002A372,QUARTIER INDUSTRIE,142342,17,1,female,parent,74834,1,couple_with_child,21002A372,Auderghem,6,Worker
142281,142343,21002A372,QUARTIER INDUSTRIE,142343,16,1,female,parent,74843,1,couple_with_child,21002A372,Auderghem,6,Worker
143179,143241,21002A30-,TRIOMPHE (BOULEVARD DU),143241,17,0,male,parent,75534,1,couple_with_child,21002A30-,Auderghem,6,Worker
143193,143255,21002A30-,TRIOMPHE (BOULEVARD DU),143255,16,0,male,parent,75544,1,couple_with_child,21002A30-,Auderghem,6,Worker
143211,143273,21002A30-,TRIOMPHE (BOULEVARD DU),143273,17,0,male,parent,75559,1,couple_with_child,21002A30-,Auderghem,6,Worker
143218,143280,21002A30-,TRIOMPHE (BOULEVARD DU),143280,17,1,female,parent,75566,1,couple_with_child,21002A30-,Auderghem,6,Worker
143220,143282,21002A30-,TRIOMPHE (BOULEVARD DU),143282,17,1,female,parent,75567,4,single_with_child,21002A30-,Auderghem,6,Worker
143221,143283,21002A30-,TRIOMPHE (BOULEVARD DU),143283,16,1,female,parent,75568,1,couple_with_child,21002A30-,Auderghem,6,Worker
143223,143285,21002A30-,TRIOMPHE (BOULEVARD DU),143285,16,1,female,parent,75569,4,single_with_child,21002A30-,Auderghem,6,Worker
143397,143459,21002A30-,TRIOMPHE (BOULEVARD DU),143459,17,0,male,parent,75739,4,single_with_child,21002A30-,Auderghem,6,Worker
143403,143465,21002A30-,TRIOMPHE (BOULEVARD DU),143465,17,0,male,parent,75742,4,single_with_child,21002A30-,Auderghem,6,Worker
146585,146647,21002A21-,LEBON,146647,17,1,female,parent,77473,1,couple_with_child,21002A21-,Auderghem,6,Worker
146586,146648,21002A21-,LEBON,146648,17,0,male,parent,77473,1,couple_with_child,21002A21-,Auderghem,6,Worker
146587,146649,21002A21-,LEBON,146649,17,1,female,parent,77474,2,couple_no_child,21002A21-,Auderghem,6,Worker
146588,146650,21002A21-,LEBON,146650,17,0,male,parent,77474,2,couple_no_child,21002A21-,Auderghem,6,Worker
146589,146651,21002A21-,LEBON,146651,17,1,female,parent,77475,2,couple_no_child,21002A21-,Auderghem,6,Worker
146590,146652,21002A21-,LEBON,146652,17,0,male,parent,77475,2,couple_no_child,21002A21-,Auderghem,6,Worker
146591,146653,21002A21-,LEBON,146653,17,1,female,parent,77476,2,couple_no_child,21002A21-,Auderghem,6,Worker
146592,146654,21002A21-,LEBON,146654,17,0,male,parent,77476,2,couple_no_child,21002A21-,Auderghem,6,Worker
146593,146655,21002A21-,LEBON,146655,17,1,female,parent,77477,4,single_with_child,21002A21-,Auderghem,6,Worker
146594,146656,21002A21-,LEBON,146656,17,1,female,parent,77478,4,single_with_child,21002A21-,Auderghem,6,Worker
146595,146657,21002A21-,LEBON,146657,17,1,female,parent,77479,4,single_with_child,21002A21-,Auderghem,6,Worker
146596,146658,21002A21-,LEBON,146658,16,1,female,parent,77480,1,couple_with_child,21002A21-,Auderghem,6,Worker
146597,146659,21002A21-,LEBON,146659,16,0,male,parent,77480,1,couple_with_child,21002A21-,Auderghem,6,Worker
146598,146660,21002A21-,LEBON,146660,16,1,female,parent,77481,2,couple_no_child,21002A21-,Auderghem,6,Worker
146599,146661,21002A21-,LEBON,146661,16,0,male,parent,77481,2,couple_no_child,21002A21-,Auderghem,6,Worker
146600,146662,21002A21-,LEBON,146662,16,1,female,parent,77482,2,couple_no_child,21002A21-,Auderghem,6,Worker
146601,146663,21002A21-,LEBON,146663,16,0,male,parent,77482,2,couple_no_child,21002A21-,Auderghem,6,Worker
146602,146664,21002A21-,LEBON,146664,16,1,female,parent,77483,2,couple_no_child,21002A21-,Auderghem,6,Worker
146603,146665,21002A21-,LEBON,146665,16,0,male,parent,77483,2,couple_no_child,21002A21-,Auderghem,6,Worker
146604,146666,21002A21-,LEBON,146666,16,1,female,parent,77484,4,single_with_child,21002A21-,Auderghem,6,Worker
146605,146667,21002A21-,LEBON,146667,16,1,female,parent,77485,4,single_with_child,21002A21-,Auderghem,6,Worker
146606,146668,21002A21-,LEBON,146668,16,1,female,parent,77486,4,single_with_child,21002A21-,Auderghem,6,Worker
147806,147868,21002A411,PUTDAAL,147868,16,0,male,parent,78280,1,couple_with_child,21002A411,Auderghem,6,Worker
147810,147872,21002A411,PUTDAAL,147872,16,0,male,parent,78281,1,couple_with_child,21002A411,Auderghem,6,Worker
147813,147875,21002A411,PUTDAAL,147875,17,0,male,parent,78282,1,couple_with_child,21002A411,Auderghem,6,Worker
147822,147884,21002A411,PUTDAAL,147884,17,0,male,parent,78284,1,couple_with_child,21002A411,Auderghem,6,Worker
147835,147897,21002A411,PUTDAAL,147897,17,1,female,parent,78291,1,couple_with_child,21002A411,Auderghem,6,Worker
147837,147899,21002A411,PUTDAAL,147899,17,1,female,parent,78292,2,couple_no_child,21002A411,Auderghem,6,Worker
147838,147900,21002A411,PUTDAAL,147900,16,0,male,parent,78292,2,couple_no_child,21002A411,Auderghem,6,Worker
147839,147901,21002A411,PUTDAAL,147901,16,1,female,parent,78293,1,couple_with_child,21002A411,Auderghem,6,Worker
147840,147902,21002A411,PUTDAAL,147902,17,0,male,parent,78293,1,couple_with_child,21002A411,Auderghem,6,Worker
147841,147903,21002A411,PUTDAAL,147903,16,1,female,parent,78294,2,couple_no_child,21002A411,Auderghem,6,Worker
147842,147904,21002A411,PUTDAAL,147904,16,0,male,parent,78294,2,couple_no_child,21002A411,Auderghem,6,Worker
147985,148047,21002A411,PUTDAAL,148047,17,1,female,parent,78203,1,couple_with_child,21002A411,Auderghem,6,Worker
148996,149059,21002A00-,CENTRE - NORD,149059,17,1,female,parent,78919,1,couple_with_child,21002A00-,Auderghem,6,Worker
148997,149060,21002A00-,CENTRE - NORD,149060,17,0,male,parent,78919,1,couple_with_child,21002A00-,Auderghem,6,Worker
148998,149061,21002A00-,CENTRE - NORD,149061,17,1,female,parent,78920,1,couple_with_child,21002A00-,Auderghem,6,Worker
148999,149062,21002A00-,CENTRE - NORD,149062,17,0,male,parent,78920,1,couple_with_child,21002A00-,Auderghem,6,Worker
149000,149063,21002A00-,CENTRE - NORD,149063,17,1,female,parent,78921,2,couple_no_child,21002A00-,Auderghem,6,Worker
149001,149064,21002A00-,CENTRE - NORD,149064,17,0,male,parent,78921,2,couple_no_child,21002A00-,Auderghem,6,Worker
149002,149065,21002A00-,CENTRE - NORD,149065,17,1,female,parent,78922,4,single_with_child,21002A00-,Auderghem,6,Worker
149003,149066,21002A00-,CENTRE - NORD,149066,16,1,female,parent,78923,1,couple_with_child,21002A00-,Auderghem,6,Worker
149004,149067,21002A00-,CENTRE - NORD,149067,16,0,male,parent,78923,1,couple_with_child,21002A00-,Auderghem,6,Worker
149005,149068,21002A00-,CENTRE - NORD,149068,16,1,female,parent,78924,1,couple_with_child,21002A00-,Auderghem,6,Worker
149006,149069,21002A00-,CENTRE - NORD,149069,16,0,male,parent,78924,1,couple_with_child,21002A00-,Auderghem,6,Worker
149007,149070,21002A00-,CENTRE - NORD,149070,16,1,female,parent,78925,2,couple_no_child,21002A00-,Auderghem,6,Worker
149008,149071,21002A00-,CENTRE - NORD,149071,16,0,male,parent,78925,2,couple_no_child,21002A00-,Auderghem,6,Worker
149009,149072,21002A00-,CENTRE - NORD,149072,16,1,female,parent,78926,4,single_with_child,21002A00-,Auderghem,6,Worker
150047,150110,21002A02-,CENTRE-SUD,150110,16,0,male,parent,79505,1,couple_with_child,21002A02-,Auderghem,6,Worker
150072,150135,21002A02-,CENTRE-SUD,150135,16,0,male,parent,79514,1,couple_with_child,21002A02-,Auderghem,6,Worker
150086,150149,21002A02-,CENTRE-SUD,150149,16,0,male,parent,79519,2,couple_no_child,21002A02-,Auderghem,6,Worker
150115,150178,21002A02-,CENTRE-SUD,150178,17,1,female,parent,79531,1,couple_with_child,21002A02-,Auderghem,6,Worker
150116,150179,21002A02-,CENTRE-SUD,150179,17,0,male,parent,79531,1,couple_with_child,21002A02-,Auderghem,6,Worker
150117,150180,21002A02-,CENTRE-SUD,150180,17,1,female,parent,79532,1,couple_with_child,21002A02-,Auderghem,6,Worker
150118,150181,21002A02-,CENTRE-SUD,150181,17,0,male,parent,79532,1,couple_with_child,21002A02-,Auderghem,6,Worker
150119,150182,21002A02-,CENTRE-SUD,150182,17,1,female,parent,79533,2,couple_no_child,21002A02-,Auderghem,6,Worker
150120,150183,21002A02-,CENTRE-SUD,150183,17,0,male,parent,79533,2,couple_no_child,21002A02-,Auderghem,6,Worker
150121,150184,21002A02-,CENTRE-SUD,150184,17,1,female,parent,79534,4,single_with_child,21002A02-,Auderghem,6,Worker
150122,150185,21002A02-,CENTRE-SUD,150185,16,1,female,parent,79535,1,couple_with_child,21002A02-,Auderghem,6,Worker
150123,150186,21002A02-,CENTRE-SUD,150186,16,0,male,parent,79535,1,couple_with_child,21002A02-,Auderghem,6,Worker
150124,150187,21002A02-,CENTRE-SUD,150187,16,1,female,parent,79536,1,couple_with_child,21002A02-,Auderghem,6,Worker
150125,150188,21002A02-,CENTRE-SUD,150188,16,0,male,parent,79536,1,couple_with_child,21002A02-,Auderghem,6,Worker
150126,150189,21002A02-,CENTRE-SUD,150189,16,1,female,parent,79537,2,couple_no_child,21002A02-,Auderghem,6,Worker
150127,150190,21002A02-,CENTRE-SUD,150190,16,0,male,parent,79537,2,couple_no_child,21002A02-,Auderghem,6,Worker
150128,150191,21002A02-,CENTRE-SUD,150191,16,1,female,parent,79538,4,single_with_child,21002A02-,Auderghem,6,Worker
151945,152008,21002A030,LAMMERENDRIES,152008,17,0,male,parent,80466,1,couple_with_child,21002A030,Auderghem,6,Worker
151961,152024,21002A030,LAMMERENDRIES,152024,17,0,male,parent,80472,1,couple_with_child,21002A030,Auderghem,6,Worker
152005,152068,21002A030,LAMMERENDRIES,152068,16,0,male,parent,80485,2,couple_no_child,21002A030,Auderghem,6,Worker
152030,152093,21002A030,LAMMERENDRIES,152093,16,0,male,parent,80494,2,couple_no_child,21002A030,Auderghem,6,Worker
152038,152101,21002A030,LAMMERENDRIES,152101,16,0,male,parent,80498,1,couple_with_child,21002A030,Auderghem,6,Worker
152048,152111,21002A030,LAMMERENDRIES,152111,17,0,male,parent,80501,1,couple_with_child,21002A030,Auderghem,6,Worker
152081,152144,21002A030,LAMMERENDRIES,152144,17,1,female,parent,80525,1,couple_with_child,21002A030,Auderghem,6,Worker
152083,152146,21002A030,LAMMERENDRIES,152146,17,1,female,parent,80526,1,couple_with_child,21002A030,Auderghem,6,Worker
152085,152148,21002A030,LAMMERENDRIES,152148,17,1,female,parent,80527,2,couple_no_child,21002A030,Auderghem,6,Worker
152087,152150,21002A030,LAMMERENDRIES,152150,17,1,female,parent,80528,4,single_with_child,21002A030,Auderghem,6,Worker
152088,152151,21002A030,LAMMERENDRIES,152151,17,1,female,parent,80529,4,single_with_child,21002A030,Auderghem,6,Worker
152089,152152,21002A030,LAMMERENDRIES,152152,17,1,female,parent,80530,4,single_with_child,21002A030,Auderghem,6,Worker
152090,152153,21002A030,LAMMERENDRIES,152153,17,1,female,parent,80531,4,single_with_child,21002A030,Auderghem,6,Worker
152091,152154,21002A030,LAMMERENDRIES,152154,16,1,female,parent,80532,1,couple_with_child,21002A030,Auderghem,6,Worker
152093,152156,21002A030,LAMMERENDRIES,152156,16,1,female,parent,80533,1,couple_with_child,21002A030,Auderghem,6,Worker
152095,152158,21002A030,LAMMERENDRIES,152158,16,1,female,parent,80534,2,couple_no_child,21002A030,Auderghem,6,Worker
152097,152160,21002A030,LAMMERENDRIES,152160,16,1,female,parent,80535,4,single_with_child,21002A030,Auderghem,6,Worker
152098,152161,21002A030,LAMMERENDRIES,152161,16,1,female,parent,80536,4,single_with_child,21002A030,Auderghem,6,Worker
152099,152162,21002A030,LAMMERENDRIES,152162,16,1,female,parent,80537,4,single_with_child,21002A030,Auderghem,6,Worker
152100,152163,21002A030,LAMMERENDRIES,152163,16,1,female,parent,80538,4,single_with_child,21002A030,Auderghem,6,Worker
153277,153340,21002A11-,SACRE-COEUR,153340,16,0,male,parent,81253,1,couple_with_child,21002A11-,Auderghem,6,Worker
153291,153354,21002A11-,SACRE-COEUR,153354,17,0,male,parent,81258,1,couple_with_child,21002A11-,Auderghem,6,Worker
153312,153375,21002A11-,SACRE-COEUR,153375,17,0,male,parent,81266,1,couple_with_child,21002A11-,Auderghem,6,Worker
153322,153385,21002A11-,SACRE-COEUR,153385,16,0,male,parent,81268,2,couple_no_child,21002A11-,Auderghem,6,Worker
153328,153391,21002A11-,SACRE-COEUR,153391,17,1,female,parent,81271,1,couple_with_child,21002A11-,Auderghem,6,Worker
153329,153392,21002A11-,SACRE-COEUR,153392,16,0,male,parent,81271,1,couple_with_child,21002A11-,Auderghem,6,Worker
153331,153394,21002A11-,SACRE-COEUR,153394,17,1,female,parent,81272,1,couple_with_child,21002A11-,Auderghem,6,Worker
153332,153395,21002A11-,SACRE-COEUR,153395,16,0,male,parent,81272,1,couple_with_child,21002A11-,Auderghem,6,Worker
153333,153396,21002A11-,SACRE-COEUR,153396,17,1,female,parent,81273,2,couple_no_child,21002A11-,Auderghem,6,Worker
153334,153397,21002A11-,SACRE-COEUR,153397,16,0,male,parent,81273,2,couple_no_child,21002A11-,Auderghem,6,Worker
153335,153398,21002A11-,SACRE-COEUR,153398,17,1,female,parent,81274,4,single_with_child,21002A11-,Auderghem,6,Worker
153336,153399,21002A11-,SACRE-COEUR,153399,16,1,female,parent,81275,1,couple_with_child,21002A11-,Auderghem,6,Worker
153337,153400,21002A11-,SACRE-COEUR,153400,17,0,male,parent,81275,1,couple_with_child,21002A11-,Auderghem,6,Worker
153338,153401,21002A11-,SACRE-COEUR,153401,16,1,female,parent,81276,1,couple_with_child,21002A11-,Auderghem,6,Worker
153339,153402,21002A11-,SACRE-COEUR,153402,17,0,male,parent,81276,1,couple_with_child,21002A11-,Auderghem,6,Worker
153340,153403,21002A11-,SACRE-COEUR,153403,16,1,female,parent,81277,2,couple_no_child,21002A11-,Auderghem,6,Worker
153341,153404,21002A11-,SACRE-COEUR,153404,17,0,male,parent,81277,2,couple_no_child,21002A11-,Auderghem,6,Worker
153342,153405,21002A11-,SACRE-COEUR,153405,16,1,female,parent,81278,4,single_with_child,21002A11-,Auderghem,6,Worker
155762,155826,21002A10-,TRANSVAAL,155826,17,0,male,parent,82496,1,couple_with_child,21002A10-,Auderghem,6,Worker
155800,155864,21002A10-,TRANSVAAL,155864,16,0,male,parent,82507,1,couple_with_child,21002A10-,Auderghem,6,Worker
155805,155869,21002A10-,TRANSVAAL,155869,17,0,male,parent,82508,1,couple_with_child,21002A10-,Auderghem,6,Worker
155812,155876,21002A10-,TRANSVAAL,155876,16,0,male,parent,82510,1,couple_with_child,21002A10-,Auderghem,6,Worker
155819,155883,21002A10-,TRANSVAAL,155883,16,0,male,parent,82512,1,couple_with_child,21002A10-,Auderghem,6,Worker
155822,155886,21002A10-,TRANSVAAL,155886,16,0,male,parent,82513,1,couple_with_child,21002A10-,Auderghem,6,Worker
155841,155905,21002A10-,TRANSVAAL,155905,17,0,male,parent,82520,1,couple_with_child,21002A10-,Auderghem,6,Worker
155845,155909,21002A10-,TRANSVAAL,155909,17,0,male,parent,82521,1,couple_with_child,21002A10-,Auderghem,6,Worker
155853,155917,21002A10-,TRANSVAAL,155917,16,0,male,parent,82523,1,couple_with_child,21002A10-,Auderghem,6,Worker
155862,155926,21002A10-,TRANSVAAL,155926,16,0,male,parent,82529,1,couple_with_child,21002A10-,Auderghem,6,Worker
155864,155928,21002A10-,TRANSVAAL,155928,17,0,male,parent,82530,1,couple_with_child,21002A10-,Auderghem,6,Worker
155876,155940,21002A10-,TRANSVAAL,155940,16,0,male,parent,82536,2,couple_no_child,21002A10-,Auderghem,6,Worker
155881,155945,21002A10-,TRANSVAAL,155945,17,0,male,parent,82540,1,couple_with_child,21002A10-,Auderghem,6,Worker
155885,155949,21002A10-,TRANSVAAL,155949,16,0,male,parent,82542,1,couple_with_child,21002A10-,Auderghem,6,Worker
155887,155951,21002A10-,TRANSVAAL,155951,16,0,male,parent,82543,1,couple_with_child,21002A10-,Auderghem,6,Worker
155891,155955,21002A10-,TRANSVAAL,155955,17,0,male,parent,82545,1,couple_with_child,21002A10-,Auderghem,6,Worker
155895,155959,21002A10-,TRANSVAAL,155959,17,0,male,parent,82547,2,couple_no_child,21002A10-,Auderghem,6,Worker
155900,155964,21002A10-,TRANSVAAL,155964,17,0,male,parent,82551,1,couple_with_child,21002A10-,Auderghem,6,Worker
155925,155989,21002A10-,TRANSVAAL,155989,17,1,female,parent,82569,1,couple_with_child,21002A10-,Auderghem,6,Worker
155926,155990,21002A10-,TRANSVAAL,155990,17,0,male,parent,82569,1,couple_with_child,21002A10-,Auderghem,6,Worker
155927,155991,21002A10-,TRANSVAAL,155991,17,1,female,parent,82570,1,couple_with_child,21002A10-,Auderghem,6,Worker
155928,155992,21002A10-,TRANSVAAL,155992,17,0,male,parent,82570,1,couple_with_child,21002A10-,Auderghem,6,Worker
155929,155993,21002A10-,TRANSVAAL,155993,17,1,female,parent,82571,2,couple_no_child,21002A10-,Auderghem,6,Worker
155930,155994,21002A10-,TRANSVAAL,155994,17,0,male,parent,82571,2,couple_no_child,21002A10-,Auderghem,6,Worker
155931,155995,21002A10-,TRANSVAAL,155995,17,1,female,parent,82572,2,couple_no_child,21002A10-,Auderghem,6,Worker
155932,155996,21002A10-,TRANSVAAL,155996,17,0,male,parent,82572,2,couple_no_child,21002A10-,Auderghem,6,Worker
155933,155997,21002A10-,TRANSVAAL,155997,17,1,female,parent,82573,4,single_with_child,21002A10-,Auderghem,6,Worker
155934,155998,21002A10-,TRANSVAAL,155998,17,1,female,parent,82574,4,single_with_child,21002A10-,Auderghem,6,Worker
155935,155999,21002A10-,TRANSVAAL,155999,17,1,female,parent,82575,4,single_with_child,21002A10-,Auderghem,6,Worker
155936,156000,21002A10-,TRANSVAAL,156000,17,1,female,parent,82576,4,single_with_child,21002A10-,Auderghem,6,Worker
155937,156001,21002A10-,TRANSVAAL,156001,16,1,female,parent,82577,1,couple_with_child,21002A10-,Auderghem,6,Worker
155938,156002,21002A10-,TRANSVAAL,156002,16,0,male,parent,82577,1,couple_with_child,21002A10-,Auderghem,6,Worker
155939,156003,21002A10-,TRANSVAAL,156003,16,1,female,parent,82578,1,couple_with_child,21002A10-,Auderghem,6,Worker
155940,156004,21002A10-,TRANSVAAL,156004,16,0,male,parent,82578,1,couple_with_child,21002A10-,Auderghem,6,Worker
155941,156005,21002A10-,TRANSVAAL,156005,16,1,female,parent,82579,2,couple_no_child,21002A10-,Auderghem,6,Worker
155942,156006,21002A10-,TRANSVAAL,156006,16,0,male,parent,82579,2,couple_no_child,21002A10-,Auderghem,6,Worker
155943,156007,21002A10-,TRANSVAAL,156007,16,1,female,parent,82580,2,couple_no_child,21002A10-,Auderghem,6,Worker
155944,156008,21002A10-,TRANSVAAL,156008,16,0,male,parent,82580,2,couple_no_child,21002A10-,Auderghem,6,Worker
155945,156009,21002A10-,TRANSVAAL,156009,16,1,female,parent,82581,4,single_with_child,21002A10-,Auderghem,6,Worker
155946,156010,21002A10-,TRANSVAAL,156010,16,1,female,parent,82582,4,single_with_child,21002A10-,Auderghem,6,Worker
155947,156011,21002A10-,TRANSVAAL,156011,16,1,female,parent,82583,4,single_with_child,21002A10-,Auderghem,6,Worker
155948,156012,21002A10-,TRANSVAAL,156012,16,1,female,parent,82584,4,single_with_child,21002A10-,Auderghem,6,Worker
156784,156848,21002A14-,TEN REUKEN,156848,16,0,male,parent,83135,1,couple_with_child,21002A14-,Auderghem,6,Worker
156789,156853,21002A14-,TEN REUKEN,156853,17,1,female,parent,83138,1,couple_with_child,21002A14-,Auderghem,6,Worker
156790,156854,21002A14-,TEN REUKEN,156854,16,0,male,parent,83138,1,couple_with_child,21002A14-,Auderghem,6,Worker
156791,156855,21002A14-,TEN REUKEN,156855,16,1,female,parent,83139,1,couple_with_child,21002A14-,Auderghem,6,Worker
156792,156856,21002A14-,TEN REUKEN,156856,17,0,male,parent,83139,1,couple_with_child,21002A14-,Auderghem,6,Worker
156893,156957,21002A14-,TEN REUKEN,156957,17,1,female,parent,83066,1,couple_with_child,21002A14-,Auderghem,6,Worker
156894,156958,21002A14-,TEN REUKEN,156958,17,1,female,parent,83092,1,couple_with_child,21002A14-,Auderghem,6,Worker
156965,157029,21002A14-,TEN REUKEN,157029,17,0,male,parent,83080,1,couple_with_child,21002A14-,Auderghem,6,Worker
156966,157030,21002A14-,TEN REUKEN,157030,17,0,male,parent,83112,1,couple_with_child,21002A14-,Auderghem,6,Worker
156967,157031,21002A14-,TEN REUKEN,157031,17,0,male,parent,83138,1,couple_with_child,21002A14-,Auderghem,6,Worker
156968,157032,21002A14-,TEN REUKEN,157032,17,0,male,parent,83084,1,couple_with_child,21002A14-,Auderghem,6,Worker
156969,157033,21002A14-,TEN REUKEN,157033,16,0,male,parent,83126,1,couple_with_child,21002A14-,Auderghem,6,Worker
156970,157034,21002A14-,TEN REUKEN,157034,16,0,male,parent,83090,1,couple_with_child,21002A14-,Auderghem,6,Worker
156971,157035,21002A14-,TEN REUKEN,157035,16,0,male,parent,83108,1,couple_with_child,21002A14-,Auderghem,6,Worker
158082,158146,21002A12-,AVENUE SCHALLER,158146,16,0,male,parent,83748,2,couple_no_child,21002A12-,Auderghem,6,Worker
158085,158149,21002A12-,AVENUE SCHALLER,158149,16,0,male,parent,83750,1,couple_with_child,21002A12-,Auderghem,6,Worker
158109,158173,21002A12-,AVENUE SCHALLER,158173,17,0,male,parent,83758,1,couple_with_child,21002A12-,Auderghem,6,Worker
158118,158182,21002A12-,AVENUE SCHALLER,158182,16,0,male,parent,83763,1,couple_with_child,21002A12-,Auderghem,6,Worker
158126,158190,21002A12-,AVENUE SCHALLER,158190,16,0,male,parent,83768,1,couple_with_child,21002A12-,Auderghem,6,Worker
158130,158194,21002A12-,AVENUE SCHALLER,158194,16,0,male,parent,83770,1,couple_with_child,21002A12-,Auderghem,6,Worker
158135,158199,21002A12-,AVENUE SCHALLER,158199,17,1,female,parent,83774,1,couple_with_child,21002A12-,Auderghem,6,Worker
158137,158201,21002A12-,AVENUE SCHALLER,158201,17,1,female,parent,83775,1,couple_with_child,21002A12-,Auderghem,6,Worker
158139,158203,21002A12-,AVENUE SCHALLER,158203,17,1,female,parent,83776,1,couple_with_child,21002A12-,Auderghem,6,Worker
158141,158205,21002A12-,AVENUE SCHALLER,158205,17,1,female,parent,83777,2,couple_no_child,21002A12-,Auderghem,6,Worker
158143,158207,21002A12-,AVENUE SCHALLER,158207,17,1,female,parent,83778,4,single_with_child,21002A12-,Auderghem,6,Worker
158144,158208,21002A12-,AVENUE SCHALLER,158208,16,1,female,parent,83779,1,couple_with_child,21002A12-,Auderghem,6,Worker
158146,158210,21002A12-,AVENUE SCHALLER,158210,16,1,female,parent,83780,1,couple_with_child,21002A12-,Auderghem,6,Worker
158147,158211,21002A12-,AVENUE SCHALLER,158211,17,0,male,parent,83780,1,couple_with_child,21002A12-,Auderghem,6,Worker
158148,158212,21002A12-,AVENUE SCHALLER,158212,16,1,female,parent,83781,1,couple_with_child,21002A12-,Auderghem,6,Worker
158149,158213,21002A12-,AVENUE SCHALLER,158213,17,0,male,parent,83781,1,couple_with_child,21002A12-,Auderghem,6,Worker
158150,158214,21002A12-,AVENUE SCHALLER,158214,16,1,female,parent,83782,2,couple_no_child,21002A12-,Auderghem,6,Worker
158151,158215,21002A12-,AVENUE SCHALLER,158215,17,0,male,parent,83782,2,couple_no_child,21002A12-,Auderghem,6,Worker
158152,158216,21002A12-,AVENUE SCHALLER,158216,16,1,female,parent,83783,4,single_with_child,21002A12-,Auderghem,6,Worker
158299,158363,21002A12-,AVENUE SCHALLER,158363,17,0,male,parent,83899,4,single_with_child,21002A12-,Auderghem,6,Worker
158534,158598,21002A12-,AVENUE SCHALLER,158598,17,0,male,parent,83696,1,couple_with_child,21002A12-,Auderghem,6,Worker
159804,159870,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,159870,17,0,male,parent,84658,1,couple_with_child,21002A43-,Auderghem,6,Worker
159816,159882,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,159882,17,0,male,parent,84661,1,couple_with_child,21002A43-,Auderghem,6,Worker
159854,159920,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,159920,17,0,male,parent,84677,1,couple_with_child,21002A43-,Auderghem,6,Worker
159951,160017,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,160017,17,1,female,parent,84715,1,couple_with_child,21002A43-,Auderghem,6,Worker
159952,160018,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,160018,17,0,male,parent,84715,1,couple_with_child,21002A43-,Auderghem,6,Worker
