,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Commune,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
141,120787,21001A120,MINIMES,120787,5,0,male,child,64921,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
142,120951,21001A120,MINIMES,120951,4,0,male,child,64991,4,single_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
143,118520,21001A10-,PORSELEIN,118520,3,1,female,child,63854,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
144,125318,21001A02-,WAYEZ,125318,4,0,male,parent,67186,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
145,67772,21001A051,LINDE-EST,67772,4,1,female,child,37379,4,single_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
146,120077,21001A120,MINIMES,120077,4,0,male,child,64632,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
147,106356,21001A00-,RESISTANCE,106356,4,0,male,child,57371,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
148,68877,21001A051,LINDE-EST,68877,5,0,male,parent,37446,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
149,123943,21001A152,LINDE-OUEST,123943,5,0,male,child,66759,4,single_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
150,106569,21001A00-,RESISTANCE,106569,3,1,female,child,57456,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
151,121450,21001A120,MINIMES,121450,4,0,male,child,65167,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
152,123573,21001A152,LINDE-OUEST,123573,3,1,female,child,66501,4,single_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
153,124609,21001A02-,WAYEZ,124609,4,1,female,child,67090,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
154,86698,21001A011,KLEINMOLEN,86698,3,1,female,child,47202,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
155,106034,21001A00-,RESISTANCE,106034,4,1,female,child,57249,4,single_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
156,68756,21001A051,LINDE-EST,68756,5,1,female,parent,37342,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
157,123359,21001A152,LINDE-OUEST,123359,3,1,female,child,66412,4,single_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
158,123570,21001A152,LINDE-OUEST,123570,4,1,female,child,66501,4,single_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
159,109389,21001A95-,BUFFON,109389,5,0,male,child,59007,1,couple_with_child,1,Maternelles,Anderlecht,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
160,110557,21001A95-,BUFFON,110557,3,0,male,child,59411,1,couple_with_child,1,Maternelles,Anderlecht,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
161,69658,21001A941,CROCUS,69658,5,1,female,child,38429,4,single_with_child,1,Maternelles,Anderlecht,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
162,110560,21001A95-,BUFFON,110560,4,0,male,child,59412,1,couple_with_child,1,Maternelles,Anderlecht,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
163,70548,21001A941,CROCUS,70548,4,1,female,child,38756,4,single_with_child,1,Maternelles,Anderlecht,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
164,110480,21001A95-,BUFFON,110480,3,0,male,child,59386,1,couple_with_child,1,Maternelles,Anderlecht,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
165,110092,21001A95-,BUFFON,110092,5,0,male,child,59267,1,couple_with_child,1,Maternelles,Anderlecht,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
166,110514,21001A95-,BUFFON,110514,3,0,male,child,59398,1,couple_with_child,1,Maternelles,Anderlecht,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
167,110348,21001A95-,BUFFON,110348,3,1,female,child,59346,1,couple_with_child,1,Maternelles,Anderlecht,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
168,110472,21001A95-,BUFFON,110472,5,0,male,child,59384,1,couple_with_child,1,Maternelles,Anderlecht,Buffon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
169,88626,21001B17-,ABATTOIR,88626,4,1,female,child,48468,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Rosée,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
170,80702,21001B11-,ROSEE-OUEST,80702,3,0,male,child,44205,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Rosée,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
171,88779,21001B17-,ABATTOIR,88779,3,0,male,child,48518,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Rosée,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
172,761349,21012A84-,METTEWIE-BUILDINGS,761349,3,1,female,child,428733,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
173,842690,21012A23-,MACHTENS-SUD,842690,5,0,male,child,471497,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
174,807960,21012A20-,BAECK,807960,3,1,female,child,453226,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
175,761512,21012A84-,METTEWIE-BUILDINGS,761512,3,0,male,child,428796,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
176,83195,21001A72-,OSSEGEM,83195,5,1,female,child,45387,1,couple_with_child,1,Maternelles,Anderlecht,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
177,807459,21012A20-,BAECK,807459,5,0,male,child,453033,4,single_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
178,769087,21012A26-,MACHTENS-NORD,769087,4,1,female,child,432867,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
179,769231,21012A26-,MACHTENS-NORD,769231,4,0,male,child,432914,4,single_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
180,82527,21001A72-,OSSEGEM,82527,3,1,female,child,45136,1,couple_with_child,1,Maternelles,Anderlecht,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
181,84547,21001A72-,OSSEGEM,84547,5,1,female,parent,45159,1,couple_with_child,1,Maternelles,Anderlecht,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
182,842874,21012A23-,MACHTENS-SUD,842874,3,1,female,child,471556,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
183,82995,21001A72-,OSSEGEM,82995,3,0,male,child,45324,1,couple_with_child,1,Maternelles,Anderlecht,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
184,84133,21001A72-,OSSEGEM,84133,4,0,male,child,46002,4,single_with_child,1,Maternelles,Anderlecht,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
185,83428,21001A72-,OSSEGEM,83428,4,0,male,child,45462,1,couple_with_child,1,Maternelles,Anderlecht,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
186,842641,21012A23-,MACHTENS-SUD,842641,4,0,male,child,471481,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
187,761288,21012A84-,METTEWIE-BUILDINGS,761288,4,0,male,child,428705,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
188,842186,21012A23-,MACHTENS-SUD,842186,3,0,male,child,471318,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
189,838561,21012A30-,METTEWIE - IDYLLE,838561,5,0,male,child,469503,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
190,842556,21012A23-,MACHTENS-SUD,842556,5,1,female,child,471454,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
191,807623,21012A20-,BAECK,807623,4,1,female,child,453097,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
192,784303,21012A22-,BRASILIA,784303,3,0,male,child,441204,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
193,82664,21001A72-,OSSEGEM,82664,4,1,female,child,45192,4,single_with_child,1,Maternelles,Anderlecht,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
194,841621,21012A23-,MACHTENS-SUD,841621,3,1,female,child,471092,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
195,82480,21001A72-,OSSEGEM,82480,4,0,male,child,45117,1,couple_with_child,1,Maternelles,Anderlecht,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
196,764978,21012A24-,OSSEGHEM,764978,3,1,female,child,430562,4,single_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
197,768324,21012A26-,MACHTENS-NORD,768324,3,1,female,child,432544,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
198,82586,21001A72-,OSSEGEM,82586,4,0,male,child,45158,1,couple_with_child,1,Maternelles,Anderlecht,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
199,842669,21012A23-,MACHTENS-SUD,842669,3,0,male,child,471489,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
200,839415,21012A30-,METTEWIE - IDYLLE,839415,5,1,female,child,469834,4,single_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
201,782923,21012A851,CONDOR,782923,3,1,female,child,440410,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
202,842362,21012A23-,MACHTENS-SUD,842362,3,0,male,child,471388,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
203,782678,21012A851,CONDOR,782678,4,1,female,child,440319,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
204,842106,21012A23-,MACHTENS-SUD,842106,3,1,female,child,471290,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
205,83069,21001A72-,OSSEGEM,83069,3,1,female,child,45348,4,single_with_child,1,Maternelles,Anderlecht,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
206,808879,21012A20-,BAECK,808879,4,1,female,parent,453328,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
207,769359,21012A26-,MACHTENS-NORD,769359,5,1,female,child,432953,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
208,84176,21001A72-,OSSEGEM,84176,5,1,female,child,46018,4,single_with_child,1,Maternelles,Anderlecht,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
209,761712,21012A84-,METTEWIE-BUILDINGS,761712,4,0,male,child,428861,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
210,761034,21012A84-,METTEWIE-BUILDINGS,761034,4,1,female,child,428602,4,single_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
211,838552,21012A30-,METTEWIE - IDYLLE,838552,4,1,female,child,469501,4,single_with_child,1,Maternelles,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
212,149016,21002A21-,LEBON,149016,3,0,male,child,80452,1,couple_with_child,1,Maternelles,Auderghem,Chaussée de Wavre - Saint-Julien,21010A4MJ,VUB,Jette
213,1194515,21017A534,RUE DES BEGONIAS,1194515,4,0,male,child,663954,1,couple_with_child,1,Maternelles,Watermael-Boitsfort,Watermael Centre,21004E82-,CITE MODELE,Bruxelles
214,1181085,21017A512,VANDER ELST - BIEN FAIRE,1181085,5,0,male,child,655978,1,couple_with_child,1,Maternelles,Watermael-Boitsfort,Watermael Centre,21004E82-,CITE MODELE,Bruxelles
215,1192088,21017A523,MARTIN-PECHEUR,1192088,3,0,male,child,662295,1,couple_with_child,1,Maternelles,Watermael-Boitsfort,Watermael Centre,21004E82-,CITE MODELE,Bruxelles
216,1203249,21017A212,AVENUE DE LA TENDERIE,1203249,3,1,female,child,668701,1,couple_with_child,1,Maternelles,Watermael-Boitsfort,Watermael Centre,21004E82-,CITE MODELE,Bruxelles
217,130505,21002A53-,PECHERIES,130505,5,0,male,child,70361,4,single_with_child,1,Maternelles,Auderghem,Watermael Centre,21010A4MJ,VUB,Jette
218,165651,21002A52-,BEAULIEU,165651,3,0,male,child,89568,1,couple_with_child,1,Maternelles,Auderghem,Watermael Centre,21010A4MJ,VUB,Jette
219,1299520,21019A32-,CHANT D'OISEAU,1299520,4,0,male,child,722980,1,couple_with_child,1,Maternelles,Woluwe Saint-Pierre,Chant d'Oiseau,21001C6PB,ZONE RURALE,Anderlecht
220,1290438,21019A34-,EUROPE (QUARTIER DE L'),1290438,3,1,female,child,718169,1,couple_with_child,1,Maternelles,Woluwe Saint-Pierre,Chant d'Oiseau,21001C6PB,ZONE RURALE,Anderlecht
221,161383,21002A12-,AVENUE SCHALLER,161383,5,0,male,child,87218,1,couple_with_child,1,Maternelles,Auderghem,Transvaal,21010A4MJ,VUB,Jette
222,142702,21002A130,PARC DES PRINCES,142702,5,0,male,child,76947,1,couple_with_child,1,Maternelles,Auderghem,Transvaal,21004E800,DIVIN JESUS,Bruxelles
223,160129,21002A14-,TEN REUKEN,160129,5,1,female,child,86652,1,couple_with_child,1,Maternelles,Auderghem,Transvaal,21004E800,DIVIN JESUS,Bruxelles
224,158099,21002A10-,TRANSVAAL,158099,3,0,male,child,85553,1,couple_with_child,1,Maternelles,Auderghem,Transvaal,21010A4MJ,VUB,Jette
225,142601,21002A130,PARC DES PRINCES,142601,3,1,female,child,76912,1,couple_with_child,1,Maternelles,Auderghem,Transvaal,21004E800,DIVIN JESUS,Bruxelles
226,150686,21002A411,PUTDAAL,150686,5,0,male,child,81524,1,couple_with_child,1,Maternelles,Auderghem,Putdael,21001C6PB,ZONE RURALE,Anderlecht
227,150660,21002A411,PUTDAAL,150660,4,0,male,child,81517,1,couple_with_child,1,Maternelles,Auderghem,Putdael,21001C6PB,ZONE RURALE,Anderlecht
228,163141,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163141,4,0,male,child,88152,1,couple_with_child,1,Maternelles,Auderghem,Auderghem centre,21001C6PB,ZONE RURALE,Anderlecht
229,163076,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163076,5,1,female,child,88131,1,couple_with_child,1,Maternelles,Auderghem,Auderghem centre,21001C6PB,ZONE RURALE,Anderlecht
230,164954,21002A01-,SAINTE-ANNE,164954,5,1,female,child,89180,1,couple_with_child,1,Maternelles,Auderghem,Auderghem centre,21010A4MJ,VUB,Jette
231,163101,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163101,5,1,female,child,88140,1,couple_with_child,1,Maternelles,Auderghem,Auderghem centre,21001C6PB,ZONE RURALE,Anderlecht
232,1199613,21017A12-,LE LOGIS-NORD,1199613,3,0,male,child,666650,4,single_with_child,1,Maternelles,Watermael-Boitsfort,Trois Tilleuls,21010A4MJ,VUB,Jette
233,154640,21002A030,LAMMERENDRIES,154640,3,1,female,child,83673,1,couple_with_child,1,Maternelles,Auderghem,Trois Tilleuls,21010A4MJ,VUB,Jette
234,167301,21003A312,POTAARDE  VLAK,167301,3,1,female,child,90180,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Potaarde,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
235,172160,21003A04-,L. DE SMET,172160,5,1,female,child,92871,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Potaarde,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
236,167142,21003A312,POTAARDE  VLAK,167142,5,1,female,child,90136,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Potaarde,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
237,171896,21003A04-,L. DE SMET,171896,5,0,male,child,92778,4,single_with_child,1,Maternelles,Berchem Sainte-Agathe,Potaarde,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
238,172045,21003A04-,L. DE SMET,172045,5,1,female,child,92829,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Potaarde,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
239,167482,21003A312,POTAARDE  VLAK,167482,5,0,male,child,90233,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Potaarde,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
240,183380,21003A00-,CENTRE,183380,5,0,male,child,98741,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
241,187249,21003A05-,DE SELLIERS DE MORANVILLE,187249,3,0,male,child,100753,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
242,187427,21003A05-,DE SELLIERS DE MORANVILLE,187427,4,0,male,child,100813,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
243,183668,21003A00-,CENTRE,183668,4,1,female,child,98843,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
244,173236,21003A0AJ,HUNDERENVELD,173236,3,0,male,child,93502,4,single_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
245,181553,21003A212,CLOS DU ZAVELENBERG,181553,4,1,female,child,97943,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
246,171149,21003A331,ALLEE VERTE,171149,3,0,male,child,92388,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
247,175368,21003A02-,LAURE - BASILIQUE,175368,5,1,female,child,94605,4,single_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
248,185681,21003A11-,CITE MODERNE,185681,3,0,male,child,100017,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
249,175969,21003A02-,LAURE - BASILIQUE,175969,4,1,female,child,94826,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
250,187330,21003A05-,DE SELLIERS DE MORANVILLE,187330,5,1,female,child,100783,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
251,175962,21003A02-,LAURE - BASILIQUE,175962,5,1,female,child,94824,4,single_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
252,173293,21003A0AJ,HUNDERENVELD,173293,4,1,female,child,93526,4,single_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
253,173368,21003A0AJ,HUNDERENVELD,173368,3,1,female,child,93559,4,single_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
254,176113,21003A02-,LAURE - BASILIQUE,176113,4,1,female,child,94873,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
255,183684,21003A00-,CENTRE,183684,4,0,male,child,98850,4,single_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
256,184053,21003A00-,CENTRE,184053,4,0,male,child,98974,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
257,187451,21003A05-,DE SELLIERS DE MORANVILLE,187451,3,0,male,child,100821,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
258,176168,21003A02-,LAURE - BASILIQUE,176168,5,1,female,child,94890,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
259,175536,21003A02-,LAURE - BASILIQUE,175536,3,1,female,child,94671,4,single_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
260,185773,21003A11-,CITE MODERNE,185773,5,0,male,child,100049,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
261,187541,21003A05-,DE SELLIERS DE MORANVILLE,187541,5,0,male,child,100850,4,single_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
262,171438,21003A331,ALLEE VERTE,171438,4,1,female,parent,92340,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
263,175939,21003A02-,LAURE - BASILIQUE,175939,4,1,female,child,94815,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
264,851752,21012A811,MYRTES-NORD,851752,3,0,male,child,476386,4,single_with_child,1,Maternelles,Molenbeek Saint-Jean,Korenbeek,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
265,170601,21003A342,HOGENBOS,170601,5,1,female,parent,91679,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
266,848458,21012A822,KORENBEEK,848458,4,0,male,child,474544,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
267,848947,21012A822,KORENBEEK,848947,4,1,female,child,474733,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
268,849062,21012A822,KORENBEEK,849062,4,1,female,child,474767,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
269,848395,21012A822,KORENBEEK,848395,3,1,female,child,474526,4,single_with_child,1,Maternelles,Molenbeek Saint-Jean,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
270,178325,21003A03-,HAUT-CHAMP,178325,5,1,female,child,96093,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
271,170014,21003A342,HOGENBOS,170014,4,1,female,child,91757,1,couple_with_child,1,Maternelles,Berchem Sainte-Agathe,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
272,849370,21012A822,KORENBEEK,849370,5,1,female,child,474868,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
273,848199,21012A822,KORENBEEK,848199,3,0,male,child,474442,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
274,848575,21012A822,KORENBEEK,848575,5,1,female,child,474595,4,single_with_child,1,Maternelles,Molenbeek Saint-Jean,Korenbeek,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
275,819489,21012A50-,BENES,819489,5,0,male,child,459041,1,couple_with_child,1,Maternelles,Molenbeek Saint-Jean,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
276,192161,21003A10-,HOPITAL FRANCAIS,192161,5,0,male,child,103282,4,single_with_child,1,Maternelles,Berchem Sainte-Agathe,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
277,735769,21011A11-,LEPREUX,735769,3,0,male,child,415213,4,single_with_child,1,Maternelles,Koekelberg,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
