,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkerID.1,WorkerType.1,Unnamed: 0.1.1,Name,Commune_x,Commune_y,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
834,4892.0,21001A83-,PETERBOS,4892,13,0,male,child,2586,1,couple_with_child,3.0,Secondaires,,,,PETERBOS,Anderlecht,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
835,50732.0,21001A81-,BROECK,50732,14,1,female,child,28432,1,couple_with_child,3.0,Secondaires,,,,BROECK,Anderlecht,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
836,39621.0,21001A82-,MOORTEBEEK,39621,14,1,female,child,22051,4,single_with_child,3.0,Secondaires,,,,MOORTEBEEK,Anderlecht,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
837,4924.0,21001A83-,PETERBOS,4924,14,0,male,child,2604,4,single_with_child,3.0,Secondaires,,,,PETERBOS,Anderlecht,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
838,50553.0,21001A81-,BROECK,50553,14,0,male,child,28348,1,couple_with_child,3.0,Secondaires,,,,BROECK,Anderlecht,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
839,844494.0,21012A41-,MOORTEBEEK,844494,14,0,male,child,472665,1,couple_with_child,3.0,Secondaires,,,,MOORTEBEEK,Molenbeek Saint-Jean,Molenbeek Saint-Jean,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
840,7760.0,21001A503,VIVES,7760,12,1,female,child,4283,1,couple_with_child,3.0,Secondaires,,,,VIVES,Anderlecht,Anderlecht,Scherdemael,21019A10-,STOCKEL,Woluwe Saint-Pierre
841,49870.0,21001A80-,SILLON,49870,14,1,female,parent,26280,4,single_with_child,3.0,Secondaires,,,,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
842,18968.0,21001A41-,ROMAIN ROLLAND,18968,13,1,female,child,10621,1,couple_with_child,3.0,Secondaires,,,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
843,47313.0,21001A80-,SILLON,47313,15,1,female,child,26435,1,couple_with_child,3.0,Secondaires,,,,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
844,,21001A503,VIVES,8082,16,1,female,child,4444,4,single_with_child,3.0,Secondaires,,,8082.0,VIVES,Anderlecht,Anderlecht,Scherdemael,21019A10-,STOCKEL,Woluwe Saint-Pierre
845,19116.0,21001A41-,ROMAIN ROLLAND,19116,13,0,male,child,10687,1,couple_with_child,3.0,Secondaires,,,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
846,18928.0,21001A41-,ROMAIN ROLLAND,18928,18,0,male,child,10604,1,couple_with_child,,,3.0,Secondaires,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
847,7923.0,21001A503,VIVES,7923,14,1,female,child,4367,4,single_with_child,3.0,Secondaires,,,,VIVES,Anderlecht,Anderlecht,Scherdemael,21019A10-,STOCKEL,Woluwe Saint-Pierre
848,22395.0,21001A51-,SCHERDEMAEL,22395,14,0,male,child,12509,1,couple_with_child,3.0,Secondaires,,,,SCHERDEMAEL,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
849,49872.0,21001A80-,SILLON,49872,13,1,female,parent,26417,1,couple_with_child,3.0,Secondaires,,,,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
850,,21001A503,VIVES,7598,17,0,male,child,4207,4,single_with_child,3.0,Secondaires,,,7598.0,VIVES,Anderlecht,Anderlecht,Scherdemael,21019A10-,STOCKEL,Woluwe Saint-Pierre
851,24826.0,21001A52-,SCHERDEMAEL-NORD,24826,12,1,female,parent,13790,1,couple_with_child,3.0,Secondaires,,,,SCHERDEMAEL-NORD,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
852,23862.0,21001A42-,KAT,23862,14,0,male,child,13408,1,couple_with_child,3.0,Secondaires,,,,KAT,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
853,12399.0,21001A401,ARBORETUM,12399,13,1,female,child,6899,1,couple_with_child,3.0,Secondaires,,,,ARBORETUM,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
854,,21001A503,VIVES,7972,16,1,female,child,4392,4,single_with_child,3.0,Secondaires,,,7972.0,VIVES,Anderlecht,Anderlecht,Scherdemael,21019A10-,STOCKEL,Woluwe Saint-Pierre
855,47630.0,21001A80-,SILLON,47630,18,1,female,child,26579,4,single_with_child,,,3.0,Secondaires,,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
856,47821.0,21001A80-,SILLON,47821,14,1,female,child,26660,4,single_with_child,3.0,Secondaires,,,,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
857,47931.0,21001A80-,SILLON,47931,15,0,male,child,26705,1,couple_with_child,3.0,Secondaires,,,,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
858,,21001A80-,SILLON,47545,17,1,female,child,26539,4,single_with_child,3.0,Secondaires,,,47545.0,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
859,,21001A80-,SILLON,47707,17,0,male,child,26607,1,couple_with_child,3.0,Secondaires,,,47707.0,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
860,19012.0,21001A41-,ROMAIN ROLLAND,19012,14,1,female,child,10639,1,couple_with_child,3.0,Secondaires,,,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
861,48150.0,21001A80-,SILLON,48150,19,0,male,child,26804,1,couple_with_child,,,3.0,Secondaires,,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
862,8136.0,21001A503,VIVES,8136,13,0,male,child,4470,4,single_with_child,3.0,Secondaires,,,,VIVES,Anderlecht,Anderlecht,Scherdemael,21019A10-,STOCKEL,Woluwe Saint-Pierre
863,,21001A80-,SILLON,47564,17,1,female,child,26545,1,couple_with_child,3.0,Secondaires,,,47564.0,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
864,17933.0,21001A53-,NELLIE MELBA,17933,19,0,male,child,10000,1,couple_with_child,,,3.0,Secondaires,,NELLIE MELBA,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
865,18927.0,21001A41-,ROMAIN ROLLAND,18927,18,1,female,child,10604,1,couple_with_child,,,3.0,Secondaires,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
866,49492.0,21001A80-,SILLON,49492,15,1,female,child,27565,4,single_with_child,3.0,Secondaires,,,,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
867,47519.0,21001A80-,SILLON,47519,15,0,male,child,26525,1,couple_with_child,3.0,Secondaires,,,,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
868,19422.0,21001A41-,ROMAIN ROLLAND,19422,13,1,female,child,10823,1,couple_with_child,3.0,Secondaires,,,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
869,,21001A51-,SCHERDEMAEL,22417,16,0,male,child,12519,1,couple_with_child,3.0,Secondaires,,,22417.0,SCHERDEMAEL,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
870,18993.0,21001A41-,ROMAIN ROLLAND,18993,12,0,male,child,10634,1,couple_with_child,3.0,Secondaires,,,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
871,,21001A51-,SCHERDEMAEL,22239,16,0,male,child,12439,4,single_with_child,3.0,Secondaires,,,22239.0,SCHERDEMAEL,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
872,,21001A503,VIVES,7632,16,0,male,child,4221,1,couple_with_child,3.0,Secondaires,,,7632.0,VIVES,Anderlecht,Anderlecht,Scherdemael,21019A10-,STOCKEL,Woluwe Saint-Pierre
873,19378.0,21001A41-,ROMAIN ROLLAND,19378,14,0,male,child,10805,1,couple_with_child,3.0,Secondaires,,,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
874,12329.0,21001A401,ARBORETUM,12329,15,0,male,child,6869,4,single_with_child,3.0,Secondaires,,,,ARBORETUM,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
875,,21001A503,VIVES,7877,16,0,male,child,4343,1,couple_with_child,3.0,Secondaires,,,7877.0,VIVES,Anderlecht,Anderlecht,Scherdemael,21019A10-,STOCKEL,Woluwe Saint-Pierre
876,12414.0,21001A401,ARBORETUM,12414,14,0,male,child,6906,1,couple_with_child,3.0,Secondaires,,,,ARBORETUM,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
877,20870.0,21001A41-,ROMAIN ROLLAND,20870,15,1,female,parent,10986,1,couple_with_child,3.0,Secondaires,,,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
878,23865.0,21001A42-,KAT,23865,14,1,female,child,13410,4,single_with_child,3.0,Secondaires,,,,KAT,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
879,19185.0,21001A41-,ROMAIN ROLLAND,19185,18,1,female,child,10719,1,couple_with_child,,,3.0,Secondaires,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
880,19085.0,21001A41-,ROMAIN ROLLAND,19085,12,1,female,child,10672,1,couple_with_child,3.0,Secondaires,,,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
881,,21001A42-,KAT,23872,17,1,female,child,13413,4,single_with_child,3.0,Secondaires,,,23872.0,KAT,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
882,17937.0,21001A53-,NELLIE MELBA,17937,15,0,male,child,10001,1,couple_with_child,3.0,Secondaires,,,,NELLIE MELBA,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
883,22459.0,21001A51-,SCHERDEMAEL,22459,12,0,male,child,12540,1,couple_with_child,3.0,Secondaires,,,,SCHERDEMAEL,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
884,23986.0,21001A42-,KAT,23986,14,0,male,child,13458,4,single_with_child,3.0,Secondaires,,,,KAT,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
885,22948.0,21001A51-,SCHERDEMAEL,22948,14,0,male,parent,12766,1,couple_with_child,3.0,Secondaires,,,,SCHERDEMAEL,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
886,20880.0,21001A41-,ROMAIN ROLLAND,20880,13,1,female,parent,10571,1,couple_with_child,3.0,Secondaires,,,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
887,47797.0,21001A80-,SILLON,47797,18,0,male,child,26646,1,couple_with_child,,,3.0,Secondaires,,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
888,17862.0,21001A53-,NELLIE MELBA,17862,18,1,female,child,9983,1,couple_with_child,,,3.0,Secondaires,,NELLIE MELBA,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
889,,21001A51-,SCHERDEMAEL,22636,16,1,female,child,12628,1,couple_with_child,3.0,Secondaires,,,22636.0,SCHERDEMAEL,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
890,8171.0,21001A503,VIVES,8171,12,1,female,child,4485,1,couple_with_child,3.0,Secondaires,,,,VIVES,Anderlecht,Anderlecht,Scherdemael,21019A10-,STOCKEL,Woluwe Saint-Pierre
891,18829.0,21001A41-,ROMAIN ROLLAND,18829,18,0,male,child,10559,1,couple_with_child,,,3.0,Secondaires,,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
892,,21001A41-,ROMAIN ROLLAND,19071,17,1,female,child,10668,1,couple_with_child,3.0,Secondaires,,,19071.0,ROMAIN ROLLAND,Anderlecht,Anderlecht,Scherdemael,21002A190,FORET DE SOIGNES,Auderghem
893,49483.0,21001A80-,SILLON,49483,12,1,female,child,27561,4,single_with_child,3.0,Secondaires,,,,SILLON,Anderlecht,Anderlecht,Scherdemael,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
894,94688.0,21001A911,SCHEUT-EST,94688,19,0,male,child,51570,1,couple_with_child,,,3.0,Secondaires,,SCHEUT-EST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
895,89472.0,21001A712,SCHEUT - DE SMET,89472,15,1,female,child,48904,4,single_with_child,3.0,Secondaires,,,,SCHEUT - DE SMET,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
896,99203.0,21001A74-,SCHEUT-OUEST,99203,15,0,male,child,53809,4,single_with_child,3.0,Secondaires,,,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
897,104981.0,21001A92-,JAKOB SMITS,104981,14,1,female,parent,55987,1,couple_with_child,3.0,Secondaires,,,,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
898,,21001A74-,SCHEUT-OUEST,99000,16,0,male,child,53747,1,couple_with_child,3.0,Secondaires,,,99000.0,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
899,100728.0,21001A74-,SCHEUT-OUEST,100728,15,1,female,child,54490,4,single_with_child,3.0,Secondaires,,,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
900,,21001A931,AGRAFE-NORBERT GILLE,96803,17,0,male,child,52605,1,couple_with_child,3.0,Secondaires,,,96803.0,AGRAFE-NORBERT GILLE,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
901,,21001A911,SCHEUT-EST,94587,16,1,female,child,51535,1,couple_with_child,3.0,Secondaires,,,94587.0,SCHEUT-EST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
902,101142.0,21001A74-,SCHEUT-OUEST,101142,14,1,female,parent,53921,1,couple_with_child,3.0,Secondaires,,,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
903,101137.0,21001A74-,SCHEUT-OUEST,101137,15,1,female,parent,54007,1,couple_with_child,3.0,Secondaires,,,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
904,,21001A74-,SCHEUT-OUEST,98916,17,1,female,child,53725,1,couple_with_child,3.0,Secondaires,,,98916.0,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
905,101146.0,21001A74-,SCHEUT-OUEST,101146,14,1,female,parent,54112,1,couple_with_child,3.0,Secondaires,,,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
906,97220.0,21001A931,AGRAFE-NORBERT GILLE,97220,15,0,male,child,52727,1,couple_with_child,3.0,Secondaires,,,,AGRAFE-NORBERT GILLE,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
907,99221.0,21001A74-,SCHEUT-OUEST,99221,15,0,male,child,53814,1,couple_with_child,3.0,Secondaires,,,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
908,99097.0,21001A74-,SCHEUT-OUEST,99097,19,0,male,child,53778,1,couple_with_child,,,3.0,Secondaires,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
909,102326.0,21001A92-,JAKOB SMITS,102326,15,1,female,child,55422,4,single_with_child,3.0,Secondaires,,,,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
910,102788.0,21001A92-,JAKOB SMITS,102788,14,1,female,child,55580,1,couple_with_child,3.0,Secondaires,,,,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
911,97795.0,21001A931,AGRAFE-NORBERT GILLE,97795,15,0,male,parent,52933,1,couple_with_child,3.0,Secondaires,,,,AGRAFE-NORBERT GILLE,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
912,101145.0,21001A74-,SCHEUT-OUEST,101145,14,1,female,parent,54032,4,single_with_child,3.0,Secondaires,,,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
913,94852.0,21001A911,SCHEUT-EST,94852,14,1,female,child,51623,1,couple_with_child,3.0,Secondaires,,,,SCHEUT-EST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
914,96179.0,21001A911,SCHEUT-EST,96179,14,1,female,child,52241,4,single_with_child,3.0,Secondaires,,,,SCHEUT-EST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
915,99122.0,21001A74-,SCHEUT-OUEST,99122,18,0,male,child,53786,1,couple_with_child,,,3.0,Secondaires,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
916,96929.0,21001A931,AGRAFE-NORBERT GILLE,96929,18,1,female,child,52641,1,couple_with_child,,,3.0,Secondaires,,AGRAFE-NORBERT GILLE,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
917,72361.0,21001A90-,SCHEUTKAPEL,72361,13,0,male,child,39852,4,single_with_child,3.0,Secondaires,,,,SCHEUTKAPEL,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
918,102487.0,21001A92-,JAKOB SMITS,102487,13,0,male,child,55475,1,couple_with_child,3.0,Secondaires,,,,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
919,101967.0,21001A92-,JAKOB SMITS,101967,18,1,female,child,55299,1,couple_with_child,,,3.0,Secondaires,,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
920,90091.0,21001A712,SCHEUT - DE SMET,90091,13,1,female,parent,48960,1,couple_with_child,3.0,Secondaires,,,,SCHEUT - DE SMET,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
921,97428.0,21001A931,AGRAFE-NORBERT GILLE,97428,12,1,female,child,52789,1,couple_with_child,3.0,Secondaires,,,,AGRAFE-NORBERT GILLE,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
922,,21001A92-,JAKOB SMITS,102045,16,1,female,child,55323,1,couple_with_child,3.0,Secondaires,,,102045.0,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
923,102337.0,21001A92-,JAKOB SMITS,102337,14,0,male,child,55424,4,single_with_child,3.0,Secondaires,,,,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
924,,21001A931,AGRAFE-NORBERT GILLE,96979,16,1,female,child,52657,1,couple_with_child,3.0,Secondaires,,,96979.0,AGRAFE-NORBERT GILLE,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
925,99257.0,21001A74-,SCHEUT-OUEST,99257,19,1,female,child,53825,1,couple_with_child,,,3.0,Secondaires,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
926,97142.0,21001A931,AGRAFE-NORBERT GILLE,97142,12,1,female,child,52705,1,couple_with_child,3.0,Secondaires,,,,AGRAFE-NORBERT GILLE,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
927,89461.0,21001A712,SCHEUT - DE SMET,89461,12,0,male,child,48900,1,couple_with_child,3.0,Secondaires,,,,SCHEUT - DE SMET,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
928,99020.0,21001A74-,SCHEUT-OUEST,99020,12,0,male,child,53752,1,couple_with_child,3.0,Secondaires,,,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
929,,21001A90-,SCHEUTKAPEL,72576,16,0,male,child,39941,4,single_with_child,3.0,Secondaires,,,72576.0,SCHEUTKAPEL,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
930,98879.0,21001A74-,SCHEUT-OUEST,98879,19,0,male,child,53715,1,couple_with_child,,,3.0,Secondaires,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
931,,21001A92-,JAKOB SMITS,102946,17,0,male,child,55642,1,couple_with_child,3.0,Secondaires,,,102946.0,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
932,94855.0,21001A911,SCHEUT-EST,94855,13,1,female,child,51624,1,couple_with_child,3.0,Secondaires,,,,SCHEUT-EST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
933,99052.0,21001A74-,SCHEUT-OUEST,99052,18,1,female,child,53763,1,couple_with_child,,,3.0,Secondaires,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
934,95100.0,21001A911,SCHEUT-EST,95100,12,0,male,child,51711,1,couple_with_child,3.0,Secondaires,,,,SCHEUT-EST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
935,102189.0,21001A92-,JAKOB SMITS,102189,15,0,male,child,55368,1,couple_with_child,3.0,Secondaires,,,,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
936,,21001A911,SCHEUT-EST,94932,17,0,male,child,51651,1,couple_with_child,3.0,Secondaires,,,94932.0,SCHEUT-EST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
937,,21001A85-,AUBADE,21380,17,1,female,child,11975,1,couple_with_child,3.0,Secondaires,,,21380.0,AUBADE,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
938,,21001A92-,JAKOB SMITS,102539,17,0,male,child,55494,4,single_with_child,3.0,Secondaires,,,102539.0,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
939,102095.0,21001A92-,JAKOB SMITS,102095,12,0,male,child,55341,1,couple_with_child,3.0,Secondaires,,,,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
940,101919.0,21001A92-,JAKOB SMITS,101919,15,0,male,child,55281,1,couple_with_child,3.0,Secondaires,,,,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
941,104996.0,21001A92-,JAKOB SMITS,104996,13,1,female,parent,56035,4,single_with_child,3.0,Secondaires,,,,JAKOB SMITS,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
942,,21001A74-,SCHEUT-OUEST,99191,17,1,female,child,53805,1,couple_with_child,3.0,Secondaires,,,99191.0,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
943,,21001A712,SCHEUT - DE SMET,89412,17,0,male,child,48884,4,single_with_child,3.0,Secondaires,,,89412.0,SCHEUT - DE SMET,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
944,89388.0,21001A712,SCHEUT - DE SMET,89388,18,1,female,child,48875,1,couple_with_child,,,3.0,Secondaires,,SCHEUT - DE SMET,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
945,97040.0,21001A931,AGRAFE-NORBERT GILLE,97040,12,1,female,child,52675,1,couple_with_child,3.0,Secondaires,,,,AGRAFE-NORBERT GILLE,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
946,94878.0,21001A911,SCHEUT-EST,94878,15,1,female,child,51629,1,couple_with_child,3.0,Secondaires,,,,SCHEUT-EST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
947,97155.0,21001A931,AGRAFE-NORBERT GILLE,97155,12,1,female,child,52709,4,single_with_child,3.0,Secondaires,,,,AGRAFE-NORBERT GILLE,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
948,72257.0,21001A90-,SCHEUTKAPEL,72257,15,1,female,child,39810,1,couple_with_child,3.0,Secondaires,,,,SCHEUTKAPEL,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
949,99271.0,21001A74-,SCHEUT-OUEST,99271,12,0,male,child,53829,1,couple_with_child,3.0,Secondaires,,,,SCHEUT-OUEST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
950,96484.0,21001A911,SCHEUT-EST,96484,13,0,male,parent,51642,1,couple_with_child,3.0,Secondaires,,,,SCHEUT-EST,Anderlecht,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
