,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkerID.1,WorkerType.1,Commune,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
359,1304856,21019A14-,VAL DE SEIGNEURS,1304856,9,1,female,child,725972,1,couple_with_child,2.0,Primaires,,,Woluwe Saint-Pierre,Stockel,21001C522,HOPITAL U.L.B.,Anderlecht
360,55243,21001A031,RAUTER-SUD,55243,8,0,male,parent,29884,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
361,53200,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,53200,8,0,male,parent,29504,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
362,128179,21001A112,BIESTEBROEK,128179,11,1,female,parent,68039,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
363,66362,21001A142,VEEWEYDE-NORD,66362,6,0,male,child,36661,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
364,54947,21001A031,RAUTER-SUD,54947,11,0,male,child,30654,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
365,1034,21001A041,VEEWEYDE-SUD,1034,6,0,male,child,471,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
366,11181,21001A43-,VAN BEETHOVEN,11181,9,0,male,child,6191,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
367,11213,21001A43-,VAN BEETHOVEN,11213,10,1,female,child,6202,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
368,128383,21001A112,BIESTEBROEK,128383,6,0,male,parent,68212,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
369,52688,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,52688,7,1,female,child,29526,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
370,128375,21001A112,BIESTEBROEK,128375,7,0,male,parent,67891,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
371,128366,21001A112,BIESTEBROEK,128366,8,0,male,parent,68175,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
372,1935,21001A041,VEEWEYDE-SUD,1935,7,0,male,child,805,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
373,126733,21001A112,BIESTEBROEK,126733,6,0,male,child,68122,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
374,1670,21001A041,VEEWEYDE-SUD,1670,8,1,female,child,712,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
375,66679,21001A142,VEEWEYDE-NORD,66679,9,0,male,child,36795,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
376,17243,21001A32-,AURORE,17243,9,1,female,child,9518,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
377,128336,21001A112,BIESTEBROEK,128336,11,0,male,parent,68248,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
378,12032,21001A43-,VAN BEETHOVEN,12032,9,1,female,parent,6145,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
379,53791,21001A031,RAUTER-SUD,53791,6,0,male,child,30041,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
380,126619,21001A112,BIESTEBROEK,126619,9,1,female,child,68075,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
381,10987,21001A43-,VAN BEETHOVEN,10987,7,1,female,child,6109,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
382,54139,21001A031,RAUTER-SUD,54139,9,0,male,child,30172,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
383,126268,21001A112,BIESTEBROEK,126268,10,1,female,child,67945,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
384,128205,21001A112,BIESTEBROEK,128205,7,1,female,parent,67827,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
385,15587,21001A32-,AURORE,15587,11,1,female,child,8523,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
386,2775,21001A041,VEEWEYDE-SUD,2775,9,1,female,parent,548,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
387,54464,21001A031,RAUTER-SUD,54464,6,1,female,child,30288,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
388,54097,21001A031,RAUTER-SUD,54097,10,0,male,child,30155,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
389,126488,21001A112,BIESTEBROEK,126488,9,0,male,child,68030,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
390,14898,21001A32-,AURORE,14898,11,0,male,child,8215,1,couple_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
391,2009,21001A041,VEEWEYDE-SUD,2009,6,0,male,child,833,4,single_with_child,2.0,Primaires,,,Anderlecht,Veeweyde - Aurore,21002A190,FORET DE SOIGNES,Auderghem
392,34015,21001A441,DOCTEUR ROUX,34015,7,0,male,child,18763,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
393,45318,21001A30-,BIZET,45318,7,0,male,child,25025,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
394,33030,21001A350,CERIA - ZONE D'HABITAT,33030,10,1,female,parent,17725,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004F970,MARLY-NORD,Bruxelles
395,34526,21001A441,DOCTEUR ROUX,34526,8,0,male,child,18964,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
396,33971,21001A441,DOCTEUR ROUX,33971,7,1,female,child,18747,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
397,10051,21001A332,ROUE,10051,6,0,male,child,5489,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
398,30690,21001A34-,ROUE - CITE JARDIN,30690,11,1,female,child,16899,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004F970,MARLY-NORD,Bruxelles
399,35251,21001A441,DOCTEUR ROUX,35251,6,0,male,child,19444,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
400,46551,21001A30-,BIZET,46551,8,1,female,parent,24995,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
401,30819,21001A34-,ROUE - CITE JARDIN,30819,8,0,male,child,16935,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004F970,MARLY-NORD,Bruxelles
402,26616,21001A552,TREFLE,26616,6,0,male,child,14771,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
403,44813,21001A30-,BIZET,44813,6,1,female,child,24866,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
404,45020,21001A30-,BIZET,45020,9,0,male,child,24930,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
405,26617,21001A552,TREFLE,26617,8,1,female,child,14771,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
406,34284,21001A441,DOCTEUR ROUX,34284,10,1,female,child,18878,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
407,44607,21001A30-,BIZET,44607,9,0,male,child,24804,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
408,26200,21001A552,TREFLE,26200,6,0,male,child,14608,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
409,9980,21001A332,ROUE,9980,7,0,male,child,5471,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
410,27809,21001A552,TREFLE,27809,10,1,female,parent,14495,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
411,29880,21001A34-,ROUE - CITE JARDIN,29880,12,1,female,child,16611,1,couple_with_child,,,2.0,Primaires,Anderlecht,Bizet - Roue- Ceria,21004F970,MARLY-NORD,Bruxelles
412,43649,21001A451,VENIZELOS,43649,11,1,female,parent,23627,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
413,33036,21001A350,CERIA - ZONE D'HABITAT,33036,9,1,female,parent,18132,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004F970,MARLY-NORD,Bruxelles
414,43652,21001A451,VENIZELOS,43652,10,1,female,parent,23792,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
415,27794,21001A552,TREFLE,27794,12,1,female,parent,14611,1,couple_with_child,,,2.0,Primaires,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
416,30407,21001A34-,ROUE - CITE JARDIN,30407,6,0,male,child,16796,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004F970,MARLY-NORD,Bruxelles
417,33107,21001A350,CERIA - ZONE D'HABITAT,33107,11,0,male,parent,17691,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004F970,MARLY-NORD,Bruxelles
418,42630,21001A451,VENIZELOS,42630,8,1,female,child,23818,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
419,33587,21001A441,DOCTEUR ROUX,33587,8,1,female,child,18597,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
420,34645,21001A441,DOCTEUR ROUX,34645,6,1,female,child,19011,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
421,46140,21001A30-,BIZET,46140,6,0,male,child,25562,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
422,44257,21001A30-,BIZET,44257,10,1,female,child,24700,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
423,44935,21001A30-,BIZET,44935,10,0,male,child,24905,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
424,34029,21001A441,DOCTEUR ROUX,34029,10,0,male,child,18772,4,single_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
425,45211,21001A30-,BIZET,45211,7,0,male,child,24990,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
426,34877,21001A441,DOCTEUR ROUX,34877,11,0,male,parent,19126,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
427,30853,21001A34-,ROUE - CITE JARDIN,30853,7,0,male,child,16945,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004F970,MARLY-NORD,Bruxelles
428,44261,21001A30-,BIZET,44261,10,1,female,child,24701,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
429,45720,21001A30-,BIZET,45720,11,0,male,parent,25203,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
430,30354,21001A34-,ROUE - CITE JARDIN,30354,12,0,male,child,16779,1,couple_with_child,,,2.0,Primaires,Anderlecht,Bizet - Roue- Ceria,21004F970,MARLY-NORD,Bruxelles
431,33125,21001A350,CERIA - ZONE D'HABITAT,33125,7,0,male,parent,17771,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004F970,MARLY-NORD,Bruxelles
432,31579,21001A34-,ROUE - CITE JARDIN,31579,11,1,female,parent,16914,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21004F970,MARLY-NORD,Bruxelles
433,44758,21001A30-,BIZET,44758,9,1,female,child,24848,1,couple_with_child,2.0,Primaires,,,Anderlecht,Bizet - Roue- Ceria,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
434,6135,21001A83-,PETERBOS,6135,6,1,female,child,3100,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
435,7094,21001A83-,PETERBOS,7094,9,1,female,parent,2825,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
436,51624,21001A81-,BROECK,51624,10,0,male,parent,28824,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
437,845841,21012A41-,MOORTEBEEK,845841,10,1,female,parent,472633,1,couple_with_child,2.0,Primaires,,,Molenbeek Saint-Jean,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
438,39530,21001A82-,MOORTEBEEK,39530,10,0,male,child,22009,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
439,6156,21001A83-,PETERBOS,6156,7,0,male,child,3106,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
440,50899,21001A81-,BROECK,50899,6,1,female,child,28508,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
441,40948,21001A82-,MOORTEBEEK,40948,8,1,female,parent,22257,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
442,51442,21001A81-,BROECK,51442,6,1,female,child,28729,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
443,6128,21001A83-,PETERBOS,6128,7,1,female,child,3098,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
444,5203,21001A83-,PETERBOS,5203,7,1,female,child,2724,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
445,5256,21001A83-,PETERBOS,5256,6,1,female,child,2748,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
446,4590,21001A83-,PETERBOS,4590,9,0,male,child,2454,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
447,51990,21001A81-,BROECK,51990,7,1,female,child,29103,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
448,7264,21001A83-,PETERBOS,7264,8,0,male,parent,3046,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
449,7073,21001A83-,PETERBOS,7073,10,1,female,parent,3077,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
450,5337,21001A83-,PETERBOS,5337,8,1,female,child,2780,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
451,5327,21001A83-,PETERBOS,5327,12,1,female,child,2778,1,couple_with_child,,,2.0,Primaires,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
452,7088,21001A83-,PETERBOS,7088,9,1,female,parent,3048,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
453,4999,21001A83-,PETERBOS,4999,10,0,male,child,2633,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
454,52200,21001A81-,BROECK,52200,11,1,female,parent,28588,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
455,7109,21001A83-,PETERBOS,7109,8,1,female,parent,2516,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
456,5055,21001A83-,PETERBOS,5055,11,0,male,child,2656,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
457,6004,21001A83-,PETERBOS,6004,9,0,male,child,3059,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
458,5381,21001A83-,PETERBOS,5381,6,0,male,child,2802,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
459,5628,21001A83-,PETERBOS,5628,9,1,female,child,2916,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
460,7059,21001A83-,PETERBOS,7059,11,1,female,parent,2825,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
461,39610,21001A82-,MOORTEBEEK,39610,10,0,male,child,22044,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
462,5097,21001A83-,PETERBOS,5097,10,0,male,child,2677,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
463,28574,21001A84-,POESIE,28574,6,1,female,child,15932,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
464,4881,21001A83-,PETERBOS,4881,9,1,female,child,2584,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
465,7111,21001A83-,PETERBOS,7111,7,1,female,parent,2408,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
466,51324,21001A81-,BROECK,51324,6,1,female,child,28688,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
467,845083,21012A41-,MOORTEBEEK,845083,6,1,female,child,472835,1,couple_with_child,2.0,Primaires,,,Molenbeek Saint-Jean,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
468,5886,21001A83-,PETERBOS,5886,6,1,female,child,3025,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
469,50909,21001A81-,BROECK,50909,8,1,female,child,28511,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
470,844980,21012A41-,MOORTEBEEK,844980,6,0,male,child,472806,1,couple_with_child,2.0,Primaires,,,Molenbeek Saint-Jean,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
471,5310,21001A83-,PETERBOS,5310,7,0,male,child,2773,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
472,28557,21001A84-,POESIE,28557,11,1,female,child,15926,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
473,40938,21001A82-,MOORTEBEEK,40938,9,1,female,parent,22197,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
474,7089,21001A83-,PETERBOS,7089,9,1,female,parent,2201,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
475,5220,21001A83-,PETERBOS,5220,11,0,male,child,2730,1,couple_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
476,844837,21012A41-,MOORTEBEEK,844837,7,0,male,child,472763,1,couple_with_child,2.0,Primaires,,,Molenbeek Saint-Jean,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
477,845543,21012A41-,MOORTEBEEK,845543,6,0,male,child,473111,4,single_with_child,2.0,Primaires,,,Molenbeek Saint-Jean,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
478,40931,21001A82-,MOORTEBEEK,40931,10,1,female,parent,21848,4,single_with_child,2.0,Primaires,,,Anderlecht,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
479,844768,21012A41-,MOORTEBEEK,844768,7,1,female,child,472742,1,couple_with_child,2.0,Primaires,,,Molenbeek Saint-Jean,Moortebeek - Peterbos,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
480,102106,21001A92-,JAKOB SMITS,102106,9,0,male,child,55343,1,couple_with_child,2.0,Primaires,,,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
481,99545,21001A74-,SCHEUT-OUEST,99545,6,1,female,child,53915,4,single_with_child,2.0,Primaires,,,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
482,102874,21001A92-,JAKOB SMITS,102874,10,1,female,child,55617,1,couple_with_child,2.0,Primaires,,,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
483,72514,21001A90-,SCHEUTKAPEL,72514,11,0,male,child,39915,1,couple_with_child,2.0,Primaires,,,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
484,97308,21001A931,AGRAFE-NORBERT GILLE,97308,7,0,male,child,52753,1,couple_with_child,2.0,Primaires,,,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
485,73013,21001A90-,SCHEUTKAPEL,73013,8,1,female,child,40125,1,couple_with_child,2.0,Primaires,,,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
486,98454,21001A931,AGRAFE-NORBERT GILLE,98454,10,0,male,parent,52733,1,couple_with_child,2.0,Primaires,,,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
487,97205,21001A931,AGRAFE-NORBERT GILLE,97205,11,1,female,child,52724,1,couple_with_child,2.0,Primaires,,,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
488,89975,21001A712,SCHEUT - DE SMET,89975,7,1,female,child,49136,4,single_with_child,2.0,Primaires,,,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
489,72539,21001A90-,SCHEUTKAPEL,72539,9,1,female,child,39927,4,single_with_child,2.0,Primaires,,,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
490,97156,21001A931,AGRAFE-NORBERT GILLE,97156,9,1,female,child,52709,4,single_with_child,2.0,Primaires,,,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
491,96490,21001A911,SCHEUT-EST,96490,12,0,male,parent,51680,1,couple_with_child,,,2.0,Primaires,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
492,98264,21001A931,AGRAFE-NORBERT GILLE,98264,9,1,female,parent,52828,1,couple_with_child,2.0,Primaires,,,Anderlecht,Scheut,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
