,Unnamed: 0,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune
166748,179789,179856,21003A011,MOLENBERG,179856,16,0,male,child,97071,1,couple_with_child,3,Secondaires,21003A011,Berchem Sainte-Agathe
166780,179821,179888,21003A011,MOLENBERG,179888,16,1,female,child,97085,4,single_with_child,3,Secondaires,21003A011,Berchem Sainte-Agathe
166793,179834,179901,21003A011,MOLENBERG,179901,16,1,female,child,97089,1,couple_with_child,3,Secondaires,21003A011,Berchem Sainte-Agathe
166801,179842,179909,21003A011,MOLENBERG,179909,16,1,female,child,97094,4,single_with_child,3,Secondaires,21003A011,Berchem Sainte-Agathe
166869,179910,179977,21003A011,MOLENBERG,179977,16,1,female,child,97121,4,single_with_child,3,Secondaires,21003A011,Berchem Sainte-Agathe
166891,179932,179999,21003A011,MOLENBERG,179999,17,1,female,child,97130,4,single_with_child,3,Secondaires,21003A011,Berchem Sainte-Agathe
166895,179936,180003,21003A011,MOLENBERG,180003,16,1,female,child,97131,1,couple_with_child,3,Secondaires,21003A011,Berchem Sainte-Agathe
166902,179943,180010,21003A011,MOLENBERG,180010,17,1,female,child,97132,1,couple_with_child,3,Secondaires,21003A011,Berchem Sainte-Agathe
166972,180013,180080,21003A011,MOLENBERG,180080,17,0,male,child,97159,1,couple_with_child,3,Secondaires,21003A011,Berchem Sainte-Agathe
167112,180153,180220,21003A011,MOLENBERG,180220,17,1,female,child,97213,1,couple_with_child,3,Secondaires,21003A011,Berchem Sainte-Agathe
168016,181181,181252,21003A212,CLOS DU ZAVELENBERG,181252,17,1,female,child,97838,1,couple_with_child,3,Secondaires,21003A212,Berchem Sainte-Agathe
168020,181185,181256,21003A212,CLOS DU ZAVELENBERG,181256,16,0,male,child,97839,1,couple_with_child,3,Secondaires,21003A212,Berchem Sainte-Agathe
168042,181207,181278,21003A212,CLOS DU ZAVELENBERG,181278,16,0,male,child,97846,1,couple_with_child,3,Secondaires,21003A212,Berchem Sainte-Agathe
168065,181230,181301,21003A212,CLOS DU ZAVELENBERG,181301,16,0,male,child,97856,4,single_with_child,3,Secondaires,21003A212,Berchem Sainte-Agathe
168102,181267,181338,21003A212,CLOS DU ZAVELENBERG,181338,17,1,female,child,97866,1,couple_with_child,3,Secondaires,21003A212,Berchem Sainte-Agathe
168773,181996,182067,21003A00-,CENTRE,182067,17,0,male,child,98266,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
168798,182021,182092,21003A00-,CENTRE,182092,16,1,female,child,98277,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
168813,182036,182107,21003A00-,CENTRE,182107,16,1,female,child,98281,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
168940,182163,182234,21003A00-,CENTRE,182234,17,0,male,child,98328,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
168954,182177,182248,21003A00-,CENTRE,182248,16,1,female,child,98332,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
168983,182206,182277,21003A00-,CENTRE,182277,16,0,male,child,98344,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169021,182244,182315,21003A00-,CENTRE,182315,16,0,male,child,98359,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169039,182262,182333,21003A00-,CENTRE,182333,17,0,male,child,98364,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169086,182309,182380,21003A00-,CENTRE,182380,17,1,female,child,98381,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169095,182318,182389,21003A00-,CENTRE,182389,16,0,male,child,98388,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169100,182323,182394,21003A00-,CENTRE,182394,16,1,female,child,98389,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169128,182351,182422,21003A00-,CENTRE,182422,17,1,female,child,98396,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169156,182379,182450,21003A00-,CENTRE,182450,17,0,male,child,98407,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169167,182390,182461,21003A00-,CENTRE,182461,16,0,male,child,98410,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169198,182421,182492,21003A00-,CENTRE,182492,16,1,female,child,98422,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169207,182430,182501,21003A00-,CENTRE,182501,16,0,male,child,98424,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169208,182431,182502,21003A00-,CENTRE,182502,16,1,female,child,98424,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169209,182432,182503,21003A00-,CENTRE,182503,17,1,female,child,98424,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169211,182434,182505,21003A00-,CENTRE,182505,17,1,female,child,98424,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169214,182437,182508,21003A00-,CENTRE,182508,16,1,female,child,98425,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169221,182444,182515,21003A00-,CENTRE,182515,17,0,male,child,98427,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169231,182454,182525,21003A00-,CENTRE,182525,17,1,female,child,98429,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169241,182464,182535,21003A00-,CENTRE,182535,16,0,male,child,98436,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169288,182511,182582,21003A00-,CENTRE,182582,17,0,male,child,98454,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169289,182512,182583,21003A00-,CENTRE,182583,17,0,male,child,98454,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169291,182514,182585,21003A00-,CENTRE,182585,16,0,male,child,98455,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169293,182516,182587,21003A00-,CENTRE,182587,16,1,female,child,98456,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169301,182524,182595,21003A00-,CENTRE,182595,16,1,female,child,98458,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169303,182526,182597,21003A00-,CENTRE,182597,17,0,male,child,98458,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169316,182539,182610,21003A00-,CENTRE,182610,17,1,female,child,98462,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169356,182579,182650,21003A00-,CENTRE,182650,17,0,male,child,98478,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169359,182582,182653,21003A00-,CENTRE,182653,17,1,female,child,98479,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169362,182585,182656,21003A00-,CENTRE,182656,17,1,female,child,98480,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169366,182589,182660,21003A00-,CENTRE,182660,16,1,female,child,98481,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169377,182600,182671,21003A00-,CENTRE,182671,16,1,female,child,98483,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169396,182619,182690,21003A00-,CENTRE,182690,17,1,female,child,98493,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169400,182623,182694,21003A00-,CENTRE,182694,16,1,female,child,98494,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169412,182635,182706,21003A00-,CENTRE,182706,16,0,male,child,98497,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169416,182639,182710,21003A00-,CENTRE,182710,16,0,male,child,98498,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169421,182644,182715,21003A00-,CENTRE,182715,16,0,male,child,98499,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169434,182657,182728,21003A00-,CENTRE,182728,17,0,male,child,98502,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169440,182663,182734,21003A00-,CENTRE,182734,17,1,female,child,98504,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169456,182679,182750,21003A00-,CENTRE,182750,17,0,male,child,98513,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169484,182707,182778,21003A00-,CENTRE,182778,17,0,male,child,98521,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169568,182791,182862,21003A00-,CENTRE,182862,16,0,male,child,98554,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169575,182798,182869,21003A00-,CENTRE,182869,16,0,male,child,98557,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169578,182801,182872,21003A00-,CENTRE,182872,17,1,female,child,98558,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169606,182829,182900,21003A00-,CENTRE,182900,16,1,female,child,98564,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169620,182843,182914,21003A00-,CENTRE,182914,17,1,female,child,98573,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169639,182862,182933,21003A00-,CENTRE,182933,16,1,female,child,98579,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169642,182865,182936,21003A00-,CENTRE,182936,17,0,male,child,98580,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169650,182873,182944,21003A00-,CENTRE,182944,17,0,male,child,98582,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169678,182901,182972,21003A00-,CENTRE,182972,17,0,male,child,98595,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169679,182902,182973,21003A00-,CENTRE,182973,17,1,female,child,98595,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169685,182908,182979,21003A00-,CENTRE,182979,16,0,male,child,98597,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169692,182915,182986,21003A00-,CENTRE,182986,17,0,male,child,98599,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169696,182919,182990,21003A00-,CENTRE,182990,16,1,female,child,98600,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169729,182952,183023,21003A00-,CENTRE,183023,16,1,female,child,98613,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169859,183082,183153,21003A00-,CENTRE,183153,17,1,female,child,98658,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169953,183176,183247,21003A00-,CENTRE,183247,17,0,male,child,98695,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
169986,183209,183280,21003A00-,CENTRE,183280,16,0,male,child,98704,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
170002,183225,183296,21003A00-,CENTRE,183296,16,0,male,child,98713,4,single_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
170078,183301,183372,21003A00-,CENTRE,183372,16,1,female,child,98739,1,couple_with_child,3,Secondaires,21003A00-,Berchem Sainte-Agathe
171642,185075,185146,21003A283,ZAVELENBERG,185146,16,0,male,child,99779,1,couple_with_child,3,Secondaires,21003A283,Berchem Sainte-Agathe
171666,185099,185170,21003A283,ZAVELENBERG,185170,17,1,female,child,99789,1,couple_with_child,3,Secondaires,21003A283,Berchem Sainte-Agathe
171675,185108,185179,21003A283,ZAVELENBERG,185179,17,0,male,child,99793,1,couple_with_child,3,Secondaires,21003A283,Berchem Sainte-Agathe
171695,185128,185199,21003A283,ZAVELENBERG,185199,16,1,female,child,99801,1,couple_with_child,3,Secondaires,21003A283,Berchem Sainte-Agathe
171992,185451,185522,21003A11-,CITE MODERNE,185522,16,0,male,child,99962,1,couple_with_child,3,Secondaires,21003A11-,Berchem Sainte-Agathe
172078,185537,185608,21003A11-,CITE MODERNE,185608,16,0,male,child,99993,1,couple_with_child,3,Secondaires,21003A11-,Berchem Sainte-Agathe
172104,185563,185634,21003A11-,CITE MODERNE,185634,16,0,male,child,100002,1,couple_with_child,3,Secondaires,21003A11-,Berchem Sainte-Agathe
172134,185593,185664,21003A11-,CITE MODERNE,185664,17,1,female,child,100012,4,single_with_child,3,Secondaires,21003A11-,Berchem Sainte-Agathe
172145,185604,185675,21003A11-,CITE MODERNE,185675,17,0,male,child,100016,4,single_with_child,3,Secondaires,21003A11-,Berchem Sainte-Agathe
172152,185611,185682,21003A11-,CITE MODERNE,185682,16,0,male,child,100017,1,couple_with_child,3,Secondaires,21003A11-,Berchem Sainte-Agathe
172179,185638,185709,21003A11-,CITE MODERNE,185709,16,0,male,child,100026,1,couple_with_child,3,Secondaires,21003A11-,Berchem Sainte-Agathe
172809,186334,186405,21003A05-,DE SELLIERS DE MORANVILLE,186405,17,0,male,child,100442,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173013,186538,186609,21003A05-,DE SELLIERS DE MORANVILLE,186609,17,0,male,child,100518,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173016,186541,186612,21003A05-,DE SELLIERS DE MORANVILLE,186612,17,1,female,child,100519,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173024,186549,186620,21003A05-,DE SELLIERS DE MORANVILLE,186620,17,1,female,child,100520,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173039,186564,186635,21003A05-,DE SELLIERS DE MORANVILLE,186635,17,0,male,child,100526,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173062,186587,186658,21003A05-,DE SELLIERS DE MORANVILLE,186658,16,0,male,child,100535,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173065,186590,186661,21003A05-,DE SELLIERS DE MORANVILLE,186661,17,0,male,child,100536,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173066,186591,186662,21003A05-,DE SELLIERS DE MORANVILLE,186662,17,1,female,child,100536,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173100,186625,186696,21003A05-,DE SELLIERS DE MORANVILLE,186696,17,0,male,child,100547,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173101,186626,186697,21003A05-,DE SELLIERS DE MORANVILLE,186697,16,1,female,child,100547,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173107,186632,186703,21003A05-,DE SELLIERS DE MORANVILLE,186703,16,0,male,child,100551,4,single_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173124,186649,186720,21003A05-,DE SELLIERS DE MORANVILLE,186720,17,1,female,child,100556,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173148,186673,186744,21003A05-,DE SELLIERS DE MORANVILLE,186744,16,0,male,child,100565,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173168,186693,186764,21003A05-,DE SELLIERS DE MORANVILLE,186764,16,0,male,child,100572,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173223,186748,186819,21003A05-,DE SELLIERS DE MORANVILLE,186819,17,0,male,child,100591,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173224,186749,186820,21003A05-,DE SELLIERS DE MORANVILLE,186820,16,0,male,child,100591,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173246,186771,186842,21003A05-,DE SELLIERS DE MORANVILLE,186842,16,0,male,child,100600,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173247,186772,186843,21003A05-,DE SELLIERS DE MORANVILLE,186843,17,1,female,child,100600,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173323,186848,186919,21003A05-,DE SELLIERS DE MORANVILLE,186919,16,0,male,child,100629,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173331,186856,186927,21003A05-,DE SELLIERS DE MORANVILLE,186927,16,1,female,child,100631,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173335,186860,186931,21003A05-,DE SELLIERS DE MORANVILLE,186931,17,1,female,child,100632,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173355,186880,186951,21003A05-,DE SELLIERS DE MORANVILLE,186951,16,0,male,child,100641,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173358,186883,186954,21003A05-,DE SELLIERS DE MORANVILLE,186954,17,0,male,child,100642,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173369,186894,186965,21003A05-,DE SELLIERS DE MORANVILLE,186965,16,1,female,child,100648,4,single_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173407,186932,187003,21003A05-,DE SELLIERS DE MORANVILLE,187003,17,0,male,child,100662,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173482,187007,187078,21003A05-,DE SELLIERS DE MORANVILLE,187078,17,1,female,child,100692,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173498,187023,187094,21003A05-,DE SELLIERS DE MORANVILLE,187094,17,1,female,child,100699,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173504,187029,187100,21003A05-,DE SELLIERS DE MORANVILLE,187100,17,1,female,child,100701,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173505,187030,187101,21003A05-,DE SELLIERS DE MORANVILLE,187101,17,1,female,child,100701,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
173515,187040,187111,21003A05-,DE SELLIERS DE MORANVILLE,187111,16,0,male,child,100703,1,couple_with_child,3,Secondaires,21003A05-,Berchem Sainte-Agathe
174755,188450,188521,21003A41-,MONNET,188521,17,1,female,child,101594,1,couple_with_child,3,Secondaires,21003A41-,Berchem Sainte-Agathe
174767,188462,188533,21003A41-,MONNET,188533,16,1,female,child,101599,1,couple_with_child,3,Secondaires,21003A41-,Berchem Sainte-Agathe
174797,188492,188563,21003A41-,MONNET,188563,16,1,female,child,101611,1,couple_with_child,3,Secondaires,21003A41-,Berchem Sainte-Agathe
174860,188555,188626,21003A41-,MONNET,188626,17,1,female,child,101639,4,single_with_child,3,Secondaires,21003A41-,Berchem Sainte-Agathe
174867,188562,188633,21003A41-,MONNET,188633,16,0,male,child,101640,1,couple_with_child,3,Secondaires,21003A41-,Berchem Sainte-Agathe
174871,188566,188637,21003A41-,MONNET,188637,16,0,male,child,101641,1,couple_with_child,3,Secondaires,21003A41-,Berchem Sainte-Agathe
174915,188610,188681,21003A41-,MONNET,188681,17,1,female,child,101658,1,couple_with_child,3,Secondaires,21003A41-,Berchem Sainte-Agathe
174947,188642,188713,21003A41-,MONNET,188713,16,0,male,child,101671,1,couple_with_child,3,Secondaires,21003A41-,Berchem Sainte-Agathe
175463,189232,189303,21003A2MJ,GARE,189303,16,0,male,child,101967,1,couple_with_child,3,Secondaires,21003A2MJ,Berchem Sainte-Agathe
175472,189241,189312,21003A2MJ,GARE,189312,16,1,female,child,101971,1,couple_with_child,3,Secondaires,21003A2MJ,Berchem Sainte-Agathe
175485,189254,189325,21003A2MJ,GARE,189325,17,0,male,child,101977,1,couple_with_child,3,Secondaires,21003A2MJ,Berchem Sainte-Agathe
175517,189286,189357,21003A2MJ,GARE,189357,16,0,male,child,101990,1,couple_with_child,3,Secondaires,21003A2MJ,Berchem Sainte-Agathe
175533,189302,189373,21003A2MJ,GARE,189373,16,1,female,child,101996,1,couple_with_child,3,Secondaires,21003A2MJ,Berchem Sainte-Agathe
175534,189303,189374,21003A2MJ,GARE,189374,16,0,male,child,101996,1,couple_with_child,3,Secondaires,21003A2MJ,Berchem Sainte-Agathe
175538,189307,189378,21003A2MJ,GARE,189378,17,1,female,child,101998,4,single_with_child,3,Secondaires,21003A2MJ,Berchem Sainte-Agathe
175564,189333,189404,21003A2MJ,GARE,189404,17,1,female,child,102008,1,couple_with_child,3,Secondaires,21003A2MJ,Berchem Sainte-Agathe
176240,190043,190114,21003A10-,HOPITAL FRANCAIS,190114,16,0,male,child,102469,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176305,190108,190179,21003A10-,HOPITAL FRANCAIS,190179,17,0,male,child,102492,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176344,190147,190218,21003A10-,HOPITAL FRANCAIS,190218,17,0,male,child,102509,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176420,190223,190294,21003A10-,HOPITAL FRANCAIS,190294,16,0,male,child,102545,4,single_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176430,190233,190304,21003A10-,HOPITAL FRANCAIS,190304,16,1,female,child,102547,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176434,190237,190308,21003A10-,HOPITAL FRANCAIS,190308,16,0,male,child,102548,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176447,190250,190321,21003A10-,HOPITAL FRANCAIS,190321,16,1,female,child,102551,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176458,190261,190332,21003A10-,HOPITAL FRANCAIS,190332,16,0,male,child,102554,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176463,190266,190337,21003A10-,HOPITAL FRANCAIS,190337,16,1,female,child,102555,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176465,190268,190339,21003A10-,HOPITAL FRANCAIS,190339,16,0,male,child,102555,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176479,190282,190353,21003A10-,HOPITAL FRANCAIS,190353,17,1,female,child,102566,4,single_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176525,190328,190399,21003A10-,HOPITAL FRANCAIS,190399,16,1,female,child,102586,4,single_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176536,190339,190410,21003A10-,HOPITAL FRANCAIS,190410,17,0,male,child,102588,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176577,190380,190451,21003A10-,HOPITAL FRANCAIS,190451,16,0,male,child,102607,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176598,190401,190472,21003A10-,HOPITAL FRANCAIS,190472,17,1,female,child,102611,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176603,190406,190477,21003A10-,HOPITAL FRANCAIS,190477,16,0,male,child,102612,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176613,190416,190487,21003A10-,HOPITAL FRANCAIS,190487,16,0,male,child,102615,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176625,190428,190499,21003A10-,HOPITAL FRANCAIS,190499,17,1,female,child,102625,4,single_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176633,190436,190507,21003A10-,HOPITAL FRANCAIS,190507,17,0,male,child,102627,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176647,190450,190521,21003A10-,HOPITAL FRANCAIS,190521,16,0,male,child,102630,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176659,190462,190533,21003A10-,HOPITAL FRANCAIS,190533,17,1,female,child,102633,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176666,190469,190540,21003A10-,HOPITAL FRANCAIS,190540,17,0,male,child,102635,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176701,190504,190575,21003A10-,HOPITAL FRANCAIS,190575,17,1,female,child,102651,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176727,190530,190601,21003A10-,HOPITAL FRANCAIS,190601,16,1,female,child,102665,4,single_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176759,190562,190633,21003A10-,HOPITAL FRANCAIS,190633,16,1,female,child,102672,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176767,190570,190641,21003A10-,HOPITAL FRANCAIS,190641,16,1,female,child,102674,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176806,190609,190680,21003A10-,HOPITAL FRANCAIS,190680,17,1,female,child,102693,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176825,190628,190699,21003A10-,HOPITAL FRANCAIS,190699,16,0,male,child,102698,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176849,190652,190723,21003A10-,HOPITAL FRANCAIS,190723,17,1,female,child,102713,4,single_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176861,190664,190735,21003A10-,HOPITAL FRANCAIS,190735,17,1,female,child,102717,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176902,190705,190776,21003A10-,HOPITAL FRANCAIS,190776,17,0,male,child,102736,4,single_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176907,190710,190781,21003A10-,HOPITAL FRANCAIS,190781,16,0,male,child,102738,4,single_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176925,190728,190799,21003A10-,HOPITAL FRANCAIS,190799,16,1,female,child,102743,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176926,190729,190800,21003A10-,HOPITAL FRANCAIS,190800,16,1,female,child,102743,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176935,190738,190809,21003A10-,HOPITAL FRANCAIS,190809,16,1,female,child,102745,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176943,190746,190817,21003A10-,HOPITAL FRANCAIS,190817,17,0,male,child,102746,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
176995,190798,190869,21003A10-,HOPITAL FRANCAIS,190869,17,0,male,child,102769,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
177023,190826,190897,21003A10-,HOPITAL FRANCAIS,190897,17,1,female,child,102786,4,single_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
177034,190837,190908,21003A10-,HOPITAL FRANCAIS,190908,17,1,female,child,102789,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
177045,190848,190919,21003A10-,HOPITAL FRANCAIS,190919,16,1,female,child,102792,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
177138,190941,191012,21003A10-,HOPITAL FRANCAIS,191012,16,0,male,child,102834,4,single_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
177173,190976,191047,21003A10-,HOPITAL FRANCAIS,191047,17,0,male,child,102843,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
177232,191035,191106,21003A10-,HOPITAL FRANCAIS,191106,16,0,male,child,102867,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
177279,191082,191153,21003A10-,HOPITAL FRANCAIS,191153,17,1,female,child,102889,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
177321,191124,191195,21003A10-,HOPITAL FRANCAIS,191195,17,0,male,child,102910,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
177446,191249,191320,21003A10-,HOPITAL FRANCAIS,191320,16,1,female,child,102958,1,couple_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
177483,191286,191357,21003A10-,HOPITAL FRANCAIS,191357,16,0,male,child,102977,4,single_with_child,3,Secondaires,21003A10-,Berchem Sainte-Agathe
