,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkerID,WorkerType
251,311932,21004E70-,MARIE-CHRISTINE (RUE),311932,12,0,male,parent,172288,4,single_with_child,,,2,Primaires
252,311927,21004E70-,MARIE-CHRISTINE (RUE),311927,12,0,male,parent,173539,1,couple_with_child,,,2,Primaires
253,320652,21004E74-,EM. DELVA (RUE),320652,12,0,male,parent,175944,1,couple_with_child,,,2,Primaires
254,320666,21004E74-,EM. DELVA (RUE),320666,12,0,male,parent,176709,1,couple_with_child,,,2,Primaires
255,315837,21004E74-,EM. DELVA (RUE),315837,12,0,male,child,176506,1,couple_with_child,,,2,Primaires
256,314338,21004E74-,EM. DELVA (RUE),314338,12,0,male,child,175984,1,couple_with_child,,,2,Primaires
257,314021,21004E74-,EM. DELVA (RUE),314021,12,0,male,child,175874,4,single_with_child,,,2,Primaires
258,320658,21004E74-,EM. DELVA (RUE),320658,12,0,male,parent,176407,1,couple_with_child,,,2,Primaires
259,315495,21004E74-,EM. DELVA (RUE),315495,12,0,male,child,176390,4,single_with_child,,,2,Primaires
260,320661,21004E74-,EM. DELVA (RUE),320661,12,0,male,parent,176443,4,single_with_child,,,2,Primaires
261,322287,21004E201,AVENUE JEAN DE BOLOGNE,322287,12,0,male,child,180139,1,couple_with_child,,,2,Primaires
262,322993,21004E201,AVENUE JEAN DE BOLOGNE,322993,12,0,male,child,180419,1,couple_with_child,,,2,Primaires
263,323278,21004E201,AVENUE JEAN DE BOLOGNE,323278,12,0,male,child,180536,1,couple_with_child,,,2,Primaires
264,324240,21004E201,AVENUE JEAN DE BOLOGNE,324240,12,0,male,child,180908,1,couple_with_child,,,2,Primaires
265,323369,21004E201,AVENUE JEAN DE BOLOGNE,323369,12,0,male,child,180573,4,single_with_child,,,2,Primaires
266,328850,21004E83-,STIENON (AVENUE),328850,12,0,male,child,183454,4,single_with_child,,,2,Primaires
267,328493,21004E83-,STIENON (AVENUE),328493,12,0,male,child,183304,1,couple_with_child,,,2,Primaires
268,329175,21004E83-,STIENON (AVENUE),329175,12,0,male,child,183589,1,couple_with_child,,,2,Primaires
269,328719,21004E83-,STIENON (AVENUE),328719,12,0,male,child,183397,1,couple_with_child,,,2,Primaires
270,332912,21004E130,SACRE-COEUR,332912,12,0,male,child,185512,4,single_with_child,,,2,Primaires
271,333093,21004E130,SACRE-COEUR,333093,12,0,male,child,185568,1,couple_with_child,,,2,Primaires
272,334288,21004E130,SACRE-COEUR,334288,12,0,male,child,185933,4,single_with_child,,,2,Primaires
273,333458,21004E130,SACRE-COEUR,333458,12,0,male,child,185684,4,single_with_child,,,2,Primaires
274,334143,21004E130,SACRE-COEUR,334143,12,0,male,child,185888,1,couple_with_child,,,2,Primaires
275,338185,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,338185,12,0,male,child,188356,1,couple_with_child,,,2,Primaires
276,338552,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,338552,12,0,male,child,188484,1,couple_with_child,,,2,Primaires
277,341417,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,341417,12,0,male,parent,188411,1,couple_with_child,,,2,Primaires
278,338205,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,338205,12,0,male,child,188362,1,couple_with_child,,,2,Primaires
279,342791,21004E72-,MAISON ROUGE (PLACE)-SUD,342791,12,0,male,child,190632,1,couple_with_child,,,2,Primaires
280,343817,21004E72-,MAISON ROUGE (PLACE)-SUD,343817,12,0,male,child,190984,4,single_with_child,,,2,Primaires
281,343452,21004E72-,MAISON ROUGE (PLACE)-SUD,343452,12,0,male,child,190859,1,couple_with_child,,,2,Primaires
282,342460,21004E72-,MAISON ROUGE (PLACE)-SUD,342460,12,0,male,child,190517,1,couple_with_child,,,2,Primaires
283,343270,21004E72-,MAISON ROUGE (PLACE)-SUD,343270,12,0,male,child,190804,4,single_with_child,,,2,Primaires
284,342827,21004E72-,MAISON ROUGE (PLACE)-SUD,342827,12,0,male,child,190642,1,couple_with_child,,,2,Primaires
285,348286,21004D64-,MASUI (PLACE)-NORD,348286,12,0,male,child,193471,1,couple_with_child,,,2,Primaires
286,350256,21004D62-,ANVERS (CHAUSSEE D')-NORD,350256,12,0,male,child,194395,1,couple_with_child,,,2,Primaires
287,350582,21004D62-,ANVERS (CHAUSSEE D')-NORD,350582,12,0,male,child,194515,1,couple_with_child,,,2,Primaires
288,352713,21004D62-,ANVERS (CHAUSSEE D')-NORD,352713,12,0,male,child,195616,4,single_with_child,,,2,Primaires
289,353656,21004E211,RUE DE WAND,353656,12,0,male,child,196211,4,single_with_child,,,2,Primaires
290,354387,21004D631,ALLEE VERTE - BASSIN VERGOTE,354387,12,0,male,child,196620,1,couple_with_child,,,2,Primaires
291,360670,21004E12-,PRINCE LEOPOLD (SQUARE),360670,12,0,male,parent,197402,1,couple_with_child,,,2,Primaires
292,356769,21004E12-,PRINCE LEOPOLD (SQUARE),356769,12,0,male,child,197758,1,couple_with_child,,,2,Primaires
293,360692,21004E12-,PRINCE LEOPOLD (SQUARE),360692,12,0,male,parent,197895,1,couple_with_child,,,2,Primaires
294,355524,21004E12-,PRINCE LEOPOLD (SQUARE),355524,12,0,male,child,197321,1,couple_with_child,,,2,Primaires
295,360671,21004E12-,PRINCE LEOPOLD (SQUARE),360671,12,0,male,parent,198259,1,couple_with_child,,,2,Primaires
296,361284,21004A822,RUE DES COMMERCANTS,361284,12,0,male,child,200193,1,couple_with_child,,,2,Primaires
297,362632,21004E800,DIVIN JESUS,362632,12,0,male,child,201034,1,couple_with_child,,,2,Primaires
298,363855,21004E233,DE MEYSSE (AVENUE),363855,12,0,male,parent,201668,1,couple_with_child,,,2,Primaires
299,364829,21004E101,PARVIS NOTRE DAME,364829,12,0,male,child,202196,1,couple_with_child,,,2,Primaires
300,364902,21004E101,PARVIS NOTRE DAME,364902,12,0,male,child,202223,1,couple_with_child,,,2,Primaires
301,369028,21004A811,QUAI DU COMMERCE,369028,12,0,male,child,204580,4,single_with_child,,,2,Primaires
302,367256,21004A811,QUAI DU COMMERCE,367256,12,0,male,child,203533,1,couple_with_child,,,2,Primaires
303,369371,21004A811,QUAI DU COMMERCE,369371,12,0,male,parent,203356,1,couple_with_child,,,2,Primaires
304,369914,21004D672,QUAI DE WILLEBROECK,369914,12,0,male,child,205113,1,couple_with_child,,,2,Primaires
305,371684,21004E14-,ECOLE DES CADETS,371684,12,0,male,child,205990,1,couple_with_child,,,2,Primaires
306,371825,21004E14-,ECOLE DES CADETS,371825,12,0,male,child,206033,1,couple_with_child,,,2,Primaires
307,370984,21004E14-,ECOLE DES CADETS,370984,12,0,male,child,205789,1,couple_with_child,,,2,Primaires
308,374803,21004F522,AVENUE DE VERSAILLES,374803,12,0,male,child,207729,1,couple_with_child,,,2,Primaires
309,374368,21004F522,AVENUE DE VERSAILLES,374368,12,0,male,child,207540,1,couple_with_child,,,2,Primaires
310,377470,21004E82-,CITE MODELE,377470,12,0,male,child,209246,4,single_with_child,,,2,Primaires
311,378327,21004E82-,CITE MODELE,378327,12,0,male,child,209599,1,couple_with_child,,,2,Primaires
312,378118,21004E82-,CITE MODELE,378118,12,0,male,child,209516,4,single_with_child,,,2,Primaires
313,382243,21004E222,MUTSAARD (AVENUE),382243,12,0,male,child,211957,1,couple_with_child,,,2,Primaires
314,381731,21004E222,MUTSAARD (AVENUE),381731,12,0,male,child,211693,1,couple_with_child,,,2,Primaires
315,384196,21004E81-,DISQUE (RUE DU),384196,12,0,male,child,213167,4,single_with_child,,,2,Primaires
316,385887,21004D600,PARVIS SAINT-ROCH,385887,12,0,male,child,214136,1,couple_with_child,,,2,Primaires
317,387852,21004D610,ANVERS (CHAUSSEE D')-SUD,387852,12,0,male,child,215223,1,couple_with_child,,,2,Primaires
318,387742,21004D610,ANVERS (CHAUSSEE D')-SUD,387742,12,0,male,child,215183,1,couple_with_child,,,2,Primaires
319,387823,21004D610,ANVERS (CHAUSSEE D')-SUD,387823,12,0,male,child,215215,4,single_with_child,,,2,Primaires
320,391219,21005A10-,GENERAL HENRI (RUE),391219,12,0,male,child,217072,1,couple_with_child,,,2,Primaires
321,391246,21005A10-,GENERAL HENRI (RUE),391246,12,0,male,child,217089,4,single_with_child,,,2,Primaires
322,396242,21005A042,PH. BAUCQ (RUE),396242,12,0,male,child,219686,1,couple_with_child,,,2,Primaires
323,395768,21005A042,PH. BAUCQ (RUE),395768,12,0,male,child,219486,1,couple_with_child,,,2,Primaires
324,400038,21005A02-,CHAMP DU ROI (RUE),400038,12,0,male,child,222108,4,single_with_child,,,2,Primaires
325,402342,21005A33-,CARDINAL LAVIGERIE (RUE),402342,12,0,male,child,223652,1,couple_with_child,,,2,Primaires
326,405995,21005A14-,ARMEE (AVENUE DE L'),405995,12,0,male,parent,225645,1,couple_with_child,,,2,Primaires
327,404529,21005A14-,ARMEE (AVENUE DE L'),404529,12,0,male,child,224926,1,couple_with_child,,,2,Primaires
328,407470,21005A13-,LA CHASSE,407470,12,0,male,child,226644,1,couple_with_child,,,2,Primaires
329,410056,21005A01-,SAINTE-GERTRUDE,410056,12,0,male,child,228127,1,couple_with_child,,,2,Primaires
330,410064,21005A01-,SAINTE-GERTRUDE,410064,12,0,male,child,228129,1,couple_with_child,,,2,Primaires
331,414151,21005A311,CASERNE (Etterbeek),414151,12,0,male,child,230603,1,couple_with_child,,,2,Primaires
332,415656,21005A20-,PORTE DE TERVUEREN - TONGRES,415656,12,0,male,child,231427,1,couple_with_child,,,2,Primaires
333,417938,21005A15-,SAINT-MICHEL COLLEGE,417938,12,0,male,child,232786,1,couple_with_child,,,2,Primaires
334,420254,21005A031,MAELBEEK,420254,12,0,male,child,234104,4,single_with_child,,,2,Primaires
335,421987,21005A051,RINSDELLE,421987,12,0,male,child,235170,1,couple_with_child,,,2,Primaires
336,423104,21005A051,RINSDELLE,423104,12,0,male,child,235706,1,couple_with_child,,,2,Primaires
337,427252,21005A11-,NOTRE-DAME DU SACRE-COEUR,427252,12,0,male,child,238207,4,single_with_child,,,2,Primaires
338,427016,21005A11-,NOTRE-DAME DU SACRE-COEUR,427016,12,0,male,child,238093,1,couple_with_child,,,2,Primaires
339,430622,21005A00-,HOTEL COMMUNAL,430622,12,0,male,child,240176,1,couple_with_child,,,2,Primaires
340,431462,21005A00-,HOTEL COMMUNAL,431462,12,0,male,child,240556,1,couple_with_child,,,2,Primaires
341,436537,21005A12-,SAINT-ANTOINE,436537,12,0,male,child,243528,4,single_with_child,,,2,Primaires
342,435670,21005A12-,SAINT-ANTOINE,435670,12,0,male,child,243124,1,couple_with_child,,,2,Primaires
343,435110,21005A12-,SAINT-ANTOINE,435110,12,0,male,child,242866,1,couple_with_child,,,2,Primaires
344,441783,21005A22-,PORTE DE TERVUEREN - L. DE LAN,441783,12,0,male,child,246950,1,couple_with_child,,,2,Primaires
345,444243,21006A12-,GERMINAL I,444243,12,0,male,child,248391,4,single_with_child,,,2,Primaires
346,444830,21006A11-,OASIS - PROVENCE - LANGUEDOC,444830,12,0,male,child,248662,1,couple_with_child,,,2,Primaires
347,445797,21006A153,KEET,445797,12,0,male,child,249191,1,couple_with_child,,,2,Primaires
348,447197,21006A13-,MAISON COMMUNALE,447197,12,0,male,child,249986,1,couple_with_child,,,2,Primaires
349,448667,21006A02-,IEDER ZIJN HUIS - STROOBANTS,448667,12,0,male,child,250890,4,single_with_child,,,2,Primaires
350,449433,21006A03-,BLOCS SAINT-VINCENT,449433,12,0,male,child,251328,1,couple_with_child,,,2,Primaires
351,451593,21006A515,CARLI,451593,12,0,male,parent,252106,1,couple_with_child,,,2,Primaires
352,452635,21006A403,QUARTIER CICERO,452635,12,0,male,child,253063,1,couple_with_child,,,2,Primaires
353,452986,21006A403,QUARTIER CICERO,452986,12,0,male,child,253212,4,single_with_child,,,2,Primaires
354,454799,21006A474,COMMUNAUTES,454799,12,0,male,child,254155,1,couple_with_child,,,2,Primaires
355,456550,21006A201,HAUT-EVERE,456550,12,0,male,child,255044,1,couple_with_child,,,2,Primaires
356,457031,21006A201,HAUT-EVERE,457031,12,0,male,child,255227,4,single_with_child,,,2,Primaires
357,459782,21006A21-,HOME FAMILIAL BRABANT,459782,12,0,male,parent,256487,1,couple_with_child,,,2,Primaires
358,460844,21006A23-,DU BONHEUR,460844,12,0,male,child,257415,1,couple_with_child,,,2,Primaires
359,460628,21006A23-,DU BONHEUR,460628,12,0,male,child,257327,1,couple_with_child,,,2,Primaires
360,461141,21006A23-,DU BONHEUR,461141,12,0,male,child,257540,1,couple_with_child,,,2,Primaires
361,463322,21006A312,J. BORDET (AVENUE DE),463322,12,0,male,child,258896,1,couple_with_child,,,2,Primaires
362,465862,21006A101,CONSCIENCE,465862,12,0,male,child,260130,1,couple_with_child,,,2,Primaires
363,465016,21006A101,CONSCIENCE,465016,12,0,male,child,259799,1,couple_with_child,,,2,Primaires
364,464431,21006A101,CONSCIENCE,464431,12,0,male,child,259573,1,couple_with_child,,,2,Primaires
365,464859,21006A101,CONSCIENCE,464859,12,0,male,child,259738,1,couple_with_child,,,2,Primaires
366,470069,21006A001,VIEIL EVERE,470069,12,0,male,child,262349,1,couple_with_child,,,2,Primaires
367,470118,21006A001,VIEIL EVERE,470118,12,0,male,child,262367,1,couple_with_child,,,2,Primaires
368,469038,21006A001,VIEIL EVERE,469038,12,0,male,child,261960,1,couple_with_child,,,2,Primaires
369,472915,21006A414,P. DUPONT (RUE),472915,12,0,male,child,263998,1,couple_with_child,,,2,Primaires
370,473364,21006A414,P. DUPONT (RUE),473364,12,0,male,child,264182,4,single_with_child,,,2,Primaires
371,473766,21006A414,P. DUPONT (RUE),473766,12,0,male,child,264350,4,single_with_child,,,2,Primaires
372,476000,21006A171,ANCIEN COMBATTANTS (AVENUE),476000,12,0,male,parent,265676,1,couple_with_child,,,2,Primaires
373,476733,21006A25-,GIBET,476733,12,0,male,child,266177,1,couple_with_child,,,2,Primaires
374,478352,21006A22-,SAINT-EXUPERY,478352,12,0,male,child,267179,1,couple_with_child,,,2,Primaires
375,478701,21006A22-,SAINT-EXUPERY,478701,12,0,male,child,267338,1,couple_with_child,,,2,Primaires
376,480669,21006A011,CENTRE,480669,12,0,male,child,268401,1,couple_with_child,,,2,Primaires
377,481000,21006A011,CENTRE,481000,12,0,male,child,268521,4,single_with_child,,,2,Primaires
378,481102,21006A011,CENTRE,481102,12,0,male,child,268557,4,single_with_child,,,2,Primaires
379,483356,21006A142,ED. DEKNOOP (RUE),483356,12,0,male,child,269759,1,couple_with_child,,,2,Primaires
380,484905,21006A042,KERKHOEK,484905,12,0,male,child,270540,1,couple_with_child,,,2,Primaires
381,486691,21006A052,CHAMP DE REPOS,486691,12,0,male,child,271389,4,single_with_child,,,2,Primaires
382,487194,21006A052,CHAMP DE REPOS,487194,12,0,male,child,271576,4,single_with_child,,,2,Primaires
383,489345,21006A323,GERMINAL II,489345,12,0,male,child,272801,4,single_with_child,,,2,Primaires
384,490149,21007A03-,FOYER FORESTOIS - FAMILLE,490149,12,0,male,child,273193,1,couple_with_child,,,2,Primaires
385,492674,21007A201,ROOSENDAEL (RUE),492674,12,0,male,child,274578,1,couple_with_child,,,2,Primaires
386,495777,21007A75-,TOURNOI (RUE DU),495777,12,0,male,child,276541,1,couple_with_child,,,2,Primaires
387,498276,21007A142,MONTE CARLO,498276,12,0,male,child,277848,1,couple_with_child,,,2,Primaires
388,500510,21007A53-,WIELEMANS CEUPPENS,500510,12,0,male,child,279004,4,single_with_child,,,2,Primaires
389,500233,21007A53-,WIELEMANS CEUPPENS,500233,12,0,male,child,278889,4,single_with_child,,,2,Primaires
390,503434,21007A50-,BERANGER,503434,12,0,male,child,280561,4,single_with_child,,,2,Primaires
391,503503,21007A50-,BERANGER,503503,12,0,male,child,280587,1,couple_with_child,,,2,Primaires
392,506009,21007A51-,CHATAIGNE,506009,12,0,male,child,281977,1,couple_with_child,,,2,Primaires
393,509476,21007A61-,MONTENEGRO (RUE),509476,12,0,male,child,283702,1,couple_with_child,,,2,Primaires
394,509921,21007A61-,MONTENEGRO (RUE),509921,12,0,male,child,283882,4,single_with_child,,,2,Primaires
395,509889,21007A61-,MONTENEGRO (RUE),509889,12,0,male,child,283862,1,couple_with_child,,,2,Primaires
396,515718,21007A00-,CENTRE SAINT-DENIS,515718,12,0,male,child,287008,1,couple_with_child,,,2,Primaires
397,515780,21007A00-,CENTRE SAINT-DENIS,515780,12,0,male,child,287033,1,couple_with_child,,,2,Primaires
398,519152,21007A101,BOURGOGNE,519152,12,0,male,child,288879,1,couple_with_child,,,2,Primaires
399,519272,21007A101,BOURGOGNE,519272,12,0,male,child,288930,4,single_with_child,,,2,Primaires
400,522115,21007A071,BOLLINCKX,522115,12,0,male,child,290475,4,single_with_child,,,2,Primaires
401,524367,21007A70-,ALTITUDE  CENT,524367,12,0,male,child,291629,4,single_with_child,,,2,Primaires
402,523957,21007A70-,ALTITUDE  CENT,523957,12,0,male,child,291431,1,couple_with_child,,,2,Primaires
403,529244,21007A239,NEPTUNE (AVENUE) I,529244,12,0,male,parent,294250,1,couple_with_child,,,2,Primaires
404,528130,21007A239,NEPTUNE (AVENUE) I,528130,12,0,male,child,293775,1,couple_with_child,,,2,Primaires
405,530755,21007A05-,NEERSTALLE,530755,12,0,male,child,295217,1,couple_with_child,,,2,Primaires
406,532475,21007A01-,CURE D'ARS,532475,12,0,male,parent,296015,1,couple_with_child,,,2,Primaires
407,533181,21007A52-,VAN VOLXEM - PETITE INDUSTRIE,533181,12,0,male,child,296425,1,couple_with_child,,,2,Primaires
408,536103,21007A40-,PONT DE LUTTRE,536103,12,0,male,parent,297287,1,couple_with_child,,,2,Primaires
409,541632,21007A60-,SAINT-ANTOINE,541632,12,0,male,parent,299442,1,couple_with_child,,,2,Primaires
410,538810,21007A60-,SAINT-ANTOINE,538810,12,0,male,child,299056,1,couple_with_child,,,2,Primaires
411,541621,21007A60-,SAINT-ANTOINE,541621,12,0,male,parent,298414,1,couple_with_child,,,2,Primaires
412,542739,21007A73-,BERCKENDAEL (RUE),542739,12,0,male,child,301300,4,single_with_child,,,2,Primaires
413,545700,21007A72-,MOLIERE,545700,12,0,male,child,302982,4,single_with_child,,,2,Primaires
414,545793,21007A72-,MOLIERE,545793,12,0,male,child,303023,1,couple_with_child,,,2,Primaires
415,545872,21007A72-,MOLIERE,545872,12,0,male,child,303059,1,couple_with_child,,,2,Primaires
416,549409,21007A71-,CHAUSSEE D'ALSEMBERG,549409,12,0,male,child,305086,1,couple_with_child,,,2,Primaires
417,551643,21008A30-,LE HOME,551643,12,0,male,child,306319,1,couple_with_child,,,2,Primaires
418,553270,21008A00-,CENTRE,553270,12,0,male,child,307179,4,single_with_child,,,2,Primaires
419,555453,21008A220,VILLAS DE GANSHOREN (OUEST),555453,12,0,male,child,308479,1,couple_with_child,,,2,Primaires
420,555610,21008A220,VILLAS DE GANSHOREN (OUEST),555610,12,0,male,child,308553,4,single_with_child,,,2,Primaires
421,558498,21008A02-,SIPPELBERG,558498,12,0,male,child,310227,1,couple_with_child,,,2,Primaires
422,558183,21008A02-,SIPPELBERG,558183,12,0,male,child,310107,1,couple_with_child,,,2,Primaires
423,558030,21008A02-,SIPPELBERG,558030,12,0,male,child,310053,4,single_with_child,,,2,Primaires
424,561059,21008A34-,PARC ALBERT,561059,12,0,male,child,311607,1,couple_with_child,,,2,Primaires
425,562861,21008A240,REFORME,562861,12,0,male,child,312644,4,single_with_child,,,2,Primaires
426,565606,21008A20-,CHARLES-QUINT,565606,12,0,male,child,314188,1,couple_with_child,,,2,Primaires
427,566149,21008A20-,CHARLES-QUINT,566149,12,0,male,child,314407,1,couple_with_child,,,2,Primaires
428,566194,21008A20-,CHARLES-QUINT,566194,12,0,male,child,314429,4,single_with_child,,,2,Primaires
429,566050,21008A20-,CHARLES-QUINT,566050,12,0,male,child,314368,4,single_with_child,,,2,Primaires
430,569015,21008A01-,VAN PAGE-SUD,569015,12,0,male,child,316026,1,couple_with_child,,,2,Primaires
431,570293,21008A33-,VAN PAGE-NORD,570293,12,0,male,child,316618,1,couple_with_child,,,2,Primaires
432,571125,21008A32-,HEIDEKEN,571125,12,0,male,child,317154,1,couple_with_child,,,2,Primaires
433,573955,21008A10-,PLATEAU,573955,12,0,male,child,318588,4,single_with_child,,,2,Primaires
434,573906,21008A10-,PLATEAU,573906,12,0,male,child,318567,4,single_with_child,,,2,Primaires
435,574019,21008A10-,PLATEAU,574019,12,0,male,child,318613,4,single_with_child,,,2,Primaires
436,577700,21008A21-,MAIL,577700,12,0,male,child,320631,4,single_with_child,,,2,Primaires
437,577295,21008A21-,MAIL,577295,12,0,male,child,320455,1,couple_with_child,,,2,Primaires
438,579957,21009A20-,PETITE SUISSE (PLACE DE LA),579957,12,0,male,child,321983,1,couple_with_child,,,2,Primaires
439,583276,21009A23-,ETOILE (ROND POINT DE L'),583276,12,0,male,child,324257,1,couple_with_child,,,2,Primaires
440,586155,21009A90-,SAINT-PHILIPPE DE NERI,586155,12,0,male,child,325994,4,single_with_child,,,2,Primaires
441,590497,21009A652,HOPITAUX,590497,12,0,male,parent,328476,4,single_with_child,,,2,Primaires
442,591502,21009A552,PORTE DE NAMUR,591502,12,0,male,child,329507,1,couple_with_child,,,2,Primaires
443,593735,21009A051,SAINT-BONIFACE,593735,12,0,male,child,331063,1,couple_with_child,,,2,Primaires
444,595788,21009A041,ARBRE BENIT,595788,12,0,male,child,332429,1,couple_with_child,,,2,Primaires
445,598653,21009A00-,CENTRE,598653,12,0,male,child,334405,1,couple_with_child,,,2,Primaires
446,601915,21009A02-,MUSEE,601915,12,0,male,child,336510,1,couple_with_child,,,2,Primaires
447,605276,21009A101,FLAGEY (PLACE),605276,12,0,male,child,338685,1,couple_with_child,,,2,Primaires
448,607004,21009A03-,ERMITAGE,607004,12,0,male,child,339819,1,couple_with_child,,,2,Primaires
449,609121,21009A13-,GACHARD,609121,12,0,male,child,341209,1,couple_with_child,,,2,Primaires
450,612277,21009A63-,MACAU,612277,12,0,male,child,343217,1,couple_with_child,,,2,Primaires
451,616148,21009A42-,RENIER CHALON,616148,12,0,male,child,345704,4,single_with_child,,,2,Primaires
452,618674,21009A40-,MELEZES,618674,12,0,male,child,347160,1,couple_with_child,,,2,Primaires
453,624003,21009A33-,SAINT-ADRIEN,624003,12,0,male,child,350355,1,couple_with_child,,,2,Primaires
454,628297,21009A21-,ETE,628297,12,0,male,child,352863,4,single_with_child,,,2,Primaires
455,632230,21009A43-,FERNAND NEURAY,632230,12,0,male,child,355643,1,couple_with_child,,,2,Primaires
456,633966,21009A41-,SAINT-GEORGES,633966,12,0,male,child,356728,1,couple_with_child,,,2,Primaires
457,638601,21009A52-,GRAY (RUE),638601,12,0,male,child,359280,1,couple_with_child,,,2,Primaires
458,642752,21009A44-,PREVOT,642752,12,0,male,child,362263,1,couple_with_child,,,2,Primaires
459,645870,21009A72-,DEFACQZ,645870,12,0,male,child,364312,1,couple_with_child,,,2,Primaires
460,648038,21009A911,A. DELPORTE-SUD,648038,12,0,male,child,365710,1,couple_with_child,,,2,Primaires
461,652293,21009A111,WERY (RUE),652293,12,0,male,child,368385,1,couple_with_child,,,2,Primaires
462,656427,21009A01-,BLYCKAERTS,656427,12,0,male,child,370854,1,couple_with_child,,,2,Primaires
463,660160,21009A22-,UNIVERSITE,660160,12,0,male,child,373241,1,couple_with_child,,,2,Primaires
464,663005,21009A53-,LONDRES (PLACE DE),663005,12,0,male,child,375187,1,couple_with_child,,,2,Primaires
465,667817,21009A612,LIEGEOIS (RUE),667817,12,0,male,child,378312,1,couple_with_child,,,2,Primaires
466,672230,21009A73-,BERCKENDAEL,672230,12,0,male,child,381271,1,couple_with_child,,,2,Primaires
467,675788,21009A451,CHATELAIN (PLACE DU)-EST,675788,12,0,male,child,383264,1,couple_with_child,,,2,Primaires
468,679185,21010A04-,NOTRE-DAME DE LOURDES,679185,12,0,male,child,385216,1,couple_with_child,,,2,Primaires
469,678993,21010A04-,NOTRE-DAME DE LOURDES,678993,12,0,male,child,385143,4,single_with_child,,,2,Primaires
470,678549,21010A04-,NOTRE-DAME DE LOURDES,678549,12,0,male,child,384963,1,couple_with_child,,,2,Primaires
471,680041,21010A04-,NOTRE-DAME DE LOURDES,680041,12,0,male,child,385560,1,couple_with_child,,,2,Primaires
472,683021,21010A03-,MIROIR,683021,12,0,male,child,387273,4,single_with_child,,,2,Primaires
473,684701,21010A03-,MIROIR,684701,12,0,male,parent,387862,1,couple_with_child,,,2,Primaires
474,683476,21010A03-,MIROIR,683476,12,0,male,child,387409,1,couple_with_child,,,2,Primaires
475,687246,21010A10-,ANCIENNE BARRIERE,687246,12,0,male,child,389446,4,single_with_child,,,2,Primaires
476,686569,21010A10-,ANCIENNE BARRIERE,686569,12,0,male,child,389166,1,couple_with_child,,,2,Primaires
477,688650,21010A121,F. MOHRFELD (RUE DE),688650,12,0,male,child,390282,1,couple_with_child,,,2,Primaires
478,691116,21010A111,HEYMBOSCH,691116,12,0,male,child,391639,4,single_with_child,,,2,Primaires
479,690882,21010A111,HEYMBOSCH,690882,12,0,male,child,391527,1,couple_with_child,,,2,Primaires
480,693719,21010A312,BAECK DUPRE,693719,12,0,male,child,393192,4,single_with_child,,,2,Primaires
481,695663,21010A1AJ,ARBRE BALLON,695663,12,0,male,child,394094,1,couple_with_child,,,2,Primaires
482,695058,21010A1AJ,ARBRE BALLON,695058,12,0,male,child,393869,1,couple_with_child,,,2,Primaires
483,699556,21010A05-,ALBERT (QUARTIER),699556,12,0,male,child,395994,4,single_with_child,,,2,Primaires
484,699295,21010A05-,ALBERT (QUARTIER),699295,12,0,male,child,395888,1,couple_with_child,,,2,Primaires
485,699559,21010A05-,ALBERT (QUARTIER),699559,12,0,male,child,395995,4,single_with_child,,,2,Primaires
486,700443,21010A05-,ALBERT (QUARTIER),700443,12,0,male,child,396324,1,couple_with_child,,,2,Primaires
487,699520,21010A05-,ALBERT (QUARTIER),699520,12,0,male,child,395973,1,couple_with_child,,,2,Primaires
488,705892,21010A13-,CITE-JARDIN,705892,12,0,male,child,399349,1,couple_with_child,,,2,Primaires
489,705818,21010A13-,CITE-JARDIN,705818,12,0,male,child,399318,1,couple_with_child,,,2,Primaires
490,706192,21010A13-,CITE-JARDIN,706192,12,0,male,child,399478,1,couple_with_child,,,2,Primaires
491,704988,21010A13-,CITE-JARDIN,704988,12,0,male,child,398972,1,couple_with_child,,,2,Primaires
492,712258,21010A00-,CENTRE,712258,12,0,male,child,402629,1,couple_with_child,,,2,Primaires
493,710789,21010A00-,CENTRE,710789,12,0,male,child,402046,1,couple_with_child,,,2,Primaires
494,712613,21010A00-,CENTRE,712613,12,0,male,child,402766,1,couple_with_child,,,2,Primaires
495,710379,21010A00-,CENTRE,710379,12,0,male,child,401884,1,couple_with_child,,,2,Primaires
496,711607,21010A00-,CENTRE,711607,12,0,male,child,402376,1,couple_with_child,,,2,Primaires
497,717872,21010A141,BRUGMANN,717872,12,0,male,child,405841,1,couple_with_child,,,2,Primaires
498,717669,21010A141,BRUGMANN,717669,12,0,male,child,405770,4,single_with_child,,,2,Primaires
499,717974,21010A141,BRUGMANN,717974,12,0,male,child,405888,4,single_with_child,,,2,Primaires
500,725809,21010A01-,ESSEGHEM,725809,12,0,male,parent,408771,4,single_with_child,,,2,Primaires
501,725808,21010A01-,ESSEGHEM,725808,12,0,male,parent,407931,1,couple_with_child,,,2,Primaires
502,723705,21010A01-,ESSEGHEM,723705,12,0,male,child,408730,1,couple_with_child,,,2,Primaires
503,722975,21010A01-,ESSEGHEM,722975,12,0,male,child,408449,4,single_with_child,,,2,Primaires
